SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,EMP,MOB,INC,CIT,MAR,SCH,DIS,WRK,INS,RACE
2018HU0890266,5,2,51225,3,60_69,m,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
2018HU0827183,5,1,51235,3,40_49,m,not.in.labor.force,same.house,i.50000.64999,us.born,married,no.schooling,with.disability,federal,with.insurance,other
2018HU0620372,5,3,59305,3,50_59,f,civilian.employed,same.house,i.75000.99999,us.born,married,public,without.disability,local,with.insurance,black
2018HU0247375,5,2,51115,3,0_9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,not.working,with.insurance,white
2018HU0049199,5,1,51040,3,70_79,m,civilian.employed,diff.us.house,i.0.9999,naturalization,married,no.schooling,with.disability,self.employed.no.corp,with.insurance,asian
2018HU0300334,5,1,51040,3,20_29,f,civilian.employed,diff.us.house,i.0.9999,not.citizen,never,no.schooling,without.disability,private.profit,with.insurance,other
2018HU1077430,5,2,51105,3,50_59,f,civilian.employed,same.house,i.15000.24999,not.citizen,widowed,no.schooling,without.disability,private.profit,with.insurance,white
2018HU0853992,5,1,51105,3,40_49,f,civilian.employed,same.house,i.65000.74999,abroad.born,married,no.schooling,without.disability,private.no.profit,with.insurance,white
2018HU0483701,5,2,59302,3,60_69,f,not.in.labor.force,diff.us.house,i.0.9999,naturalization,married,no.schooling,without.disability,not.working,without.insurance,white
2018HU0907468,5,2,51097,3,0_9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
2018HU0757851,5,1,51105,3,10_19,f,not.in.labor.force,same.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,asian
2018HU0376410,5,1,10702,3,20_29,m,civilian.employed,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,white
2018HU0997738,5,2,51215,3,10_19,m,not.in.labor.force,same.house,i.0.9999,us.born,never,public,without.disability,private.profit,with.insurance,white
2018HU0920705,5,2,51080,3,10_19,m,civilian.employed,same.house,i.0.9999,us.born,never,public,without.disability,private.profit,with.insurance,white
2018HU0883708,5,1,51206,3,80_89,m,civilian.employed,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,self.employed.corp,with.insurance,asian
2018HU1086030,5,4,10701,3,20_29,m,unemployed,same.house,i.0.9999,puerto.rico.born,never,no.schooling,without.disability,private.profit,with.insurance,white
2018HU1290093,5,1,4103,3,30_39,m,civilian.employed,same.house,i.75000.99999,not.citizen,married,no.schooling,without.disability,private.no.profit,with.insurance,white
2018HU0300210,5,4,51115,3,40_49,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
2018HU0530148,5,1,51110,3,70_79,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.no.profit,with.insurance,white
