SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,EMP,MOB,INC,CIT,MAR,SCH,DIS,WRK,INS,RACE
2018HU0698069,5,1,51206,3,30_39,f,civilian.employed,same.house,i.75000.99999,abroad.born,married,no.schooling,without.disability,private.profit,with.insurance,white
2018HU1165304,5,6,51125,3,10_19,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,private,without.disability,not.working,with.insurance,white
2018HU1150853,5,2,51246,3,30_39,f,civilian.employed,same.house,i.15000.24999,us.born,never,public,without.disability,local,with.insurance,white
2018HU0705491,5,2,51090,3,40_49,f,unemployed,same.house,i.0.9999,naturalization,married,no.schooling,without.disability,private.no.profit,with.insurance,white
2018HU0308952,5,1,51110,3,40_49,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,two.
2018HU1084374,5,1,51040,3,30_39,m,civilian.employed,same.house,i.75000.99999,not.citizen,never,public,without.disability,federal,with.insurance,asian
2018HU0630007,5,1,51154,3,30_39,f,civilian.employed,diff.us.house,i.50000.64999,us.born,married,no.schooling,without.disability,local,with.insurance,white
2018HU0003369,5,1,51087,3,60_69,f,civilian.employed,same.house,i.35000.49999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
2018HU0039296,5,1,51206,3,20_29,f,civilian.employed,same.house,i.50000.64999,us.born,never,no.schooling,with.disability,private.profit,with.insurance,white
2018HU0211260,5,1,10702,3,70_79,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,self.employed.corp,with.insurance,white
2018HU0740699,5,3,59304,3,50_59,m,civilian.employed,same.house,i.35000.49999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
2018HU1306740,5,4,51087,3,20_29,f,civilian.employed,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,private.profit,with.insurance,asian
2018HU0201352,5,1,51084,3,30_39,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
2018HU1282205,5,1,51255,3,50_59,m,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,black
2018HU0489358,5,1,51186,3,50_59,m,civilian.employed,same.house,i.35000.49999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,asian
