"SERIALNO","DVISION","SPORDER","PUMA","REGION","AGE","SEX","HISP","RACE","PWGTP1"
"2018GQ0003406",5,1,51010,3,"30_39","m","not.hisp.latino","two.",16
"2018GQ0013071",5,1,51135,3,"40_49","m","not.hisp.latino","white",115
"2018GQ0021318",5,1,51090,3,"30_39","m","not.hisp.latino","asian",11
"2018GQ0029007",5,1,51175,3,"30_39","m","not.hisp.latino","black.aa",106
"2018GQ0035256",5,1,51045,3,"40_49","m","not.hisp.latino","white",4
"2018GQ0035582",5,1,55002,3,"40_49","m","not.hisp.latino","black.aa",37
"2018GQ0039059",5,1,51089,3,"50_59","f","not.hisp.latino","black.aa",6
"2018GQ0039087",5,1,51010,3,"30_39","m","not.hisp.latino","black.aa",165
"2018GQ0044102",5,1,51135,3,"30_39","m","not.hisp.latino","black.aa",21
"2018GQ0057772",5,1,51084,3,"40_49","m","not.hisp.latino","black.aa",58
"2018GQ0074653",5,1,51080,3,"30_39","m","not.hisp.latino","white",5
"2018GQ0084396",5,1,51235,3,"70_79","m","not.hisp.latino","black.aa",2
"2018GQ0091004",5,1,51135,3,"30_39","m","not.hisp.latino","black.aa",33
"2018GQ0105782",5,1,51154,3,"20_29","f","not.hisp.latino","black.aa",3
"2018GQ0105863",5,1,51040,3,"20_29","m","not.hisp.latino","white",4
"2018GQ0109252",5,1,51135,3,"30_39","m","not.hisp.latino","black.aa",64
"2018GQ0120162",5,1,4102,3,"40_49","m","not.hisp.latino","white",13
"2018GQ0122373",5,1,51206,3,"60_69","m","not.hisp.latino","white",15
"2018GQ0125673",5,1,51155,3,"30_39","m","not.hisp.latino","white",225
"2018GQ0128528",5,1,51010,3,"30_39","m","not.hisp.latino","black.aa",17
"2018GQ0133140",5,1,51090,3,"40_49","m","not.hisp.latino","asian",49
"2018GQ0136770",5,1,51154,3,"30_39","m","not.hisp.latino","white",7
"2018GQ0138924",5,1,51135,3,"40_49","m","not.hisp.latino","black.aa",106
"2018GQ0140898",5,1,51084,3,"30_39","m","not.hisp.latino","white",21
"2018GQ0150725",5,1,51097,3,"40_49","m","not.hisp.latino","white",132
"2018GQ0151115",5,1,51215,3,"30_39","m","not.hisp.latino","black.aa",111
"2018HU0003639",5,1,51110,3,"40_49","m","not.hisp.latino","white",10
"2018HU0004508",5,2,51087,3,"60_69","f","not.hisp.latino","white",209
"2018HU0004895",5,1,1301,3,"30_39","m","hisp.latino","white",58
"2018HU0006074",5,1,51125,3,"40_49","f","not.hisp.latino","white",19
"2018HU0007894",5,1,59308,3,"30_39","m","not.hisp.latino","black.aa",155
"2018HU0010286",5,2,51154,3,"40_49","f","not.hisp.latino","asian",60
"2018HU0012348",5,1,51084,3,"30_39","f","not.hisp.latino","white",251
"2018HU0012385",5,1,51175,3,"40_49","m","not.hisp.latino","white",34
"2018HU0013484",5,4,59303,3,"30_39","f","hisp.latino","white",97
"2018HU0021232",5,2,59306,3,"30_39","f","not.hisp.latino","black.aa",10
"2018HU0022385",5,1,51080,3,"40_49","m","hisp.latino","white",215
"2018HU0024247",5,2,51154,3,"0_9","m","not.hisp.latino","white",31
"2018HU0024834",5,1,51244,3,"30_39","m","not.hisp.latino","white",56
"2018HU0024870",5,1,51085,3,"40_49","f","not.hisp.latino","two.",19
"2018HU0025191",5,2,55002,3,"40_49","m","not.hisp.latino","white",154
"2018HU0029647",5,2,51089,3,"30_39","m","not.hisp.latino","white",99
"2018HU0030756",5,5,51120,3,"0_9","m","not.hisp.latino","black.aa",119
"2018HU0031306",5,1,51120,3,"30_39","m","not.hisp.latino","black.aa",136
"2018HU0033119",5,4,51045,3,"30_39","f","hisp.latino","two.",85
"2018HU0037483",5,2,51045,3,"30_39","f","not.hisp.latino","two.",447
"2018HU0040382",5,3,51090,3,"0_9","m","not.hisp.latino","black.aa",556
"2018HU0042114",5,4,51110,3,"0_9","f","not.hisp.latino","two.",103
"2018HU0042398",5,5,59305,3,"0_9","f","not.hisp.latino","asian",143
"2018HU0043027",5,2,51224,3,"30_39","f","not.hisp.latino","two.",14
"2018HU0043070",5,1,59301,3,"70_79","m","not.hisp.latino","asian",84
"2018HU0044172",5,1,59306,3,"70_79","f","not.hisp.latino","white",52
"2018HU0044291",5,3,51085,3,"0_9","m","not.hisp.latino","white",74
"2018HU0045597",5,5,59306,3,"0_9","m","not.hisp.latino","two.",67
"2018HU0047520",5,1,4103,3,"60_69","m","not.hisp.latino","white",31
"2018HU0047993",5,1,51215,3,"60_69","m","not.hisp.latino","white",153
"2018HU0048477",5,1,51105,3,"40_49","m","not.hisp.latino","black.aa",39
"2018HU0050258",5,5,59301,3,"0_9","m","not.hisp.latino","asian",15
"2018HU0052573",5,2,51225,3,"30_39","m","not.hisp.latino","white",86
"2018HU0054597",5,1,51044,3,"70_79","m","not.hisp.latino","white",18
"2018HU0056933",5,1,59301,3,"30_39","f","not.hisp.latino","asian",58
"2018HU0056933",5,4,59301,3,"0_9","m","not.hisp.latino","asian",71
"2018HU0059469",5,2,51125,3,"40_49","m","not.hisp.latino","white",258
"2018HU0059469",5,3,51125,3,"0_9","m","not.hisp.latino","two.",824
"2018HU0060625",5,1,51115,3,"30_39","m","not.hisp.latino","white",13
"2018HU0061428",5,1,51165,3,"40_49","m","not.hisp.latino","two.",68
"2018HU0062560",5,4,51105,3,"10_19","m","not.hisp.latino","two.",46
"2018HU0069523",5,2,59303,3,"30_39","f","not.hisp.latino","white",24
"2018HU0069725",5,3,10701,3,"0_9","m","hisp.latino","two.",216
"2018HU0072515",5,2,51244,3,"30_39","m","not.hisp.latino","white",19
"2018HU0078207",5,4,51186,3,"0_9","m","not.hisp.latino","white",193
"2018HU0078643",5,1,59307,3,"30_39","m","not.hisp.latino","asian",95
"2018HU0078643",5,2,59307,3,"30_39","f","not.hisp.latino","asian",56
"2018HU0081216",5,1,51085,3,"60_69","f","not.hisp.latino","white",164
"2018HU0082468",5,2,51089,3,"40_49","m","not.hisp.latino","white",23
"2018HU0083604",5,1,1302,3,"30_39","m","not.hisp.latino","asian",35
"2018HU0084727",5,4,51044,3,"0_9","f","not.hisp.latino","white",89
"2018HU0088593",5,1,51135,3,"60_69","m","not.hisp.latino","black.aa",97
"2018HU0088927",5,1,51225,3,"30_39","m","not.hisp.latino","asian",123
"2018HU0089327",5,4,10702,3,"0_9","m","not.hisp.latino","asian",165
"2018HU0091443",5,2,51080,3,"60_69","m","not.hisp.latino","white",194
"2018HU0091588",5,2,51175,3,"40_49","f","not.hisp.latino","two.",92
"2018HU0092796",5,1,10701,3,"30_39","f","not.hisp.latino","white",123
"2018HU0094521",5,5,51165,3,"0_9","f","not.hisp.latino","two.",91
"2018HU0096344",5,2,51080,3,"30_39","m","not.hisp.latino","white",118
"2018HU0097403",5,2,51115,3,"30_39","f","not.hisp.latino","white",58
"2018HU0098487",5,1,51244,3,"70_79","f","not.hisp.latino","white",430
"2018HU0100681",5,1,51225,3,"60_69","m","not.hisp.latino","asian",161
"2018HU0105196",5,1,51154,3,"30_39","m","not.hisp.latino","black.aa",234
"2018HU0105553",5,2,10702,3,"40_49","f","not.hisp.latino","asian",61
"2018HU0109565",5,2,59307,3,"30_39","f","not.hisp.latino","two.",94
"2018HU0111387",5,5,4101,3,"0_9","m","hisp.latino","white",27
"2018HU0112465",5,2,51167,3,"30_39","f","not.hisp.latino","white",80
"2018HU0112706",5,1,59303,3,"40_49","m","not.hisp.latino","white",59
"2018HU0113727",5,3,10702,3,"30_39","m","hisp.latino","white",223
"2018HU0114999",5,1,55001,3,"70_79","m","not.hisp.latino","white",146
"2018HU0117562",5,2,51085,3,"30_39","f","not.hisp.latino","two.",256
"2018HU0117562",5,3,51085,3,"0_9","f","not.hisp.latino","white",107
"2018HU0119706",5,1,51175,3,"40_49","f","not.hisp.latino","two.",110
