"SERIALNO","DVISION","SPORDER","PUMA","REGION","AGE","SEX","HISP","RACE","PWGTP1"
"2018GQ0000366",5,1,4103,3,"20_29","f","not.hisp.latino","black.aa",10
"2018GQ0001950",5,1,51085,3,"10_19","f","not.hisp.latino","white",144
"2018GQ0004617",5,1,51135,3,"50_59","m","hisp.latino","black.aa",130
"2018GQ0018732",5,1,51096,3,"20_29","f","hisp.latino","black.aa",39
"2018GQ0020610",5,1,51164,3,"80_89","f","not.hisp.latino","white",174
"2018GQ0023482",5,1,51120,3,"20_29","m","hisp.latino","other",524
"2018GQ0024555",5,1,51154,3,"20_29","f","not.hisp.latino","two.",79
"2018GQ0032939",5,1,51110,3,"20_29","f","hisp.latino","other",144
"2018GQ0034941",5,1,51097,3,"50_59","m","not.hisp.latino","black.aa",67
"2018GQ0036190",5,1,51255,3,"50_59","f","not.hisp.latino","black.aa",1
"2018GQ0040089",5,1,51155,3,"40_49","m","not.hisp.latino","black.aa",9
"2018GQ0044510",5,1,51225,3,"10_19","m","not.hisp.latino","black.aa",5
"2018GQ0050076",5,1,51135,3,"20_29","m","hisp.latino","black.aa",82
"2018GQ0050424",5,1,51154,3,"20_29","m","not.hisp.latino","white",191
"2018GQ0058403",5,1,51186,3,"10_19","m","not.hisp.latino","black.aa",40
"2018GQ0059298",5,1,51175,3,"50_59","m","not.hisp.latino","black.aa",65
"2018GQ0059570",5,1,51010,3,"20_29","m","not.hisp.latino","black.aa",47
"2018GQ0064197",5,1,51097,3,"20_29","m","not.hisp.latino","two.",138
"2018GQ0064871",5,1,51154,3,"20_29","m","not.hisp.latino","black.aa",213
"2018GQ0072784",5,1,51154,3,"20_29","f","not.hisp.latino","black.aa",7
"2018GQ0072811",5,1,59303,3,"20_29","m","not.hisp.latino","white",165
"2018GQ0077311",5,1,51044,3,"20_29","f","not.hisp.latino","white",19
"2018GQ0078660",5,1,59304,3,"10_19","f","not.hisp.latino","white",16
"2018GQ0080786",5,1,51215,3,"50_59","m","not.hisp.latino","black.aa",59
"2018GQ0084002",5,1,51080,3,"50_59","f","not.hisp.latino","white",109
"2018GQ0084071",5,1,51235,3,"50_59","f","not.hisp.latino","white",13
"2018GQ0084897",5,1,51215,3,"40_49","f","not.hisp.latino","black.aa",8
"2018GQ0084930",5,1,59306,3,"20_29","f","not.hisp.latino","black.aa",12
"2018GQ0088672",5,1,51105,3,"20_29","m","hisp.latino","other",28
"2018GQ0100916",5,1,51235,3,"20_29","m","not.hisp.latino","black.aa",34
"2018GQ0104616",5,1,51115,3,"20_29","f","not.hisp.latino","white",70
"2018GQ0106979",5,1,51154,3,"20_29","m","not.hisp.latino","white",65
"2018GQ0122141",5,1,55001,3,"40_49","m","not.hisp.latino","black.aa",7
"2018GQ0124414",5,1,51097,3,"60_69","m","not.hisp.latino","black.aa",102
"2018GQ0129231",5,1,51090,3,"20_29","f","not.hisp.latino","two.",75
"2018GQ0129531",5,1,51215,3,"50_59","f","not.hisp.latino","black.aa",85
"2018GQ0134320",5,1,51125,3,"20_29","m","not.hisp.latino","black.aa",164
"2018GQ0134668",5,1,51155,3,"20_29","m","not.hisp.latino","black.aa",30
"2018GQ0135928",5,1,4103,3,"20_29","f","not.hisp.latino","black.aa",74
"2018GQ0139062",5,1,51020,3,"20_29","f","not.hisp.latino","white",49
"2018GQ0140195",5,1,51154,3,"20_29","f","not.hisp.latino","black.aa",98
"2018GQ0140966",5,1,51165,3,"30_39","f","not.hisp.latino","black.aa",4
"2018GQ0144754",5,1,51045,3,"20_29","f","not.hisp.latino","white",61
"2018GQ0152480",5,1,51080,3,"20_29","f","hisp.latino","white",175
"2018HU0000050",5,1,51135,3,"50_59","m","not.hisp.latino","white",74
"2018HU0004535",5,1,51105,3,"30_39","f","not.hisp.latino","white",366
"2018HU0004824",5,1,51097,3,"20_29","f","not.hisp.latino","black.aa",233
"2018HU0005670",5,1,51235,3,"50_59","f","not.hisp.latino","white",85
"2018HU0009954",5,1,51044,3,"40_49","m","not.hisp.latino","white",43
"2018HU0010460",5,4,51155,3,"20_29","m","not.hisp.latino","black.aa",234
"2018HU0013463",5,3,4101,3,"40_49","m","not.hisp.latino","black.aa",227
"2018HU0016973",5,2,51085,3,"30_39","f","not.hisp.latino","white",77
"2018HU0017005",5,7,51090,3,"0_9","f","not.hisp.latino","white",28
"2018HU0018788",5,1,51255,3,"50_59","f","not.hisp.latino","black.aa",179
"2018HU0019705",5,3,59307,3,"0_9","f","not.hisp.latino","white",13
"2018HU0020293",5,4,51045,3,"0_9","f","not.hisp.latino","white",120
"2018HU0020979",5,2,59305,3,"40_49","f","not.hisp.latino","white",91
"2018HU0022631",5,1,10702,3,"30_39","f","not.hisp.latino","white",79
"2018HU0023301",5,1,51155,3,"20_29","f","not.hisp.latino","black.aa",137
"2018HU0024303",5,2,51087,3,"50_59","f","not.hisp.latino","white",23
"2018HU0033044",5,2,59303,3,"20_29","f","not.hisp.latino","white",198
"2018HU0035214",5,1,51175,3,"20_29","m","hisp.latino","white",44
"2018HU0037350",5,3,59307,3,"0_9","f","not.hisp.latino","white",118
"2018HU0037483",5,2,51045,3,"30_39","f","not.hisp.latino","two.",447
"2018HU0039037",5,1,51164,3,"50_59","m","not.hisp.latino","white",99
"2018HU0039296",5,2,59302,3,"20_29","m","not.hisp.latino","black.aa",87
"2018HU0040342",5,2,51154,3,"40_49","f","not.hisp.latino","white",295
"2018HU0044424",5,3,51020,3,"50_59","f","not.hisp.latino","white",25
"2018HU0045151",5,1,51010,3,"50_59","f","not.hisp.latino","white",32
"2018HU0046205",5,3,51167,3,"0_9","f","hisp.latino","white",19
"2018HU0047904",5,1,51154,3,"60_69","f","not.hisp.latino","white",72
"2018HU0052187",5,1,51215,3,"50_59","f","not.hisp.latino","white",35
"2018HU0052573",5,4,51225,3,"0_9","f","not.hisp.latino","white",83
"2018HU0053341",5,3,51110,3,"0_9","f","hisp.latino","white",192
"2018HU0056201",5,1,51125,3,"60_69","f","not.hisp.latino","white",9
"2018HU0056656",5,3,51010,3,"0_9","f","not.hisp.latino","white",60
"2018HU0057240",5,2,51246,3,"20_29","f","not.hisp.latino","black.aa",106
"2018HU0057617",5,1,59304,3,"50_59","f","not.hisp.latino","black.aa",35
"2018HU0059980",5,2,51235,3,"0_9","m","hisp.latino","white",201
"2018HU0059980",5,4,51235,3,"30_39","m","hisp.latino","white",153
"2018HU0060625",5,2,51115,3,"30_39","f","not.hisp.latino","white",12
"2018HU0063133",5,1,51154,3,"30_39","f","not.hisp.latino","black.aa",225
"2018HU0063332",5,3,51010,3,"10_19","f","not.hisp.latino","white",37
"2018HU0063669",5,3,51090,3,"10_19","f","not.hisp.latino","white",111
"2018HU0064033",5,2,59303,3,"20_29","f","not.hisp.latino","white",198
"2018HU0066590",5,3,51095,3,"20_29","f","not.hisp.latino","white",211
"2018HU0069530",5,1,51089,3,"60_69","f","not.hisp.latino","black.aa",302
"2018HU0071314",5,1,51090,3,"30_39","f","hisp.latino","white",24
"2018HU0071614",5,3,51246,3,"20_29","f","not.hisp.latino","white",83
"2018HU0080094",5,2,51135,3,"20_29","f","not.hisp.latino","black.aa",80
"2018HU0080849",5,3,10702,3,"20_29","f","hisp.latino","white",190
"2018HU0083099",5,3,51155,3,"10_19","f","not.hisp.latino","black.aa",144
"2018HU0085063",5,1,55002,3,"40_49","m","not.hisp.latino","white",34
"2018HU0088374",5,6,51115,3,"0_9","m","hisp.latino","white",24
"2018HU0088596",5,2,59305,3,"50_59","f","not.hisp.latino","black.aa",66
"2018HU0089749",5,2,55002,3,"40_49","m","not.hisp.latino","black.aa",23
"2018HU0090823",5,7,59302,3,"0_9","f","hisp.latino","white",456
"2018HU0092737",5,1,59306,3,"50_59","m","not.hisp.latino","black.aa",59
"2018HU0096047",5,3,59308,3,"30_39","m","not.hisp.latino","white",57
"2018HU0096704",5,1,51020,3,"60_69","f","not.hisp.latino","white",98
"2018HU0098286",5,2,51087,3,"40_49","f","not.hisp.latino","black.aa",7
"2018HU0099332",5,4,4103,3,"20_29","m","not.hisp.latino","black.aa",278
"2018HU0099332",5,8,4103,3,"0_9","f","not.hisp.latino","black.aa",102
"2018HU0100689",5,2,51206,3,"60_69","f","not.hisp.latino","white",243
"2018HU0101233",5,4,51040,3,"0_9","f","not.hisp.latino","white",39
"2018HU0104277",5,5,51087,3,"0_9","m","not.hisp.latino","white",38
"2018HU0107992",5,1,4103,3,"80_89","m","not.hisp.latino","white",55
"2018HU0109166",5,1,51175,3,"40_49","f","not.hisp.latino","black.aa",124
"2018HU0113208",5,4,51206,3,"0_9","f","not.hisp.latino","white",207
"2018HU0114804",5,1,1301,3,"50_59","f","not.hisp.latino","white",66
"2018HU0122054",5,3,51215,3,"30_39","f","not.hisp.latino","black.aa",55
"2018HU0123484",5,5,51115,3,"20_29","f","not.hisp.latino","white",200
"2018HU0125464",5,1,51245,3,"30_39","m","hisp.latino","white",28
"2018HU0127371",5,3,51155,3,"0_9","m","not.hisp.latino","white",25
"2018HU0129628",5,2,59304,3,"40_49","m","not.hisp.latino","white",55
"2018HU0130000",5,2,51105,3,"50_59","f","not.hisp.latino","black.aa",376
"2018HU0131303",5,5,51040,3,"0_9","f","not.hisp.latino","white",75
"2018HU0132112",5,3,51225,3,"0_9","f","not.hisp.latino","white",167
"2018HU0134289",5,2,4101,3,"40_49","m","not.hisp.latino","white",118
"2018HU0136078",5,3,51084,3,"50_59","f","not.hisp.latino","white",24
"2018HU0138366",5,6,51154,3,"30_39","m","not.hisp.latino","black.aa",181
"2018HU0139503",5,6,51080,3,"0_9","m","not.hisp.latino","white",86
"2018HU0141158",5,1,59302,3,"50_59","f","not.hisp.latino","white",51
"2018HU0142336",5,4,51045,3,"0_9","f","not.hisp.latino","white",83
"2018HU0142593",5,1,4103,3,"60_69","m","not.hisp.latino","white",72
"2018HU0143144",5,1,51154,3,"20_29","f","not.hisp.latino","white",125
"2018HU0144293",5,1,59301,3,"30_39","m","hisp.latino","other",217
"2018HU0145098",5,2,51089,3,"20_29","f","not.hisp.latino","black.aa",61
"2018HU0146806",5,1,4102,3,"20_29","f","not.hisp.latino","white",44
"2018HU0146944",5,3,51246,3,"20_29","f","not.hisp.latino","black.aa",233
"2018HU0146944",5,4,51246,3,"20_29","f","not.hisp.latino","black.aa",233
"2018HU0146966",5,2,55001,3,"30_39","m","not.hisp.latino","white",141
"2018HU0147263",5,2,4101,3,"20_29","f","not.hisp.latino","white",146
"2018HU0152805",5,2,51224,3,"40_49","f","not.hisp.latino","black.aa",274
"2018HU0156580",5,1,51155,3,"50_59","f","not.hisp.latino","black.aa",83
"2018HU0157476",5,1,51175,3,"50_59","f","not.hisp.latino","white",91
"2018HU0159305",5,3,51175,3,"0_9","m","not.hisp.latino","black.aa",578
"2018HU0159881",5,2,51125,3,"50_59","f","not.hisp.latino","black.aa",50
"2018HU0159940",5,3,51090,3,"30_39","f","not.hisp.latino","white",73
"2018HU0160195",5,2,51175,3,"50_59","f","not.hisp.latino","black.aa",73
"2018HU0163120",5,3,51020,3,"30_39","m","not.hisp.latino","white",84
"2018HU0165372",5,1,51120,3,"50_59","m","hisp.latino","white",88
"2018HU0167148",5,3,59307,3,"20_29","f","not.hisp.latino","white",98
"2018HU0167490",5,2,51155,3,"0_9","f","not.hisp.latino","black.aa",88
"2018HU0169778",5,1,51110,3,"40_49","f","hisp.latino","white",51
"2018HU0172084",5,3,51165,3,"0_9","f","not.hisp.latino","white",206
"2018HU0172315",5,1,51186,3,"30_39","f","not.hisp.latino","black.aa",59
"2018HU0178949",5,4,10701,3,"30_39","f","not.hisp.latino","black.aa",239
"2018HU0178949",5,5,10701,3,"20_29","m","not.hisp.latino","black.aa",205
"2018HU0180449",5,1,51245,3,"60_69","f","not.hisp.latino","black.aa",34
"2018HU0182774",5,2,51225,3,"50_59","m","not.hisp.latino","white",19
"2018HU0183458",5,2,51020,3,"20_29","m","not.hisp.latino","white",137
"2018HU0189272",5,2,51097,3,"20_29","f","not.hisp.latino","white",101
"2018HU0194603",5,1,51105,3,"60_69","f","not.hisp.latino","black.aa",195
"2018HU0196532",5,2,51125,3,"40_49","m","not.hisp.latino","white",132
"2018HU0197511",5,3,51235,3,"20_29","m","not.hisp.latino","black.aa",22
"2018HU0197694",5,2,51155,3,"50_59","f","not.hisp.latino","white",76
"2018HU0199300",5,1,51120,3,"30_39","f","not.hisp.latino","white",102
"2018HU0200754",5,2,51164,3,"0_9","f","hisp.latino","white",23
"2018HU0204054",5,1,51255,3,"50_59","m","not.hisp.latino","white",188
"2018HU0204225",5,2,59306,3,"50_59","f","hisp.latino","white",18
"2018HU0207393",5,1,51040,3,"40_49","f","not.hisp.latino","white",197
"2018HU0208077",5,2,59306,3,"50_59","m","not.hisp.latino","white",98
"2018HU0211132",5,1,59307,3,"30_39","m","not.hisp.latino","white",19
"2018HU0211617",5,1,51135,3,"20_29","m","not.hisp.latino","black.aa",23
"2018HU0213286",5,2,1301,3,"20_29","f","not.hisp.latino","white",47
"2018HU0214269",5,1,51105,3,"30_39","f","not.hisp.latino","white",116
"2018HU0216056",5,2,51135,3,"50_59","f","not.hisp.latino","black.aa",12
"2018HU0216093",5,3,51245,3,"20_29","f","not.hisp.latino","white",118
"2018HU0216863",5,4,51087,3,"0_9","f","not.hisp.latino","white",60
"2018HU0221442",5,8,51085,3,"0_9","f","not.hisp.latino","white",125
"2018HU0221735",5,1,51080,3,"50_59","f","not.hisp.latino","white",174
"2018HU0222554",5,2,59301,3,"30_39","m","not.hisp.latino","black.aa",102
"2018HU0224408",5,3,51167,3,"0_9","f","not.hisp.latino","white",16
"2018HU0227998",5,6,51084,3,"20_29","m","not.hisp.latino","black.aa",85
"2018HU0229207",5,1,51145,3,"20_29","f","not.hisp.latino","black.aa",81
"2018HU0230183",5,1,10703,3,"50_59","m","not.hisp.latino","two.",125
"2018HU0231202",5,2,51125,3,"30_39","m","not.hisp.latino","white",208
"2018HU0232018",5,2,51224,3,"20_29","f","not.hisp.latino","black.aa",104
"2018HU0233889",5,2,51235,3,"20_29","m","not.hisp.latino","black.aa",389
"2018HU0234959",5,2,51090,3,"30_39","f","not.hisp.latino","black.aa",236
"2018HU0235825",5,1,10703,3,"40_49","f","not.hisp.latino","white",79
"2018HU0236295",5,6,51095,3,"0_9","m","hisp.latino","black.aa",19
"2018HU0236660",5,2,51097,3,"40_49","m","not.hisp.latino","white",24
"2018HU0237958",5,1,51224,3,"50_59","m","not.hisp.latino","black.aa",165
"2018HU0239173",5,1,51164,3,"60_69","f","not.hisp.latino","white",32
"2018HU0246074",5,8,51080,3,"0_9","m","not.hisp.latino","black.aa",60
"2018HU0246816",5,2,51045,3,"40_49","m","not.hisp.latino","white",291
"2018HU0249965",5,2,10701,3,"20_29","f","hisp.latino","white",55
"2018HU0253954",5,3,59301,3,"0_9","f","not.hisp.latino","white",64
"2018HU0254482",5,3,55001,3,"20_29","f","not.hisp.latino","white",268
"2018HU0257648",5,2,51244,3,"20_29","m","not.hisp.latino","white",114
"2018HU0263967",5,4,51040,3,"0_9","f","not.hisp.latino","black.aa",41
"2018HU0266494",5,3,59306,3,"0_9","f","not.hisp.latino","white",70
"2018HU0268174",5,1,51154,3,"50_59","m","not.hisp.latino","black.aa",38
"2018HU0269620",5,2,51095,3,"20_29","m","not.hisp.latino","white",93
"2018HU0269806",5,3,59305,3,"20_29","f","not.hisp.latino","white",294
"2018HU0272808",5,4,51154,3,"20_29","m","not.hisp.latino","black.aa",356
"2018HU0274357",5,1,51206,3,"40_49","f","not.hisp.latino","white",120
"2018HU0276188",5,2,51245,3,"20_29","f","hisp.latino","other",16
"2018HU0278439",5,1,51089,3,"20_29","m","not.hisp.latino","white",56
"2018HU0280805",5,1,59307,3,"20_29","m","not.hisp.latino","white",89
"2018HU0285666",5,6,51175,3,"40_49","f","not.hisp.latino","white",126
"2018HU0288164",5,2,51154,3,"40_49","m","not.hisp.latino","black.aa",138
"2018HU0288402",5,2,51125,3,"60_69","f","not.hisp.latino","white",108
"2018HU0288935",5,4,10702,3,"0_9","f","not.hisp.latino","black.aa",95
"2018HU0289095",5,1,51110,3,"30_39","f","not.hisp.latino","white",63
"2018HU0290300",5,3,51244,3,"20_29","f","not.hisp.latino","white",96
"2018HU0290864",5,2,51235,3,"40_49","m","not.hisp.latino","black.aa",593
"2018HU0291649",5,4,4103,3,"0_9","f","not.hisp.latino","white",127
"2018HU0294732",5,7,10703,3,"10_19","m","hisp.latino","white",64
"2018HU0295228",5,1,51175,3,"60_69","f","hisp.latino","white",57
"2018HU0299929",5,2,51167,3,"50_59","f","hisp.latino","white",134
"2018HU0303012",5,1,51044,3,"80_89","f","not.hisp.latino","black.aa",242
"2018HU0305684",5,1,51255,3,"40_49","f","not.hisp.latino","white",156
"2018HU0305846",5,5,51154,3,"0_9","f","not.hisp.latino","white",45
"2018HU0305979",5,5,51175,3,"30_39","f","not.hisp.latino","black.aa",270
"2018HU0310674",5,1,59306,3,"50_59","f","not.hisp.latino","white",110
"2018HU0311436",5,2,59309,3,"50_59","f","not.hisp.latino","white",199
"2018HU0312209",5,1,51040,3,"60_69","f","not.hisp.latino","white",176
"2018HU0312321",5,2,51084,3,"20_29","f","not.hisp.latino","white",68
"2018HU0313632",5,2,51089,3,"0_9","f","not.hisp.latino","two.",55
"2018HU0314572",5,2,51120,3,"20_29","f","not.hisp.latino","white",92
"2018HU0321686",5,2,59307,3,"50_59","f","not.hisp.latino","white",59
"2018HU0323662",5,4,59309,3,"20_29","f","not.hisp.latino","white",36
"2018HU0326389",5,1,51115,3,"60_69","f","not.hisp.latino","white",86
"2018HU0327828",5,1,51090,3,"30_39","m","not.hisp.latino","white",96
"2018HU0328625",5,2,10703,3,"50_59","f","not.hisp.latino","white",37
"2018HU0329036",5,4,51245,3,"10_19","f","hisp.latino","black.aa",519
"2018HU0330216",5,1,10701,3,"60_69","f","hisp.latino","white",70
"2018HU0331062",5,7,51080,3,"10_19","f","not.hisp.latino","black.aa",102
"2018HU0333803",5,2,51206,3,"60_69","f","not.hisp.latino","white",77
"2018HU0334818",5,4,51115,3,"0_9","f","not.hisp.latino","two.",34
"2018HU0335487",5,1,51225,3,"20_29","f","hisp.latino","white",31
"2018HU0337462",5,1,4101,3,"50_59","f","not.hisp.latino","white",54
"2018HU0341640",5,2,51080,3,"0_9","m","hisp.latino","white",197
"2018HU0345721",5,2,51164,3,"60_69","m","not.hisp.latino","white",102
"2018HU0348422",5,3,59301,3,"10_19","f","hisp.latino","white",81
"2018HU0349161",5,4,51135,3,"0_9","m","not.hisp.latino","black.aa",80
"2018HU0350790",5,1,51235,3,"20_29","f","not.hisp.latino","black.aa",173
"2018HU0351095",5,1,51020,3,"60_69","m","not.hisp.latino","white",17
"2018HU0354168",5,2,51084,3,"20_29","f","not.hisp.latino","white",20
"2018HU0354389",5,4,59304,3,"40_49","f","not.hisp.latino","black.aa",99
"2018HU0355451",5,1,51095,3,"40_49","m","not.hisp.latino","white",78
"2018HU0355497",5,3,51246,3,"10_19","f","not.hisp.latino","black.aa",129
"2018HU0358679",5,2,51125,3,"50_59","f","not.hisp.latino","white",49
"2018HU0361509",5,4,4101,3,"0_9","f","not.hisp.latino","white",61
"2018HU0361790",5,1,51167,3,"50_59","m","not.hisp.latino","white",11
"2018HU0365349",5,2,51010,3,"0_9","f","not.hisp.latino","white",43
"2018HU0365693",5,2,51255,3,"20_29","m","not.hisp.latino","black.aa",309
"2018HU0368889",5,2,51154,3,"20_29","f","not.hisp.latino","two.",338
"2018HU0370360",5,2,59308,3,"50_59","m","not.hisp.latino","white",70
"2018HU0371876",5,2,1301,3,"40_49","m","not.hisp.latino","white",65
"2018HU0372454",5,4,51044,3,"0_9","m","not.hisp.latino","black.aa",178
"2018HU0372476",5,1,51246,3,"50_59","f","hisp.latino","white",42
"2018HU0374062",5,1,51235,3,"20_29","f","not.hisp.latino","black.aa",277
"2018HU0374062",5,2,51235,3,"0_9","m","not.hisp.latino","black.aa",270
"2018HU0375028",5,2,51235,3,"50_59","f","not.hisp.latino","black.aa",22
"2018HU0379836",5,1,51040,3,"20_29","f","hisp.latino","white",116
"2018HU0380744",5,2,51164,3,"50_59","f","not.hisp.latino","white",19
"2018HU0382365",5,1,51120,3,"40_49","f","not.hisp.latino","white",88
"2018HU0382682",5,4,51096,3,"0_9","f","not.hisp.latino","white",95
"2018HU0383159",5,2,51090,3,"50_59","f","not.hisp.latino","white",244
"2018HU0384502",5,1,51044,3,"20_29","m","not.hisp.latino","white",124
"2018HU0385050",5,1,51145,3,"40_49","m","not.hisp.latino","white",321
"2018HU0385876",5,2,51224,3,"40_49","f","not.hisp.latino","white",15
"2018HU0387219",5,1,51175,3,"50_59","f","not.hisp.latino","black.aa",98
"2018HU0395200",5,1,51245,3,"30_39","f","not.hisp.latino","black.aa",139
"2018HU0395374",5,1,51096,3,"30_39","m","not.hisp.latino","black.aa",167
"2018HU0396845",5,2,51110,3,"40_49","f","not.hisp.latino","white",115
"2018HU0398889",5,3,51120,3,"30_39","f","not.hisp.latino","white",405
"2018HU0400535",5,1,51135,3,"60_69","f","not.hisp.latino","black.aa",91
"2018HU0400710",5,2,51215,3,"50_59","f","not.hisp.latino","black.aa",19
"2018HU0402829",5,2,51255,3,"40_49","f","not.hisp.latino","white",70
"2018HU0406728",5,2,51010,3,"30_39","f","not.hisp.latino","white",110
"2018HU0414674",5,1,51080,3,"50_59","f","not.hisp.latino","white",130
"2018HU0415610",5,1,51175,3,"30_39","m","not.hisp.latino","black.aa",323
"2018HU0415832",5,2,51115,3,"30_39","f","not.hisp.latino","white",80
"2018HU0417498",5,1,51186,3,"20_29","m","not.hisp.latino","white",180
"2018HU0420138",5,1,51164,3,"20_29","f","not.hisp.latino","black.aa",351
"2018HU0422014",5,1,59303,3,"40_49","f","not.hisp.latino","white",16
"2018HU0423670",5,2,59305,3,"40_49","f","not.hisp.latino","white",56
"2018HU0423996",5,1,51215,3,"20_29","m","not.hisp.latino","white",147
"2018HU0424383",5,2,51155,3,"20_29","f","hisp.latino","white",341
"2018HU0425852",5,1,51246,3,"20_29","m","not.hisp.latino","white",112
"2018HU0426844",5,3,1302,3,"0_9","m","hisp.latino","white",252
"2018HU0430142",5,4,59304,3,"0_9","m","hisp.latino","white",153
"2018HU0430331",5,2,51244,3,"40_49","f","hisp.latino","white",43
"2018HU0430799",5,1,51154,3,"30_39","m","not.hisp.latino","white",58
"2018HU0433612",5,1,51120,3,"40_49","m","not.hisp.latino","white",16
"2018HU0435277",5,4,51090,3,"60_69","f","not.hisp.latino","white",299
"2018HU0435951",5,2,55001,3,"50_59","f","not.hisp.latino","black.aa",77
"2018HU0436417",5,3,51215,3,"20_29","m","not.hisp.latino","white",165
"2018HU0438944",5,5,51120,3,"0_9","m","not.hisp.latino","black.aa",430
"2018HU0440228",5,1,51105,3,"50_59","f","not.hisp.latino","black.aa",66
"2018HU0440797",5,2,51120,3,"50_59","f","not.hisp.latino","white",43
"2018HU0443298",5,1,51154,3,"40_49","f","not.hisp.latino","white",43
"2018HU0447443",5,2,51095,3,"50_59","f","not.hisp.latino","white",19
"2018HU0447524",5,1,10701,3,"40_49","m","not.hisp.latino","white",83
"2018HU0448675",5,2,51040,3,"50_59","f","not.hisp.latino","white",28
"2018HU0449762",5,1,51110,3,"20_29","m","hisp.latino","white",17
"2018HU0451342",5,2,51010,3,"60_69","f","not.hisp.latino","white",89
"2018HU0451380",5,1,51246,3,"50_59","m","not.hisp.latino","white",20
"2018HU0452402",5,2,4101,3,"40_49","f","not.hisp.latino","white",117
"2018HU0452816",5,2,51090,3,"20_29","m","not.hisp.latino","white",18
"2018HU0453043",5,1,51165,3,"50_59","f","not.hisp.latino","white",87
"2018HU0454952",5,1,4101,3,"50_59","f","not.hisp.latino","black.aa",71
"2018HU0455836",5,3,51255,3,"0_9","f","not.hisp.latino","black.aa",36
"2018HU0457294",5,3,51097,3,"20_29","f","not.hisp.latino","white",122
"2018HU0459130",5,2,10701,3,"30_39","f","hisp.latino","white",516
"2018HU0459260",5,1,51215,3,"50_59","f","not.hisp.latino","white",47
"2018HU0462425",5,1,51206,3,"60_69","f","not.hisp.latino","white",68
"2018HU0462692",5,6,51245,3,"40_49","m","hisp.latino","white",203
"2018HU0464229",5,3,51235,3,"40_49","m","hisp.latino","white",365
"2018HU0466658",5,4,51020,3,"0_9","f","not.hisp.latino","white",22
"2018HU0467699",5,2,4103,3,"40_49","f","not.hisp.latino","white",19
"2018HU0469614",5,2,59302,3,"50_59","f","not.hisp.latino","white",47
"2018HU0470071",5,1,51167,3,"20_29","m","hisp.latino","other",105
"2018HU0473765",5,3,51154,3,"80_89","m","not.hisp.latino","black.aa",59
"2018HU0477709",5,3,59304,3,"10_19","m","hisp.latino","white",40
"2018HU0479293",5,1,51110,3,"50_59","m","hisp.latino","black.aa",20
"2018HU0479810",5,1,51255,3,"50_59","f","not.hisp.latino","black.aa",130
"2018HU0480851",5,1,51225,3,"20_29","f","not.hisp.latino","white",82
"2018HU0480882",5,1,51135,3,"30_39","f","not.hisp.latino","black.aa",94
"2018HU0483420",5,3,51095,3,"0_9","f","not.hisp.latino","white",171
"2018HU0484029",5,4,55001,3,"20_29","m","not.hisp.latino","black.aa",208
"2018HU0485257",5,2,51089,3,"50_59","f","not.hisp.latino","black.aa",172
"2018HU0485305",5,2,51105,3,"50_59","f","not.hisp.latino","black.aa",123
"2018HU0486475",5,1,4101,3,"40_49","f","hisp.latino","other",187
"2018HU0487480",5,2,59303,3,"60_69","m","not.hisp.latino","white",63
"2018HU0487526",5,3,1301,3,"30_39","f","not.hisp.latino","white",119
"2018HU0488054",5,1,51167,3,"50_59","f","not.hisp.latino","white",117
"2018HU0488789",5,4,51045,3,"0_9","m","not.hisp.latino","white",84
