"SERIALNO","DVISION","SPORDER","PUMA","REGION","AGE","SEX","HISP","RACE","PWGTP1"
"2018GQ0001271",5,1,51215,3,"40_49","f","not.hisp.latino","white",2
"2018GQ0002955",5,1,51090,3,"20_29","f","not.hisp.latino","white",8
"2018GQ0003937",5,1,51087,3,"20_29","m","not.hisp.latino","white",2
"2018GQ0004784",5,1,51215,3,"20_29","m","not.hisp.latino","black.aa",17
"2018GQ0005631",5,1,4103,3,"10_19","m","not.hisp.latino","black.aa",0
"2018GQ0005969",5,1,51154,3,"10_19","f","not.hisp.latino","black.aa",11
"2018GQ0006391",5,1,51010,3,"20_29","f","not.hisp.latino","white",163
"2018GQ0006589",5,1,51080,3,"40_49","f","not.hisp.latino","white",18
"2018GQ0006595",5,1,51115,3,"20_29","f","not.hisp.latino","white",85
"2018GQ0007759",5,1,51167,3,"30_39","f","not.hisp.latino","white",4
"2018GQ0008342",5,1,51154,3,"20_29","f","not.hisp.latino","black.aa",1
"2018GQ0010462",5,1,51110,3,"20_29","m","not.hisp.latino","white",2
"2018GQ0011199",5,1,51186,3,"10_19","m","not.hisp.latino","black.aa",45
"2018GQ0011211",5,1,51115,3,"20_29","f","not.hisp.latino","white",155
"2018GQ0012314",5,1,1302,3,"20_29","m","hisp.latino","white",444
"2018GQ0014149",5,1,51154,3,"20_29","f","not.hisp.latino","black.aa",10
"2018GQ0015585",5,1,51206,3,"10_19","f","hisp.latino","white",60
"2018GQ0015676",5,1,59303,3,"20_29","m","not.hisp.latino","white",6
"2018GQ0016697",5,1,55002,3,"50_59","m","not.hisp.latino","black.aa",101
"2018GQ0018703",5,1,51215,3,"20_29","m","not.hisp.latino","black.aa",27
"2018GQ0018841",5,1,51105,3,"30_39","m","hisp.latino","other",27
"2018GQ0018936",5,1,51089,3,"40_49","f","not.hisp.latino","white",8
"2018GQ0019085",5,1,51040,3,"20_29","m","hisp.latino","white",83
"2018GQ0021666",5,1,51154,3,"20_29","m","not.hisp.latino","black.aa",150
"2018GQ0022024",5,1,51090,3,"20_29","f","not.hisp.latino","asian",4
"2018GQ0023175",5,1,51040,3,"10_19","f","not.hisp.latino","black.aa",151
"2018GQ0028436",5,1,51154,3,"20_29","m","not.hisp.latino","black.aa",8
