"SERIALNO","DVISION","SPORDER","PUMA","REGION","AGE","SEX","HISP","RACE","PWGTP1"
"2018GQ0002184",5,1,51045,3,"70_79","f","not.hisp.latino","white",174
"2018GQ0006589",5,1,51080,3,"40_49","f","not.hisp.latino","white",18
"2018GQ0011184",5,1,51020,3,"80_89","f","not.hisp.latino","white",1
"2018GQ0012548",5,1,1302,3,"30_39","m","not.hisp.latino","white",5
"2018GQ0016895",5,1,51084,3,"30_39","f","hisp.latino","white",44
"2018GQ0018061",5,1,51044,3,"20_29","m","not.hisp.latino","white",0
"2018GQ0019097",5,1,51154,3,"10_19","f","not.hisp.latino","black.aa",5
"2018GQ0019354",5,1,51090,3,"20_29","f","not.hisp.latino","white",84
"2018GQ0020126",5,1,51110,3,"20_29","m","not.hisp.latino","asian",5
"2018GQ0024347",5,1,51040,3,"10_19","f","not.hisp.latino","white",5
"2018GQ0026262",5,1,51235,3,"40_49","m","not.hisp.latino","black.aa",170
"2018GQ0030634",5,1,51175,3,"70_79","m","not.hisp.latino","white",8
"2018GQ0030899",5,1,59309,3,"70_79","f","not.hisp.latino","white",143
"2018GQ0036878",5,1,51040,3,"10_19","m","not.hisp.latino","white",6
"2018GQ0037948",5,1,51090,3,"10_19","m","not.hisp.latino","white",125
"2018GQ0040859",5,1,51125,3,"80_89","f","not.hisp.latino","white",77
"2018GQ0041934",5,1,51040,3,"80_89","f","not.hisp.latino","white",2
"2018GQ0042199",5,1,51235,3,"10_19","f","not.hisp.latino","black.aa",7
"2018GQ0043128",5,1,51090,3,"20_29","m","not.hisp.latino","white",0
"2018GQ0047769",5,1,55002,3,"20_29","m","not.hisp.latino","white",109
"2018GQ0049368",5,1,51105,3,"80_89","f","not.hisp.latino","white",70
"2018GQ0052239",5,1,51215,3,"20_29","m","not.hisp.latino","white",16
"2018GQ0056770",5,1,51154,3,"20_29","m","not.hisp.latino","black.aa",105
"2018GQ0058084",5,1,51164,3,"20_29","m","not.hisp.latino","white",251
"2018GQ0058198",5,1,51244,3,"20_29","f","not.hisp.latino","black.aa",38
"2018GQ0059768",5,1,51255,3,"30_39","f","not.hisp.latino","asian",17
"2018GQ0061560",5,1,51115,3,"20_29","f","not.hisp.latino","white",55
"2018GQ0062614",5,1,55001,3,"50_59","f","not.hisp.latino","white",2
"2018GQ0064168",5,1,51105,3,"50_59","m","not.hisp.latino","white",6
"2018GQ0070006",5,1,51145,3,"40_49","m","not.hisp.latino","white",31
"2018GQ0071140",5,1,51040,3,"80_89","m","not.hisp.latino","white",30
"2018GQ0071800",5,1,4103,3,"20_29","f","not.hisp.latino","black.aa",59
"2018GQ0072848",5,1,51206,3,"10_19","f","not.hisp.latino","white",193
"2018GQ0074653",5,1,51080,3,"30_39","m","not.hisp.latino","white",5
"2018GQ0076477",5,1,51105,3,"30_39","m","not.hisp.latino","white",50
