"SERIALNO","DVISION","SPORDER","PUMA","REGION","AGE","SEX","HISP","RACE","PWGTP1"
"2018GQ0003940",5,1,51165,3,"40_49","m","not.hisp.latino","white",13
"2018GQ0004079",5,1,51167,3,"30_39","f","not.hisp.latino","two.",60
"2018GQ0006469",5,1,51040,3,"10_19","f","hisp.latino","nat.hi.pt.isl",26
"2018GQ0008551",5,1,51235,3,"60_69","m","not.hisp.latino","white",2
"2018GQ0012964",5,1,51010,3,"70_79","f","not.hisp.latino","white",4
"2018GQ0027025",5,1,51105,3,"40_49","m","not.hisp.latino","white",73
"2018GQ0039655",5,1,51125,3,"50_59","f","not.hisp.latino","white",99
"2018GQ0040071",5,1,51135,3,"40_49","m","not.hisp.latino","nat.hi.pt.isl",86
"2018GQ0043801",5,1,51120,3,"30_39","m","not.hisp.latino","white",26
"2018GQ0044386",5,1,51105,3,"40_49","m","not.hisp.latino","white",1
"2018GQ0052778",5,1,51175,3,"10_19","f","hisp.latino","other",10
"2018GQ0052922",5,1,51096,3,"20_29","f","not.hisp.latino","white",166
"2018GQ0061160",5,1,51167,3,"20_29","m","not.hisp.latino","white",211
"2018GQ0061410",5,1,51115,3,"80_89","f","not.hisp.latino","white",40
"2018GQ0061429",5,1,51020,3,"40_49","m","not.hisp.latino","white",27
"2018GQ0063975",5,1,51090,3,"10_19","f","not.hisp.latino","white",4
"2018GQ0079815",5,1,51097,3,"40_49","m","not.hisp.latino","white",22
"2018GQ0086998",5,1,51115,3,"20_29","m","not.hisp.latino","white",9
"2018GQ0087068",5,1,51097,3,"80_89","f","not.hisp.latino","white",130
"2018GQ0103044",5,1,51105,3,"30_39","f","not.hisp.latino","white",34
"2018GQ0116671",5,1,51040,3,"10_19","m","not.hisp.latino","white",10
"2018GQ0119213",5,1,51090,3,"10_19","m","not.hisp.latino","white",85
"2018GQ0125096",5,1,51020,3,"80_89","f","not.hisp.latino","white",0
"2018GQ0135702",5,1,51120,3,"20_29","m","not.hisp.latino","white",548
"2018GQ0137818",5,1,59303,3,"70_79","f","not.hisp.latino","white",47
"2018GQ0145799",5,1,51105,3,"50_59","m","not.hisp.latino","white",91
"2018GQ0147491",5,1,51105,3,"10_19","f","not.hisp.latino","white",71
"2018GQ0147500",5,1,51090,3,"10_19","f","hisp.latino","white",9
"2018HU0000709",5,5,55001,3,"0_9","m","not.hisp.latino","white",72
"2018HU0001992",5,4,51244,3,"0_9","m","not.hisp.latino","white",207
"2018HU0002553",5,1,51097,3,"60_69","f","not.hisp.latino","white",9
"2018HU0004895",5,2,1301,3,"30_39","f","not.hisp.latino","white",36
"2018HU0006826",5,2,51080,3,"60_69","m","not.hisp.latino","white",204
"2018HU0007013",5,1,51045,3,"50_59","m","not.hisp.latino","white",11
"2018HU0007411",5,1,51084,3,"20_29","m","not.hisp.latino","white",67
"2018HU0008331",5,2,4101,3,"50_59","m","not.hisp.latino","white",139
"2018HU0008781",5,1,51020,3,"20_29","m","not.hisp.latino","white",360
"2018HU0009139",5,1,51089,3,"50_59","m","not.hisp.latino","white",142
"2018HU0011337",5,1,51084,3,"40_49","f","not.hisp.latino","white",33
"2018HU0011866",5,1,59303,3,"50_59","m","not.hisp.latino","white",19
"2018HU0014558",5,1,59307,3,"60_69","f","not.hisp.latino","white",65
"2018HU0015912",5,4,51090,3,"10_19","m","not.hisp.latino","white",10
"2018HU0016198",5,2,51255,3,"30_39","m","not.hisp.latino","white",109
"2018HU0016223",5,1,59309,3,"60_69","m","not.hisp.latino","white",62
"2018HU0016973",5,3,51085,3,"0_9","f","not.hisp.latino","white",107
"2018HU0017711",5,1,51115,3,"50_59","m","not.hisp.latino","white",154
"2018HU0018527",5,2,51154,3,"30_39","m","not.hisp.latino","white",223
"2018HU0023290",5,2,51045,3,"60_69","m","not.hisp.latino","white",7
"2018HU0024834",5,2,51244,3,"30_39","f","not.hisp.latino","white",82
"2018HU0027936",5,2,51186,3,"40_49","f","not.hisp.latino","white",118
"2018HU0035251",5,2,59305,3,"50_59","f","not.hisp.latino","white",57
"2018HU0035889",5,2,59307,3,"40_49","f","not.hisp.latino","asian",22
"2018HU0036065",5,1,51090,3,"60_69","f","not.hisp.latino","white",38
"2018HU0039037",5,1,51164,3,"50_59","m","not.hisp.latino","white",99
"2018HU0040427",5,1,51105,3,"50_59","m","not.hisp.latino","white",96
"2018HU0040445",5,2,51045,3,"40_49","m","not.hisp.latino","white",179
"2018HU0040445",5,4,51045,3,"0_9","m","not.hisp.latino","white",111
"2018HU0041209",5,2,1301,3,"50_59","m","not.hisp.latino","white",98
"2018HU0042264",5,1,51105,3,"40_49","m","hisp.latino","white",62
"2018HU0045924",5,2,59302,3,"30_39","m","not.hisp.latino","white",31
"2018HU0046097",5,2,51175,3,"40_49","m","hisp.latino","white",116
"2018HU0048181",5,1,10701,3,"40_49","m","not.hisp.latino","white",197
"2018HU0048437",5,3,51120,3,"0_9","m","not.hisp.latino","white",116
"2018HU0049236",5,3,51215,3,"0_9","m","not.hisp.latino","white",119
"2018HU0049889",5,3,55002,3,"10_19","m","not.hisp.latino","white",47
"2018HU0051508",5,1,51105,3,"30_39","f","not.hisp.latino","white",125
"2018HU0053260",5,3,51097,3,"0_9","f","not.hisp.latino","white",152
"2018HU0053467",5,1,1302,3,"50_59","m","not.hisp.latino","nat.hi.pt.isl",118
"2018HU0060526",5,2,59308,3,"50_59","m","not.hisp.latino","white",64
"2018HU0062513",5,2,51020,3,"0_9","m","not.hisp.latino","white",77
"2018HU0064857",5,2,51175,3,"30_39","f","not.hisp.latino","white",226
"2018HU0065762",5,2,59303,3,"40_49","m","not.hisp.latino","white",301
"2018HU0066782",5,2,51154,3,"30_39","m","not.hisp.latino","white",143
"2018HU0068511",5,2,51155,3,"60_69","f","not.hisp.latino","white",35
"2018HU0070122",5,3,51154,3,"0_9","f","not.hisp.latino","white",91
"2018HU0071490",5,4,10702,3,"0_9","m","not.hisp.latino","white",99
"2018HU0071725",5,2,4103,3,"50_59","m","not.hisp.latino","white",52
"2018HU0072720",5,1,51095,3,"30_39","f","not.hisp.latino","white",92
"2018HU0073548",5,2,51084,3,"60_69","m","not.hisp.latino","white",52
"2018HU0073721",5,3,51164,3,"0_9","f","not.hisp.latino","white",29
"2018HU0074893",5,1,51045,3,"60_69","m","not.hisp.latino","white",144
"2018HU0075216",5,3,51167,3,"50_59","m","hisp.latino","two.",173
"2018HU0075458",5,2,59301,3,"70_79","f","not.hisp.latino","white",66
"2018HU0075750",5,6,51125,3,"0_9","m","not.hisp.latino","white",121
"2018HU0076303",5,1,51096,3,"80_89","f","not.hisp.latino","white",74
"2018HU0077101",5,4,59306,3,"0_9","m","not.hisp.latino","asian",33
"2018HU0079253",5,2,51145,3,"0_9","m","hisp.latino","other",223
"2018HU0079273",5,3,10701,3,"0_9","f","hisp.latino","other",407
"2018HU0080156",5,1,51245,3,"40_49","f","hisp.latino","white",215
"2018HU0081855",5,1,51215,3,"50_59","m","not.hisp.latino","white",121
"2018HU0082722",5,2,51044,3,"60_69","f","not.hisp.latino","white",97
"2018HU0083419",5,1,51164,3,"50_59","f","not.hisp.latino","white",38
"2018HU0084170",5,1,51096,3,"50_59","m","not.hisp.latino","white",55
"2018HU0090641",5,3,1302,3,"30_39","f","hisp.latino","white",95
"2018HU0092892",5,3,1302,3,"40_49","m","not.hisp.latino","white",18
"2018HU0096416",5,1,51225,3,"70_79","f","not.hisp.latino","white",14
"2018HU0100765",5,2,51105,3,"30_39","f","hisp.latino","white",78
"2018HU0102159",5,4,51154,3,"0_9","f","not.hisp.latino","white",85
"2018HU0103343",5,3,4102,3,"0_9","m","not.hisp.latino","white",53
"2018HU0103938",5,3,51255,3,"0_9","m","hisp.latino","white",52
"2018HU0105577",5,1,51010,3,"50_59","f","not.hisp.latino","white",104
"2018HU0107533",5,3,51010,3,"20_29","f","not.hisp.latino","white",14
"2018HU0110038",5,2,59303,3,"30_39","f","not.hisp.latino","white",59
"2018HU0111257",5,3,51110,3,"0_9","m","not.hisp.latino","white",75
"2018HU0112199",5,3,51097,3,"0_9","f","not.hisp.latino","white",19
"2018HU0112829",5,1,59305,3,"50_59","f","not.hisp.latino","white",79
"2018HU0114886",5,1,1301,3,"30_39","f","hisp.latino","white",106
"2018HU0117434",5,3,10703,3,"0_9","m","not.hisp.latino","white",156
"2018HU0119017",5,1,51235,3,"60_69","m","not.hisp.latino","white",87
"2018HU0124167",5,2,51010,3,"60_69","f","not.hisp.latino","white",56
"2018HU0124279",5,4,51087,3,"20_29","m","not.hisp.latino","nat.hi.pt.isl",419
"2018HU0125105",5,4,51164,3,"0_9","m","not.hisp.latino","white",116
"2018HU0125464",5,4,51245,3,"0_9","f","hisp.latino","white",25
"2018HU0128490",5,1,51105,3,"50_59","m","not.hisp.latino","white",12
"2018HU0129498",5,5,59308,3,"0_9","f","not.hisp.latino","white",54
"2018HU0131819",5,3,51206,3,"0_9","f","not.hisp.latino","white",83
