SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU1077053,5,4,59306,3,70_79,f,not.hisp.latino,asian,32
2018HU0513627,5,3,59308,3,0_9,m,not.hisp.latino,white,132
2018HU0313285,5,1,59305,3,40_49,m,not.hisp.latino,white,110
2018HU1219200,5,2,59307,3,50_59,m,not.hisp.latino,white,18
2018HU1373221,5,1,59305,3,60_69,f,not.hisp.latino,white,97
2018HU1018809,5,1,59302,3,60_69,m,not.hisp.latino,white,17
2018HU0565836,5,1,59302,3,30_39,m,not.hisp.latino,white,25
2018HU0783946,5,2,59309,3,70_79,f,not.hisp.latino,asian,70
2018HU0323662,5,2,59309,3,60_69,m,not.hisp.latino,white,36
2018HU0273400,5,3,59306,3,20_29,m,not.hisp.latino,white,108
2018HU0457774,5,2,59302,3,30_39,m,not.hisp.latino,asian,132
2018HU0500971,5,2,59309,3,20_29,f,not.hisp.latino,white,20
2018HU0457774,5,1,59302,3,30_39,f,not.hisp.latino,white,91
2018HU0310821,5,1,59307,3,80_89,m,not.hisp.latino,asian,86
2018HU0483405,5,2,59303,3,60_69,m,not.hisp.latino,white,172
2018HU1073388,5,3,59306,3,20_29,f,hisp.latino,white,94
2018HU1029488,5,1,59305,3,40_49,m,not.hisp.latino,asian,188
2018HU0932063,5,1,59304,3,70_79,f,not.hisp.latino,white,16
2018HU0985495,5,2,59303,3,40_49,f,not.hisp.latino,white,11
2018HU0672805,5,3,59308,3,20_29,m,not.hisp.latino,white,128
2018HU0348422,5,5,59301,3,10_19,m,hisp.latino,white,46
2018HU0156904,5,2,59304,3,70_79,f,not.hisp.latino,white,104
2018HU0922394,5,2,59308,3,40_49,m,not.hisp.latino,white,34
2018HU0275191,5,1,59304,3,40_49,m,not.hisp.latino,white,111
2018HU0255297,5,2,59301,3,30_39,m,not.hisp.latino,asian,98
2018HU0987636,5,1,59304,3,20_29,f,not.hisp.latino,white,173
2018HU0183264,5,1,59307,3,60_69,m,not.hisp.latino,white,18
2018HU0351993,5,2,59301,3,70_79,f,not.hisp.latino,white,56
2018HU0253954,5,1,59301,3,30_39,m,not.hisp.latino,white,74
2018HU1013516,5,2,59302,3,10_19,f,not.hisp.latino,black.aa,89
2018HU0153919,5,1,59305,3,50_59,f,not.hisp.latino,white,26
2018HU0532365,5,1,59301,3,70_79,m,not.hisp.latino,white,31
2018HU0190082,5,1,59307,3,50_59,f,not.hisp.latino,white,95
2018HU0953696,5,3,59305,3,0_9,m,not.hisp.latino,white,102
2018HU0499914,5,1,59306,3,50_59,f,not.hisp.latino,white,88
2018HU0730892,5,2,59308,3,40_49,f,not.hisp.latino,asian,12
2018HU1043625,5,1,59302,3,50_59,f,hisp.latino,white,137
2018HU0176727,5,2,59302,3,50_59,f,not.hisp.latino,white,58
2018HU1252853,5,1,59306,3,30_39,f,not.hisp.latino,white,57
2018HU0719586,5,4,59303,3,10_19,f,not.hisp.latino,white,36
2018HU0554488,5,4,59303,3,0_9,m,hisp.latino,white,36
2018HU1156162,5,4,59301,3,0_9,f,hisp.latino,white,191
2018HU0574851,5,4,59307,3,0_9,m,not.hisp.latino,black.aa,27
2018HU0944784,5,3,59306,3,10_19,m,not.hisp.latino,white,57
2018HU0562623,5,2,59303,3,70_79,f,not.hisp.latino,white,161
2018HU0052185,5,2,59302,3,70_79,f,hisp.latino,white,105
2018HU1071090,5,2,59306,3,50_59,f,not.hisp.latino,white,82
2018HU0014167,5,1,59307,3,40_49,m,not.hisp.latino,white,58
2018HU1281059,5,1,59307,3,50_59,f,not.hisp.latino,asian,54
2018HU0722084,5,4,59307,3,10_19,m,not.hisp.latino,white,55
2018HU0387887,5,1,59306,3,40_49,m,not.hisp.latino,asian,69
2018HU0412313,5,2,59306,3,40_49,m,not.hisp.latino,white,110
2018HU1240690,5,1,59305,3,80_89,f,not.hisp.latino,white,127
2018HU1231422,5,2,59302,3,30_39,f,not.hisp.latino,black.aa,74
2018HU1087879,5,2,59308,3,60_69,f,not.hisp.latino,white,28
2018HU0858410,5,1,59303,3,30_39,f,not.hisp.latino,white,75
2018HU1348283,5,2,59308,3,40_49,f,not.hisp.latino,white,162
2018HU0933296,5,1,59303,3,50_59,f,not.hisp.latino,white,50
2018HU0384344,5,1,59303,3,50_59,m,not.hisp.latino,asian,80
2018HU0713044,5,2,59303,3,50_59,f,not.hisp.latino,white,87
2018HU0696734,5,1,59306,3,70_79,m,not.hisp.latino,white,61
2018HU0026909,5,1,59309,3,70_79,f,not.hisp.latino,white,110
2018HU0449905,5,1,59308,3,40_49,f,not.hisp.latino,white,59
2018HU1071948,5,4,59306,3,10_19,m,not.hisp.latino,white,17
2018HU0169213,5,2,59307,3,40_49,m,not.hisp.latino,asian,67
2018HU0212490,5,4,59307,3,0_9,f,not.hisp.latino,white,57
2018HU1219197,5,2,59303,3,50_59,f,not.hisp.latino,white,72
2018HU1333361,5,2,59303,3,40_49,f,not.hisp.latino,black.aa,109
2018HU1357803,5,1,59307,3,60_69,m,not.hisp.latino,white,61
2018HU0770831,5,4,59309,3,10_19,f,not.hisp.latino,asian,188
2018HU0002401,5,5,59308,3,0_9,f,not.hisp.latino,white,11
2018HU1097592,5,3,59307,3,10_19,m,not.hisp.latino,white,57
2018HU0678663,5,3,59304,3,30_39,m,not.hisp.latino,white,77
2018HU0264231,5,6,59306,3,0_9,m,not.hisp.latino,white,94
2018HU1097592,5,5,59307,3,0_9,f,not.hisp.latino,white,82
2018HU0102827,5,1,59308,3,50_59,m,not.hisp.latino,white,10
2018HU1293137,5,3,59304,3,30_39,f,not.hisp.latino,black.aa,135
2018HU0193753,5,5,59302,3,0_9,m,not.hisp.latino,white,23
2018HU0009445,5,2,59307,3,30_39,f,not.hisp.latino,white,63
2018HU0949648,5,1,59308,3,50_59,f,not.hisp.latino,white,38
2018HU0816668,5,4,59304,3,10_19,m,not.hisp.latino,asian,65
2018HU1103890,5,3,59305,3,10_19,m,not.hisp.latino,asian,110
2018HU0160040,5,1,59305,3,40_49,m,not.hisp.latino,white,98
2018HU0553193,5,2,59309,3,30_39,f,not.hisp.latino,white,210
2018HU1078478,5,2,59301,3,70_79,f,not.hisp.latino,white,14
2018HU0508928,5,1,59305,3,50_59,f,not.hisp.latino,white,28
