SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0960156,5,3,59302,3,10_19,m,not.hisp.latino,black.aa,19
2018HU0955946,5,3,59303,3,10_19,m,not.hisp.latino,white,97
2018HU1186977,5,4,59304,3,10_19,m,not.hisp.latino,white,76
2018HU1184128,5,3,59307,3,30_39,m,not.hisp.latino,black.aa,95
2018HU0610816,5,3,59305,3,10_19,m,hisp.latino,white,129
2018HU0416951,5,3,59306,3,30_39,m,not.hisp.latino,black.aa,21
2018HU0299700,5,1,59308,3,70_79,m,hisp.latino,white,59
2018HU1240710,5,3,59303,3,20_29,f,not.hisp.latino,black.aa,94
2018HU0175859,5,5,59306,3,0_9,m,not.hisp.latino,white,12
2018HU0112362,5,1,59304,3,60_69,m,not.hisp.latino,white,102
2018HU0735089,5,2,59303,3,60_69,f,not.hisp.latino,white,134
2018HU0407516,5,1,59304,3,60_69,f,not.hisp.latino,white,42
2018HU0585859,5,4,59307,3,0_9,m,not.hisp.latino,asian,63
2018HU0558512,5,2,59303,3,30_39,f,not.hisp.latino,two.,60
2018HU0635201,5,1,59308,3,50_59,f,not.hisp.latino,white,19
2018HU0886543,5,1,59306,3,40_49,m,not.hisp.latino,white,92
2018HU1083704,5,1,59305,3,50_59,m,not.hisp.latino,white,118
2018HU1036634,5,1,59301,3,30_39,f,not.hisp.latino,white,106
2018HU0238278,5,1,59305,3,60_69,f,not.hisp.latino,white,27
2018HU0672646,5,2,59307,3,30_39,f,hisp.latino,white,97
2018HU0301035,5,3,59305,3,10_19,m,not.hisp.latino,white,70
2018HU0394118,5,3,59308,3,30_39,m,not.hisp.latino,white,37
2018HU0829561,5,3,59307,3,40_49,m,hisp.latino,white,148
2018HU0347974,5,4,59301,3,0_9,m,not.hisp.latino,white,86
2018HU0245535,5,1,59308,3,40_49,f,not.hisp.latino,white,22
2018HU1301594,5,2,59301,3,50_59,f,not.hisp.latino,white,53
2018HU1233031,5,1,59304,3,60_69,m,not.hisp.latino,white,96
2018HU1134441,5,1,59301,3,30_39,f,hisp.latino,white,128
2018HU0685515,5,3,59301,3,20_29,m,not.hisp.latino,black.aa,195
2018HU0562124,5,1,59307,3,60_69,f,hisp.latino,white,46
2018HU0478856,5,1,59307,3,60_69,f,not.hisp.latino,white,117
2018HU0448044,5,1,59302,3,70_79,f,not.hisp.latino,asian,115
2018HU0160040,5,1,59305,3,40_49,m,not.hisp.latino,white,98
2018HU0808708,5,1,59307,3,60_69,m,not.hisp.latino,white,61
2018HU1177526,5,3,59302,3,0_9,f,not.hisp.latino,white,60
2018HU0630562,5,3,59304,3,20_29,m,not.hisp.latino,white,75
2018HU0060432,5,1,59303,3,30_39,m,not.hisp.latino,white,114
2018HU1202860,5,1,59307,3,20_29,f,hisp.latino,white,53
2018HU0798191,5,1,59303,3,80_89,f,not.hisp.latino,white,35
2018HU0202728,5,1,59301,3,60_69,m,not.hisp.latino,white,40
2018HU0185833,5,3,59301,3,40_49,f,hisp.latino,other,921
2018HU0924211,5,3,59304,3,10_19,f,not.hisp.latino,black.aa,79
2018HU0040752,5,2,59307,3,30_39,f,not.hisp.latino,white,64
2018HU1119142,5,2,59301,3,50_59,m,hisp.latino,other,326
2018HU0191205,5,3,59301,3,10_19,f,not.hisp.latino,asian,205
2018HU0072295,5,1,59307,3,50_59,f,not.hisp.latino,white,78
2018HU0830236,5,2,59303,3,40_49,f,hisp.latino,white,145
2018HU0990948,5,1,59303,3,20_29,f,not.hisp.latino,white,78
2018HU1038777,5,1,59302,3,40_49,m,hisp.latino,white,141
2018HU0007491,5,2,59306,3,50_59,m,not.hisp.latino,black.aa,89
2018HU0555426,5,3,59309,3,0_9,m,not.hisp.latino,black.aa,33
