SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0727415,5,1,59307,3,60_69,m,not.hisp.latino,white,105
2018HU0846285,5,1,59301,3,70_79,m,not.hisp.latino,white,17
2018HU1189199,5,3,59307,3,0_9,m,not.hisp.latino,asian,71
2018HU0822851,5,1,59301,3,30_39,f,not.hisp.latino,white,58
2018HU0537109,5,2,59306,3,70_79,m,hisp.latino,other,16
2018HU0472078,5,3,59309,3,20_29,f,not.hisp.latino,white,359
2018HU1306740,5,3,59303,3,20_29,f,not.hisp.latino,asian,28
2018HU1147109,5,6,59309,3,20_29,m,not.hisp.latino,asian,136
2018HU0136876,5,1,59302,3,40_49,m,not.hisp.latino,white,20
2018HU1300386,5,1,59302,3,60_69,f,not.hisp.latino,white,46
2018HU1162580,5,1,59301,3,60_69,m,not.hisp.latino,white,110
2018HU0498307,5,3,59302,3,10_19,f,not.hisp.latino,white,38
2018HU0725707,5,2,59305,3,40_49,m,not.hisp.latino,two.,19
2018HU1358262,5,3,59309,3,10_19,m,not.hisp.latino,asian,107
2018HU0608987,5,2,59305,3,40_49,f,not.hisp.latino,asian,86
2018HU0743349,5,3,59306,3,0_9,f,not.hisp.latino,white,87
2018HU0784192,5,1,59304,3,60_69,f,not.hisp.latino,black.aa,95
2018HU0886543,5,3,59306,3,10_19,m,not.hisp.latino,white,122
2018HU0754577,5,5,59302,3,0_9,f,not.hisp.latino,white,39
2018HU0639740,5,1,59308,3,70_79,m,not.hisp.latino,asian,104
2018HU0707987,5,4,59306,3,10_19,f,not.hisp.latino,asian,56
2018HU0893139,5,1,59303,3,50_59,f,not.hisp.latino,asian,16
2018HU0781073,5,3,59302,3,40_49,m,not.hisp.latino,white,155
2018HU0660276,5,5,59308,3,50_59,f,not.hisp.latino,asian,148
2018HU0803683,5,3,59307,3,20_29,m,not.hisp.latino,white,67
2018HU0828746,5,4,59307,3,10_19,f,not.hisp.latino,asian,25
2018HU0650296,5,2,59302,3,20_29,f,not.hisp.latino,asian,145
2018HU1242818,5,2,59305,3,30_39,f,not.hisp.latino,white,34
2018HU0695411,5,6,59302,3,0_9,f,not.hisp.latino,white,116
2018HU0700648,5,1,59302,3,50_59,m,not.hisp.latino,white,16
2018HU0378358,5,2,59309,3,20_29,f,not.hisp.latino,white,43
2018HU0465546,5,2,59307,3,30_39,m,not.hisp.latino,white,128
2018HU0170989,5,3,59308,3,10_19,m,not.hisp.latino,asian,17
2018HU1276836,5,3,59304,3,10_19,f,not.hisp.latino,two.,101
2018HU1079884,5,2,59304,3,60_69,f,hisp.latino,white,22
2018GQ0148526,5,1,59301,3,70_79,f,not.hisp.latino,white,79
2018HU0929213,5,2,59303,3,50_59,m,not.hisp.latino,white,141
2018HU0514577,5,1,59305,3,20_29,m,not.hisp.latino,white,9
2018HU0126086,5,3,59302,3,60_69,f,not.hisp.latino,asian,203
2018HU0883564,5,1,59308,3,50_59,m,not.hisp.latino,white,38
2018HU1194380,5,3,59303,3,20_29,f,not.hisp.latino,white,120
2018HU1315877,5,1,59301,3,50_59,f,not.hisp.latino,asian,196
2018HU0982554,5,1,59303,3,50_59,f,not.hisp.latino,white,16
2018HU0587654,5,6,59308,3,30_39,f,not.hisp.latino,asian,135
2018HU0198068,5,1,59309,3,60_69,m,not.hisp.latino,white,71
2018HU0803307,5,3,59301,3,20_29,m,not.hisp.latino,white,16
2018HU0853947,5,2,59304,3,70_79,f,not.hisp.latino,white,102
2018HU0741551,5,1,59303,3,40_49,f,not.hisp.latino,white,60
2018HU0527636,5,2,59306,3,20_29,m,not.hisp.latino,asian,135
2018HU0419939,5,1,59309,3,50_59,m,not.hisp.latino,white,23
2018HU0723144,5,1,59305,3,40_49,f,not.hisp.latino,white,14
2018HU0853023,5,1,59306,3,20_29,m,not.hisp.latino,asian,19
2018HU0748287,5,1,59303,3,50_59,m,not.hisp.latino,white,21
2018HU0858646,5,2,59301,3,80_89,f,not.hisp.latino,white,71
2018HU0703412,5,1,59305,3,50_59,f,not.hisp.latino,white,48
2018HU1197029,5,2,59306,3,40_49,f,not.hisp.latino,white,92
2018HU1347034,5,1,59307,3,20_29,f,not.hisp.latino,white,137
2018HU0702322,5,5,59305,3,80_89,m,not.hisp.latino,white,186
2018HU1105754,5,1,59306,3,50_59,m,not.hisp.latino,white,84
2018HU0290641,5,12,59307,3,0_9,f,hisp.latino,other,54
2018HU0193753,5,4,59302,3,0_9,f,not.hisp.latino,white,19
2018HU0040773,5,1,59305,3,60_69,f,not.hisp.latino,white,15
2018HU1322647,5,2,59303,3,40_49,f,not.hisp.latino,white,57
2018HU0086694,5,1,59306,3,70_79,f,not.hisp.latino,white,16
2018HU1077430,5,2,59307,3,20_29,m,hisp.latino,white,16
2018HU0092795,5,1,59306,3,70_79,m,not.hisp.latino,white,22
2018HU0348422,5,4,59301,3,10_19,f,hisp.latino,white,81
2018HU1124566,5,4,59307,3,10_19,f,not.hisp.latino,other,55
2018HU0080442,5,1,59307,3,70_79,f,not.hisp.latino,white,105
2018HU1255168,5,3,59303,3,20_29,m,not.hisp.latino,other,235
2018HU0265584,5,5,59302,3,0_9,f,not.hisp.latino,white,93
2018HU0812867,5,3,59302,3,0_9,f,not.hisp.latino,other,117
2018HU0625993,5,3,59309,3,10_19,f,not.hisp.latino,asian,64
2018HU0443203,5,2,59305,3,10_19,m,not.hisp.latino,white,75
2018HU0723717,5,4,59308,3,10_19,m,not.hisp.latino,white,20
2018HU0812867,5,3,59302,3,0_9,f,not.hisp.latino,other,117
2018HU0421994,5,2,59309,3,40_49,f,not.hisp.latino,asian,93
2018HU0964962,5,3,59307,3,30_39,m,not.hisp.latino,white,67
2018HU1166948,5,2,59304,3,50_59,f,not.hisp.latino,asian,125
2018HU0989304,5,4,59308,3,10_19,f,not.hisp.latino,white,83
2018HU0572841,5,4,59306,3,20_29,m,not.hisp.latino,white,92
2018HU1252353,5,5,59301,3,50_59,m,not.hisp.latino,asian,31
2018HU1061053,5,2,59302,3,50_59,f,not.hisp.latino,white,29
2018HU0195791,5,2,59303,3,30_39,m,not.hisp.latino,white,27
2018HU0218052,5,6,59307,3,0_9,f,not.hisp.latino,white,57
2018HU0108068,5,2,59307,3,40_49,f,not.hisp.latino,asian,128
2018HU0916075,5,1,59301,3,50_59,m,not.hisp.latino,white,85
2018GQ0150062,5,1,59308,3,10_19,f,not.hisp.latino,black.aa,8
2018HU0866740,5,1,59303,3,40_49,f,not.hisp.latino,white,18
2018HU1128864,5,3,59306,3,20_29,m,not.hisp.latino,asian,133
2018HU0638221,5,2,59306,3,40_49,m,not.hisp.latino,black.aa,213
2018HU0715751,5,3,59302,3,40_49,m,not.hisp.latino,white,156
2018HU0060526,5,2,59308,3,50_59,m,not.hisp.latino,white,64
2018HU0044870,5,2,59305,3,80_89,f,not.hisp.latino,white,47
2018HU1092369,5,3,59308,3,10_19,f,not.hisp.latino,white,86
2018HU0816668,5,2,59304,3,40_49,f,not.hisp.latino,asian,115
2018GQ0134266,5,1,59303,3,20_29,f,not.hisp.latino,white,6
2018HU0728688,5,2,59309,3,50_59,f,not.hisp.latino,white,38
2018HU0203997,5,2,59302,3,70_79,f,not.hisp.latino,white,58
2018HU0115047,5,2,59308,3,40_49,f,not.hisp.latino,white,121
2018HU0580954,5,4,59305,3,10_19,m,not.hisp.latino,white,60
2018HU0678052,5,1,59303,3,40_49,f,not.hisp.latino,asian,92
2018HU1183185,5,1,59307,3,80_89,f,not.hisp.latino,white,86
2018HU0134206,5,1,59305,3,40_49,m,not.hisp.latino,white,99
2018HU0281612,5,3,59301,3,20_29,f,not.hisp.latino,asian,78
2018HU1184535,5,5,59306,3,0_9,f,not.hisp.latino,asian,73
2018HU1257012,5,3,59307,3,0_9,f,not.hisp.latino,white,15
2018HU1284818,5,2,59305,3,40_49,m,not.hisp.latino,asian,62
2018HU0950247,5,1,59306,3,40_49,m,not.hisp.latino,asian,80
2018HU1243291,5,4,59304,3,20_29,f,hisp.latino,other,87
2018HU0220253,5,1,59302,3,50_59,f,not.hisp.latino,white,41
2018HU0526750,5,1,59308,3,50_59,f,not.hisp.latino,white,24
2018HU0944832,5,4,59302,3,10_19,m,hisp.latino,white,73
2018HU0206622,5,1,59301,3,70_79,f,not.hisp.latino,white,93
2018HU0734661,5,2,59305,3,30_39,f,not.hisp.latino,asian,36
2018HU0049199,5,2,59301,3,60_69,f,not.hisp.latino,asian,19
2018HU0914697,5,1,59303,3,50_59,m,not.hisp.latino,white,118
2018HU0085731,5,1,59307,3,60_69,m,not.hisp.latino,black.aa,161
2018HU0881301,5,4,59306,3,10_19,f,not.hisp.latino,white,63
2018HU0225014,5,2,59301,3,30_39,m,not.hisp.latino,asian,64
2018HU0274323,5,3,59301,3,0_9,f,not.hisp.latino,white,35
2018HU0491909,5,1,59308,3,50_59,f,not.hisp.latino,white,56
2018HU0897687,5,1,59302,3,50_59,m,not.hisp.latino,asian,136
2018HU1135677,5,2,59308,3,40_49,m,not.hisp.latino,white,17
2018HU0505822,5,2,59301,3,10_19,f,hisp.latino,other,77
2018HU1178266,5,1,59301,3,40_49,f,not.hisp.latino,white,54
2018HU1292991,5,4,59303,3,20_29,f,not.hisp.latino,black.aa,117
2018HU0792583,5,1,59309,3,50_59,f,not.hisp.latino,white,24
2018HU0021982,5,3,59302,3,0_9,f,not.hisp.latino,white,77
2018HU0320656,5,1,59303,3,60_69,f,not.hisp.latino,white,109
2018HU0749588,5,6,59305,3,10_19,f,not.hisp.latino,white,21
2018HU0183807,5,2,59308,3,30_39,f,not.hisp.latino,asian,72
2018HU1222572,5,1,59307,3,60_69,f,not.hisp.latino,white,23
2018GQ0033274,5,1,59303,3,10_19,m,not.hisp.latino,black.aa,33
2018HU1371537,5,2,59307,3,20_29,m,not.hisp.latino,two.,457
2018HU0437620,5,2,59309,3,40_49,m,not.hisp.latino,asian,32
2018HU1309210,5,4,59307,3,10_19,f,hisp.latino,other,127
2018HU1184128,5,3,59307,3,30_39,m,not.hisp.latino,black.aa,95
2018HU0211565,5,2,59307,3,30_39,f,not.hisp.latino,asian,71
2018HU1359242,5,4,59307,3,0_9,m,not.hisp.latino,asian,55
2018HU0550316,5,2,59306,3,50_59,f,not.hisp.latino,white,144
2018HU1045597,5,3,59309,3,20_29,m,not.hisp.latino,white,56
2018HU0808404,5,1,59309,3,50_59,f,not.hisp.latino,white,74
2018HU0566030,5,4,59305,3,0_9,f,not.hisp.latino,white,23
2018HU0585859,5,1,59307,3,30_39,m,not.hisp.latino,asian,102
2018HU1216864,5,1,59305,3,60_69,f,hisp.latino,other,60
2018HU0586985,5,2,59309,3,60_69,m,not.hisp.latino,white,34
2018HU1255920,5,3,59301,3,0_9,f,not.hisp.latino,white,52
2018HU0909626,5,3,59308,3,0_9,m,not.hisp.latino,white,72
2018HU0308685,5,2,59305,3,50_59,f,not.hisp.latino,asian,170
2018GQ0067961,5,1,59308,3,70_79,f,not.hisp.latino,white,2
