SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018GQ0072811,5,1,59303,3,20_29,m,not.hisp.latino,white,165
2018HU1133159,5,1,59304,3,80_89,f,not.hisp.latino,white,106
2018HU0554488,5,2,59303,3,40_49,f,hisp.latino,white,35
2018HU1189132,5,2,59302,3,50_59,f,not.hisp.latino,white,54
2018HU1084910,5,1,59304,3,20_29,m,not.hisp.latino,white,21
2018HU0132829,5,4,59301,3,0_9,m,not.hisp.latino,white,78
2018HU1213136,5,1,59303,3,70_79,m,not.hisp.latino,white,103
2018HU0662419,5,3,59307,3,0_9,m,not.hisp.latino,white,31
2018HU1236627,5,6,59302,3,0_9,f,not.hisp.latino,black.aa,623
2018HU1059711,5,1,59309,3,30_39,f,not.hisp.latino,asian,365
2018HU0245350,5,2,59305,3,40_49,m,not.hisp.latino,white,64
2018HU0954881,5,1,59306,3,40_49,f,not.hisp.latino,white,56
2018HU0396648,5,1,59306,3,70_79,m,not.hisp.latino,white,100
2018HU0940682,5,2,59307,3,50_59,f,not.hisp.latino,white,60
2018HU0513627,5,3,59308,3,0_9,m,not.hisp.latino,white,132
2018HU0253355,5,4,59305,3,40_49,f,not.hisp.latino,asian,102
2018HU0449823,5,2,59307,3,50_59,m,not.hisp.latino,white,60
2018HU0359312,5,2,59307,3,30_39,f,not.hisp.latino,white,109
2018HU0538169,5,3,59306,3,10_19,f,not.hisp.latino,white,102
2018HU0045597,5,1,59306,3,30_39,m,not.hisp.latino,two.,112
2018HU0899509,5,2,59303,3,50_59,f,not.hisp.latino,white,35
2018HU0578504,5,1,59305,3,40_49,f,not.hisp.latino,white,60
2018HU1247894,5,2,59301,3,80_89,f,not.hisp.latino,white,93
2018HU1119524,5,3,59307,3,20_29,f,not.hisp.latino,white,91
2018HU0426513,5,5,59303,3,0_9,f,not.hisp.latino,white,36
2018HU1027974,5,3,59303,3,20_29,f,hisp.latino,white,12
2018HU0268893,5,2,59301,3,60_69,f,not.hisp.latino,white,52
2018HU1233031,5,3,59304,3,20_29,m,not.hisp.latino,white,175
2018HU1101751,5,1,59302,3,60_69,f,not.hisp.latino,white,114
2018HU0180794,5,4,59301,3,10_19,f,not.hisp.latino,white,54
2018HU0056933,5,2,59301,3,10_19,m,not.hisp.latino,asian,37
