SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU1190748,5,3,59306,3,10_19,m,not.hisp.latino,black.aa,22
2018HU0151087,5,1,59306,3,50_59,f,not.hisp.latino,white,15
2018HU0840878,5,3,59302,3,0_9,f,not.hisp.latino,asian,22
2018HU1309732,5,3,59306,3,60_69,f,not.hisp.latino,black.aa,400
2018HU0969506,5,1,59301,3,60_69,m,not.hisp.latino,white,118
2018HU0050017,5,2,59303,3,60_69,f,not.hisp.latino,white,110
2018HU0202728,5,2,59301,3,60_69,f,not.hisp.latino,white,31
2018HU1270800,5,1,59304,3,50_59,m,not.hisp.latino,white,73
2018HU0983027,5,3,59302,3,10_19,f,not.hisp.latino,white,66
2018HU1045597,5,1,59309,3,50_59,f,not.hisp.latino,white,43
2018HU0516328,5,2,59307,3,60_69,m,not.hisp.latino,white,65
2018HU0665359,5,2,59308,3,50_59,f,not.hisp.latino,white,68
2018HU0472016,5,2,59309,3,60_69,f,not.hisp.latino,asian,25
2018HU1241283,5,1,59306,3,50_59,m,hisp.latino,white,64
2018HU1015162,5,2,59304,3,20_29,f,not.hisp.latino,white,102
2018HU1018191,5,1,59301,3,30_39,f,hisp.latino,two.,189
2018HU0379087,5,2,59303,3,40_49,f,not.hisp.latino,white,16
2018HU0437180,5,5,59308,3,10_19,f,not.hisp.latino,white,79
2018HU1007113,5,2,59307,3,70_79,f,not.hisp.latino,asian,562
2018HU0185831,5,3,59303,3,0_9,m,not.hisp.latino,black.aa,16
2018HU0587354,5,3,59303,3,10_19,m,not.hisp.latino,white,73
2018HU0214945,5,3,59301,3,10_19,m,not.hisp.latino,white,31
2018HU0944003,5,1,59302,3,70_79,m,not.hisp.latino,white,84
2018HU0714102,5,2,59303,3,50_59,f,hisp.latino,white,18
2018HU1122439,5,3,59307,3,10_19,m,not.hisp.latino,two.,13
2018HU1366444,5,4,59306,3,0_9,f,not.hisp.latino,two.,14
2018HU0019574,5,1,59307,3,70_79,m,not.hisp.latino,asian,79
2018HU0055277,5,1,59301,3,20_29,f,not.hisp.latino,white,118
2018HU0527636,5,1,59306,3,30_39,m,not.hisp.latino,asian,154
2018HU0319394,5,3,59303,3,70_79,f,hisp.latino,white,84
2018HU1280659,5,4,59308,3,10_19,m,not.hisp.latino,white,79
2018HU1341187,5,1,59306,3,50_59,m,not.hisp.latino,white,122
2018HU1195344,5,3,59306,3,70_79,f,not.hisp.latino,black.aa,182
2018HU0492541,5,1,59303,3,50_59,m,not.hisp.latino,asian,164
2018HU0731753,5,2,59302,3,50_59,f,hisp.latino,white,114
2018HU1096543,5,3,59308,3,20_29,m,not.hisp.latino,white,22
2018HU1171018,5,3,59307,3,20_29,f,not.hisp.latino,asian,98
2018HU0255019,5,3,59307,3,10_19,m,not.hisp.latino,white,49
2018HU1325165,5,1,59302,3,50_59,f,not.hisp.latino,black.aa,120
2018HU1233344,5,2,59302,3,10_19,f,not.hisp.latino,black.aa,93
2018HU0205286,5,2,59309,3,30_39,f,not.hisp.latino,black.aa,141
2018HU0266597,5,2,59309,3,20_29,f,not.hisp.latino,white,95
2018HU0192529,5,2,59306,3,60_69,f,not.hisp.latino,white,152
2018HU0229784,5,1,59309,3,40_49,f,hisp.latino,white,107
2018HU0806624,5,1,59309,3,50_59,m,not.hisp.latino,white,30
2018HU0051450,5,1,59302,3,70_79,f,not.hisp.latino,asian,56
2018HU1236627,5,6,59302,3,0_9,f,not.hisp.latino,black.aa,623
2018HU0399685,5,4,59304,3,10_19,f,not.hisp.latino,two.,30
2018HU0591331,5,4,59307,3,0_9,f,hisp.latino,white,23
2018HU0377255,5,4,59303,3,20_29,m,not.hisp.latino,white,112
2018HU0853992,5,4,59303,3,0_9,m,not.hisp.latino,white,130
2018HU0365558,5,1,59302,3,60_69,m,not.hisp.latino,white,16
2018HU0548303,5,1,59306,3,60_69,f,not.hisp.latino,asian,52
2018HU0102064,5,1,59304,3,30_39,f,not.hisp.latino,white,119
2018HU0870890,5,4,59307,3,40_49,f,not.hisp.latino,two.,32
2018HU1341523,5,2,59308,3,30_39,f,not.hisp.latino,asian,10
2018HU0516020,5,3,59301,3,20_29,m,not.hisp.latino,white,63
2018HU0441162,5,2,59305,3,50_59,f,not.hisp.latino,white,79
2018HU0403185,5,3,59303,3,30_39,m,not.hisp.latino,white,150
2018HU0822080,5,2,59303,3,30_39,m,not.hisp.latino,asian,109
2018HU1184535,5,5,59306,3,0_9,f,not.hisp.latino,asian,73
2018HU0144252,5,3,59304,3,10_19,f,not.hisp.latino,black.aa,105
2018HU0525322,5,2,59305,3,30_39,m,not.hisp.latino,asian,199
2018HU0527636,5,1,59306,3,30_39,m,not.hisp.latino,asian,154
2018HU0025137,5,3,59309,3,10_19,m,not.hisp.latino,asian,81
2018HU1293566,5,4,59308,3,0_9,f,not.hisp.latino,asian,59
2018HU1350708,5,2,59301,3,20_29,f,hisp.latino,white,11
2018HU1200033,5,3,59303,3,20_29,m,not.hisp.latino,white,163
2018HU1347065,5,1,59304,3,40_49,m,not.hisp.latino,white,11
2018HU0653079,5,1,59301,3,60_69,m,not.hisp.latino,black.aa,421
2018HU1338777,5,3,59308,3,0_9,m,not.hisp.latino,white,42
2018HU0292852,5,2,59308,3,60_69,f,not.hisp.latino,asian,94
2018HU0302426,5,3,59304,3,10_19,m,hisp.latino,two.,52
2018HU1212382,5,2,59301,3,50_59,f,not.hisp.latino,black.aa,565
2018HU0580038,5,1,59302,3,60_69,m,not.hisp.latino,asian,396
2018HU1284757,5,4,59304,3,0_9,m,not.hisp.latino,black.aa,19
2018HU0051450,5,2,59302,3,60_69,m,not.hisp.latino,black.aa,94
2018HU0513195,5,3,59301,3,10_19,f,not.hisp.latino,asian,59
2018HU1197970,5,2,59308,3,20_29,m,hisp.latino,two.,114
2018HU0984264,5,3,59301,3,80_89,f,not.hisp.latino,white,76
2018HU0094915,5,2,59307,3,50_59,f,not.hisp.latino,white,53
2018HU0332561,5,5,59308,3,10_19,f,not.hisp.latino,two.,31
2018HU0929282,5,2,59307,3,40_49,m,not.hisp.latino,white,21
2018HU0200415,5,1,59304,3,50_59,f,not.hisp.latino,black.aa,37
2018HU1371452,5,3,59302,3,0_9,m,not.hisp.latino,two.,260
2018HU0528197,5,2,59305,3,30_39,m,not.hisp.latino,black.aa,117
2018HU1325165,5,3,59302,3,20_29,m,not.hisp.latino,black.aa,182
2018HU0772303,5,2,59307,3,40_49,f,not.hisp.latino,asian,74
2018HU1130725,5,1,59309,3,60_69,m,not.hisp.latino,white,539
2018HU1361262,5,4,59304,3,0_9,f,not.hisp.latino,asian,119
2018HU0840358,5,2,59307,3,50_59,f,not.hisp.latino,white,91
2018HU0090823,5,1,59302,3,30_39,f,hisp.latino,white,233
2018HU0822509,5,1,59305,3,40_49,m,not.hisp.latino,white,99
2018HU0501851,5,2,59303,3,40_49,m,not.hisp.latino,white,109
2018HU0211704,5,2,59303,3,30_39,f,not.hisp.latino,white,75
2018HU1380358,5,3,59306,3,20_29,m,not.hisp.latino,asian,90
2018HU0785914,5,2,59303,3,30_39,f,not.hisp.latino,asian,16
2018GQ0021743,5,1,59305,3,50_59,m,not.hisp.latino,black.aa,111
2018HU0638268,5,2,59306,3,40_49,m,not.hisp.latino,white,19
2018HU0409989,5,4,59303,3,10_19,m,not.hisp.latino,two.,15
2018HU0845987,5,2,59306,3,20_29,m,hisp.latino,white,78
2018HU0403390,5,2,59307,3,30_39,m,hisp.latino,white,98
2018HU0903825,5,2,59301,3,30_39,f,not.hisp.latino,asian,190
2018HU0110038,5,3,59303,3,0_9,f,not.hisp.latino,white,62
2018HU1281578,5,1,59309,3,40_49,f,not.hisp.latino,white,28
2018HU0714102,5,5,59303,3,20_29,m,hisp.latino,white,15
2018HU0655745,5,2,59304,3,10_19,f,not.hisp.latino,asian,46
2018HU0442781,5,1,59305,3,60_69,f,not.hisp.latino,white,63
2018HU0773361,5,2,59303,3,50_59,m,not.hisp.latino,white,98
2018HU1189132,5,2,59302,3,50_59,f,not.hisp.latino,white,54
2018HU0660848,5,1,59309,3,30_39,m,hisp.latino,white,62
2018HU0752227,5,1,59308,3,50_59,f,not.hisp.latino,white,61
2018HU0916710,5,2,59302,3,50_59,f,hisp.latino,other,149
2018HU0306324,5,4,59305,3,0_9,f,not.hisp.latino,white,75
2018GQ0065609,5,1,59303,3,20_29,m,not.hisp.latino,white,23
2018HU1134441,5,3,59301,3,0_9,f,hisp.latino,white,137
2018HU0021232,5,3,59306,3,10_19,f,not.hisp.latino,black.aa,21
2018HU1178597,5,1,59302,3,50_59,f,not.hisp.latino,white,71
2018HU0514847,5,3,59302,3,10_19,f,not.hisp.latino,black.aa,98
2018HU0308943,5,1,59305,3,30_39,f,not.hisp.latino,white,359
2018HU0530968,5,1,59305,3,30_39,m,not.hisp.latino,asian,82
2018HU1110272,5,1,59301,3,30_39,f,not.hisp.latino,white,96
2018HU1049010,5,4,59302,3,10_19,m,not.hisp.latino,two.,26
2018HU1181102,5,2,59304,3,30_39,f,not.hisp.latino,black.aa,79
2018HU1077430,5,3,59307,3,20_29,f,hisp.latino,white,29
2018HU1325165,5,2,59302,3,20_29,m,not.hisp.latino,black.aa,126
2018HU0310134,5,1,59302,3,60_69,f,not.hisp.latino,black.aa,98
2018HU1347915,5,2,59307,3,80_89,f,not.hisp.latino,white,46
2018HU0024696,5,3,59308,3,0_9,f,not.hisp.latino,two.,33
2018HU0793720,5,1,59301,3,40_49,f,hisp.latino,white,69
2018HU0407646,5,2,59307,3,50_59,f,not.hisp.latino,black.aa,63
2018HU0146688,5,5,59301,3,0_9,f,not.hisp.latino,black.aa,130
2018HU0159601,5,3,59304,3,0_9,f,not.hisp.latino,two.,48
2018HU0811818,5,1,59307,3,20_29,m,not.hisp.latino,asian,58
2018HU0089407,5,1,59307,3,70_79,f,not.hisp.latino,black.aa,79
2018HU0880254,5,1,59304,3,30_39,f,not.hisp.latino,white,201
2018HU0857836,5,1,59304,3,60_69,m,not.hisp.latino,black.aa,54
2018HU1155475,5,3,59308,3,10_19,m,not.hisp.latino,asian,48
2018HU1395161,5,1,59302,3,30_39,m,hisp.latino,white,326
2018HU0104491,5,5,59302,3,20_29,f,hisp.latino,white,110
2018HU0117226,5,1,59303,3,40_49,m,hisp.latino,white,31
2018HU1090621,5,5,59303,3,0_9,m,hisp.latino,white,147
2018HU1177224,5,1,59306,3,30_39,f,not.hisp.latino,asian,66
2018HU1258821,5,2,59305,3,30_39,f,not.hisp.latino,white,93
2018HU1064562,5,1,59307,3,60_69,m,not.hisp.latino,white,288
2018HU0494938,5,2,59306,3,30_39,f,not.hisp.latino,black.aa,93
2018HU1189199,5,4,59307,3,0_9,f,not.hisp.latino,asian,79
2018HU1241049,5,2,59303,3,60_69,f,not.hisp.latino,white,65
2018HU0162047,5,2,59305,3,40_49,m,not.hisp.latino,white,18
2018HU0153202,5,1,59301,3,50_59,f,not.hisp.latino,white,74
2018HU1317677,5,1,59307,3,70_79,m,not.hisp.latino,white,44
2018HU1165304,5,5,59303,3,0_9,m,not.hisp.latino,white,18
2018HU0798191,5,1,59303,3,80_89,f,not.hisp.latino,white,35
2018HU0887383,5,2,59301,3,10_19,m,not.hisp.latino,black.aa,96
2018HU0492684,5,1,59301,3,60_69,m,not.hisp.latino,black.aa,51
2018HU0974682,5,2,59303,3,30_39,m,hisp.latino,white,110
2018HU0657217,5,1,59307,3,40_49,f,not.hisp.latino,black.aa,204
2018GQ0051429,5,1,59306,3,50_59,f,not.hisp.latino,black.aa,7
2018HU1064169,5,3,59309,3,0_9,m,not.hisp.latino,white,163
2018HU0406449,5,1,59304,3,40_49,m,not.hisp.latino,white,12
2018HU1376957,5,1,59307,3,50_59,m,not.hisp.latino,white,28
2018HU1240378,5,5,59303,3,0_9,f,hisp.latino,white,106
2018HU1358262,5,1,59309,3,40_49,m,not.hisp.latino,asian,93
2018HU1125547,5,3,59309,3,20_29,f,hisp.latino,white,133
2018HU1122439,5,3,59307,3,10_19,m,not.hisp.latino,two.,13
2018HU0301035,5,4,59305,3,10_19,m,not.hisp.latino,white,66
2018HU0163367,5,4,59301,3,0_9,f,not.hisp.latino,white,18
2018HU1364747,5,1,59307,3,40_49,m,not.hisp.latino,white,17
2018HU1293586,5,4,59306,3,10_19,f,not.hisp.latino,asian,154
2018HU1011887,5,1,59302,3,50_59,f,hisp.latino,white,40
2018HU1100141,5,4,59308,3,10_19,f,not.hisp.latino,white,9
2018HU0635276,5,1,59307,3,30_39,m,not.hisp.latino,white,277
2018HU1102877,5,2,59301,3,70_79,f,not.hisp.latino,white,35
2018HU0902181,5,3,59305,3,0_9,f,not.hisp.latino,two.,126
2018HU1238804,5,1,59302,3,40_49,f,not.hisp.latino,black.aa,145
2018HU1066953,5,3,59309,3,10_19,m,hisp.latino,asian,25
2018HU0849907,5,1,59306,3,30_39,f,not.hisp.latino,black.aa,139
2018HU1321572,5,1,59302,3,40_49,f,not.hisp.latino,white,66
2018HU1070183,5,2,59302,3,20_29,f,not.hisp.latino,white,95
2018HU0749427,5,2,59302,3,50_59,f,not.hisp.latino,black.aa,186
2018HU1216772,5,3,59305,3,60_69,f,hisp.latino,white,32
2018HU0722084,5,1,59307,3,40_49,f,not.hisp.latino,white,72
2018HU0614055,5,2,59308,3,60_69,f,not.hisp.latino,white,18
2018HU0065762,5,3,59303,3,10_19,m,not.hisp.latino,white,207
2018HU0814292,5,1,59305,3,70_79,f,not.hisp.latino,white,82
2018HU0980525,5,4,59306,3,10_19,f,hisp.latino,white,40
2018HU1029700,5,3,59301,3,30_39,m,not.hisp.latino,asian,180
2018HU0364016,5,1,59305,3,70_79,f,not.hisp.latino,white,52
2018HU0700176,5,4,59307,3,0_9,f,hisp.latino,white,58
2018HU0890756,5,5,59303,3,0_9,f,not.hisp.latino,white,59
2018HU1038777,5,1,59302,3,40_49,m,hisp.latino,white,141
2018HU0221591,5,4,59309,3,30_39,f,not.hisp.latino,black.aa,20
2018HU0658577,5,2,59304,3,30_39,m,not.hisp.latino,black.aa,176
2018HU1292991,5,5,59303,3,10_19,f,not.hisp.latino,black.aa,138
2018HU0968719,5,3,59307,3,20_29,f,not.hisp.latino,two.,150
2018HU1253198,5,4,59305,3,50_59,f,not.hisp.latino,white,45
2018HU0908726,5,1,59302,3,30_39,m,hisp.latino,white,237
2018HU1244305,5,1,59301,3,20_29,f,not.hisp.latino,black.aa,213
2018HU0721057,5,1,59301,3,70_79,m,not.hisp.latino,asian,31
2018HU0191899,5,1,59308,3,40_49,m,not.hisp.latino,white,17
2018HU0898877,5,4,59301,3,10_19,m,not.hisp.latino,black.aa,276
2018HU0813209,5,2,59308,3,50_59,m,not.hisp.latino,white,68
2018HU0693424,5,5,59303,3,0_9,f,hisp.latino,white,36
