SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU1155475,5,2,59308,3,40_49,f,not.hisp.latino,white,58
2018HU0488528,5,2,59308,3,60_69,m,not.hisp.latino,white,37
2018HU0752397,5,2,59303,3,70_79,f,not.hisp.latino,white,117
2018HU0021188,5,1,59302,3,60_69,m,not.hisp.latino,white,59
2018HU0269591,5,6,59303,3,50_59,f,not.hisp.latino,white,22
2018HU0914697,5,1,59303,3,50_59,m,not.hisp.latino,white,118
2018HU1162416,5,1,59301,3,70_79,m,not.hisp.latino,white,91
2018HU1098701,5,3,59307,3,20_29,f,not.hisp.latino,white,61
2018HU1098701,5,3,59307,3,20_29,f,not.hisp.latino,white,61
2018HU1112853,5,4,59307,3,0_9,f,not.hisp.latino,white,79
2018HU0518705,5,2,59305,3,60_69,f,not.hisp.latino,white,146
2018HU0032225,5,1,59307,3,30_39,f,not.hisp.latino,asian,221
2018HU0919660,5,2,59302,3,60_69,m,not.hisp.latino,white,100
2018HU0990934,5,2,59306,3,40_49,f,not.hisp.latino,white,16
2018HU1255920,5,1,59301,3,40_49,f,not.hisp.latino,white,57
2018HU0825903,5,1,59306,3,60_69,f,not.hisp.latino,black.aa,79
2018HU1336899,5,2,59301,3,10_19,f,not.hisp.latino,white,267
2018HU0229660,5,3,59301,3,20_29,m,not.hisp.latino,white,11
2018HU0633888,5,3,59301,3,30_39,f,hisp.latino,white,64
2018HU0929213,5,4,59303,3,10_19,f,not.hisp.latino,white,111
2018HU0258968,5,1,59301,3,50_59,f,not.hisp.latino,white,55
2018HU1085325,5,3,59307,3,10_19,m,not.hisp.latino,white,56
2018HU0647638,5,2,59302,3,40_49,f,not.hisp.latino,two.,184
2018HU0198801,5,1,59303,3,70_79,m,not.hisp.latino,white,62
2018HU0025156,5,4,59302,3,0_9,m,not.hisp.latino,other,20
2018HU0263150,5,3,59309,3,0_9,f,not.hisp.latino,asian,23
2018HU0605551,5,1,59305,3,40_49,m,not.hisp.latino,white,35
2018HU0150696,5,1,59307,3,30_39,f,not.hisp.latino,two.,19
2018HU1399658,5,1,59303,3,60_69,m,not.hisp.latino,white,17
2018HU0811539,5,1,59307,3,60_69,f,not.hisp.latino,black.aa,175
2018HU0860773,5,2,59308,3,50_59,m,not.hisp.latino,white,136
2018HU1237020,5,4,59309,3,0_9,f,not.hisp.latino,white,40
2018HU1309732,5,1,59306,3,80_89,m,not.hisp.latino,black.aa,538
2018HU0266597,5,2,59309,3,20_29,f,not.hisp.latino,white,95
2018HU0908726,5,7,59302,3,0_9,f,not.hisp.latino,white,153
2018HU0803307,5,2,59301,3,50_59,f,not.hisp.latino,white,9
2018HU0021188,5,3,59302,3,10_19,m,not.hisp.latino,white,66
2018HU0577881,5,1,59304,3,70_79,f,not.hisp.latino,white,17
2018HU0388727,5,1,59303,3,70_79,f,not.hisp.latino,white,74
2018HU0975178,5,2,59307,3,10_19,m,not.hisp.latino,white,59
2018HU0976435,5,2,59303,3,50_59,f,not.hisp.latino,white,76
2018HU0668408,5,6,59307,3,0_9,f,hisp.latino,white,77
2018HU0113215,5,1,59304,3,50_59,f,hisp.latino,white,61
2018HU0092534,5,2,59303,3,60_69,f,not.hisp.latino,white,35
2018HU0420614,5,1,59305,3,50_59,m,not.hisp.latino,asian,12
2018HU0532554,5,2,59303,3,30_39,f,not.hisp.latino,white,229
2018HU0679609,5,3,59303,3,0_9,f,not.hisp.latino,white,58
2018HU0842447,5,1,59304,3,30_39,f,not.hisp.latino,white,17
2018HU1285298,5,1,59303,3,60_69,m,not.hisp.latino,black.aa,59
2018HU0737561,5,1,59306,3,30_39,f,not.hisp.latino,white,63
2018HU0808212,5,2,59308,3,10_19,m,not.hisp.latino,white,79
2018HU0363305,5,2,59307,3,40_49,f,not.hisp.latino,white,56
2018HU0089407,5,1,59307,3,70_79,f,not.hisp.latino,black.aa,79
2018HU0579257,5,2,59307,3,40_49,f,not.hisp.latino,white,188
2018HU1008039,5,4,59307,3,10_19,f,not.hisp.latino,white,72
2018HU0115560,5,1,59303,3,60_69,f,not.hisp.latino,white,17
2018HU0373940,5,1,59309,3,40_49,m,not.hisp.latino,asian,16
2018GQ0096939,5,1,59303,3,60_69,f,not.hisp.latino,black.aa,6
2018HU0215416,5,1,59308,3,50_59,f,not.hisp.latino,white,86
2018HU1398649,5,2,59307,3,10_19,m,not.hisp.latino,black.aa,468
2018HU0821097,5,4,59305,3,0_9,m,not.hisp.latino,white,39
2018HU0394118,5,2,59308,3,80_89,f,not.hisp.latino,white,32
2018HU1365441,5,5,59303,3,0_9,m,not.hisp.latino,white,143
2018HU0500110,5,1,59307,3,60_69,f,not.hisp.latino,white,26
2018HU0296428,5,1,59301,3,50_59,f,not.hisp.latino,asian,83
2018HU0207049,5,2,59306,3,60_69,m,not.hisp.latino,black.aa,12
2018HU0456785,5,1,59303,3,50_59,m,not.hisp.latino,white,349
2018HU0682626,5,3,59307,3,0_9,f,not.hisp.latino,asian,22
2018HU0593772,5,1,59305,3,60_69,f,not.hisp.latino,white,14
2018HU0723717,5,5,59308,3,10_19,f,not.hisp.latino,white,17
2018HU0270439,5,1,59302,3,40_49,f,not.hisp.latino,white,223
2018HU0355555,5,4,59309,3,0_9,f,not.hisp.latino,asian,71
2018HU1303288,5,1,59303,3,40_49,m,not.hisp.latino,white,37
2018HU0803386,5,1,59303,3,60_69,f,not.hisp.latino,white,58
2018HU0593396,5,2,59309,3,60_69,m,not.hisp.latino,white,72
2018HU0169924,5,3,59308,3,10_19,f,not.hisp.latino,white,114
2018HU0709298,5,1,59304,3,60_69,f,not.hisp.latino,white,9
