SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU1290507,5,1,59303,3,30_39,f,not.hisp.latino,asian,20
2018HU0365330,5,1,59302,3,30_39,m,not.hisp.latino,two.,8
2018HU0558044,5,1,59308,3,70_79,f,not.hisp.latino,white,59
2018HU0652813,5,3,59307,3,0_9,f,hisp.latino,white,144
2018HU1057392,5,1,59302,3,50_59,m,not.hisp.latino,white,91
2018HU1055663,5,3,59303,3,60_69,m,not.hisp.latino,asian,41
2018HU1167526,5,3,59301,3,30_39,m,hisp.latino,a.ind..nat.ak,531
2018HU1061053,5,1,59302,3,50_59,m,not.hisp.latino,white,36
2018HU0540705,5,1,59305,3,70_79,f,not.hisp.latino,white,61
2018HU0207877,5,1,59309,3,20_29,m,not.hisp.latino,white,30
2018HU0193831,5,1,59309,3,40_49,f,not.hisp.latino,asian,209
2018HU0373332,5,2,59308,3,40_49,m,not.hisp.latino,asian,123
2018HU1349942,5,4,59303,3,0_9,m,not.hisp.latino,white,178
2018HU1166659,5,1,59304,3,30_39,m,not.hisp.latino,white,58
2018HU0553147,5,2,59309,3,40_49,f,hisp.latino,white,103
2018HU0288464,5,2,59307,3,70_79,f,not.hisp.latino,white,76
2018HU1346650,5,3,59307,3,10_19,f,not.hisp.latino,white,71
2018HU0010602,5,3,59301,3,10_19,m,not.hisp.latino,asian,78
2018HU0163056,5,1,59305,3,40_49,m,not.hisp.latino,white,62
2018HU0274293,5,2,59307,3,30_39,m,not.hisp.latino,white,68
2018HU0922436,5,2,59301,3,10_19,m,not.hisp.latino,nat.hi.pt.isl,161
2018HU0651005,5,2,59301,3,40_49,m,hisp.latino,white,222
2018HU0150696,5,4,59307,3,30_39,f,hisp.latino,other,21
2018HU0213553,5,1,59307,3,50_59,m,not.hisp.latino,asian,25
2018HU0049074,5,1,59303,3,50_59,m,not.hisp.latino,asian,16
2018HU0662714,5,4,59307,3,0_9,f,hisp.latino,other,187
2018HU0924866,5,2,59309,3,30_39,m,hisp.latino,white,302
2018HU0354436,5,4,59301,3,20_29,f,not.hisp.latino,black.aa,177
2018HU0671923,5,1,59302,3,40_49,f,not.hisp.latino,asian,25
2018HU0106010,5,2,59306,3,0_9,f,hisp.latino,black.aa,80
