SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0616694,5,3,59308,3,10_19,f,not.hisp.latino,white,19
2018HU1131535,5,3,59303,3,0_9,f,not.hisp.latino,asian,189
2018HU0035926,5,5,59308,3,20_29,m,not.hisp.latino,asian,74
2018HU0977003,5,1,59308,3,50_59,m,not.hisp.latino,asian,58
2018HU0014000,5,3,59309,3,10_19,f,not.hisp.latino,asian,180
2018HU1047861,5,2,59303,3,50_59,m,not.hisp.latino,asian,28
2018HU1187913,5,3,59301,3,20_29,m,not.hisp.latino,white,66
2018HU0444961,5,3,59308,3,20_29,m,not.hisp.latino,white,48
2018HU0940170,5,3,59304,3,10_19,m,not.hisp.latino,asian,77
2018HU0024696,5,2,59308,3,30_39,f,not.hisp.latino,other,44
2018HU1228224,5,2,59305,3,40_49,f,not.hisp.latino,asian,39
2018HU0828105,5,2,59308,3,20_29,m,not.hisp.latino,asian,207
2018HU0300334,5,4,59301,3,30_39,m,hisp.latino,other,151
2018HU0355555,5,4,59309,3,0_9,f,not.hisp.latino,asian,71
2018HU0488386,5,1,59306,3,60_69,m,hisp.latino,other,68
2018HU1358618,5,1,59303,3,50_59,f,not.hisp.latino,asian,62
2018HU0193753,5,5,59302,3,0_9,m,not.hisp.latino,white,23
2018HU0265823,5,2,59303,3,60_69,f,not.hisp.latino,white,111
2018HU0208077,5,1,59306,3,50_59,f,not.hisp.latino,white,88
2018HU0416716,5,2,59305,3,70_79,f,not.hisp.latino,asian,38
2018HU0111486,5,2,59304,3,50_59,f,not.hisp.latino,asian,144
2018HU0677961,5,2,59305,3,40_49,m,not.hisp.latino,white,243
2018HU1077430,5,4,59307,3,50_59,m,not.hisp.latino,black.aa,28
2018HU0660276,5,1,59308,3,50_59,f,not.hisp.latino,asian,125
2018HU0050258,5,3,59301,3,10_19,m,not.hisp.latino,asian,15
2018HU1062679,5,2,59302,3,50_59,f,hisp.latino,white,27
2018HU1200623,5,1,59301,3,70_79,m,not.hisp.latino,white,128
2018HU0647638,5,4,59302,3,10_19,m,not.hisp.latino,two.,171
2018HU0721857,5,1,59305,3,60_69,f,not.hisp.latino,black.aa,61
2018HU0240397,5,1,59306,3,20_29,f,not.hisp.latino,white,21
2018HU0375454,5,2,59309,3,40_49,f,not.hisp.latino,asian,173
2018HU0528197,5,1,59305,3,30_39,f,not.hisp.latino,black.aa,67
2018HU0128046,5,1,59306,3,50_59,m,hisp.latino,white,170
2018HU0683802,5,1,59307,3,50_59,m,not.hisp.latino,white,64
2018HU0738031,5,1,59309,3,60_69,m,not.hisp.latino,white,92
2018HU0578504,5,1,59305,3,40_49,f,not.hisp.latino,white,60
2018HU0770042,5,2,59309,3,40_49,f,not.hisp.latino,asian,45
2018HU0728445,5,1,59301,3,30_39,m,not.hisp.latino,white,40
2018HU1152032,5,2,59301,3,60_69,f,hisp.latino,other,31
2018HU0034787,5,2,59307,3,50_59,f,not.hisp.latino,white,51
2018HU0987531,5,2,59307,3,50_59,f,not.hisp.latino,white,16
2018HU0060820,5,1,59304,3,30_39,f,hisp.latino,white,60
