SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0610816,5,1,59305,3,30_39,f,hisp.latino,white,188
2018HU0184935,5,3,59305,3,10_19,m,not.hisp.latino,black.aa,153
2018HU1009010,5,1,59309,3,80_89,f,not.hisp.latino,white,56
2018HU0955203,5,1,59302,3,20_29,f,not.hisp.latino,white,64
2018HU0042057,5,2,59304,3,30_39,f,not.hisp.latino,white,79
2018HU0399685,5,1,59304,3,30_39,f,not.hisp.latino,two.,34
2018HU0528804,5,2,59306,3,40_49,m,hisp.latino,white,566
2018HU0748540,5,2,59302,3,10_19,m,not.hisp.latino,white,14
2018GQ0072982,5,1,59301,3,60_69,f,not.hisp.latino,black.aa,7
2018HU0375247,5,1,59304,3,60_69,m,not.hisp.latino,white,168
2018HU0478601,5,2,59301,3,30_39,m,not.hisp.latino,white,46
2018HU0733692,5,1,59302,3,70_79,m,not.hisp.latino,white,102
2018HU1361945,5,4,59308,3,0_9,f,not.hisp.latino,two.,104
2018HU0157644,5,1,59307,3,60_69,f,not.hisp.latino,white,81
2018HU0474729,5,4,59302,3,10_19,m,hisp.latino,white,79
2018HU1320215,5,4,59301,3,40_49,f,not.hisp.latino,black.aa,231
2018HU1092369,5,2,59308,3,40_49,m,not.hisp.latino,white,98
2018HU1243393,5,2,59304,3,20_29,m,not.hisp.latino,asian,70
2018HU1377831,5,1,59309,3,40_49,m,not.hisp.latino,white,125
2018HU1181332,5,1,59303,3,60_69,m,not.hisp.latino,black.aa,81
2018HU1364092,5,8,59307,3,10_19,m,not.hisp.latino,two.,111
2018HU1190324,5,2,59303,3,40_49,f,not.hisp.latino,white,47
2018HU0437620,5,3,59309,3,30_39,f,not.hisp.latino,white,28
2018HU0768021,5,2,59303,3,30_39,f,hisp.latino,white,120
2018HU1306474,5,1,59306,3,30_39,f,not.hisp.latino,white,155
2018HU0573840,5,1,59301,3,20_29,m,not.hisp.latino,asian,275
2018HU0525322,5,1,59305,3,50_59,f,not.hisp.latino,asian,88
