SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU1319556,5,1,59307,3,50_59,m,not.hisp.latino,two.,131
2018HU0890964,5,1,59305,3,70_79,f,not.hisp.latino,white,110
2018HU0118335,5,1,59305,3,40_49,f,not.hisp.latino,white,139
2018HU0522407,5,1,59307,3,60_69,f,not.hisp.latino,black.aa,48
2018HU0924211,5,7,59304,3,0_9,m,not.hisp.latino,black.aa,60
2018HU1181102,5,4,59304,3,0_9,f,not.hisp.latino,black.aa,75
2018HU0290617,5,1,59309,3,70_79,f,not.hisp.latino,black.aa,26
2018HU0287011,5,3,59308,3,10_19,f,not.hisp.latino,black.aa,221
2018HU0209418,5,1,59301,3,40_49,m,not.hisp.latino,black.aa,83
2018HU1253198,5,3,59305,3,10_19,f,not.hisp.latino,white,58
2018HU0506630,5,4,59301,3,0_9,f,hisp.latino,white,42
2018HU0924211,5,4,59304,3,0_9,m,not.hisp.latino,black.aa,72
2018HU0507343,5,5,59306,3,20_29,m,not.hisp.latino,black.aa,152
2018HU0347414,5,2,59309,3,50_59,f,not.hisp.latino,black.aa,88
2018HU0221591,5,3,59309,3,20_29,f,not.hisp.latino,black.aa,43
2018HU0975178,5,3,59307,3,10_19,f,not.hisp.latino,white,95
2018HU1372780,5,1,59301,3,50_59,f,not.hisp.latino,asian,87
2018HU1392957,5,1,59301,3,30_39,f,not.hisp.latino,black.aa,147
2018HU0736968,5,1,59302,3,50_59,m,not.hisp.latino,black.aa,135
2018HU0960198,5,4,59309,3,10_19,f,not.hisp.latino,white,163
2018HU0769217,5,1,59302,3,60_69,f,not.hisp.latino,white,119
2018HU0310240,5,5,59307,3,0_9,f,not.hisp.latino,white,94
2018HU0501375,5,1,59309,3,20_29,m,not.hisp.latino,black.aa,53
2018HU0476605,5,2,59304,3,60_69,f,not.hisp.latino,white,50
2018HU0521635,5,3,59309,3,0_9,m,not.hisp.latino,black.aa,102
2018HU0420056,5,1,59304,3,60_69,f,not.hisp.latino,asian,78
2018HU1309732,5,5,59306,3,60_69,m,not.hisp.latino,black.aa,475
2018HU1360007,5,2,59303,3,60_69,m,not.hisp.latino,white,22
2018GQ0088804,5,1,59303,3,10_19,f,not.hisp.latino,white,46
2018HU0660003,5,1,59307,3,30_39,m,not.hisp.latino,white,58
2018HU0721857,5,2,59305,3,50_59,m,not.hisp.latino,black.aa,66
