SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0669151,5,1,59308,3,60_69,m,hisp.latino,nat.hi.pt.isl,142
2018HU0771505,5,2,59303,3,40_49,f,not.hisp.latino,white,94
2018HU0896224,5,2,59308,3,40_49,f,not.hisp.latino,asian,105
2018HU1258821,5,4,59305,3,10_19,f,not.hisp.latino,white,103
2018HU1336793,5,1,59301,3,30_39,f,not.hisp.latino,white,55
2018HU0350924,5,1,59307,3,50_59,f,not.hisp.latino,asian,62
2018HU0158849,5,2,59303,3,10_19,f,not.hisp.latino,white,10
2018HU0347656,5,5,59301,3,10_19,f,not.hisp.latino,white,86
2018HU0033733,5,2,59306,3,40_49,f,not.hisp.latino,white,177
2018HU0388194,5,1,59309,3,20_29,m,not.hisp.latino,white,56
2018HU0646071,5,1,59301,3,70_79,m,not.hisp.latino,white,63
2018HU0597720,5,4,59305,3,0_9,m,not.hisp.latino,asian,104
2018HU0358643,5,1,59303,3,30_39,m,not.hisp.latino,black.aa,30
2018HU0187609,5,2,59302,3,40_49,f,not.hisp.latino,white,129
2018HU0273043,5,2,59303,3,70_79,f,not.hisp.latino,white,20
2018HU0069523,5,2,59303,3,30_39,f,not.hisp.latino,white,24
2018HU0446350,5,2,59302,3,30_39,f,not.hisp.latino,asian,217
2018HU0430931,5,2,59307,3,40_49,f,not.hisp.latino,asian,50
2018HU0828746,5,2,59307,3,40_49,f,not.hisp.latino,asian,25
2018HU0697990,5,6,59307,3,0_9,m,not.hisp.latino,asian,321
2018HU0812852,5,1,59308,3,60_69,m,not.hisp.latino,white,99
2018HU0219394,5,2,59305,3,30_39,m,not.hisp.latino,white,90
2018HU1373387,5,3,59303,3,20_29,f,hisp.latino,white,125
2018HU0878580,5,2,59307,3,60_69,f,not.hisp.latino,white,59
2018HU1198941,5,2,59306,3,60_69,m,not.hisp.latino,white,55
2018HU0989941,5,1,59307,3,20_29,m,not.hisp.latino,white,21
2018HU0685518,5,1,59304,3,50_59,m,not.hisp.latino,white,17
2018HU1110272,5,3,59301,3,0_9,m,not.hisp.latino,white,81
2018HU0763448,5,1,59301,3,70_79,m,not.hisp.latino,asian,90
2018HU0642410,5,1,59306,3,40_49,m,not.hisp.latino,asian,116
2018HU0715065,5,1,59306,3,70_79,m,not.hisp.latino,white,18
2018HU0415166,5,1,59309,3,60_69,f,not.hisp.latino,white,105
2018HU0093690,5,3,59301,3,10_19,f,not.hisp.latino,asian,72
2018HU0704766,5,4,59303,3,20_29,f,not.hisp.latino,white,33
2018HU0901442,5,5,59308,3,10_19,m,not.hisp.latino,asian,61
2018HU1113191,5,1,59302,3,60_69,m,not.hisp.latino,asian,41
2018HU1276646,5,1,59307,3,30_39,m,not.hisp.latino,asian,93
2018HU0361222,5,2,59309,3,40_49,f,hisp.latino,white,187
2018HU0915710,5,1,59306,3,30_39,m,not.hisp.latino,asian,157
2018HU0191205,5,3,59301,3,10_19,f,not.hisp.latino,asian,205
2018HU0325877,5,1,59303,3,40_49,f,not.hisp.latino,asian,79
2018HU0088369,5,1,59302,3,20_29,f,not.hisp.latino,black.aa,197
2018HU0718396,5,2,59304,3,30_39,f,not.hisp.latino,asian,96
2018HU1190748,5,3,59306,3,10_19,m,not.hisp.latino,black.aa,22
2018HU0162047,5,1,59305,3,40_49,f,not.hisp.latino,white,15
2018HU0312766,5,2,59306,3,20_29,f,not.hisp.latino,white,20
2018HU0514591,5,1,59302,3,50_59,f,not.hisp.latino,black.aa,83
2018HU1116869,5,2,59308,3,60_69,f,not.hisp.latino,asian,64
2018HU0669151,5,1,59308,3,60_69,m,hisp.latino,nat.hi.pt.isl,142
2018HU0932535,5,4,59305,3,10_19,f,not.hisp.latino,asian,23
2018HU0213491,5,2,59305,3,30_39,f,not.hisp.latino,white,54
2018HU0779055,5,4,59304,3,30_39,f,not.hisp.latino,asian,143
2018HU0864877,5,3,59305,3,10_19,m,not.hisp.latino,asian,45
2018HU0985495,5,4,59303,3,0_9,f,not.hisp.latino,white,11
2018HU0587268,5,1,59306,3,30_39,f,not.hisp.latino,asian,35
2018HU0422160,5,1,59307,3,30_39,m,not.hisp.latino,white,86
2018HU1127344,5,2,59301,3,40_49,m,not.hisp.latino,white,17
2018HU0801628,5,3,59306,3,20_29,m,hisp.latino,white,168
2018HU0215899,5,2,59307,3,30_39,f,not.hisp.latino,white,56
2018HU0248452,5,1,59301,3,30_39,m,not.hisp.latino,asian,82
2018HU0871805,5,6,59303,3,70_79,f,hisp.latino,white,49
2018HU0257850,5,2,59307,3,40_49,f,not.hisp.latino,asian,76
2018HU0422605,5,1,59306,3,60_69,m,not.hisp.latino,white,18
2018HU0513627,5,2,59308,3,40_49,m,not.hisp.latino,white,127
2018HU0314871,5,3,59303,3,50_59,f,not.hisp.latino,asian,320
2018HU0334691,5,2,59302,3,50_59,f,hisp.latino,white,38
2018HU0209418,5,1,59301,3,40_49,m,not.hisp.latino,black.aa,83
2018HU0421554,5,2,59301,3,40_49,f,not.hisp.latino,white,47
2018HU0937423,5,1,59303,3,50_59,f,not.hisp.latino,black.aa,101
2018HU0462649,5,2,59302,3,20_29,f,not.hisp.latino,white,149
2018HU0109798,5,3,59304,3,10_19,m,not.hisp.latino,white,43
2018HU0357346,5,3,59306,3,20_29,f,not.hisp.latino,white,72
2018HU0259574,5,2,59302,3,30_39,f,not.hisp.latino,asian,29
2018HU0140421,5,4,59309,3,0_9,m,not.hisp.latino,white,50
2018HU1258821,5,2,59305,3,30_39,f,not.hisp.latino,white,93
2018HU0919768,5,1,59303,3,60_69,f,not.hisp.latino,white,20
2018HU0308685,5,1,59305,3,50_59,m,not.hisp.latino,asian,195
2018HU0274274,5,2,59303,3,30_39,m,not.hisp.latino,white,63
2018HU1272995,5,1,59305,3,60_69,m,not.hisp.latino,white,53
2018HU0697990,5,7,59307,3,0_9,f,not.hisp.latino,asian,348
2018HU0818292,5,4,59305,3,10_19,m,not.hisp.latino,white,18
2018HU0527835,5,1,59309,3,60_69,m,not.hisp.latino,asian,97
2018HU0949436,5,1,59305,3,60_69,m,not.hisp.latino,white,35
2018HU0668631,5,2,59303,3,70_79,f,not.hisp.latino,white,44
2018HU0628098,5,3,59302,3,0_9,m,not.hisp.latino,asian,127
2018HU1134743,5,2,59305,3,40_49,f,not.hisp.latino,white,14
2018HU0199614,5,2,59307,3,80_89,m,not.hisp.latino,white,78
2018HU0359312,5,1,59307,3,40_49,m,not.hisp.latino,white,129
2018HU1379600,5,2,59301,3,30_39,m,not.hisp.latino,white,65
2018HU0825903,5,1,59306,3,60_69,f,not.hisp.latino,black.aa,79
2018HU1043625,5,1,59302,3,50_59,f,hisp.latino,white,137
2018HU0374529,5,1,59301,3,40_49,m,not.hisp.latino,black.aa,215
2018HU0544009,5,1,59305,3,50_59,f,not.hisp.latino,white,56
2018HU0422978,5,4,59302,3,0_9,m,not.hisp.latino,white,135
2018HU1366444,5,5,59306,3,40_49,f,not.hisp.latino,two.,12
2018HU0159397,5,2,59305,3,20_29,f,not.hisp.latino,asian,205
2018HU0769313,5,1,59307,3,50_59,m,not.hisp.latino,white,66
2018HU0219825,5,2,59301,3,10_19,f,not.hisp.latino,black.aa,176
2018HU1369291,5,3,59303,3,10_19,m,not.hisp.latino,asian,98
2018HU0325877,5,1,59303,3,40_49,f,not.hisp.latino,asian,79
2018HU0695411,5,5,59302,3,0_9,f,not.hisp.latino,white,115
2018HU0844206,5,2,59305,3,30_39,m,not.hisp.latino,white,73
2018HU1151118,5,4,59302,3,0_9,f,not.hisp.latino,black.aa,103
2018HU0828666,5,1,59304,3,40_49,m,not.hisp.latino,white,90
2018HU1243576,5,1,59305,3,70_79,f,not.hisp.latino,white,25
2018HU0049760,5,2,59303,3,60_69,m,not.hisp.latino,black.aa,46
2018HU0548350,5,1,59309,3,50_59,m,not.hisp.latino,asian,20
2018HU0360156,5,1,59307,3,80_89,f,not.hisp.latino,asian,105
2018HU1155475,5,4,59308,3,0_9,f,not.hisp.latino,asian,50
2018HU0375454,5,2,59309,3,40_49,f,not.hisp.latino,asian,173
2018HU0022320,5,2,59302,3,70_79,f,not.hisp.latino,white,57
2018HU0377168,5,1,59304,3,70_79,f,not.hisp.latino,white,77
2018HU0708950,5,1,59305,3,70_79,f,not.hisp.latino,white,109
2018GQ0122847,5,1,59303,3,20_29,f,not.hisp.latino,white,102
2018GQ0021416,5,1,59303,3,40_49,f,not.hisp.latino,white,1
2018HU1044194,5,2,59304,3,80_89,f,not.hisp.latino,asian,65
2018HU1172153,5,2,59302,3,40_49,f,not.hisp.latino,asian,72
2018HU1216597,5,1,59306,3,40_49,m,not.hisp.latino,white,61
2018HU0463759,5,3,59307,3,30_39,f,not.hisp.latino,white,94
2018HU0307551,5,1,59303,3,50_59,f,not.hisp.latino,white,50
2018HU0132829,5,4,59301,3,0_9,m,not.hisp.latino,white,78
2018HU0134206,5,3,59305,3,0_9,f,not.hisp.latino,white,102
2018HU0524806,5,1,59303,3,30_39,m,not.hisp.latino,asian,74
2018HU0179323,5,1,59302,3,30_39,f,not.hisp.latino,white,52
2018HU1231422,5,2,59302,3,30_39,f,not.hisp.latino,black.aa,74
2018HU0858853,5,3,59301,3,20_29,f,not.hisp.latino,white,55
2018HU1297260,5,5,59308,3,0_9,f,not.hisp.latino,white,54
2018HU0598368,5,2,59303,3,30_39,f,not.hisp.latino,white,19
2018HU0801968,5,1,59308,3,30_39,m,not.hisp.latino,asian,20
2018HU1245135,5,2,59304,3,40_49,f,not.hisp.latino,white,27
2018HU0899509,5,4,59303,3,10_19,m,not.hisp.latino,white,32
2018HU1237767,5,1,59301,3,50_59,m,not.hisp.latino,white,22
2018HU0840518,5,1,59303,3,80_89,m,not.hisp.latino,white,51
2018HU0421681,5,2,59305,3,30_39,f,not.hisp.latino,white,30
2018HU1253198,5,5,59305,3,10_19,f,not.hisp.latino,white,56
2018HU1195215,5,2,59301,3,40_49,f,not.hisp.latino,white,93
2018HU1139878,5,1,59301,3,50_59,f,not.hisp.latino,white,7
2018HU0651724,5,2,59303,3,20_29,f,not.hisp.latino,white,62
2018HU1076217,5,1,59303,3,50_59,f,not.hisp.latino,white,106
2018HU0674631,5,1,59305,3,70_79,m,not.hisp.latino,white,11
2018HU0205183,5,1,59303,3,50_59,m,not.hisp.latino,white,94
2018HU0530968,5,6,59305,3,70_79,m,not.hisp.latino,asian,72
2018HU0742588,5,4,59303,3,0_9,m,hisp.latino,white,141
2018HU1171018,5,2,59307,3,20_29,f,not.hisp.latino,asian,98
2018HU0785318,5,1,59303,3,50_59,m,not.hisp.latino,white,18
2018HU1190324,5,2,59303,3,40_49,f,not.hisp.latino,white,47
2018HU0936906,5,4,59308,3,10_19,f,not.hisp.latino,asian,157
2018HU0670096,5,2,59303,3,30_39,m,not.hisp.latino,asian,21
2018HU0620666,5,2,59304,3,50_59,m,not.hisp.latino,white,27
2018HU0596075,5,2,59307,3,30_39,f,not.hisp.latino,white,65
2018HU0535118,5,1,59304,3,50_59,f,not.hisp.latino,white,76
2018HU1035080,5,2,59305,3,70_79,f,not.hisp.latino,asian,18
2018HU0857602,5,2,59303,3,30_39,m,not.hisp.latino,asian,138
