PPSORT,CMA,AGE,SEX,RACE
871941,933,a35_39,f,ao_esao_Chinese
549458,933,a75_79,f,ao_esao_Chinese
75597,933,a25_29,m,ao_esao_Chinese
155157,933,a45_49,m,ao_sao_ei
892500,933,a30_34,f,ao_esao_Chinese
50914,933,a15_19,m,ao_wcameo
883883,933,a60_64,m,ao_esao_Filipino
609940,933,a25_29,f,ao_oesao
754112,933,a5_9,m,ao_esao_Chinese
88748,933,a60_64,m,ao_esao_Chinese
646175,933,a5_9,m,ao_esao_Chinese
202458,933,a70_74,f,naao
460515,933,a25_29,m,onao_Canadian
272754,933,a55_59,m,ao_esao_Chinese
870105,933,a30_34,f,ao_sao_ei
818882,933,a40_44,m,ao_esao_Chinese
36995,933,a5_9,m,ao_sao_ei
73965,933,a0_4,f,ao_wcameo
799327,933,a35_39,m,oco
276004,933,a30_34,m,eo_bio_English
333353,933,a20_24,m,ao_esao_Chinese
438769,933,a40_44,f,ao_esao_Filipino
103822,933,a70_74,m,eo_fo
284204,933,a25_29,m,ao_esao_Chinese
29495,933,a0_4,m,ao_oesao
686763,933,a70_74,m,eo_neo
540491,933,a45_49,m,ao_wcameo
276875,933,a35_39,f,ao_sao_ei
225505,933,a75_79,m,ao_sao_ei
260903,933,a50_54,m,oco
351349,933,a0_4,m,eo_seo_Italian
86732,933,a30_34,f,onao_Canadian
634630,933,a55_59,m,eo_neo
220104,933,a60_64,m,onao_Canadian
725037,933,a30_34,f,eo_eeo_Polish
129739,933,a40_44,f,eo_oeeo
664710,933,a25_29,f,ao_oesao
330743,933,a0_4,m,onao_Canadian
513847,933,a55_59,f,ao_esao_Chinese
375490,933,a20_24,m,onao_Canadian
132956,933,a15_19,m,ao_sao_ei
433114,933,a40_44,m,ao_osao
241944,933,a0_4,f,ao_sao_ei
172492,933,a60_64,m,ao_sao_ei
309274,933,a15_19,m,ao_sao_ei
545637,933,a20_24,m,ao_wcameo
254576,933,a40_44,m,ao_esao_Filipino
130249,933,a30_34,f,ao_esao_Chinese
777396,933,a15_19,f,ao
13222,933,a50_54,f,ao_wcameo
674744,933,a30_34,m,eo_obio
447849,933,a5_9,m,ao_esao_Chinese
125620,933,a10_14,m,ao_oesao
354906,933,a80_84,f,eo_oeo
779706,933,a30_34,m,onao_Canadian
891196,933,a45_49,m,eo_fo
435750,933,a60_64,f,ao_esao_Chinese
702801,933,a50_54,f,ao_esao_Chinese
79575,933,a10_14,f,ao_esao_Chinese
695532,933,a75_79,m,eo_seo_Portuguese
316845,933,a50_54,m,ao_sao_ei
743848,933,a55_59,m,onao_Canadian
909300,933,a40_44,f,ao_esao_Filipino
267279,933,a30_34,m,eo_fo
435386,933,a45_49,m,onao_Canadian
903687,933,a10_14,m,ao_esao_Chinese
303407,933,a25_29,m,ao_esao_Chinese
634907,933,a10_14,f,eo_eeo_Russian
456174,933,a60_64,m,ao_oesao
732091,933,a35_39,m,eo_neo
469774,933,a35_39,m,naao
558018,933,a45_49,m,eo_neo
286792,933,a0_4,m,onao_Canadian
742615,933,a0_4,f,ao_esao_Chinese
235137,933,a20_24,m,ao_esao_Chinese
283519,933,a40_44,f,onao_Canadian
310021,933,a0_4,m,ao_esao_Chinese
434033,933,a55_59,f,ao_esao_Filipino
46534,933,a45_49,f,ao
323101,933,a75_79,f,ao_wcameo
904752,933,a80_84,m,eo_weo_German
694898,933,a50_54,f,ao_esao_Chinese
526854,933,a50_54,f,onao_Canadian
251326,933,a70_74,f,eo_weo_German
454285,933,a65_69,m,eo_bio_English
861347,933,a55_59,m,ao_wcameo
823667,933,a30_34,m,ao_esao_Filipino
139158,933,a60_64,m,onao_Canadian
390210,933,a25_29,f,ao_esao_Chinese
31645,933,a15_19,m,ao
864304,933,a35_39,m,onao_Canadian
241238,933,a70_74,m,onao_Canadian
749876,933,a50_54,m,naao
197925,933,a40_44,m,ao_esao_Chinese
93721,933,a25_29,f,ao_esao_Filipino
73487,933,a35_39,f,ao_esao_Chinese
537182,933,a30_34,f,ao_oesao
257778,933,a35_39,m,ao_wcameo
68775,933,a45_49,m,eo_seo_Greek
481737,933,a50_54,m,ao_esao_Chinese
86389,933,a5_9,f,ao_sao_ei
763374,933,a55_59,f,ao_esao_Chinese
429606,933,a85_,f,onao_Canadian
924351,933,a45_49,m,eo_oseo
768824,933,a75_79,m,ao_sao_ei
771705,933,a10_14,f,eo_seo_Italian
