PPSORT,CMA,AGE,SEX,RACE
548230,933,a50_54,m,eo_seo_Portuguese
707983,933,a50_54,m,eo_bio_English
378161,933,a30_34,f,ao_oesao
342720,933,a45_49,m,eo_bio_English
672996,933,a30_34,f,onao_Canadian
49080,933,a50_54,m,eo_bio_English
888682,933,a55_59,f,onao_Canadian
747453,933,a0_4,m,ao_esao_Chinese
589967,933,a30_34,f,ao_esao_Chinese
806078,933,a70_74,f,eo_eeo_Polish
744561,933,a50_54,m,ao_esao_Chinese
117561,933,a25_29,f,ao_esao_Chinese
281558,933,a10_14,f,ao_oesao
446800,933,a70_74,f,eo_bio_English
260848,933,a5_9,f,onao_Canadian
611622,933,a45_49,m,eo_bio_English
531113,933,a55_59,m,ao_esao_Filipino
615097,933,a25_29,f,eo_bio_English
626756,933,a25_29,m,ao_esao_Chinese
606394,933,a20_24,m,eo_bio_Scottish
170210,933,a45_49,m,eo_bio_Irish
361240,933,a20_24,f,onao_Canadian
149845,933,a50_54,m,ao_esao_Chinese
363722,933,a65_69,m,ao_sao_ei
551774,933,a80_84,f,eo_bio_English
750617,933,a0_4,f,ao_oesao
119855,933,a65_69,m,onao_Canadian
596686,933,a60_64,m,ao_esao_Chinese
598122,933,a70_74,m,eo_bio_Scottish
232189,933,a35_39,m,ao_oesao
88918,933,a65_69,m,ao_esao_Chinese
928420,933,a25_29,f,ao_esao_Chinese
912509,933,a55_59,f,eo_oweo
527037,933,a25_29,m,onao_Canadian
913384,933,a45_49,f,ao_esao_Chinese
908094,933,a25_29,f,ao_esao_Chinese
642262,933,a25_29,m,onao_Canadian
402344,933,a40_44,f,ao_esao_Filipino
560069,933,a20_24,m,ao_esao_Chinese
916530,933,a60_64,m,onao_Canadian
880956,933,a5_9,m,onao_Canadian
302270,933,a80_84,m,ao_esao_Chinese
490733,933,a0_4,f,ao_esao_Chinese
164014,933,a20_24,m,ao_esao_Filipino
281501,933,a10_14,m,eo_bio_Scottish
386415,933,a40_44,f,lcsao
485082,933,a15_19,m,ao_esao_Chinese
764976,933,a25_29,m,ao_esao_Chinese
441182,933,a30_34,m,ao_wcameo
870357,933,a40_44,f,ao_osao
696648,933,a25_29,f,oco
518691,933,a10_14,m,onao_Canadian
754765,933,a50_54,m,ao_esao_Chinese
12167,933,a60_64,f,ao_esao_Chinese
396913,933,a35_39,f,ao_esao_Chinese
84890,933,a85_,m,ao_esao_Chinese
530654,933,a40_44,f,onao_Canadian
285015,933,a15_19,m,eo_eeo_Ukrainian
92590,933,a5_9,f,ao_sao_ei
874743,933,a85_,f,eo_bio_Scottish
490652,933,a0_4,m,ao_sao_ei
783667,933,a45_49,f,ao_oesao
77340,933,a20_24,f,eo_bio_English
917980,933,a50_54,m,eo_bio_English
892717,933,a35_39,f,ao_oesao
535957,933,a20_24,m,ao_esao_Chinese
377169,933,a60_64,f,eo_obio
247742,933,a50_54,f,ao_esao_Chinese
643612,933,a45_49,m,ao_esao_Filipino
776985,933,a5_9,f,ao_sao_ei
885033,933,a50_54,m,onao_Canadian
124087,933,a0_4,m,ao_esao_Filipino
717838,933,a65_69,f,eo_weo_German
791581,933,a20_24,m,ao_esao_Filipino
347168,933,a45_49,f,onao_Canadian
129984,933,a55_59,f,eo_eeo_Ukrainian
260717,933,a25_29,m,ao_esao_Chinese
652552,933,a50_54,m,onao_Canadian
12054,933,a55_59,f,ao_esao_Chinese
665076,933,a65_69,m,eo_bio_Scottish
479044,933,a80_84,f,onao
477887,933,a0_4,f,ao_sao_ei
243483,933,a5_9,m,eo_oseo
808220,933,a60_64,m,ao_esao_Chinese
47190,933,a60_64,m,ao_esao_Chinese
527926,933,a10_14,f,ao_esao_Chinese
411199,933,a45_49,m,onao_Canadian
819810,933,a30_34,m,onao_Canadian
783587,933,a10_14,m,onao_Canadian
325607,933,a25_29,f,eo_eeo_Russian
33414,933,a30_34,m,ao_esao_Chinese
106397,933,a0_4,f,ao_esao_Chinese
506685,933,a35_39,f,ao_esao_Chinese
383563,933,a45_49,m,eo_bio_Irish
590813,933,a50_54,m,ao_esao_Chinese
345871,933,a85_,m,ao_esao_Chinese
483362,933,a25_29,m,ao_sao_ei
693640,933,a20_24,f,ao_oesao
65342,933,a55_59,m,lcsao
110760,933,a85_,f,eo_bio_English
576369,933,a60_64,f,eo_bio_Scottish
674122,933,a50_54,f,ao_esao_Chinese
837267,933,a40_44,f,ao_esao_Chinese
620767,933,a25_29,m,onao_Canadian
447743,933,a80_84,m,ao_sao_ei
705916,933,a25_29,f,ao_sao_ei
541395,933,a70_74,m,ao_esao_Chinese
545811,933,a5_9,f,ao_sao_ei
842441,933,a55_59,f,eo_seo_Italian
911432,933,a75_79,m,eo_weo_German
764218,933,a35_39,f,ao_esao_Chinese
759360,933,a20_24,m,ao_esao_Chinese
529723,933,a15_19,f,onao_Canadian
545174,933,a75_79,m,onao_Canadian
322885,933,a30_34,m,eo_bio_Irish
515852,933,a85_,f,ao_osao
266986,933,a35_39,f,ao_esao_Chinese
124583,933,a25_29,m,eo_eeo_Polish
82056,933,a85_,f,eo_bio_English
521243,933,a65_69,f,eo_eeo_Polish
152735,933,a80_84,m,eo_bio_English
79164,933,a5_9,f,ao_wcameo
617942,933,a20_24,f,ao_oesao
671671,933,a10_14,f,ao_esao_Chinese
286952,933,a60_64,f,eo_bio_English
794170,933,a65_69,f,eo_weo_German
586657,933,a35_39,f,ao_esao_Chinese
730542,933,a5_9,m,ao_sao_ei
328597,933,a30_34,f,onao_Canadian
150332,933,a45_49,f,eo_seo_Greek
80849,933,a10_14,m,ao_esao_Chinese
497221,933,a0_4,f,ao_esao_Chinese
275063,933,a15_19,m,onao_Canadian
216177,933,a50_54,f,ao
629409,933,a70_74,f,ao_oesao
625928,933,a45_49,f,ao_esao_Filipino
372695,933,a65_69,m,ao_sao_ei
227661,933,a65_69,f,eo_bio_English
454144,933,a50_54,f,ao_esao_Chinese
228566,933,a65_69,m,eo_obio
326863,933,a75_79,f,ao_sao_ei
627135,933,a45_49,f,ao_esao_Chinese
916799,933,a25_29,f,onao_Canadian
94314,933,a15_19,m,onao_Canadian
656302,933,a15_19,m,ao_esao_Chinese
423117,933,a45_49,f,ao_esao_Chinese
274399,933,a30_34,f,ao_esao_Chinese
125124,933,a30_34,m,eo_seo_Portuguese
765792,933,a40_44,m,ao_esao_Filipino
311364,933,a25_29,m,eo_bio_English
