PPSORT,CMA,AGE,SEX,RACE
313384,933,a25_29,f,onao_Canadian
62295,933,a5_9,m,ao_oesao
471722,933,a30_34,f,ao_esao_Chinese
120493,933,a55_59,f,ao_esao_Chinese
156853,933,a5_9,f,naao
812673,933,a60_64,f,ao_esao_Chinese
553044,933,a30_34,f,ao_wcameo
569830,933,a5_9,m,eo_bio_English
415371,933,a40_44,f,eo_weo_German
620810,933,a30_34,m,ao_esao_Chinese
379184,933,a15_19,f,ao_sao_ei
369699,933,a40_44,m,ao_osao
98345,933,a30_34,f,onao_Canadian
433475,933,a70_74,m,ao_sao_ei
39807,933,a45_49,f,eo_seo_Italian
777294,933,a20_24,f,ao_osao
323684,933,a20_24,f,ao_esao_Chinese
515698,933,a50_54,m,onao_Canadian
907491,933,a0_4,f,ao_esao_Chinese
870659,933,a40_44,m,onao_Canadian
203015,933,a60_64,f,eo_bio_English
490269,933,a20_24,f,eo_seo_Italian
724373,933,a85_,m,eo_bio_Scottish
290806,933,a70_74,f,ao_oesao
8494,933,a40_44,m,eo_oseo
918021,933,a35_39,m,eo_bio_English
696198,933,a50_54,f,ao_sao_ei
430375,933,a50_54,m,ao_esao_Chinese
311725,933,a55_59,m,ao_osao
238814,933,a35_39,m,ao_oesao
854111,933,a30_34,m,onao_Canadian
213942,933,a30_34,f,naao
378262,933,a35_39,f,ao_sao_ei
659129,933,a50_54,m,ao_esao_Chinese
829313,933,a5_9,f,ao_sao_ei
531660,933,a30_34,f,onao_Canadian
137261,933,a30_34,f,eo_oseo
65927,933,a50_54,f,ao_esao_Chinese
332450,933,a40_44,f,ao_esao_Chinese
684708,933,a20_24,m,lcsao
410017,933,a60_64,f,onao_Canadian
219991,933,a30_34,f,ao_osao
616637,933,a35_39,m,ao_esao_Chinese
467466,933,a65_69,f,ao_sao_ei
730401,933,a10_14,f,ao_esao_Chinese
8855,933,a5_9,m,ao_esao_Filipino
216070,933,a10_14,f,ao_sao_ei
120896,933,a70_74,m,eo_weo_German
627211,933,a20_24,m,ao_esao_Chinese
20201,933,a55_59,m,eo_bio_English
679539,933,a10_14,f,ao_esao_Chinese
274917,933,a0_4,m,ao_esao_Chinese
270784,933,a0_4,f,onao_Canadian
804536,933,a40_44,f,ao_esao_Chinese
249903,933,a70_74,m,ao_oesao
293511,933,a75_79,f,ao_esao_Chinese
267855,933,a5_9,m,ao_esao_Chinese
151145,933,a15_19,m,ao_sao_ei
10877,933,a45_49,f,eo_oeeo
72097,933,a0_4,f,ao_esao_Filipino
287376,933,a10_14,f,eo_eeo_Polish
245715,933,a80_84,m,onao_Canadian
441184,933,a0_4,f,ao_esao_Chinese
348663,933,a30_34,m,ao_sao_ei
184108,933,a35_39,f,ao_oesao
608805,933,a75_79,f,ao_esao_Chinese
812975,933,a35_39,m,ao_wcameo
168155,933,a15_19,m,ao_esao_Chinese
557271,933,a5_9,m,ao_esao_Chinese
709194,933,a65_69,f,ao_sao_ei
549254,933,a20_24,m,ao_esao_Chinese
298087,933,a65_69,m,eo_oseo
680347,933,a15_19,m,onao_Canadian
898919,933,a60_64,m,ao_esao_Chinese
496109,933,a85_,f,ao_esao_Chinese
24053,933,a5_9,m,ao_esao_Filipino
871335,933,a55_59,f,eo_eeo_Russian
520734,933,a20_24,f,ao_esao_Chinese
