PPSORT,CMA,AGE,SEX,RACE
128235,933,a10_14,f,onao_Canadian
28816,933,a25_29,m,eo_bio_English
899073,933,a45_49,m,naao
291683,933,a70_74,f,eo_oseo
865988,933,a40_44,f,ao_sao_ei
613393,933,a75_79,m,ao_esao_Chinese
728002,933,a30_34,f,onao_Canadian
275718,933,a15_19,m,ao_esao_Chinese
72152,933,a5_9,f,ao_oesao
250283,933,a40_44,m,ao_esao_Filipino
578463,933,a0_4,f,ao_esao_Chinese
622681,933,a35_39,f,onao_Canadian
686555,933,a55_59,m,ao_esao_Chinese
210565,933,a45_49,f,ao_oesao
272192,933,a80_84,f,eo_bio_English
729533,933,a45_49,m,onao_Canadian
295437,933,a15_19,f,ao_wcameo
560627,933,a85_,f,eo_bio_Scottish
568524,933,a70_74,m,ao_sao_ei
715615,933,a45_49,f,ao_esao_Chinese
674030,933,a30_34,f,eo_bio_English
268499,933,a40_44,m,ao_sao_ei
158605,933,a10_14,f,onao_Canadian
346739,933,a45_49,f,onao_Canadian
92925,933,a15_19,m,eo_bio_Irish
204906,933,a20_24,f,ao_esao_Filipino
98631,933,a40_44,m,ao_esao_Chinese
445764,933,a40_44,f,ao_esao_Chinese
724745,933,a40_44,m,ao_sao_ei
517500,933,a0_4,f,ao_sao_ei
287268,933,a30_34,m,onao_Canadian
275537,933,a45_49,f,onao_Canadian
231044,933,a15_19,f,ao_esao_Chinese
923739,933,a30_34,m,ao_esao_Filipino
591984,933,a50_54,m,ao_sao_ei
391019,933,a45_49,f,eo_bio_Scottish
107815,933,a5_9,m,onao_Canadian
871210,933,a45_49,m,eo_obio
684346,933,a75_79,m,eo_bio_Irish
71262,933,a25_29,m,ao_esao_Chinese
48663,933,a10_14,f,onao_Canadian
649757,933,a65_69,f,ao_esao_Chinese
770558,933,a0_4,f,ao_oesao
498087,933,a75_79,m,eo_bio_Scottish
421576,933,a5_9,f,onao_Canadian
541070,933,a40_44,m,ao_sao_ei
479609,933,a50_54,m,eo_weo_German
215911,933,a10_14,m,ao_esao_Filipino
683615,933,a50_54,m,ao_esao_Filipino
719212,933,a15_19,f,ao_esao_Filipino
339824,933,a10_14,m,onao_Canadian
822373,933,a10_14,m,ao_esao_Chinese
830196,933,a45_49,m,ao_osao
132764,933,a30_34,m,ao_esao_Chinese
38547,933,a40_44,m,eo_bio_Scottish
231678,933,a15_19,m,ao
751296,933,a70_74,m,ao_esao_Chinese
