PPSORT,CMA,AGE,SEX,RACE
344886,933,a55_59,m,eo_bio_English
70474,933,a30_34,f,ao_wcameo
42894,933,a35_39,m,onao_Canadian
215817,933,a25_29,m,ao_esao_Chinese
802022,933,a45_49,m,eo_weo_Dutch
115992,933,a85_,f,eo_fo
836796,933,a80_84,f,ao_sao_ei
25057,933,a45_49,f,ao_sao_ei
485420,933,a55_59,f,eo_weo_Dutch
538344,933,a20_24,m,ao_esao_Chinese
812641,933,a45_49,f,eo_weo_German
165762,933,a10_14,m,onao_Canadian
522472,933,a40_44,f,ao_oesao
518691,933,a10_14,m,onao_Canadian
897896,933,a0_4,m,ao_esao_Chinese
860421,933,a10_14,m,ao_sao_ei
21713,933,a25_29,m,ao_esao_Chinese
38095,933,a50_54,f,ao_esao_Chinese
75165,933,a5_9,m,ao_esao_Chinese
773805,933,a40_44,m,ao_esao_Chinese
398792,933,a60_64,m,ao_esao_Filipino
690919,933,a20_24,m,oo
505635,933,a50_54,m,onao_Canadian
68030,933,a60_64,m,ao_esao_Chinese
624501,933,a55_59,f,ao_oesao
607507,933,a65_69,m,lcsao
381248,933,a65_69,f,onao_Canadian
276344,933,a35_39,f,ao_esao_Chinese
874452,933,a45_49,f,ao_esao_Chinese
67968,933,a35_39,m,eo_weo_German
789810,933,a40_44,m,ao_oesao
631882,933,a25_29,m,ao_sao_ei
415585,933,a15_19,m,ao_esao_Filipino
929080,933,a55_59,m,eo_fo
556145,933,a45_49,f,ao_sao_ei
321098,933,a30_34,m,ao_wcameo
114590,933,a50_54,m,ao_esao_Chinese
254624,933,a60_64,f,ao_oesao
399600,933,a65_69,m,ao_oesao
891194,933,a15_19,f,onao_Canadian
27728,933,a55_59,m,ao_sao_ei
542682,933,a45_49,f,ao_esao_Chinese
805948,933,a75_79,f,eo_bio_Irish
458022,933,a15_19,f,eo_seo_Italian
867130,933,a65_69,f,ao_esao_Chinese
511671,933,a25_29,f,ao_esao_Chinese
448031,933,a65_69,f,ao_oesao
353963,933,a35_39,m,ao_esao_Chinese
490936,933,a20_24,f,ao_sao_ei
732915,933,a20_24,f,lcsao
128465,933,a15_19,m,ao_sao_ei
354367,933,a70_74,m,eo_oweo
412556,933,a25_29,f,ao_esao_Chinese
626983,933,a35_39,f,ao_wcameo
547534,933,a50_54,f,ao_oesao
659863,933,a5_9,m,ao_sao_ei
