PPSORT,CMA,AGE,SEX,RACE
359002,933,m,a60_64,eo_fo
718549,933,f,a15_19,onao_Canadian
556933,933,f,a10_14,onao_Canadian
155043,933,m,a15_19,eo_fo
125653,933,m,a30_34,onao_Canadian
90993,933,m,a60_64,onao_Canadian
260215,933,f,a50_54,onao_Canadian
373339,933,m,a50_54,eo_bio_Scottish
428185,933,m,a10_14,eo_bio_Scottish
878907,933,m,a65_69,onao_Canadian
181442,933,f,a15_19,onao_Canadian
623049,933,f,a55_59,eo_bio_Irish
175126,933,m,a50_54,eo_bio_Irish
829364,933,f,a60_64,onao_Canadian
85071,933,m,a10_14,onao
396811,933,f,a45_49,onao_Canadian
464446,933,f,a10_14,onao_Canadian
682514,933,m,a45_49,lcsao
557859,933,m,a85_,eo_bio_English
802543,933,f,a15_19,eo_fo
342545,933,m,a15_19,eo_bio_English
430921,933,m,a5_9,onao_Canadian
365301,933,m,a65_69,naao
704618,933,f,a5_9,onao_Canadian
318740,933,f,a55_59,eo_fo
847778,933,f,a60_64,onao_Canadian
881135,933,f,a80_84,eo_seo_Italian
772261,933,f,a65_69,eo_fo
633401,933,m,a15_19,onao_Canadian
697314,933,m,a65_69,onao_Canadian
560479,933,f,a75_79,onao_Canadian
163552,933,f,a55_59,onao_Canadian
668097,933,m,a20_24,onao_Canadian
6426,933,m,a15_19,eo_fo
883785,933,m,a40_44,onao_Canadian
647003,933,f,a15_19,eo_fo
532137,933,m,a60_64,eo_bio_Scottish
334403,933,f,a35_39,eo_bio_English
807730,933,f,a5_9,eo_bio_Irish
587576,933,m,a30_34,onao_Canadian
462142,933,f,a85_,onao_Canadian
107584,933,m,a65_69,onao_Canadian
188363,933,f,a5_9,eo_bio_Irish
497112,933,m,a45_49,ao_wcameo
450913,933,m,a15_19,eo_fo
316704,933,f,a30_34,onao_Canadian
804962,933,f,a10_14,eo_weo_German
345497,933,m,a10_14,eo_bio_Scottish
446368,933,m,a60_64,eo_bio_Irish
300158,933,f,a55_59,onao_Canadian
179862,933,m,a65_69,onao_Canadian
861817,933,f,a60_64,onao_Canadian
200980,933,m,a85_,onao_Canadian
351882,933,f,a60_64,onao_Canadian
217532,933,m,a50_54,onao_Canadian
779142,933,f,a35_39,onao_Canadian
804686,933,f,a40_44,onao_Canadian
25756,933,m,a15_19,eo_bio_English
16355,933,m,a55_59,eo_bio_English
828141,933,f,a35_39,ao_wcameo
734098,933,m,a35_39,eo_bio_Irish
686521,933,f,a25_29,onao_Canadian
17850,933,f,a5_9,eo_bio_Irish
77421,933,f,a50_54,onao_Canadian
451735,933,m,a15_19,eo_bio_Scottish
884090,933,m,a85_,onao_Canadian
390505,933,f,a50_54,onao_Canadian
770820,933,m,a40_44,eo_fo
214684,933,m,a20_24,onao
651560,933,f,a75_79,onao_Canadian
6552,933,m,a65_69,onao_Canadian
259467,933,m,a55_59,onao_Canadian
781175,933,f,a60_64,onao_Canadian
864385,933,f,a15_19,eo_bio_Scottish
348030,933,f,a15_19,eo_bio_Irish
375515,933,m,a55_59,onao_Canadian
268137,933,m,a40_44,eo_eeo_Ukrainian
738877,933,m,a30_34,onao_Canadian
281331,933,m,a70_74,eo_weo_German
273939,933,m,a35_39,onao_Canadian
350651,933,f,a20_24,eo_fo
626766,933,f,a35_39,onao_Canadian
415317,933,f,a25_29,onao_Canadian
458720,933,f,a10_14,eo_bio_English
55259,933,m,a55_59,eo_fo
144928,933,m,a55_59,eo_bio_Scottish
707828,933,m,a40_44,onao_Canadian
326350,933,f,a35_39,onao_Canadian
396028,933,f,a40_44,eo_fo
668680,933,m,a85_,eo_bio_English
106590,933,f,a25_29,eo_fo
206492,933,m,a55_59,co_Jamaican
677523,933,m,a15_19,eo_bio_Irish
569424,933,m,a40_44,eo_neo
367698,933,m,a25_29,onao_Canadian
494422,933,m,a5_9,onao_Canadian
613604,933,m,a45_49,eo_fo
348812,933,f,a20_24,eo_fo
98345,933,m,a25_29,onao_Canadian
718342,933,f,a25_29,onao_Canadian
55373,933,f,a20_24,onao_Canadian
59440,933,f,a60_64,eo_bio_Scottish
529791,933,f,a50_54,onao_Canadian
219097,933,f,a30_34,eo_fo
453315,933,m,a10_14,onao_Canadian
383255,933,f,a40_44,eo_bio_Scottish
762693,933,f,a50_54,eo_bio_Scottish
645007,933,f,a25_29,eo_fo
73275,933,f,a20_24,eo_bio_English
758873,933,f,a60_64,onao_Canadian
487006,933,f,a55_59,eo_bio_Scottish
143154,933,m,a60_64,eo_oeeo
