PPSORT,CMA,AGE,SEX,RACE
359002,933,m,a15_19,onao
718549,933,m,a40_44,eo_bio_English
556933,933,m,a40_44,eo_bio_English
155043,933,m,a60_64,eo_fo
125653,933,m,a45_49,onao_Canadian
90993,933,m,a65_69,onao_Canadian
260215,933,f,a55_59,naao
373339,933,f,a40_44,onao_Canadian
428185,933,m,a5_9,eo_bio_English
878907,933,m,a45_49,onao_Canadian
181442,933,m,a20_24,eo_bio_English
623049,933,f,a5_9,eo_fo
175126,933,f,a40_44,onao_Canadian
829364,933,f,a35_39,naao
85071,933,m,a20_24,eo_fo
396811,933,m,a65_69,eo_weo_German
464446,933,f,a0_4,onao
682514,933,m,a70_74,onao_Canadian
557859,933,m,a70_74,onao_Canadian
802543,933,m,a75_79,onao_Canadian
342545,933,m,a0_4,onao_Canadian
430921,933,m,a45_49,eo_weo_German
365301,933,f,a40_44,naao
704618,933,m,a75_79,ao_esao_Filipino
318740,933,m,a55_59,eo_fo
847778,933,m,a15_19,eo_bio_Irish
881135,933,m,a5_9,onao
772261,933,m,a65_69,eo_bio_Scottish
633401,933,m,a25_29,eo_obio
697314,933,m,a10_14,eo_fo
560479,933,m,a75_79,eo_bio_Irish
163552,933,f,a55_59,eo_fo
668097,933,m,a75_79,eo_weo_German
6426,933,m,a80_84,onao_Canadian
883785,933,f,a50_54,eo_fo
647003,933,f,a85_,eo_bio_Irish
532137,933,m,a10_14,eo_fo
334403,933,f,a85_,eo_fo
807730,933,m,a50_54,eo_fo
587576,933,f,a40_44,eo_weo_German
462142,933,m,a0_4,onao_Canadian
107584,933,m,a60_64,ao_wcameo
188363,933,f,a45_49,onao_Canadian
497112,933,m,a50_54,eo_fo
450913,933,f,a70_74,eo_neo
316704,933,m,a80_84,eo_weo_German
804962,933,f,a15_19,eo_fo
345497,933,f,a70_74,eo_fo
446368,933,m,a10_14,onao_Canadian
300158,933,f,a55_59,eo_bio_Scottish
179862,933,m,a20_24,onao_Canadian
861817,933,m,a40_44,eo_fo
200980,933,m,a50_54,eo_fo
351882,933,m,a45_49,onao
217532,933,f,a40_44,eo_weo_German
779142,933,f,a65_69,eo_weo_German
804686,933,m,a70_74,eo_fo
25756,933,m,a85_,eo_fo
16355,933,f,a25_29,onao_Canadian
828141,933,m,a75_79,naao
734098,933,f,a40_44,eo_fo
686521,933,f,a65_69,eo_neo
17850,933,m,a85_,oco
77421,933,f,a40_44,onao_Canadian
451735,933,m,a15_19,onao_Canadian
884090,933,f,a60_64,eo_weo_German
390505,933,m,a70_74,eo_fo
770820,933,f,a20_24,ao_esao_Chinese
214684,933,m,a75_79,onao
651560,933,m,a50_54,eo_neo
6552,933,f,a65_69,eo_fo
259467,933,f,a60_64,eo_fo
781175,933,m,a70_74,onao_Canadian
864385,933,m,a20_24,onao_Canadian
348030,933,f,a55_59,naao
375515,933,f,a10_14,onao_Canadian
268137,933,f,a50_54,onao_Canadian
738877,933,f,a65_69,onao_Canadian
281331,933,m,a70_74,onao_Canadian
273939,933,m,a75_79,eo_bio_Scottish
350651,933,m,a35_39,onao_Canadian
626766,933,m,a55_59,onao_Canadian
