PPSORT,CMA,AGE,SEX,RACE
359002,933,f,a10_14,eo_fo
718549,933,m,a10_14,eo_bio_English
556933,933,f,a50_54,onao_Canadian
155043,933,m,a50_54,onao_Canadian
125653,933,m,a40_44,eo_fo
90993,933,f,a20_24,onao_Canadian
260215,933,m,a10_14,onao_Canadian
373339,933,f,a55_59,onao_Canadian
428185,933,m,a5_9,eo_obio
878907,933,m,a80_84,onao_Canadian
181442,933,f,a55_59,eo_fo
623049,933,m,a35_39,onao_Canadian
175126,933,f,a15_19,onao_Canadian
829364,933,m,a55_59,ao_oesao
85071,933,f,a5_9,eo_bio_Scottish
396811,933,f,a0_4,onao_Canadian
464446,933,m,a20_24,oo
682514,933,m,a15_19,eo_bio_English
557859,933,m,a75_79,eo_fo
802543,933,f,a25_29,lcsao
342545,933,m,a85_,onao_Canadian
430921,933,f,a75_79,naao
365301,933,f,a55_59,eo_weo_German
704618,933,m,a10_14,eo_fo
318740,933,m,a5_9,onao
847778,933,m,a10_14,onao_Canadian
881135,933,f,a50_54,onao
772261,933,f,a65_69,onao_Canadian
633401,933,f,a70_74,eo_bio_English
697314,933,m,a75_79,eo_fo
560479,933,m,a30_34,onao_Canadian
163552,933,m,a10_14,eo_fo
668097,933,f,a0_4,onao_Canadian
6426,933,m,a5_9,onao
883785,933,f,a70_74,onao_Canadian
647003,933,m,a70_74,eo_bio_English
532137,933,f,a15_19,onao_Canadian
334403,933,f,a60_64,eo_obio
807730,933,m,a5_9,onao_Canadian
587576,933,m,a70_74,eo_fo
462142,933,m,a10_14,eo_bio_English
107584,933,f,a30_34,onao_Canadian
188363,933,f,a75_79,onao_Canadian
497112,933,f,a55_59,eo_bio_Scottish
450913,933,f,a60_64,onao_Canadian
316704,933,f,a80_84,onao_Canadian
804962,933,m,a65_69,onao_Canadian
345497,933,m,a60_64,eo_fo
446368,933,f,a20_24,eo_bio_Irish
300158,933,m,a50_54,onao
179862,933,f,a45_49,eo_bio_English
861817,933,m,a15_19,eo_bio_English
200980,933,f,a40_44,eo_bio_Irish
351882,933,f,a50_54,eo_bio_English
217532,933,f,a65_69,eo_fo
779142,933,f,a55_59,eo_fo
804686,933,f,a60_64,eo_bio_Irish
25756,933,f,a35_39,eo_bio_Scottish
16355,933,f,a55_59,eo_bio_Irish
828141,933,f,a65_69,eo_fo
734098,933,f,a35_39,co_Jamaican
686521,933,m,a55_59,eo_fo
17850,933,m,a15_19,eo_bio_Irish
77421,933,m,a60_64,naao
451735,933,f,a45_49,eo_bio_Irish
884090,933,m,a55_59,onao_Canadian
390505,933,f,a40_44,onao_Canadian
770820,933,m,a15_19,eo_fo
214684,933,f,a15_19,eo_fo
651560,933,f,a30_34,onao_Canadian
6552,933,f,a10_14,onao_Canadian
259467,933,f,a60_64,onao
781175,933,m,a75_79,eo_bio_Scottish
864385,933,m,a40_44,eo_fo
348030,933,m,a45_49,eo_fo
375515,933,f,a55_59,naao
268137,933,f,a50_54,eo_fo
738877,933,m,a50_54,eo_bio_English
281331,933,m,a15_19,ao
273939,933,f,a60_64,eo_bio_English
350651,933,m,a50_54,onao_Canadian
626766,933,m,a15_19,eo_fo
415317,933,m,a55_59,onao
458720,933,m,a60_64,onao_Canadian
55259,933,f,a35_39,onao_Canadian
144928,933,f,a40_44,onao_Canadian
707828,933,m,a55_59,onao_Canadian
326350,933,f,a70_74,eo_bio_English
396028,933,m,a75_79,onao_Canadian
668680,933,f,a65_69,eo_fo
106590,933,f,a85_,onao_Canadian
206492,933,f,a10_14,eo_bio_Scottish
677523,933,m,a70_74,onao
569424,933,f,a10_14,onao_Canadian
367698,933,f,a65_69,onao
494422,933,f,a0_4,eo_fo
613604,933,f,a45_49,onao_Canadian
348812,933,m,a35_39,eo_fo
98345,933,m,a20_24,eo_bio_English
718342,933,f,a20_24,eo_bio_English
55373,933,m,a20_24,onao_Canadian
59440,933,m,a65_69,onao_Canadian
529791,933,f,a70_74,ao_wcameo
219097,933,m,a75_79,eo_fo
453315,933,m,a40_44,onao_Canadian
383255,933,m,a25_29,onao_Canadian
762693,933,f,a45_49,eo_bio_Irish
645007,933,f,a40_44,onao_Canadian
73275,933,m,a85_,onao_Canadian
758873,933,f,a50_54,onao_Canadian
487006,933,m,a70_74,eo_fo
143154,933,f,a60_64,eo_fo
683986,933,f,a30_34,eo_bio_Scottish
476141,933,f,a0_4,onao_Canadian
329546,933,f,a0_4,ao
39593,933,m,a60_64,eo_weo_German
434798,933,m,a50_54,eo_bio_English
59728,933,f,a55_59,onao_Canadian
722752,933,m,a70_74,eo_obio
9107,933,f,a50_54,onao
909635,933,m,a50_54,ao_oesao
864065,933,m,a70_74,onao_Canadian
693507,933,f,a65_69,onao
193210,933,f,a40_44,eo_weo_Dutch
850821,933,m,a30_34,onao_Canadian
929787,933,m,a35_39,onao_Canadian
34352,933,f,a35_39,onao_Canadian
813527,933,f,a40_44,onao_Canadian
547175,933,m,a25_29,onao_Canadian
730604,933,m,a15_19,onao_Canadian
927663,933,m,a5_9,onao_Canadian
730857,933,f,a50_54,eo_bio_English
141385,933,f,a45_49,onao_Canadian
365816,933,m,a75_79,onao
355562,933,m,a65_69,onao_Canadian
564270,933,m,a45_49,onao_Canadian
78784,933,m,a10_14,onao_Canadian
816912,933,m,a55_59,eo_fo
631286,933,m,a45_49,onao_Canadian
449056,933,m,a40_44,eo_fo
201812,933,m,a10_14,eo_fo
35716,933,m,a60_64,onao_Canadian
512756,933,m,a35_39,onao_Canadian
52279,933,f,a65_69,onao_Canadian
373080,933,m,a60_64,eo_fo
319440,933,f,a50_54,eo_fo
465469,933,f,a60_64,onao_Canadian
469083,933,m,a50_54,eo_fo
221809,933,m,a10_14,eo_seo_Italian
735412,933,m,a50_54,oco
145965,933,m,a20_24,eo_bio_Scottish
306442,933,f,a65_69,eo_fo
882740,933,f,a10_14,onao
487914,933,f,a20_24,eo_fo
181631,933,m,a20_24,onao
311990,933,f,a60_64,onao_Canadian
580474,933,f,a15_19,co_Jamaican
738107,933,m,a65_69,eo_bio_Irish
652015,933,f,a25_29,onao_Canadian
515615,933,f,a0_4,onao_Canadian
5498,933,f,a75_79,eo_bio_Scottish
724034,933,f,a10_14,onao_Canadian
210694,933,m,a50_54,eo_bio_Irish
778485,933,m,a40_44,onao_Canadian
217686,933,f,a15_19,eo_bio_Irish
445698,933,f,a25_29,onao_Canadian
750709,933,f,a15_19,onao_Canadian
383684,933,f,a65_69,onao_Canadian
4539,933,m,a35_39,onao_Canadian
722359,933,m,a70_74,eo_bio_English
481160,933,f,a35_39,eo_bio_Scottish
535593,933,m,a55_59,onao_Canadian
414298,933,m,a60_64,onao_Canadian
288676,933,f,a75_79,eo_bio_Irish
364781,933,m,a40_44,eo_oseo
85700,933,f,a70_74,eo_fo
863158,933,f,a10_14,naao
246298,933,f,a20_24,onao_Canadian
4289,933,m,a40_44,naao
111145,933,f,a45_49,eo_bio_English
48156,933,f,a15_19,onao_Canadian
402957,933,f,a65_69,eo_bio_Irish
