PPSORT,CMA,AGE,SEX,RACE
359002,933,m,a40_44,onao_Canadian
718549,933,m,a15_19,eo_bio_Irish
556933,933,m,a65_69,eo_bio_English
155043,933,m,a5_9,eo_bio_English
125653,933,f,a30_34,onao_Canadian
90993,933,f,a50_54,onao_Canadian
260215,933,m,a70_74,eo_bio_Irish
373339,933,m,a25_29,eo_obio
428185,933,f,a10_14,onao_Canadian
878907,933,m,a60_64,onao_Canadian
181442,933,f,a65_69,onao_Canadian
623049,933,f,a80_84,eo_obio
175126,933,f,a25_29,onao_Canadian
829364,933,f,a15_19,onao_Canadian
85071,933,m,a30_34,onao_Canadian
396811,933,m,a55_59,eo_weo_German
464446,933,m,a65_69,eo_bio_English
682514,933,m,a75_79,onao_Canadian
557859,933,f,a20_24,onao_Canadian
802543,933,f,a60_64,onao_Canadian
342545,933,f,a25_29,eo_weo_German
430921,933,f,a85_,onao_Canadian
365301,933,m,a15_19,onao_Canadian
704618,933,f,a80_84,onao_Canadian
318740,933,f,a15_19,onao_Canadian
847778,933,m,a30_34,onao_Canadian
881135,933,m,a40_44,eo_bio_English
772261,933,m,a15_19,eo_bio_Irish
633401,933,m,a45_49,onao_Canadian
697314,933,m,a25_29,onao_Canadian
560479,933,m,a50_54,eo_bio_English
163552,933,f,a0_4,onao_Canadian
668097,933,m,a40_44,onao_Canadian
6426,933,f,a35_39,eo_bio_Irish
883785,933,m,a30_34,onao_Canadian
647003,933,f,a30_34,eo_fo
532137,933,f,a55_59,eo_bio_English
334403,933,m,a5_9,naao
807730,933,m,a20_24,eo_bio_English
587576,933,f,a35_39,eo_bio_English
462142,933,m,a50_54,eo_bio_English
107584,933,m,a60_64,eo_bio_English
188363,933,m,a30_34,eo_bio_English
497112,933,f,a30_34,onao_Canadian
450913,933,m,a40_44,eo_oeo
316704,933,m,a40_44,onao_Canadian
804962,933,m,a50_54,eo_bio_Irish
345497,933,f,a5_9,onao_Canadian
446368,933,m,a40_44,onao_Canadian
300158,933,m,a65_69,eo_bio_English
179862,933,f,a65_69,oo
861817,933,m,a40_44,onao_Canadian
200980,933,f,a55_59,onao_Canadian
351882,933,m,a80_84,onao_Canadian
217532,933,m,a15_19,eo_bio_Irish
779142,933,m,a55_59,eo_bio_Irish
804686,933,m,a0_4,onao_Canadian
25756,933,f,a75_79,eo_bio_Irish
16355,933,m,a80_84,onao_Canadian
828141,933,m,a50_54,eo_bio_English
734098,933,f,a40_44,onao_Canadian
686521,933,f,a40_44,onao_Canadian
17850,933,f,a55_59,eo_bio_Irish
77421,933,m,a45_49,eo_bio_English
451735,933,m,a50_54,onao_Canadian
884090,933,m,a40_44,onao_Canadian
390505,933,m,a35_39,onao_Canadian
770820,933,m,a85_,eo_bio_English
214684,933,m,a5_9,onao_Canadian
651560,933,m,a35_39,eo_bio_Irish
6552,933,m,a50_54,eo_seo_Portuguese
259467,933,m,a20_24,eo_bio_English
781175,933,f,a25_29,onao_Canadian
864385,933,f,a60_64,eo_bio_Irish
348030,933,m,a45_49,onao_Canadian
375515,933,m,a30_34,onao_Canadian
268137,933,m,a50_54,eo_bio_Irish
738877,933,m,a5_9,eo_bio_English
281331,933,f,a25_29,onao_Canadian
273939,933,m,a35_39,onao_Canadian
350651,933,f,a40_44,onao_Canadian
626766,933,f,a50_54,onao_Canadian
415317,933,f,a0_4,ao_wcameo
458720,933,f,a70_74,eo_bio_Irish
55259,933,m,a55_59,eo_bio_English
144928,933,m,a40_44,onao_Canadian
707828,933,m,a55_59,onao_Canadian
326350,933,m,a0_4,onao_Canadian
396028,933,m,a50_54,onao_Canadian
668680,933,m,a45_49,onao_Canadian
106590,933,f,a10_14,eo_oweo
206492,933,m,a55_59,onao_Canadian
677523,933,m,a30_34,onao_Canadian
569424,933,f,a5_9,eo_bio_English
367698,933,m,a50_54,onao_Canadian
494422,933,m,a55_59,onao_Canadian
613604,933,f,a75_79,onao_Canadian
348812,933,m,a60_64,onao_Canadian
98345,933,m,a20_24,eo_bio_Irish
718342,933,f,a20_24,onao_Canadian
55373,933,m,a60_64,onao_Canadian
59440,933,f,a45_49,eo_weo_Dutch
529791,933,m,a35_39,onao_Canadian
219097,933,m,a70_74,onao_Canadian
453315,933,m,a60_64,onao_Canadian
383255,933,f,a10_14,onao_Canadian
762693,933,f,a55_59,onao_Canadian
645007,933,f,a50_54,onao_Canadian
73275,933,m,a70_74,naao
758873,933,m,a20_24,eo_bio_Irish
487006,933,f,a55_59,eo_oeo
143154,933,f,a75_79,eo_bio_English
683986,933,m,a10_14,eo_bio_English
476141,933,m,a35_39,eo_bio_English
329546,933,m,a55_59,eo_bio_English
39593,933,f,a20_24,onao_Canadian
434798,933,f,a45_49,eo_bio_Irish
59728,933,f,a35_39,eo_bio_Irish
722752,933,f,a85_,naao
9107,933,f,a15_19,onao_Canadian
909635,933,m,a45_49,onao_Canadian
864065,933,m,a35_39,eo_bio_Irish
693507,933,f,a10_14,onao_Canadian
193210,933,m,a20_24,eo_bio_Irish
850821,933,m,a35_39,eo_bio_English
929787,933,f,a55_59,onao_Canadian
34352,933,f,a35_39,ao_wcameo
813527,933,f,a20_24,eo_bio_Irish
547175,933,f,a0_4,eo_bio_Irish
730604,933,f,a60_64,onao_Canadian
927663,933,m,a50_54,onao_Canadian
730857,933,m,a35_39,eo_bio_English
141385,933,f,a65_69,onao_Canadian
365816,933,m,a50_54,onao_Canadian
355562,933,f,a5_9,onao_Canadian
564270,933,f,a60_64,eo_bio_Irish
78784,933,m,a50_54,onao_Canadian
816912,933,m,a30_34,eo_bio_English
631286,933,f,a20_24,onao_Canadian
449056,933,m,a25_29,eo_bio_English
201812,933,f,a50_54,eo_bio_Irish
35716,933,f,a30_34,eo_bio_Irish
512756,933,f,a55_59,onao_Canadian
52279,933,m,a25_29,eo_bio_Irish
373080,933,m,a20_24,eo_bio_Irish
319440,933,m,a50_54,onao_Canadian
465469,933,m,a25_29,eo_bio_English
469083,933,f,a55_59,eo_bio_English
221809,933,m,a50_54,eo_bio_Irish
735412,933,f,a20_24,onao_Canadian
145965,933,m,a5_9,onao_Canadian
306442,933,m,a0_4,onao_Canadian
882740,933,f,a80_84,onao_Canadian
487914,933,f,a35_39,onao_Canadian
181631,933,f,a30_34,onao_Canadian
311990,933,m,a15_19,eo_bio_Irish
580474,933,m,a50_54,eo_bio_Irish
738107,933,m,a20_24,onao_Canadian
652015,933,m,a25_29,eo_oseo
515615,933,m,a45_49,onao_Canadian
5498,933,m,a10_14,eo_bio_Irish
724034,933,m,a35_39,eo_bio_Irish
210694,933,m,a55_59,onao_Canadian
778485,933,f,a5_9,eo_bio_English
217686,933,f,a65_69,onao_Canadian
445698,933,m,a0_4,onao_Canadian
750709,933,f,a45_49,eo_bio_Irish
383684,933,f,a45_49,onao_Canadian
4539,933,f,a30_34,eo_bio_Scottish
722359,933,f,a45_49,onao_Canadian
481160,933,m,a50_54,onao_Canadian
535593,933,m,a10_14,onao_Canadian
414298,933,m,a40_44,ao_wcameo
288676,933,f,a5_9,eo_bio_Irish
364781,933,f,a85_,onao_Canadian
85700,933,m,a75_79,onao_Canadian
863158,933,m,a60_64,onao_Canadian
246298,933,f,a30_34,eo_bio_English
4289,933,m,a0_4,eo_bio_English
111145,933,m,a30_34,eo_bio_Irish
48156,933,m,a40_44,eo_bio_Irish
402957,933,m,a0_4,eo_fo
293655,933,m,a65_69,eo_oeo
545174,933,f,a40_44,eo_bio_English
109232,933,f,a70_74,onao_Canadian
235377,933,m,a65_69,onao_Canadian
867095,933,f,a0_4,onao_Canadian
541523,933,m,a15_19,eo_bio_English
569787,933,f,a25_29,onao_Canadian
739023,933,f,a50_54,eo_bio_Irish
659920,933,m,a25_29,onao_Canadian
140026,933,f,a70_74,onao_Canadian
586140,933,f,a65_69,onao_Canadian
285818,933,f,a65_69,naao
760661,933,m,a35_39,eo_bio_English
11352,933,f,a0_4,eo_bio_Irish
189726,933,f,a65_69,eo_weo_German
273483,933,m,a50_54,eo_bio_Irish
742935,933,f,a50_54,eo_bio_English
123192,933,m,a45_49,eo_bio_Irish
813344,933,m,a20_24,onao_Canadian
118636,933,f,a70_74,eo_bio_English
289474,933,f,a35_39,eo_oeo
360480,933,f,a60_64,eo_bio_Irish
559900,933,m,a25_29,eo_bio_Irish
555181,933,m,a50_54,onao_Canadian
656302,933,m,a55_59,eo_bio_Irish
438144,933,f,a55_59,onao_Canadian
214046,933,m,a35_39,onao_Canadian
42568,933,f,a50_54,onao_Canadian
698023,933,f,a50_54,eo_bio_English
435182,933,m,a30_34,eo_bio_Scottish
869144,933,f,a60_64,onao_Canadian
267904,933,f,a20_24,onao_Canadian
295922,933,f,a0_4,onao_Canadian
72963,933,f,a70_74,onao_Canadian
414076,933,m,a55_59,onao_Canadian
446722,933,f,a15_19,eo_bio_Irish
802196,933,m,a15_19,onao_Canadian
684461,933,m,a0_4,onao_Canadian
736132,933,m,a0_4,eo_weo_German
371277,933,f,a45_49,onao_Canadian
852678,933,f,a0_4,onao_Canadian
753695,933,f,a25_29,onao_Canadian
848112,933,m,a5_9,onao_Canadian
183439,933,m,a45_49,eo_bio_English
690101,933,m,a10_14,eo_weo_German
172501,933,m,a35_39,eo_bio_Irish
596922,933,m,a25_29,eo_bio_Irish
865821,933,f,a20_24,eo_bio_English
224683,933,f,a15_19,onao_Canadian
307599,933,m,a5_9,eo_bio_English
594819,933,m,a10_14,ao_wcameo
364619,933,f,a55_59,onao_Canadian
567377,933,f,a30_34,eo_bio_English
318182,933,m,a40_44,onao_Canadian
88684,933,m,a40_44,eo_bio_Irish
872190,933,f,a70_74,eo_bio_English
451116,933,m,a85_,eo_bio_Scottish
721914,933,m,a0_4,onao_Canadian
477686,933,m,a0_4,eo_bio_English
274004,933,m,a65_69,onao_Canadian
307596,933,m,a75_79,onao_Canadian
905400,933,m,a15_19,onao_Canadian
285456,933,f,a35_39,onao_Canadian
172357,933,m,a50_54,eo_bio_English
249668,933,m,a20_24,onao_Canadian
221769,933,m,a25_29,eo_bio_Irish
538019,933,f,a20_24,onao_Canadian
202826,933,m,a60_64,onao_Canadian
79017,933,f,a40_44,eo_weo_German
345849,933,f,a30_34,onao_Canadian
632446,933,m,a45_49,eo_bio_Irish
353305,933,m,a85_,onao_Canadian
304097,933,f,a20_24,eo_bio_Irish
817019,933,m,a0_4,onao_Canadian
115722,933,f,a15_19,eo_bio_English
917903,933,m,a35_39,eo_bio_Irish
678606,933,m,a80_84,eo_bio_Irish
294161,933,f,a10_14,naao
28612,933,m,a65_69,onao_Canadian
223651,933,f,a50_54,onao_Canadian
189625,933,f,a55_59,onao_Canadian
781221,933,m,a20_24,onao_Canadian
473574,933,m,a80_84,eo_bio_Irish
599801,933,f,a5_9,onao_Canadian
137835,933,m,a50_54,onao_Canadian
358891,933,f,a60_64,eo_weo_German
630018,933,f,a45_49,onao_Canadian
794596,933,m,a60_64,onao_Canadian
127786,933,m,a20_24,onao_Canadian
305098,933,f,a5_9,eo_bio_Irish
689662,933,f,a80_84,eo_bio_English
763502,933,f,a30_34,onao_Canadian
716308,933,m,a70_74,onao_Canadian
558734,933,m,a45_49,eo_bio_English
387738,933,f,a55_59,onao_Canadian
864791,933,m,a35_39,eo_bio_English
250230,933,m,a35_39,onao_Canadian
67809,933,m,a15_19,onao_Canadian
420772,933,f,a65_69,onao_Canadian
52958,933,f,a45_49,eo_bio_Irish
547424,933,m,a60_64,onao_Canadian
301404,933,m,a70_74,eo_bio_Irish
633886,933,m,a60_64,eo_bio_Irish
74744,933,f,a60_64,eo_bio_English
597246,933,f,a75_79,onao_Canadian
217134,933,m,a5_9,onao_Canadian
83565,933,f,a45_49,onao_Canadian
849441,933,m,a65_69,onao_Canadian
712501,933,m,a0_4,eo_bio_Irish
339824,933,f,a80_84,onao_Canadian
149385,933,m,a20_24,eo_bio_Irish
662407,933,m,a70_74,eo_bio_English
372220,933,m,a10_14,eo_bio_Irish
784851,933,f,a45_49,onao_Canadian
336934,933,f,a65_69,eo_bio_Irish
743109,933,f,a50_54,eo_bio_English
629090,933,f,a15_19,onao_Canadian
141614,933,m,a65_69,eo_bio_English
396386,933,f,a40_44,onao_Canadian
461165,933,m,a15_19,onao_Canadian
109706,933,m,a45_49,onao_Canadian
293493,933,m,a45_49,onao_Canadian
412211,933,f,a40_44,onao_Canadian
78487,933,f,a70_74,onao_Canadian
152378,933,f,a40_44,onao_Canadian
838848,933,m,a45_49,onao_Canadian
7974,933,m,a15_19,onao_Canadian
4156,933,m,a35_39,onao_Canadian
530761,933,m,a45_49,eo_bio_Irish
910039,933,m,a35_39,eo_bio_Irish
609662,933,f,a30_34,eo_weo_German
6143,933,f,a80_84,eo_bio_English
