PPSORT,CMA,AGE,SEX,RACE
359002,933,m,a65_69,ao_esao_Chinese
718549,933,f,a45_49,eo_fo
556933,933,f,a60_64,onao_Canadian
155043,933,f,a50_54,eo_fo
125653,933,m,a0_4,naao
90993,933,f,a50_54,onao_Canadian
260215,933,f,a25_29,eo_fo
373339,933,f,a35_39,eo_weo_German
428185,933,m,a25_29,eo_fo
878907,933,m,a20_24,onao_Canadian
181442,933,f,a75_79,onao_Canadian
623049,933,f,a65_69,eo_fo
175126,933,f,a25_29,onao_Canadian
829364,933,m,a65_69,onao_Canadian
85071,933,m,a35_39,onao_Canadian
396811,933,m,a50_54,onao_Canadian
464446,933,m,a10_14,eo_weo_Dutch
682514,933,m,a45_49,eo_bio_English
557859,933,f,a60_64,eo_fo
802543,933,m,a45_49,onao_Canadian
342545,933,f,a35_39,eo_bio_Scottish
430921,933,f,a55_59,eo_fo
365301,933,m,a50_54,eo_oseo
704618,933,f,a5_9,onao_Canadian
318740,933,f,a75_79,eo_fo
847778,933,m,a20_24,onao_Canadian
881135,933,f,a40_44,onao
772261,933,f,a65_69,eo_fo
633401,933,f,a30_34,ao
697314,933,m,a25_29,naao
560479,933,m,a65_69,eo_fo
163552,933,f,a25_29,onao_Canadian
668097,933,m,a50_54,naao
6426,933,m,a0_4,eo_fo
883785,933,m,a55_59,onao_Canadian
647003,933,f,a25_29,eo_weo_German
532137,933,m,a25_29,eo_bio_Irish
334403,933,f,a60_64,onao_Canadian
807730,933,m,a25_29,onao_Canadian
587576,933,f,a25_29,onao_Canadian
462142,933,f,a10_14,eo_fo
107584,933,m,a45_49,eo_weo_German
188363,933,f,a25_29,onao_Canadian
497112,933,f,a50_54,eo_fo
450913,933,m,a0_4,onao_Canadian
316704,933,f,a45_49,eo_bio_Scottish
804962,933,m,a5_9,onao_Canadian
345497,933,m,a30_34,naao
446368,933,f,a30_34,lcsao
300158,933,f,a20_24,ao_esao_Chinese
179862,933,f,a50_54,onao_Canadian
861817,933,m,a30_34,eo_bio_Irish
200980,933,f,a10_14,onao_Canadian
351882,933,f,a60_64,eo_weo_German
217532,933,m,a15_19,eo_fo
779142,933,f,a55_59,eo_fo
804686,933,f,a15_19,eo_fo
25756,933,m,a70_74,eo_neo
16355,933,f,a80_84,onao_Canadian
828141,933,m,a5_9,onao_Canadian
734098,933,f,a50_54,onao_Canadian
686521,933,f,a45_49,eo_fo
17850,933,f,a60_64,onao_Canadian
77421,933,m,a65_69,onao_Canadian
451735,933,m,a45_49,ao
884090,933,f,a50_54,onao_Canadian
390505,933,m,a15_19,eo_weo_German
770820,933,m,a20_24,ao_osao
214684,933,f,a45_49,eo_bio_Irish
651560,933,f,a20_24,eo_fo
6552,933,f,a20_24,eo_bio_Irish
259467,933,m,a0_4,ao_oesao
781175,933,f,a45_49,eo_fo
864385,933,m,a0_4,onao_Canadian
348030,933,f,a85_,onao_Canadian
375515,933,f,a15_19,eo_oseo
268137,933,m,a40_44,onao
738877,933,m,a40_44,onao_Canadian
281331,933,f,a15_19,eo_oeo
273939,933,m,a20_24,eo_fo
350651,933,m,a65_69,naao
626766,933,m,a40_44,eo_fo
415317,933,m,a30_34,eo_fo
458720,933,f,a45_49,eo_bio_Scottish
55259,933,f,a15_19,onao_Canadian
144928,933,m,a35_39,eo_bio_Irish
707828,933,f,a65_69,onao_Canadian
326350,933,f,a5_9,onao_Canadian
396028,933,m,a60_64,eo_seo_Italian
668680,933,m,a20_24,eo_fo
106590,933,m,a50_54,eo_bio_English
206492,933,f,a40_44,eo_fo
677523,933,f,a45_49,eo_fo
569424,933,m,a30_34,eo_fo
367698,933,f,a25_29,eo_weo_German
494422,933,m,a20_24,onao_Canadian
613604,933,f,a10_14,onao_Canadian
348812,933,m,a60_64,onao_Canadian
98345,933,m,a25_29,onao_Canadian
718342,933,m,a40_44,onao_Canadian
55373,933,f,a65_69,eo_fo
59440,933,f,a80_84,onao_Canadian
529791,933,m,a10_14,ao
219097,933,m,a40_44,eo_weo_German
453315,933,m,a55_59,onao
383255,933,m,a25_29,eo_fo
762693,933,f,a55_59,onao_Canadian
645007,933,f,a85_,lcsao
73275,933,m,a20_24,onao_Canadian
758873,933,m,a30_34,onao_Canadian
487006,933,f,a5_9,onao_Canadian
143154,933,f,a45_49,eo_seo_Spanish
683986,933,m,a25_29,eo_weo_German
476141,933,m,a70_74,eo_bio_Irish
329546,933,m,a35_39,lcsao
39593,933,f,a40_44,onao_Canadian
434798,933,m,a30_34,onao_Canadian
59728,933,f,a20_24,onao_Canadian
722752,933,f,a20_24,onao_Canadian
9107,933,m,a50_54,eo_fo
909635,933,f,a40_44,onao_Canadian
864065,933,f,a5_9,ao_esao_Chinese
693507,933,f,a50_54,onao_Canadian
193210,933,f,a60_64,onao_Canadian
850821,933,m,a15_19,eo_fo
929787,933,f,a45_49,eo_bio_Irish
34352,933,f,a10_14,onao_Canadian
813527,933,f,a35_39,onao_Canadian
547175,933,m,a40_44,onao_Canadian
730604,933,f,a25_29,onao_Canadian
927663,933,f,a70_74,onao_Canadian
730857,933,f,a35_39,onao_Canadian
141385,933,m,a40_44,onao
365816,933,m,a20_24,lcsao
355562,933,m,a60_64,onao_Canadian
564270,933,m,a35_39,eo_weo_German
78784,933,f,a55_59,onao
816912,933,f,a60_64,eo_fo
631286,933,f,a20_24,onao_Canadian
449056,933,m,a25_29,onao_Canadian
201812,933,m,a55_59,eo_fo
35716,933,m,a5_9,eo_fo
512756,933,m,a25_29,ao_oesao
52279,933,m,a15_19,eo_seo_Greek
373080,933,f,a5_9,eo_fo
319440,933,f,a0_4,lcsao
465469,933,f,a30_34,eo_seo_Italian
469083,933,m,a45_49,eo_bio_Irish
221809,933,m,a70_74,eo_fo
735412,933,f,a15_19,eo_seo_Italian
145965,933,m,a50_54,onao_Canadian
306442,933,m,a30_34,onao_Canadian
882740,933,m,a30_34,onao_Canadian
487914,933,f,a65_69,onao_Canadian
181631,933,m,a20_24,eo_weo_German
311990,933,f,a65_69,eo_fo
