PPSORT,CMA,AGE,SEX,RACE
359002,933,m,a45_49,ao_oesao
718549,933,f,a35_39,eo_fo
556933,933,f,a50_54,eo_bio_Irish
155043,933,f,a65_69,eo_fo
125653,933,m,a50_54,onao
90993,933,f,a55_59,eo_oseo
260215,933,f,a35_39,onao_Canadian
373339,933,f,a25_29,onao_Canadian
428185,933,f,a60_64,onao_Canadian
878907,933,f,a30_34,eo_fo
181442,933,m,a65_69,onao_Canadian
623049,933,f,a25_29,lcsao
175126,933,m,a30_34,onao_Canadian
829364,933,f,a0_4,onao_Canadian
85071,933,m,a45_49,eo_fo
396811,933,m,a30_34,onao_Canadian
464446,933,m,a30_34,onao_Canadian
682514,933,f,a65_69,eo_fo
557859,933,m,a45_49,onao
802543,933,m,a25_29,eo_fo
342545,933,m,a30_34,onao_Canadian
430921,933,f,a80_84,naao
365301,933,m,a60_64,onao_Canadian
704618,933,m,a25_29,eo_bio_Irish
318740,933,m,a25_29,co_Jamaican
847778,933,m,a30_34,onao_Canadian
881135,933,m,a45_49,eo_fo
772261,933,m,a50_54,onao_Canadian
633401,933,f,a50_54,onao_Canadian
697314,933,f,a40_44,ao_wcameo
560479,933,f,a35_39,onao_Canadian
163552,933,m,a5_9,eo_fo
668097,933,m,a0_4,eo_weo_German
6426,933,m,a45_49,ao
883785,933,f,a55_59,ao
647003,933,f,a40_44,onao_Canadian
532137,933,f,a25_29,onao_Canadian
334403,933,f,a40_44,eo_bio_Scottish
807730,933,m,a20_24,eo_fo
587576,933,m,a35_39,eo_bio_Irish
462142,933,f,a60_64,eo_fo
107584,933,m,a30_34,onao_Canadian
188363,933,f,a20_24,onao
497112,933,f,a0_4,eo_fo
450913,933,f,a70_74,onao_Canadian
316704,933,f,a35_39,onao_Canadian
804962,933,m,a35_39,onao_Canadian
345497,933,m,a40_44,ao_esao_Chinese
446368,933,m,a20_24,onao_Canadian
300158,933,m,a40_44,ao
179862,933,m,a65_69,ao
861817,933,m,a25_29,onao_Canadian
200980,933,m,a25_29,eo_fo
351882,933,f,a5_9,eo_fo
217532,933,m,a55_59,eo_seo_Italian
779142,933,f,a30_34,ao_wcameo
804686,933,f,a40_44,eo_fo
25756,933,f,a30_34,onao_Canadian
16355,933,f,a20_24,onao
828141,933,f,a35_39,onao_Canadian
734098,933,m,a45_49,eo_fo
686521,933,f,a50_54,eo_fo
17850,933,m,a25_29,eo_fo
77421,933,m,a55_59,ao
451735,933,f,a30_34,onao_Canadian
884090,933,m,a55_59,eo_fo
390505,933,f,a25_29,eo_fo
770820,933,f,a40_44,eo_fo
214684,933,m,a25_29,onao_Canadian
651560,933,f,a55_59,onao_Canadian
6552,933,m,a55_59,onao_Canadian
259467,933,f,a70_74,onao_Canadian
781175,933,f,a5_9,onao_Canadian
864385,933,m,a20_24,eo_fo
348030,933,f,a65_69,naao
375515,933,f,a40_44,onao_Canadian
268137,933,f,a25_29,onao_Canadian
738877,933,m,a30_34,onao_Canadian
281331,933,m,a25_29,eo_weo_German
273939,933,f,a25_29,eo_oseo
350651,933,f,a55_59,onao_Canadian
626766,933,f,a45_49,eo_bio_English
415317,933,f,a20_24,naao
458720,933,m,a70_74,eo_fo
55259,933,m,a70_74,ao_wcameo
144928,933,m,a55_59,onao_Canadian
707828,933,m,a30_34,onao_Canadian
326350,933,m,a20_24,onao
396028,933,f,a30_34,eo_obio
668680,933,f,a25_29,onao_Canadian
106590,933,m,a20_24,onao
206492,933,f,a40_44,oco
677523,933,m,a45_49,onao_Canadian
569424,933,m,a50_54,ao
367698,933,f,a65_69,ao
494422,933,f,a65_69,onao_Canadian
613604,933,m,a25_29,eo_fo
348812,933,m,a40_44,onao_Canadian
98345,933,f,a40_44,eo_fo
718342,933,f,a60_64,ao_wcameo
55373,933,m,a30_34,eo_seo_Spanish
59440,933,f,a45_49,onao_Canadian
529791,933,f,a30_34,onao_Canadian
219097,933,m,a30_34,eo_fo
453315,933,f,a20_24,onao
383255,933,m,a35_39,eo_bio_Irish
762693,933,f,a65_69,eo_bio_Irish
645007,933,m,a20_24,onao_Canadian
73275,933,m,a45_49,onao_Canadian
758873,933,f,a30_34,onao_Canadian
487006,933,m,a50_54,onao_Canadian
143154,933,m,a50_54,onao_Canadian
683986,933,m,a20_24,onao_Canadian
476141,933,f,a30_34,eo_fo
329546,933,m,a20_24,ao
39593,933,m,a45_49,onao_Canadian
434798,933,f,a25_29,onao_Canadian
59728,933,m,a20_24,eo_fo
722752,933,f,a35_39,eo_fo
9107,933,f,a60_64,onao_Canadian
909635,933,f,a65_69,ao
864065,933,f,a5_9,eo_bio_Irish
693507,933,f,a35_39,oco
193210,933,f,a45_49,eo_seo_Italian
850821,933,m,a60_64,onao_Canadian
929787,933,m,a45_49,eo_fo
34352,933,m,a35_39,onao_Canadian
813527,933,f,a0_4,onao
547175,933,m,a20_24,onao_Canadian
730604,933,m,a15_19,eo_bio_Irish
927663,933,m,a0_4,onao_Canadian
730857,933,f,a35_39,onao_Canadian
141385,933,m,a25_29,eo_fo
365816,933,m,a55_59,ao_esao_Chinese
355562,933,m,a30_34,onao_Canadian
564270,933,f,a60_64,eo_weo_German
78784,933,f,a45_49,onao_Canadian
816912,933,m,a60_64,onao_Canadian
631286,933,m,a45_49,onao_Canadian
449056,933,f,a30_34,onao_Canadian
201812,933,m,a65_69,onao_Canadian
35716,933,f,a60_64,onao_Canadian
512756,933,m,a30_34,eo_fo
52279,933,f,a20_24,onao_Canadian
373080,933,f,a15_19,onao_Canadian
319440,933,m,a35_39,onao_Canadian
465469,933,m,a25_29,eo_fo
469083,933,m,a25_29,ao
221809,933,m,a50_54,eo_bio_Irish
735412,933,f,a70_74,onao_Canadian
145965,933,m,a40_44,ao_wcameo
306442,933,f,a25_29,eo_fo
882740,933,f,a35_39,onao_Canadian
487914,933,m,a45_49,ao
