SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0469659,5,2,59308,3,20_29,m,hisp.latino,two.,20
2018HU1077430,5,5,59307,3,50_59,f,hisp.latino,white,41
2018HU0268893,5,2,59301,3,60_69,f,not.hisp.latino,white,52
2018HU1266142,5,2,59307,3,30_39,m,hisp.latino,white,294
2018HU1328190,5,1,59307,3,50_59,m,not.hisp.latino,white,105
2018HU0385886,5,2,59308,3,20_29,m,hisp.latino,white,212
2018HU0230943,5,2,59306,3,40_49,f,not.hisp.latino,asian,28
2018HU1379460,5,1,59303,3,60_69,f,not.hisp.latino,white,78
2018HU1355104,5,3,59307,3,10_19,f,hisp.latino,other,255
2018HU1265994,5,2,59309,3,20_29,f,not.hisp.latino,asian,98
2018HU0290641,5,5,59307,3,10_19,m,hisp.latino,other,66
2018HU1125547,5,3,59309,3,20_29,f,hisp.latino,white,133
2018HU0358643,5,2,59303,3,40_49,f,not.hisp.latino,two.,14
2018HU1234900,5,1,59309,3,50_59,m,not.hisp.latino,asian,81
2018HU1345766,5,3,59305,3,10_19,m,not.hisp.latino,white,65
2018HU0554483,5,1,59305,3,40_49,m,not.hisp.latino,asian,20
2018HU0973353,5,6,59302,3,10_19,f,hisp.latino,other,83
2018HU1248378,5,1,59301,3,50_59,m,not.hisp.latino,asian,171
2018HU0650248,5,3,59308,3,0_9,m,hisp.latino,white,188
2018HU0638652,5,1,59305,3,40_49,m,not.hisp.latino,white,20
2018HU0855135,5,2,59307,3,60_69,f,not.hisp.latino,white,103
2018HU0465546,5,3,59307,3,0_9,f,not.hisp.latino,white,123
2018HU0349761,5,3,59301,3,60_69,m,not.hisp.latino,two.,67
2018HU0159454,5,2,59308,3,70_79,f,not.hisp.latino,asian,149
2018HU1188471,5,2,59304,3,40_49,f,hisp.latino,white,119
2018HU1097066,5,1,59301,3,30_39,m,hisp.latino,two.,114
2018HU1264799,5,3,59301,3,0_9,m,not.hisp.latino,white,77
2018HU0646702,5,4,59307,3,0_9,m,hisp.latino,other,365
2018HU0866740,5,1,59303,3,40_49,f,not.hisp.latino,white,18
2018HU1041652,5,1,59308,3,20_29,m,not.hisp.latino,two.,33
2018HU0126563,5,6,59303,3,0_9,m,not.hisp.latino,asian,97
2018HU0144597,5,3,59304,3,10_19,f,not.hisp.latino,two.,234
2018HU0821097,5,4,59305,3,0_9,m,not.hisp.latino,white,39
2018HU0976095,5,2,59303,3,50_59,m,not.hisp.latino,white,72
2018HU0209418,5,1,59301,3,40_49,m,not.hisp.latino,black.aa,83
2018HU0290641,5,10,59307,3,20_29,f,hisp.latino,other,69
2018HU1333608,5,3,59309,3,0_9,m,hisp.latino,white,109
2018HU0816255,5,3,59301,3,10_19,f,hisp.latino,white,443
2018HU0817634,5,4,59303,3,10_19,f,hisp.latino,two.,166
2018HU0007491,5,2,59306,3,50_59,m,not.hisp.latino,black.aa,89
