SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0533478,5,1,59306,3,60_69,f,not.hisp.latino,white,15
2018HU0104712,5,1,59308,3,60_69,m,not.hisp.latino,white,40
2018HU0401299,5,2,59303,3,30_39,f,hisp.latino,white,46
2018HU0153584,5,1,59308,3,50_59,m,not.hisp.latino,white,66
2018HU0236941,5,3,59301,3,20_29,m,not.hisp.latino,asian,197
2018HU0270439,5,2,59302,3,40_49,m,not.hisp.latino,white,221
2018HU1379889,5,1,59308,3,20_29,f,not.hisp.latino,white,105
2018HU0367268,5,1,59301,3,70_79,f,not.hisp.latino,white,59
2018HU0987217,5,1,59303,3,60_69,f,not.hisp.latino,black.aa,24
2018HU0239992,5,2,59305,3,50_59,f,not.hisp.latino,white,27
2018HU1276646,5,5,59307,3,60_69,f,not.hisp.latino,asian,65
2018HU1337972,5,3,59308,3,30_39,m,not.hisp.latino,white,63
2018HU0710401,5,2,59306,3,10_19,m,not.hisp.latino,white,98
2018HU0882865,5,9,59306,3,60_69,m,not.hisp.latino,asian,130
2018HU1344412,5,2,59305,3,10_19,m,hisp.latino,white,57
2018HU0212097,5,2,59307,3,40_49,f,not.hisp.latino,asian,20
2018HU0562124,5,2,59307,3,60_69,m,hisp.latino,white,44
2018HU0334691,5,5,59302,3,10_19,f,hisp.latino,white,36
2018HU1301594,5,2,59301,3,50_59,f,not.hisp.latino,white,53
2018HU1033826,5,1,59305,3,60_69,m,not.hisp.latino,white,52
2018HU0300210,5,4,59306,3,0_9,m,not.hisp.latino,white,109
2018HU0868523,5,4,59304,3,10_19,f,not.hisp.latino,white,120
2018HU1352455,5,1,59301,3,70_79,m,not.hisp.latino,white,64
2018HU1236413,5,2,59301,3,30_39,m,not.hisp.latino,white,55
2018HU1085430,5,2,59304,3,50_59,f,not.hisp.latino,asian,109
2018HU0373349,5,2,59301,3,30_39,m,not.hisp.latino,white,43
2018HU1399525,5,2,59301,3,70_79,f,not.hisp.latino,asian,44
2018HU0880016,5,1,59302,3,30_39,m,not.hisp.latino,white,68
2018HU0581845,5,4,59301,3,30_39,m,not.hisp.latino,white,81
2018HU0989304,5,6,59308,3,0_9,m,not.hisp.latino,white,107
2018HU0298824,5,2,59303,3,0_9,f,not.hisp.latino,black.aa,173
2018HU1190325,5,3,59309,3,30_39,m,not.hisp.latino,black.aa,134
2018HU0613032,5,1,59307,3,30_39,m,not.hisp.latino,white,62
2018HU0233115,5,1,59301,3,60_69,m,not.hisp.latino,white,82
2018HU0704314,5,4,59301,3,0_9,f,not.hisp.latino,white,221
