SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0946761,5,1,59307,3,70_79,m,not.hisp.latino,black.aa,213
2018HU1212382,5,2,59301,3,50_59,f,not.hisp.latino,black.aa,565
2018HU1145570,5,1,59306,3,30_39,m,not.hisp.latino,white,44
2018HU1370237,5,5,59307,3,20_29,f,not.hisp.latino,white,112
2018HU0987678,5,2,59305,3,60_69,m,hisp.latino,white,163
2018GQ0104362,5,1,59303,3,20_29,m,not.hisp.latino,white,32
2018HU1216597,5,2,59306,3,40_49,f,not.hisp.latino,white,55
2018HU0168413,5,2,59308,3,70_79,m,hisp.latino,white,101
2018HU0349097,5,3,59302,3,0_9,m,not.hisp.latino,white,54
2018HU1202907,5,1,59302,3,40_49,f,not.hisp.latino,white,99
2018HU1317164,5,3,59302,3,0_9,m,not.hisp.latino,two.,20
2018HU0259200,5,4,59304,3,0_9,m,not.hisp.latino,black.aa,17
2018HU0417686,5,1,59307,3,50_59,m,not.hisp.latino,white,51
2018HU0933296,5,3,59303,3,20_29,f,not.hisp.latino,asian,130
2018HU0273400,5,1,59306,3,50_59,f,not.hisp.latino,white,97
2018HU0413222,5,3,59308,3,10_19,f,not.hisp.latino,asian,107
2018HU1241718,5,1,59304,3,30_39,f,not.hisp.latino,white,70
2018HU1231422,5,1,59302,3,30_39,m,not.hisp.latino,black.aa,103
2018HU0219933,5,2,59305,3,40_49,f,not.hisp.latino,white,16
2018HU1205888,5,2,59307,3,20_29,f,not.hisp.latino,asian,23
2018HU1040882,5,2,59301,3,60_69,f,not.hisp.latino,white,52
2018HU0112706,5,4,59303,3,10_19,m,not.hisp.latino,white,56
2018HU0313340,5,1,59306,3,30_39,f,hisp.latino,white,209
2018GQ0101563,5,1,59301,3,40_49,m,not.hisp.latino,white,5
2018HU0368030,5,2,59309,3,20_29,f,hisp.latino,white,262
2018HU0997873,5,1,59302,3,70_79,m,hisp.latino,white,104
2018HU0088708,5,1,59303,3,80_89,f,not.hisp.latino,white,36
2018HU0723527,5,1,59301,3,60_69,f,not.hisp.latino,white,28
2018HU1258998,5,2,59309,3,50_59,m,not.hisp.latino,white,173
2018HU1242818,5,4,59305,3,0_9,f,not.hisp.latino,white,37
2018HU0148164,5,1,59307,3,30_39,m,not.hisp.latino,white,29
2018HU0220995,5,1,59305,3,70_79,f,not.hisp.latino,white,37
2018HU1253959,5,1,59301,3,30_39,f,not.hisp.latino,white,53
2018HU1231422,5,1,59302,3,30_39,m,not.hisp.latino,black.aa,103
2018HU0541329,5,1,59301,3,40_49,m,hisp.latino,white,77
2018HU0970315,5,2,59302,3,30_39,m,not.hisp.latino,white,75
2018HU0419667,5,2,59301,3,40_49,m,hisp.latino,white,70
2018HU0543375,5,1,59305,3,40_49,f,hisp.latino,white,282
2018HU0307110,5,3,59305,3,20_29,m,hisp.latino,white,27
2018HU1085494,5,1,59302,3,70_79,m,not.hisp.latino,white,77
2018HU0991759,5,5,59305,3,0_9,f,not.hisp.latino,white,82
2018HU0750435,5,1,59301,3,50_59,f,not.hisp.latino,white,65
2018HU1032450,5,2,59307,3,60_69,m,not.hisp.latino,black.aa,51
2018HU0603194,5,2,59302,3,70_79,m,not.hisp.latino,white,63
2018HU1004277,5,4,59302,3,0_9,m,not.hisp.latino,white,18
2018HU0373176,5,1,59307,3,20_29,f,not.hisp.latino,white,53
2018HU0910063,5,1,59306,3,50_59,f,not.hisp.latino,white,95
2018HU0939063,5,2,59305,3,70_79,m,not.hisp.latino,white,110
2018HU0842122,5,1,59301,3,50_59,m,not.hisp.latino,white,28
2018HU0462765,5,2,59305,3,30_39,f,not.hisp.latino,white,18
2018HU0421994,5,3,59309,3,10_19,m,not.hisp.latino,two.,100
2018HU0569893,5,1,59308,3,50_59,f,not.hisp.latino,white,55
2018HU0202826,5,4,59304,3,10_19,m,not.hisp.latino,white,13
2018HU0944475,5,1,59304,3,60_69,m,not.hisp.latino,black.aa,26
2018HU1325165,5,6,59302,3,20_29,f,not.hisp.latino,black.aa,150
2018HU0720906,5,1,59304,3,70_79,m,not.hisp.latino,white,10
2018HU0589950,5,2,59305,3,20_29,f,not.hisp.latino,black.aa,121
2018HU0763645,5,2,59307,3,60_69,m,not.hisp.latino,white,84
2018HU1023790,5,1,59307,3,50_59,f,not.hisp.latino,white,20
2018HU1183108,5,1,59308,3,50_59,m,hisp.latino,white,151
