SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0033733,5,2,59306,3,40_49,f,not.hisp.latino,white,177
2018HU0616921,5,4,59307,3,0_9,m,not.hisp.latino,white,17
2018HU0329517,5,5,59302,3,10_19,f,not.hisp.latino,white,110
2018HU0037491,5,2,59301,3,70_79,m,not.hisp.latino,white,170
2018HU1242708,5,3,59302,3,60_69,f,not.hisp.latino,black.aa,299
2018HU0322783,5,4,59301,3,10_19,m,hisp.latino,white,22
2018HU0340226,5,1,59307,3,70_79,m,not.hisp.latino,two.,55
2018HU0154650,5,1,59303,3,40_49,f,not.hisp.latino,white,16
2018HU0357382,5,2,59307,3,50_59,f,not.hisp.latino,white,70
2018HU0739862,5,1,59308,3,40_49,m,not.hisp.latino,white,65
2018HU0663877,5,3,59303,3,30_39,m,not.hisp.latino,white,182
2018HU1161859,5,4,59309,3,0_9,f,not.hisp.latino,white,143
2018HU1017083,5,4,59305,3,0_9,m,not.hisp.latino,white,52
2018HU0958580,5,2,59302,3,80_89,m,not.hisp.latino,white,50
2018HU0694219,5,1,59304,3,70_79,f,not.hisp.latino,white,110
2018HU1018809,5,2,59302,3,60_69,f,not.hisp.latino,white,14
2018HU1033699,5,1,59304,3,50_59,m,not.hisp.latino,white,112
2018HU1379889,5,1,59308,3,20_29,f,not.hisp.latino,white,105
2018HU0218052,5,1,59307,3,30_39,m,not.hisp.latino,white,61
2018HU0808212,5,1,59308,3,40_49,m,not.hisp.latino,white,51
2018HU1211127,5,1,59303,3,20_29,f,not.hisp.latino,white,54
2018HU0736968,5,1,59302,3,50_59,m,not.hisp.latino,black.aa,135
2018HU0270653,5,2,59307,3,70_79,f,not.hisp.latino,white,43
2018HU1241049,5,1,59303,3,70_79,m,not.hisp.latino,white,63
2018HU1325012,5,1,59305,3,60_69,m,hisp.latino,white,60
2018HU0917166,5,3,59308,3,0_9,m,not.hisp.latino,white,114
2018HU0295995,5,1,59304,3,60_69,m,not.hisp.latino,white,19
2018HU0208077,5,2,59306,3,50_59,m,not.hisp.latino,white,98
2018HU0456785,5,5,59303,3,70_79,m,not.hisp.latino,white,376
2018HU0547091,5,2,59305,3,70_79,f,not.hisp.latino,white,74
2018HU0512603,5,2,59306,3,50_59,m,not.hisp.latino,white,63
2018HU0732762,5,1,59303,3,70_79,m,not.hisp.latino,white,21
2018HU0270326,5,3,59305,3,0_9,m,not.hisp.latino,white,158
2018HU0026796,5,1,59307,3,70_79,f,not.hisp.latino,white,99
2018HU0373881,5,1,59305,3,60_69,m,not.hisp.latino,white,44
2018HU0033633,5,2,59305,3,10_19,f,not.hisp.latino,white,60
2018HU0313285,5,3,59305,3,10_19,m,not.hisp.latino,two.,108
2018HU0917675,5,1,59305,3,60_69,f,not.hisp.latino,white,22
2018HU0140702,5,4,59307,3,10_19,m,not.hisp.latino,white,56
2018HU0769754,5,1,59303,3,30_39,f,not.hisp.latino,white,64
2018HU0269591,5,4,59303,3,10_19,f,not.hisp.latino,white,18
2018HU1280659,5,2,59308,3,40_49,m,not.hisp.latino,white,71
2018HU0946205,5,2,59302,3,70_79,f,not.hisp.latino,black.aa,73
2018HU0989304,5,6,59308,3,0_9,m,not.hisp.latino,white,107
2018HU0522489,5,2,59308,3,60_69,f,not.hisp.latino,white,11
2018HU0639857,5,1,59307,3,40_49,m,not.hisp.latino,white,62
2018HU0020979,5,1,59305,3,30_39,m,not.hisp.latino,white,99
2018HU1381646,5,1,59303,3,40_49,f,not.hisp.latino,white,74
2018HU1108414,5,1,59309,3,80_89,m,not.hisp.latino,white,94
2018HU0921756,5,4,59302,3,20_29,f,not.hisp.latino,white,133
2018HU1172153,5,1,59302,3,40_49,m,not.hisp.latino,white,63
2018HU0633218,5,2,59308,3,40_49,m,not.hisp.latino,asian,37
2018HU1122328,5,2,59307,3,70_79,m,not.hisp.latino,white,60
2018HU1237976,5,6,59304,3,10_19,f,not.hisp.latino,white,50
2018HU1223113,5,1,59309,3,80_89,m,not.hisp.latino,white,35
2018HU0886543,5,1,59306,3,40_49,m,not.hisp.latino,white,92
2018HU1354989,5,1,59308,3,60_69,m,not.hisp.latino,white,72
2018GQ0110025,5,1,59303,3,20_29,f,not.hisp.latino,white,45
2018HU0187154,5,1,59303,3,40_49,m,not.hisp.latino,white,22
2018HU0641346,5,2,59309,3,10_19,m,not.hisp.latino,white,99
2018HU0470310,5,3,59305,3,10_19,m,not.hisp.latino,asian,109
2018HU0259713,5,4,59307,3,10_19,f,not.hisp.latino,white,124
2018HU0994734,5,6,59303,3,10_19,m,not.hisp.latino,white,67
2018HU0863136,5,1,59302,3,60_69,m,not.hisp.latino,white,55
2018HU0740699,5,5,59309,3,10_19,f,not.hisp.latino,white,94
2018HU1253014,5,2,59303,3,0_9,m,not.hisp.latino,black.aa,72
2018HU0098500,5,2,59306,3,50_59,f,not.hisp.latino,asian,67
2018HU0533478,5,2,59306,3,60_69,m,not.hisp.latino,white,16
2018HU0049985,5,1,59305,3,60_69,f,not.hisp.latino,white,101
2018HU0035835,5,5,59308,3,20_29,m,not.hisp.latino,white,186
2018HU0696121,5,1,59307,3,20_29,f,not.hisp.latino,white,48
2018HU0161077,5,2,59302,3,20_29,m,hisp.latino,white,746
2018HU1135116,5,1,59301,3,70_79,m,not.hisp.latino,white,69
2018HU1224502,5,1,59306,3,50_59,f,not.hisp.latino,white,58
2018HU1050565,5,2,59307,3,30_39,m,not.hisp.latino,white,34
2018HU1383983,5,1,59307,3,50_59,f,not.hisp.latino,white,82
2018HU0191205,5,1,59301,3,70_79,m,not.hisp.latino,asian,106
2018HU1038474,5,2,59304,3,80_89,f,not.hisp.latino,white,99
2018HU1091831,5,2,59306,3,50_59,m,not.hisp.latino,white,111
2018HU1236738,5,4,59301,3,80_89,m,not.hisp.latino,asian,38
2018HU0422914,5,4,59305,3,0_9,m,not.hisp.latino,white,59
2018HU1365441,5,4,59303,3,0_9,f,not.hisp.latino,white,111
2018HU1256580,5,1,59307,3,50_59,m,hisp.latino,white,59
2018HU0979797,5,2,59308,3,80_89,f,not.hisp.latino,white,64
2018HU0932741,5,2,59302,3,30_39,m,not.hisp.latino,white,104
2018HU1342831,5,2,59303,3,70_79,m,not.hisp.latino,white,42
2018HU0032253,5,2,59305,3,60_69,m,not.hisp.latino,white,91
2018HU1195755,5,1,59305,3,60_69,f,not.hisp.latino,white,9
2018HU0442868,5,1,59303,3,40_49,m,not.hisp.latino,two.,275
2018HU0923949,5,3,59302,3,20_29,f,not.hisp.latino,white,166
2018HU0882865,5,3,59306,3,20_29,m,not.hisp.latino,asian,132
2018HU0502999,5,1,59306,3,70_79,f,not.hisp.latino,white,30
2018HU0976803,5,1,59301,3,50_59,f,not.hisp.latino,white,82
2018HU0670030,5,2,59307,3,50_59,m,not.hisp.latino,white,100
2018HU1112853,5,1,59307,3,40_49,f,not.hisp.latino,white,55
2018HU0476650,5,1,59306,3,70_79,m,not.hisp.latino,white,85
2018HU1007285,5,4,59305,3,10_19,m,not.hisp.latino,white,68
2018HU0695012,5,3,59301,3,0_9,f,not.hisp.latino,white,105
2018HU0035926,5,1,59308,3,50_59,m,not.hisp.latino,asian,69
2018HU0429175,5,2,59306,3,0_9,m,not.hisp.latino,white,491
2018HU0538715,5,2,59304,3,30_39,f,not.hisp.latino,white,97
2018HU0005486,5,2,59308,3,60_69,m,not.hisp.latino,white,74
2018HU0462765,5,3,59305,3,0_9,m,not.hisp.latino,white,19
2018HU0669254,5,2,59301,3,30_39,f,not.hisp.latino,white,42
2018HU0443372,5,4,59303,3,0_9,m,hisp.latino,white,21
2018HU1076331,5,1,59305,3,80_89,f,not.hisp.latino,white,40
2018HU0083835,5,1,59306,3,60_69,f,not.hisp.latino,white,65
2018HU0420827,5,1,59305,3,50_59,m,not.hisp.latino,two.,62
2018HU0719586,5,1,59303,3,50_59,m,not.hisp.latino,white,37
2018HU0906202,5,1,59305,3,40_49,m,not.hisp.latino,white,58
2018HU1090232,5,2,59307,3,30_39,f,not.hisp.latino,two.,109
2018HU0021188,5,2,59302,3,50_59,f,not.hisp.latino,white,49
2018HU0981226,5,4,59303,3,0_9,m,not.hisp.latino,white,57
2018HU0740029,5,4,59307,3,10_19,m,not.hisp.latino,white,244
2018HU1187224,5,1,59303,3,60_69,m,not.hisp.latino,white,195
2018HU0298824,5,4,59303,3,40_49,m,not.hisp.latino,black.aa,248
2018HU1157592,5,2,59301,3,30_39,m,not.hisp.latino,white,36
2018HU0073824,5,1,59308,3,60_69,m,not.hisp.latino,white,36
