SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0415166,5,2,59309,3,70_79,m,not.hisp.latino,white,105
2018HU0189350,5,2,59305,3,70_79,m,not.hisp.latino,asian,62
2018HU0095431,5,2,59303,3,70_79,f,not.hisp.latino,white,126
2018HU0416353,5,2,59301,3,30_39,f,hisp.latino,other,43
2018HU1010679,5,1,59303,3,50_59,m,not.hisp.latino,white,125
2018HU0064609,5,1,59301,3,60_69,f,not.hisp.latino,asian,30
2018HU0063760,5,2,59303,3,60_69,f,not.hisp.latino,white,20
2018HU0940706,5,1,59302,3,30_39,f,not.hisp.latino,white,82
2018HU1122979,5,1,59301,3,30_39,f,not.hisp.latino,asian,18
2018HU0686563,5,3,59308,3,0_9,m,not.hisp.latino,two.,105
2018HU0763448,5,2,59301,3,60_69,f,not.hisp.latino,asian,142
2018HU1333663,5,2,59306,3,60_69,f,not.hisp.latino,white,18
2018HU0480605,5,3,59301,3,20_29,f,not.hisp.latino,white,175
2018HU0747741,5,2,59303,3,10_19,f,not.hisp.latino,white,64
2018HU1132501,5,3,59308,3,10_19,f,not.hisp.latino,white,23
2018HU0505638,5,3,59307,3,20_29,m,not.hisp.latino,asian,72
2018HU0359576,5,1,59304,3,70_79,f,not.hisp.latino,asian,194
2018HU0800175,5,3,59304,3,0_9,m,not.hisp.latino,two.,68
2018HU0109299,5,3,59302,3,0_9,f,not.hisp.latino,asian,93
2018HU0544846,5,4,59302,3,10_19,f,not.hisp.latino,white,129
2018HU0089407,5,1,59307,3,70_79,f,not.hisp.latino,black.aa,79
2018HU1285272,5,5,59301,3,60_69,m,not.hisp.latino,asian,26
2018HU1359005,5,1,59302,3,30_39,m,not.hisp.latino,white,100
2018HU0321752,5,1,59301,3,80_89,f,not.hisp.latino,white,53
2018HU0239211,5,1,59304,3,50_59,m,not.hisp.latino,asian,29
2018HU0223197,5,1,59303,3,20_29,m,not.hisp.latino,asian,157
2018HU0631984,5,2,59308,3,40_49,f,not.hisp.latino,white,135
2018HU0279490,5,1,59305,3,60_69,m,not.hisp.latino,white,34
2018HU0579681,5,4,59301,3,10_19,m,not.hisp.latino,two.,68
2018HU0930175,5,1,59308,3,80_89,m,not.hisp.latino,asian,289
2018HU0477709,5,2,59304,3,40_49,m,hisp.latino,white,69
2018HU0955823,5,3,59303,3,0_9,f,not.hisp.latino,two.,60
2018HU0863977,5,2,59301,3,50_59,f,not.hisp.latino,white,22
2018HU0769558,5,4,59302,3,10_19,f,not.hisp.latino,white,54
2018HU1010533,5,3,59308,3,20_29,m,not.hisp.latino,asian,120
2018HU1234900,5,2,59309,3,40_49,f,not.hisp.latino,asian,97
2018HU0561376,5,1,59309,3,60_69,f,not.hisp.latino,white,178
2018HU0777920,5,3,59303,3,20_29,m,not.hisp.latino,asian,236
2018HU0694066,5,2,59303,3,30_39,m,not.hisp.latino,asian,101
2018HU0521059,5,2,59307,3,50_59,f,not.hisp.latino,asian,92
2018HU0359312,5,4,59307,3,10_19,f,not.hisp.latino,white,146
2018HU0033733,5,5,59306,3,10_19,f,not.hisp.latino,white,178
2018HU0506904,5,1,59308,3,30_39,m,not.hisp.latino,white,38
2018HU0554488,5,3,59303,3,0_9,f,hisp.latino,white,32
2018HU0368999,5,1,59308,3,40_49,f,not.hisp.latino,white,211
2018HU0710553,5,1,59307,3,50_59,m,not.hisp.latino,white,115
2018HU1228224,5,4,59305,3,10_19,m,not.hisp.latino,white,48
2018HU0772303,5,2,59307,3,40_49,f,not.hisp.latino,asian,74
2018HU1085325,5,3,59307,3,10_19,m,not.hisp.latino,white,56
2018HU1144630,5,1,59306,3,60_69,f,not.hisp.latino,white,107
2018HU0638652,5,3,59305,3,10_19,f,not.hisp.latino,white,22
2018HU0710904,5,3,59304,3,10_19,m,not.hisp.latino,white,71
