SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0386918,5,2,59308,3,30_39,f,not.hisp.latino,white,197
2018HU0474457,5,2,59303,3,30_39,m,not.hisp.latino,black.aa,20
2018HU1266378,5,1,59308,3,50_59,f,not.hisp.latino,white,112
2018HU1255168,5,2,59303,3,70_79,m,not.hisp.latino,black.aa,80
2018HU1316543,5,2,59309,3,30_39,m,not.hisp.latino,black.aa,160
2018HU0565836,5,1,59302,3,30_39,m,not.hisp.latino,white,25
2018HU1236627,5,4,59302,3,0_9,m,not.hisp.latino,black.aa,525
2018HU0607368,5,2,59307,3,30_39,f,not.hisp.latino,white,69
2018HU0721857,5,2,59305,3,50_59,m,not.hisp.latino,black.aa,66
2018HU0723717,5,1,59308,3,40_49,m,not.hisp.latino,white,18
2018HU0658577,5,1,59304,3,30_39,f,not.hisp.latino,black.aa,99
2018HU1195344,5,3,59306,3,70_79,f,not.hisp.latino,black.aa,182
2018HU0749588,5,5,59305,3,0_9,f,not.hisp.latino,white,22
2018HU0243925,5,1,59308,3,50_59,m,not.hisp.latino,white,59
2018HU0814120,5,1,59307,3,30_39,f,not.hisp.latino,black.aa,194
2018HU1229728,5,2,59309,3,50_59,f,not.hisp.latino,white,63
2018HU0407646,5,1,59307,3,60_69,m,not.hisp.latino,black.aa,36
2018HU1019676,5,2,59307,3,40_49,f,not.hisp.latino,white,27
2018HU1284757,5,3,59304,3,0_9,m,not.hisp.latino,black.aa,19
2018HU0946205,5,1,59302,3,70_79,m,not.hisp.latino,black.aa,46
2018HU0531941,5,2,59301,3,30_39,f,not.hisp.latino,black.aa,85
2018HU1195344,5,1,59306,3,50_59,m,not.hisp.latino,black.aa,163
2018HU0802214,5,1,59307,3,50_59,f,not.hisp.latino,black.aa,78
2018HU1355470,5,1,59301,3,70_79,f,not.hisp.latino,white,222
2018HU0084398,5,1,59305,3,20_29,m,not.hisp.latino,white,202
2018HU0813557,5,3,59304,3,0_9,m,not.hisp.latino,white,43
2018HU0983887,5,6,59302,3,20_29,f,not.hisp.latino,black.aa,45
2018HU0824307,5,3,59302,3,0_9,m,not.hisp.latino,black.aa,412
2018HU1292991,5,1,59303,3,80_89,m,not.hisp.latino,black.aa,122
2018HU1395260,5,5,59302,3,10_19,f,not.hisp.latino,black.aa,44
2018HU0269323,5,2,59302,3,70_79,m,not.hisp.latino,black.aa,108
2018HU1391960,5,1,59307,3,30_39,m,not.hisp.latino,black.aa,341
2018HU0402730,5,3,59306,3,10_19,f,not.hisp.latino,black.aa,171
2018HU0048720,5,1,59308,3,50_59,m,not.hisp.latino,white,56
2018HU1043625,5,2,59302,3,50_59,m,hisp.latino,white,222
2018HU0465546,5,3,59307,3,0_9,f,not.hisp.latino,white,123
2018HU0753816,5,3,59308,3,20_29,m,not.hisp.latino,black.aa,67
2018HU0932774,5,2,59304,3,0_9,m,hisp.latino,white,30
2018HU0275162,5,3,59303,3,30_39,m,not.hisp.latino,white,154
2018HU0989574,5,2,59305,3,40_49,m,not.hisp.latino,white,67
2018HU1284820,5,1,59303,3,30_39,f,not.hisp.latino,white,64
2018HU0113282,5,1,59303,3,20_29,m,hisp.latino,white,112
2018HU0023898,5,3,59305,3,0_9,f,not.hisp.latino,other,141
2018HU1124566,5,4,59307,3,10_19,f,not.hisp.latino,other,55
2018HU0546916,5,3,59301,3,10_19,m,not.hisp.latino,white,10
2018HU1085049,5,1,59301,3,20_29,m,not.hisp.latino,white,19
2018HU0562448,5,8,59307,3,20_29,f,hisp.latino,white,92
2018HU0813085,5,2,59308,3,20_29,f,not.hisp.latino,white,93
2018HU0379650,5,2,59309,3,40_49,f,not.hisp.latino,asian,44
2018HU0024696,5,2,59308,3,30_39,f,not.hisp.latino,other,44
2018HU1106804,5,1,59302,3,30_39,f,not.hisp.latino,black.aa,47
2018HU1243505,5,2,59303,3,50_59,f,not.hisp.latino,white,64
2018HU0843679,5,1,59305,3,40_49,f,not.hisp.latino,black.aa,75
2018HU1228224,5,4,59305,3,10_19,m,not.hisp.latino,white,48
2018HU0352256,5,1,59306,3,50_59,m,not.hisp.latino,white,59
2018HU1205897,5,1,59306,3,30_39,m,not.hisp.latino,black.aa,375
2018HU1236627,5,3,59302,3,10_19,f,not.hisp.latino,black.aa,879
2018HU1035420,5,2,59304,3,10_19,f,not.hisp.latino,black.aa,87
2018HU0987519,5,1,59307,3,50_59,m,not.hisp.latino,black.aa,140
2018HU0507343,5,2,59306,3,50_59,m,not.hisp.latino,black.aa,101
2018HU0872131,5,3,59307,3,20_29,m,not.hisp.latino,white,32
2018HU0563896,5,2,59309,3,30_39,m,not.hisp.latino,white,24
2018HU1232808,5,1,59306,3,50_59,f,not.hisp.latino,black.aa,69
2018HU0994529,5,2,59305,3,20_29,f,not.hisp.latino,black.aa,299
2018GQ0010588,5,1,59301,3,50_59,m,not.hisp.latino,black.aa,38
2018HU1314005,5,2,59304,3,20_29,f,not.hisp.latino,other,53
2018HU0351981,5,1,59301,3,50_59,m,hisp.latino,other,147
2018HU0235938,5,2,59305,3,60_69,m,not.hisp.latino,white,119
2018HU0749427,5,3,59302,3,30_39,m,not.hisp.latino,black.aa,180
2018HU1244305,5,1,59301,3,20_29,f,not.hisp.latino,black.aa,213
2018HU0358923,5,2,59301,3,10_19,m,not.hisp.latino,white,18
2018HU1107595,5,3,59302,3,10_19,m,not.hisp.latino,black.aa,108
2018HU0783664,5,3,59307,3,10_19,f,not.hisp.latino,white,78
2018HU1242708,5,2,59302,3,20_29,m,not.hisp.latino,black.aa,203
2018HU1307483,5,1,59303,3,60_69,m,not.hisp.latino,black.aa,40
2018HU1075405,5,1,59301,3,50_59,m,not.hisp.latino,white,98
2018HU0444961,5,3,59308,3,20_29,m,not.hisp.latino,white,48
2018HU0247863,5,1,59302,3,50_59,m,not.hisp.latino,black.aa,34
2018HU1285298,5,1,59303,3,60_69,m,not.hisp.latino,black.aa,59
2018HU0506841,5,1,59306,3,50_59,f,not.hisp.latino,black.aa,128
2018HU0950441,5,1,59305,3,30_39,m,not.hisp.latino,white,138
2018HU0937606,5,3,59301,3,40_49,f,not.hisp.latino,black.aa,42
2018HU1083410,5,2,59306,3,30_39,m,not.hisp.latino,black.aa,120
2018HU0849907,5,2,59306,3,10_19,f,not.hisp.latino,black.aa,184
2018HU0162047,5,1,59305,3,40_49,f,not.hisp.latino,white,15
2018HU0293011,5,3,59301,3,10_19,m,not.hisp.latino,black.aa,28
2018HU1037114,5,3,59302,3,10_19,m,not.hisp.latino,black.aa,51
2018HU1195755,5,2,59305,3,60_69,m,not.hisp.latino,white,10
2018HU0768170,5,3,59306,3,10_19,f,not.hisp.latino,other,30
2018HU1181102,5,3,59304,3,10_19,m,not.hisp.latino,black.aa,113
2018GQ0118793,5,1,59303,3,20_29,f,not.hisp.latino,white,45
2018HU0671946,5,4,59303,3,0_9,m,not.hisp.latino,black.aa,173
2018HU0354389,5,4,59304,3,40_49,f,not.hisp.latino,black.aa,99
2018HU1299198,5,1,59307,3,50_59,m,not.hisp.latino,white,73
2018HU0305627,5,2,59306,3,60_69,m,not.hisp.latino,black.aa,41
2018HU1392957,5,2,59301,3,30_39,m,not.hisp.latino,black.aa,186
2018HU0905800,5,1,59303,3,60_69,f,not.hisp.latino,white,63
