SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0506841,5,2,59306,3,10_19,f,hisp.latino,black.aa,136
2018HU0719893,5,1,59303,3,40_49,m,not.hisp.latino,asian,24
2018HU0230442,5,2,59305,3,60_69,f,hisp.latino,white,34
2018HU0827183,5,3,59305,3,20_29,m,not.hisp.latino,two.,23
2018HU0776778,5,2,59305,3,30_39,f,not.hisp.latino,asian,120
2018HU0508463,5,2,59308,3,50_59,m,not.hisp.latino,white,118
2018HU0595108,5,5,59301,3,30_39,m,not.hisp.latino,asian,56
2018HU0873226,5,2,59302,3,70_79,f,not.hisp.latino,white,97
2018HU0471162,5,1,59303,3,40_49,f,hisp.latino,white,55
2018HU0981288,5,1,59301,3,60_69,f,not.hisp.latino,white,52
2018HU1227875,5,2,59303,3,60_69,f,not.hisp.latino,white,70
2018HU0584371,5,2,59307,3,60_69,f,not.hisp.latino,asian,489
2018HU0616694,5,2,59308,3,50_59,m,not.hisp.latino,white,23
2018HU1397371,5,2,59308,3,20_29,m,not.hisp.latino,white,51
2018HU0897004,5,2,59309,3,50_59,m,not.hisp.latino,asian,59
2018HU0422014,5,1,59303,3,40_49,f,not.hisp.latino,white,16
2018HU0477709,5,4,59304,3,70_79,m,hisp.latino,white,58
2018HU0826695,5,6,59304,3,60_69,m,not.hisp.latino,asian,222
2018HU1195755,5,2,59305,3,60_69,m,not.hisp.latino,white,10
2018HU0550838,5,2,59309,3,80_89,f,not.hisp.latino,asian,119
2018HU0981226,5,3,59303,3,0_9,f,not.hisp.latino,white,56
2018HU0635201,5,3,59308,3,10_19,m,not.hisp.latino,white,30
2018HU0821866,5,1,59301,3,70_79,f,not.hisp.latino,white,160
2018HU1217286,5,4,59303,3,0_9,m,not.hisp.latino,white,96
2018HU0566933,5,1,59302,3,70_79,f,not.hisp.latino,white,52
2018HU1159420,5,1,59308,3,50_59,m,not.hisp.latino,white,122
2018HU1025137,5,4,59308,3,50_59,m,not.hisp.latino,white,139
2018HU0577135,5,2,59309,3,80_89,m,not.hisp.latino,asian,25
2018HU0034881,5,2,59302,3,30_39,f,not.hisp.latino,white,33
2018HU0324682,5,1,59306,3,40_49,f,hisp.latino,white,255
2018HU0828048,5,1,59309,3,70_79,m,not.hisp.latino,white,33
2018HU0107363,5,1,59302,3,50_59,m,not.hisp.latino,black.aa,176
2018HU0689962,5,1,59305,3,30_39,m,not.hisp.latino,white,203
2018HU1264799,5,1,59301,3,40_49,f,not.hisp.latino,white,78
2018HU0724300,5,1,59304,3,20_29,f,not.hisp.latino,white,49
2018HU0159601,5,6,59304,3,10_19,f,not.hisp.latino,white,77
2018HU1132550,5,1,59304,3,50_59,m,not.hisp.latino,white,93
2018HU0287051,5,3,59304,3,0_9,f,not.hisp.latino,white,88
2018HU0336145,5,4,59301,3,0_9,m,not.hisp.latino,white,45
2018HU0310069,5,1,59303,3,70_79,f,not.hisp.latino,white,178
2018HU0816255,5,6,59301,3,70_79,f,hisp.latino,white,280
2018HU0915268,5,2,59305,3,30_39,f,not.hisp.latino,white,41
2018HU0354367,5,1,59308,3,70_79,m,not.hisp.latino,white,19
2018HU1297853,5,1,59308,3,40_49,m,not.hisp.latino,white,41
2018HU0150849,5,1,59306,3,30_39,f,not.hisp.latino,asian,41
2018HU0184885,5,1,59309,3,50_59,f,not.hisp.latino,white,64
2018HU0562448,5,1,59307,3,50_59,m,hisp.latino,white,66
2018HU0221783,5,2,59307,3,30_39,m,not.hisp.latino,asian,18
2018HU1047775,5,1,59303,3,40_49,m,hisp.latino,white,155
2018HU0854757,5,1,59302,3,40_49,m,not.hisp.latino,white,126
2018HU1326526,5,2,59309,3,40_49,f,not.hisp.latino,white,88
2018HU0546168,5,1,59303,3,40_49,m,not.hisp.latino,white,17
2018HU0405590,5,4,59304,3,0_9,f,not.hisp.latino,asian,91
2018HU1007009,5,2,59303,3,30_39,f,not.hisp.latino,asian,52
2018HU0759592,5,1,59305,3,30_39,m,not.hisp.latino,asian,197
2018HU1086205,5,2,59307,3,70_79,f,not.hisp.latino,white,36
2018HU0331006,5,2,59305,3,40_49,f,not.hisp.latino,white,27
2018HU0034090,5,1,59304,3,30_39,m,not.hisp.latino,white,56
2018HU0918779,5,6,59307,3,0_9,f,not.hisp.latino,asian,153
2018HU0321686,5,5,59307,3,10_19,m,not.hisp.latino,white,53
2018HU1215805,5,5,59307,3,70_79,m,hisp.latino,other,172
2018HU0693420,5,1,59309,3,60_69,f,not.hisp.latino,white,96
2018HU0555426,5,3,59309,3,0_9,m,not.hisp.latino,black.aa,33
2018HU0213553,5,3,59307,3,20_29,f,not.hisp.latino,asian,53
2018HU0513450,5,3,59301,3,0_9,f,not.hisp.latino,white,84
2018HU0779055,5,2,59304,3,30_39,f,not.hisp.latino,asian,96
2018HU0416353,5,3,59301,3,10_19,m,hisp.latino,other,54
2018HU0702322,5,1,59305,3,50_59,f,not.hisp.latino,white,142
2018HU0676408,5,2,59309,3,60_69,m,not.hisp.latino,white,105
2018HU0469659,5,1,59308,3,50_59,m,hisp.latino,white,22
2018HU1094718,5,1,59307,3,40_49,m,not.hisp.latino,white,55
2018HU1168940,5,1,59304,3,60_69,f,not.hisp.latino,white,88
2018HU0416353,5,4,59301,3,10_19,m,hisp.latino,other,29
2018HU0901442,5,5,59308,3,10_19,m,not.hisp.latino,asian,61
2018HU0730892,5,3,59308,3,10_19,f,not.hisp.latino,asian,17
2018HU1237976,5,3,59304,3,10_19,m,not.hisp.latino,white,50
2018HU1134086,5,2,59307,3,30_39,f,hisp.latino,white,79
2018HU1158566,5,1,59301,3,60_69,f,not.hisp.latino,asian,74
2018HU0181521,5,1,59302,3,40_49,f,not.hisp.latino,white,20
2018HU0589827,5,2,59305,3,60_69,f,not.hisp.latino,white,43
