SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018GQ0045823,5,1,59305,3,80_89,f,not.hisp.latino,white,99
2018HU0032712,5,1,59306,3,50_59,f,not.hisp.latino,asian,205
2018HU1346650,5,2,59307,3,40_49,m,not.hisp.latino,white,61
2018HU0282874,5,1,59304,3,40_49,m,not.hisp.latino,white,21
2018HU1166217,5,3,59306,3,10_19,f,not.hisp.latino,white,97
2018HU0483261,5,1,59307,3,30_39,f,not.hisp.latino,white,17
2018HU1197029,5,4,59306,3,0_9,m,not.hisp.latino,white,125
2018HU0878580,5,2,59307,3,60_69,f,not.hisp.latino,white,59
2018HU0475262,5,1,59302,3,60_69,f,not.hisp.latino,white,64
2018HU1368935,5,2,59306,3,30_39,f,not.hisp.latino,white,51
2018HU0796996,5,1,59305,3,40_49,m,not.hisp.latino,white,115
2018HU0188219,5,2,59307,3,50_59,f,not.hisp.latino,asian,70
2018HU0153291,5,3,59303,3,0_9,m,not.hisp.latino,white,60
2018HU1263643,5,1,59304,3,50_59,f,not.hisp.latino,white,54
2018HU1314929,5,3,59309,3,30_39,m,not.hisp.latino,white,83
2018HU0810051,5,3,59307,3,20_29,f,not.hisp.latino,white,20
2018HU0409989,5,1,59303,3,40_49,m,not.hisp.latino,white,18
2018HU1242427,5,1,59305,3,50_59,f,not.hisp.latino,white,12
2018HU0785118,5,3,59304,3,10_19,m,not.hisp.latino,white,80
2018HU1156581,5,1,59307,3,30_39,m,not.hisp.latino,white,34
2018HU0917651,5,1,59302,3,40_49,m,not.hisp.latino,white,77
2018HU0550838,5,4,59309,3,20_29,m,not.hisp.latino,asian,101
2018HU0602975,5,3,59308,3,10_19,m,not.hisp.latino,white,44
2018HU1314929,5,1,59309,3,60_69,m,not.hisp.latino,white,63
2018HU0829163,5,3,59304,3,10_19,f,not.hisp.latino,white,115
2018HU0975827,5,2,59309,3,60_69,f,not.hisp.latino,white,19
2018HU1123406,5,3,59305,3,30_39,f,not.hisp.latino,asian,182
2018HU0955690,5,5,59306,3,10_19,f,not.hisp.latino,asian,20
2018HU1013033,5,1,59304,3,30_39,f,not.hisp.latino,white,119
2018HU0922243,5,3,59307,3,0_9,m,not.hisp.latino,asian,116
2018HU1235979,5,3,59301,3,10_19,f,not.hisp.latino,white,59
2018HU0396442,5,1,59305,3,70_79,m,not.hisp.latino,white,64
2018HU1281578,5,1,59309,3,40_49,f,not.hisp.latino,white,28
2018HU0769558,5,3,59302,3,10_19,m,not.hisp.latino,white,62
2018HU0427812,5,3,59303,3,10_19,m,not.hisp.latino,white,83
2018HU0189153,5,4,59303,3,0_9,f,not.hisp.latino,white,108
2018HU1106292,5,2,59308,3,50_59,m,not.hisp.latino,white,64
2018HU0570685,5,1,59307,3,60_69,m,not.hisp.latino,white,25
2018HU1257203,5,3,59308,3,20_29,f,hisp.latino,white,59
2018HU0332563,5,1,59309,3,40_49,m,not.hisp.latino,asian,127
2018HU0469614,5,2,59302,3,50_59,f,not.hisp.latino,white,47
2018HU0685463,5,2,59304,3,50_59,f,not.hisp.latino,white,30
2018HU1398054,5,1,59307,3,50_59,f,not.hisp.latino,asian,27
2018HU0198433,5,3,59303,3,20_29,f,not.hisp.latino,white,119
2018HU0308777,5,1,59307,3,40_49,m,not.hisp.latino,white,19
2018HU1267929,5,1,59303,3,50_59,f,not.hisp.latino,white,107
2018HU1071090,5,2,59306,3,50_59,f,not.hisp.latino,white,82
2018HU1151190,5,1,59308,3,50_59,m,not.hisp.latino,white,115
2018HU0187154,5,6,59303,3,0_9,m,not.hisp.latino,white,21
2018HU0546168,5,2,59303,3,40_49,f,not.hisp.latino,white,17
2018HU0780729,5,2,59307,3,60_69,m,not.hisp.latino,white,22
2018HU1302933,5,2,59308,3,30_39,m,not.hisp.latino,white,20
2018HU1288614,5,1,59304,3,70_79,m,not.hisp.latino,white,10
2018HU0715924,5,3,59303,3,20_29,m,not.hisp.latino,white,36
2018HU1257012,5,2,59307,3,20_29,f,not.hisp.latino,white,15
2018HU1331156,5,1,59307,3,60_69,f,not.hisp.latino,white,54
2018HU0343270,5,1,59304,3,30_39,m,not.hisp.latino,white,54
2018HU0929213,5,1,59303,3,50_59,f,not.hisp.latino,white,104
2018GQ0101563,5,1,59301,3,40_49,m,not.hisp.latino,white,5
2018HU0660276,5,4,59308,3,50_59,m,not.hisp.latino,asian,147
2018HU0395759,5,1,59302,3,50_59,m,not.hisp.latino,asian,210
2018HU0238158,5,1,59308,3,30_39,m,not.hisp.latino,asian,29
2018HU0355555,5,3,59309,3,10_19,f,not.hisp.latino,asian,93
2018HU1017083,5,1,59305,3,30_39,f,not.hisp.latino,white,52
2018HU1004982,5,1,59307,3,60_69,f,not.hisp.latino,white,335
2018HU0384191,5,5,59302,3,0_9,f,not.hisp.latino,white,67
2018HU0058885,5,2,59308,3,30_39,f,not.hisp.latino,white,108
2018HU0748782,5,4,59305,3,10_19,m,not.hisp.latino,asian,49
2018HU1173191,5,1,59305,3,60_69,m,not.hisp.latino,white,32
2018HU1166659,5,2,59304,3,30_39,f,not.hisp.latino,white,71
2018HU0115047,5,2,59308,3,40_49,f,not.hisp.latino,white,121
2018HU0835010,5,5,59305,3,80_89,f,hisp.latino,white,178
2018HU1155475,5,2,59308,3,40_49,f,not.hisp.latino,white,58
2018HU1347065,5,3,59304,3,10_19,m,not.hisp.latino,white,12
2018HU1197846,5,2,59301,3,30_39,f,not.hisp.latino,white,53
2018HU1148101,5,1,59304,3,30_39,m,not.hisp.latino,white,168
