SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0827183,5,2,59305,3,40_49,m,hisp.latino,other,28
2018HU0842253,5,3,59303,3,50_59,f,not.hisp.latino,asian,127
2018HU0096241,5,1,59304,3,70_79,m,not.hisp.latino,white,58
2018HU0739862,5,2,59308,3,40_49,f,not.hisp.latino,asian,58
2018HU0014000,5,2,59309,3,50_59,m,not.hisp.latino,asian,136
2018HU1192607,5,3,59301,3,40_49,m,not.hisp.latino,asian,147
2018HU0444976,5,6,59303,3,0_9,f,not.hisp.latino,white,60
2018HU1073388,5,3,59306,3,20_29,f,hisp.latino,white,94
2018HU0101862,5,1,59308,3,80_89,f,not.hisp.latino,white,31
2018HU0227748,5,2,59301,3,20_29,f,not.hisp.latino,white,131
2018HU0376966,5,2,59302,3,50_59,f,not.hisp.latino,white,12
2018GQ0077710,5,1,59303,3,80_89,f,not.hisp.latino,white,4
2018HU0068549,5,1,59301,3,40_49,m,not.hisp.latino,white,180
2018HU0586026,5,4,59303,3,10_19,m,not.hisp.latino,white,59
2018HU0522637,5,1,59307,3,20_29,f,not.hisp.latino,white,74
2018HU0394501,5,2,59306,3,50_59,f,not.hisp.latino,asian,132
2018HU0984845,5,2,59309,3,30_39,m,not.hisp.latino,white,131
2018HU0691232,5,1,59305,3,60_69,m,hisp.latino,white,257
2018HU0176429,5,3,59308,3,0_9,m,not.hisp.latino,white,22
2018HU0929213,5,3,59303,3,20_29,m,not.hisp.latino,white,204
2018HU0718396,5,3,59304,3,0_9,m,not.hisp.latino,asian,84
2018HU0696174,5,1,59303,3,60_69,m,not.hisp.latino,asian,23
2018HU0569740,5,2,59303,3,20_29,f,not.hisp.latino,white,67
2018HU0570619,5,1,59308,3,40_49,m,not.hisp.latino,white,17
2018HU1073968,5,1,59307,3,40_49,f,not.hisp.latino,white,29
2018HU0327242,5,1,59303,3,30_39,m,not.hisp.latino,white,99
2018HU1094718,5,2,59307,3,50_59,m,not.hisp.latino,white,78
2018HU0109798,5,4,59304,3,10_19,f,not.hisp.latino,white,41
2018HU1183580,5,1,59307,3,40_49,m,hisp.latino,white,110
2018HU1245719,5,1,59306,3,70_79,m,not.hisp.latino,white,102
2018HU1326598,5,3,59306,3,10_19,m,not.hisp.latino,asian,20
2018HU0818221,5,4,59305,3,40_49,m,not.hisp.latino,white,17
2018HU0318764,5,2,59304,3,60_69,f,not.hisp.latino,white,32
2018HU0944003,5,1,59302,3,70_79,m,not.hisp.latino,white,84
2018HU1197029,5,3,59306,3,0_9,f,not.hisp.latino,white,97
2018HU0586398,5,4,59303,3,0_9,f,not.hisp.latino,white,119
2018HU0501851,5,1,59303,3,40_49,f,not.hisp.latino,asian,124
2018HU1208038,5,1,59309,3,40_49,m,not.hisp.latino,white,61
2018HU0963044,5,7,59309,3,20_29,m,not.hisp.latino,white,94
2018HU0266494,5,3,59306,3,0_9,f,not.hisp.latino,white,70
2018HU0546916,5,2,59301,3,50_59,f,not.hisp.latino,two.,13
2018HU0660848,5,4,59309,3,0_9,f,hisp.latino,white,54
2018HU1198941,5,2,59306,3,60_69,m,not.hisp.latino,white,55
2018HU1040818,5,1,59302,3,40_49,m,hisp.latino,white,176
2018HU1181185,5,1,59303,3,20_29,m,not.hisp.latino,asian,30
2018HU1275808,5,1,59304,3,70_79,f,not.hisp.latino,white,16
2018HU0435904,5,2,59308,3,50_59,m,not.hisp.latino,white,68
2018HU0400985,5,2,59308,3,60_69,m,not.hisp.latino,white,75
2018HU1294894,5,3,59304,3,0_9,m,hisp.latino,white,86
2018HU0600203,5,2,59303,3,40_49,m,hisp.latino,white,113
2018HU0966588,5,2,59309,3,60_69,f,not.hisp.latino,white,63
2018HU0764291,5,2,59303,3,40_49,m,not.hisp.latino,white,13
2018HU1177526,5,4,59302,3,0_9,m,not.hisp.latino,white,49
2018HU0044275,5,1,59308,3,80_89,f,not.hisp.latino,white,40
2018HU0429127,5,1,59307,3,60_69,f,not.hisp.latino,white,91
2018HU0665588,5,1,59306,3,60_69,m,not.hisp.latino,white,10
2018HU0906428,5,5,59303,3,50_59,m,not.hisp.latino,white,33
2018HU1267929,5,1,59303,3,50_59,f,not.hisp.latino,white,107
2018HU0770905,5,3,59305,3,20_29,m,not.hisp.latino,white,123
2018HU0963044,5,3,59309,3,30_39,f,not.hisp.latino,asian,112
2018HU1019629,5,1,59306,3,50_59,m,not.hisp.latino,white,54
2018HU0579681,5,3,59301,3,20_29,m,not.hisp.latino,two.,57
2018HU0820957,5,2,59305,3,40_49,f,hisp.latino,white,95
2018HU0175394,5,1,59302,3,60_69,m,not.hisp.latino,white,62
2018HU1253198,5,2,59305,3,20_29,m,not.hisp.latino,white,68
2018HU0859480,5,1,59302,3,30_39,f,not.hisp.latino,white,63
2018HU0403185,5,1,59303,3,70_79,m,not.hisp.latino,white,113
2018HU0232620,5,3,59307,3,10_19,m,not.hisp.latino,white,59
2018HU1024081,5,2,59309,3,20_29,f,not.hisp.latino,white,160
2018HU0364537,5,4,59305,3,0_9,m,not.hisp.latino,white,60
2018HU0706106,5,3,59307,3,10_19,f,not.hisp.latino,white,154
2018HU0556685,5,1,59304,3,30_39,f,hisp.latino,white,259
2018HU0640205,5,1,59302,3,70_79,f,not.hisp.latino,white,21
