SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0504636,5,1,59301,3,60_69,m,not.hisp.latino,white,18
2018HU0550865,5,2,59305,3,40_49,f,not.hisp.latino,white,19
2018HU0523343,5,1,59302,3,50_59,f,not.hisp.latino,black.aa,43
2018HU0815716,5,4,59309,3,0_9,m,not.hisp.latino,white,24
2018HU1288872,5,1,59305,3,50_59,m,hisp.latino,white,265
2018HU0188492,5,2,59302,3,70_79,m,not.hisp.latino,white,60
2018HU0994734,5,1,59303,3,40_49,m,not.hisp.latino,white,67
2018HU0338278,5,3,59308,3,0_9,f,not.hisp.latino,white,183
2018HU0222554,5,1,59301,3,30_39,f,not.hisp.latino,white,107
2018HU0610816,5,5,59305,3,0_9,f,hisp.latino,white,204
2018HU0921756,5,5,59302,3,10_19,m,not.hisp.latino,white,113
2018HU0473050,5,1,59305,3,50_59,m,not.hisp.latino,white,17
2018HU0310240,5,2,59307,3,30_39,f,not.hisp.latino,white,94
2018HU1056454,5,1,59303,3,40_49,f,not.hisp.latino,white,61
2018HU1190390,5,3,59307,3,0_9,m,not.hisp.latino,asian,43
2018HU1317164,5,1,59302,3,30_39,f,not.hisp.latino,white,15
2018HU0070334,5,2,59303,3,50_59,f,not.hisp.latino,white,53
2018HU0320960,5,1,59306,3,40_49,f,not.hisp.latino,white,88
2018GQ0148526,5,1,59301,3,70_79,f,not.hisp.latino,white,79
2018HU0997873,5,1,59302,3,70_79,m,hisp.latino,white,104
2018HU0764291,5,4,59303,3,10_19,m,not.hisp.latino,white,13
2018HU1196701,5,2,59308,3,40_49,f,not.hisp.latino,white,33
2018HU0098933,5,1,59307,3,60_69,f,not.hisp.latino,white,62
2018HU0106390,5,1,59303,3,40_49,f,not.hisp.latino,black.aa,96
2018HU0187154,5,6,59303,3,0_9,m,not.hisp.latino,white,21
2018HU0250840,5,3,59309,3,0_9,m,not.hisp.latino,white,83
2018HU0274274,5,1,59303,3,30_39,f,not.hisp.latino,white,68
2018HU1346650,5,1,59307,3,40_49,f,not.hisp.latino,white,51
2018HU0362972,5,3,59305,3,0_9,f,not.hisp.latino,white,95
2018HU0154650,5,1,59303,3,40_49,f,not.hisp.latino,white,16
2018HU0748540,5,2,59302,3,10_19,m,not.hisp.latino,white,14
2018HU0596917,5,1,59301,3,30_39,f,not.hisp.latino,white,246
2018HU0652813,5,3,59307,3,0_9,f,hisp.latino,white,144
2018HU0080236,5,3,59301,3,60_69,f,not.hisp.latino,white,37
2018HU0253786,5,3,59307,3,0_9,f,not.hisp.latino,white,55
2018HU0073924,5,4,59306,3,0_9,f,hisp.latino,white,83
2018HU0275133,5,3,59308,3,10_19,m,not.hisp.latino,white,23
2018HU0056719,5,1,59308,3,20_29,f,not.hisp.latino,white,94
2018HU1218688,5,4,59309,3,0_9,m,not.hisp.latino,white,213
2018HU1213136,5,2,59303,3,70_79,f,not.hisp.latino,white,122
2018HU1050141,5,2,59301,3,60_69,m,not.hisp.latino,white,65
2018HU1275053,5,1,59306,3,80_89,f,not.hisp.latino,white,96
2018HU0709298,5,1,59304,3,60_69,f,not.hisp.latino,white,9
2018HU0741551,5,3,59303,3,10_19,f,not.hisp.latino,two.,61
2018HU0830260,5,3,59306,3,10_19,f,not.hisp.latino,white,110
2018HU0138816,5,1,59302,3,70_79,f,not.hisp.latino,white,98
2018HU1125547,5,1,59309,3,40_49,m,hisp.latino,white,168
2018HU0488865,5,2,59303,3,30_39,m,not.hisp.latino,white,17
2018HU1399688,5,1,59306,3,50_59,f,not.hisp.latino,white,61
2018HU1101536,5,1,59308,3,60_69,m,not.hisp.latino,white,57
2018HU1024064,5,4,59308,3,10_19,f,not.hisp.latino,asian,55
2018HU0507504,5,2,59309,3,50_59,f,not.hisp.latino,white,95
2018HU0591011,5,2,59307,3,80_89,f,not.hisp.latino,white,128
2018HU0350596,5,3,59303,3,10_19,f,not.hisp.latino,white,75
2018HU1213136,5,1,59303,3,70_79,m,not.hisp.latino,white,103
2018HU0938542,5,1,59309,3,60_69,m,not.hisp.latino,white,63
2018HU0246341,5,1,59307,3,70_79,f,not.hisp.latino,white,17
2018HU1236062,5,4,59303,3,10_19,f,not.hisp.latino,white,133
2018HU0854458,5,4,59308,3,10_19,f,hisp.latino,white,159
2018HU1366444,5,4,59306,3,0_9,f,not.hisp.latino,two.,14
2018HU0990338,5,2,59307,3,10_19,f,not.hisp.latino,white,14
2018HU0846285,5,2,59301,3,60_69,f,not.hisp.latino,white,15
2018HU0642410,5,2,59306,3,30_39,f,not.hisp.latino,white,107
2018HU0633223,5,4,59308,3,0_9,f,not.hisp.latino,asian,66
2018HU1122439,5,2,59307,3,10_19,f,not.hisp.latino,two.,25
2018HU0228489,5,1,59309,3,20_29,f,not.hisp.latino,white,88
2018HU1027772,5,2,59305,3,60_69,f,not.hisp.latino,white,36
2018HU1349942,5,1,59303,3,30_39,m,not.hisp.latino,white,181
2018HU1362575,5,2,59306,3,50_59,f,not.hisp.latino,white,17
2018HU0896514,5,3,59303,3,10_19,m,not.hisp.latino,white,153
2018HU0360746,5,1,59304,3,70_79,f,not.hisp.latino,white,50
2018HU1165005,5,1,59303,3,50_59,f,not.hisp.latino,white,59
2018HU1213800,5,1,59306,3,40_49,f,hisp.latino,other,32
2018HU1193568,5,1,59301,3,60_69,f,hisp.latino,white,159
2018HU0221957,5,1,59303,3,30_39,m,not.hisp.latino,white,35
2018HU0580539,5,1,59306,3,40_49,f,not.hisp.latino,white,171
2018HU0146570,5,1,59309,3,20_29,m,not.hisp.latino,white,144
2018HU0665588,5,2,59306,3,50_59,f,not.hisp.latino,white,8
2018HU1156376,5,1,59301,3,60_69,m,not.hisp.latino,black.aa,149
2018HU0128497,5,1,59309,3,60_69,f,not.hisp.latino,white,108
2018HU0205286,5,4,59309,3,0_9,f,not.hisp.latino,white,150
2018HU1178019,5,1,59301,3,60_69,m,hisp.latino,white,78
2018HU0239992,5,3,59305,3,10_19,m,not.hisp.latino,white,36
2018HU1100987,5,2,59309,3,50_59,m,not.hisp.latino,white,16
2018HU0722807,5,2,59303,3,40_49,f,not.hisp.latino,white,16
2018HU0578243,5,2,59308,3,40_49,f,not.hisp.latino,white,125
2018HU0813085,5,1,59308,3,20_29,m,not.hisp.latino,white,121
2018HU1196701,5,2,59308,3,40_49,f,not.hisp.latino,white,33
2018HU0065577,5,2,59309,3,60_69,f,not.hisp.latino,white,54
2018HU1172672,5,1,59301,3,40_49,f,not.hisp.latino,black.aa,198
2018HU1048851,5,2,59304,3,50_59,f,not.hisp.latino,white,13
2018HU1205576,5,1,59303,3,70_79,f,not.hisp.latino,white,21
2018HU0426956,5,2,59308,3,60_69,f,not.hisp.latino,white,20
2018HU0123676,5,1,59301,3,60_69,f,not.hisp.latino,white,84
2018HU0760941,5,1,59307,3,70_79,m,not.hisp.latino,white,39
2018HU0239992,5,3,59305,3,10_19,m,not.hisp.latino,white,36
2018HU1005229,5,4,59304,3,10_19,f,not.hisp.latino,white,37
2018HU0279506,5,4,59305,3,0_9,f,not.hisp.latino,black.aa,27
2018HU0671973,5,3,59309,3,10_19,m,not.hisp.latino,asian,100
2018HU0609937,5,1,59301,3,30_39,m,not.hisp.latino,two.,16
2018HU0954881,5,2,59306,3,40_49,m,not.hisp.latino,white,55
2018HU0896514,5,3,59303,3,10_19,m,not.hisp.latino,white,153
2018HU0976095,5,3,59303,3,10_19,m,not.hisp.latino,white,55
2018HU0754484,5,1,59301,3,60_69,f,not.hisp.latino,white,27
2018HU0206373,5,4,59309,3,0_9,m,not.hisp.latino,asian,50
2018HU1112003,5,2,59307,3,40_49,m,not.hisp.latino,white,110
2018HU0128675,5,1,59303,3,80_89,f,not.hisp.latino,white,31
2018HU0341203,5,1,59306,3,20_29,f,not.hisp.latino,asian,26
2018HU0407647,5,2,59305,3,20_29,f,not.hisp.latino,white,47
2018HU0191205,5,1,59301,3,70_79,m,not.hisp.latino,asian,106
2018HU0028620,5,1,59303,3,70_79,m,not.hisp.latino,white,43
2018HU0375093,5,2,59307,3,30_39,f,not.hisp.latino,white,95
2018HU1199969,5,3,59304,3,0_9,m,not.hisp.latino,white,49
2018HU0722575,5,2,59306,3,50_59,f,not.hisp.latino,asian,219
2018HU0731753,5,2,59302,3,50_59,f,hisp.latino,white,114
2018HU0714608,5,2,59302,3,50_59,m,not.hisp.latino,white,25
2018HU0225797,5,1,59305,3,50_59,m,not.hisp.latino,asian,149
2018HU0460301,5,1,59305,3,30_39,m,not.hisp.latino,white,13
2018HU0715373,5,1,59307,3,30_39,f,not.hisp.latino,white,100
2018HU1221202,5,1,59303,3,40_49,m,not.hisp.latino,white,14
2018HU0097428,5,3,59305,3,10_19,f,not.hisp.latino,white,18
2018HU1098550,5,3,59307,3,30_39,f,not.hisp.latino,white,71
2018HU1141446,5,2,59309,3,50_59,f,not.hisp.latino,white,16
2018HU1002169,5,3,59308,3,10_19,m,not.hisp.latino,asian,122
2018HU0593695,5,5,59306,3,0_9,f,not.hisp.latino,two.,12
2018HU1127346,5,2,59304,3,30_39,f,not.hisp.latino,asian,16
2018HU0457721,5,3,59306,3,0_9,f,not.hisp.latino,two.,154
2018HU0415987,5,1,59304,3,70_79,m,not.hisp.latino,white,11
