SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0815716,5,2,59309,3,30_39,m,not.hisp.latino,white,20
2018HU0504996,5,1,59309,3,30_39,m,not.hisp.latino,white,58
2018HU0882865,5,3,59306,3,20_29,m,not.hisp.latino,asian,132
2018HU0324026,5,3,59303,3,0_9,f,not.hisp.latino,white,100
2018HU1326598,5,3,59306,3,10_19,m,not.hisp.latino,asian,20
2018HU1044146,5,5,59305,3,0_9,f,not.hisp.latino,asian,43
2018HU0642410,5,1,59306,3,40_49,m,not.hisp.latino,asian,116
2018HU0740815,5,3,59301,3,10_19,m,not.hisp.latino,white,36
2018HU0766206,5,2,59302,3,30_39,m,not.hisp.latino,white,148
2018HU0616110,5,4,59303,3,60_69,f,not.hisp.latino,asian,287
2018HU1220984,5,2,59305,3,50_59,m,not.hisp.latino,asian,139
2018HU0382004,5,3,59303,3,0_9,f,not.hisp.latino,white,58
2018HU0707325,5,4,59301,3,0_9,m,not.hisp.latino,white,15
2018HU0281532,5,1,59306,3,50_59,m,not.hisp.latino,black.aa,62
2018HU0617376,5,3,59308,3,10_19,f,not.hisp.latino,white,36
2018HU0481222,5,2,59307,3,60_69,f,not.hisp.latino,white,98
2018HU0151883,5,2,59308,3,60_69,f,not.hisp.latino,white,18
2018HU0332584,5,1,59303,3,50_59,m,not.hisp.latino,asian,25
2018HU0944003,5,1,59302,3,70_79,m,not.hisp.latino,white,84
2018HU0402894,5,3,59309,3,20_29,f,not.hisp.latino,asian,33
2018HU0924211,5,4,59304,3,0_9,m,not.hisp.latino,black.aa,72
2018HU0170644,5,1,59302,3,40_49,m,hisp.latino,white,105
2018HU0047271,5,1,59301,3,30_39,f,hisp.latino,other,328
2018HU0140702,5,2,59307,3,40_49,m,not.hisp.latino,white,67
2018HU1106292,5,2,59308,3,50_59,m,not.hisp.latino,white,64
2018HU1200161,5,1,59302,3,50_59,m,not.hisp.latino,white,98
2018HU0200941,5,1,59301,3,80_89,f,not.hisp.latino,asian,144
2018HU0527636,5,3,59306,3,20_29,f,not.hisp.latino,white,95
2018HU1044146,5,2,59305,3,40_49,f,not.hisp.latino,asian,45
2018HU0513195,5,1,59301,3,40_49,f,not.hisp.latino,asian,35
2018HU0109710,5,2,59306,3,70_79,f,not.hisp.latino,white,16
2018HU0947855,5,2,59305,3,40_49,m,not.hisp.latino,asian,23
2018HU1371234,5,1,59307,3,30_39,m,not.hisp.latino,white,29
2018HU1050648,5,2,59304,3,60_69,m,not.hisp.latino,white,27
2018HU1062540,5,1,59303,3,40_49,f,not.hisp.latino,asian,21
2018HU0728055,5,2,59305,3,50_59,m,not.hisp.latino,white,112
2018HU0828746,5,3,59307,3,10_19,m,not.hisp.latino,asian,21
2018HU0639795,5,1,59307,3,30_39,m,not.hisp.latino,white,66
2018HU0575662,5,2,59309,3,30_39,m,not.hisp.latino,asian,104
2018HU0309567,5,1,59309,3,50_59,m,not.hisp.latino,asian,134
2018HU0314871,5,2,59303,3,30_39,f,not.hisp.latino,asian,281
2018HU0770917,5,3,59307,3,10_19,m,not.hisp.latino,white,58
2018HU1050425,5,1,59304,3,50_59,f,not.hisp.latino,white,161
2018HU0548303,5,2,59306,3,70_79,m,not.hisp.latino,asian,65
2018HU0770831,5,3,59309,3,0_9,f,not.hisp.latino,asian,124
2018HU0002401,5,1,59308,3,40_49,f,not.hisp.latino,white,14
2018HU0730892,5,5,59308,3,20_29,m,not.hisp.latino,asian,13
2018HU0302426,5,2,59304,3,50_59,f,hisp.latino,two.,42
2018HU0320374,5,3,59303,3,20_29,m,not.hisp.latino,white,109
2018HU0283246,5,2,59309,3,40_49,m,not.hisp.latino,white,12
2018HU0969854,5,2,59309,3,50_59,m,not.hisp.latino,white,48
2018HU0300334,5,5,59301,3,10_19,f,hisp.latino,other,114
