SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU1100141,5,1,59308,3,50_59,m,not.hisp.latino,white,11
2018HU0976803,5,2,59301,3,50_59,m,not.hisp.latino,white,100
2018HU0090823,5,3,59302,3,10_19,m,hisp.latino,white,417
2018HU0444961,5,2,59308,3,50_59,f,not.hisp.latino,white,38
2018HU0410927,5,1,59308,3,50_59,f,not.hisp.latino,white,67
2018HU0980730,5,1,59309,3,50_59,f,not.hisp.latino,asian,31
2018HU1325520,5,1,59303,3,50_59,m,not.hisp.latino,white,17
2018HU0496242,5,2,59302,3,50_59,m,not.hisp.latino,white,113
2018HU0698069,5,2,59302,3,30_39,f,not.hisp.latino,white,63
2018HU1248378,5,1,59301,3,50_59,m,not.hisp.latino,asian,171
2018HU1254621,5,1,59306,3,40_49,m,not.hisp.latino,asian,36
2018HU1205017,5,3,59301,3,20_29,m,not.hisp.latino,white,12
2018HU1014625,5,1,59307,3,40_49,f,not.hisp.latino,white,59
2018HU0982554,5,2,59303,3,50_59,m,not.hisp.latino,white,18
2018HU0918779,5,4,59307,3,10_19,f,not.hisp.latino,asian,153
2018HU0928107,5,1,59305,3,40_49,m,not.hisp.latino,white,18
2018HU0824307,5,1,59302,3,30_39,f,not.hisp.latino,black.aa,406
2018HU1282205,5,3,59301,3,0_9,m,not.hisp.latino,black.aa,72
2018HU1234805,5,4,59307,3,0_9,f,not.hisp.latino,white,96
2018HU1023790,5,1,59307,3,50_59,f,not.hisp.latino,white,20
2018HU0683802,5,1,59307,3,50_59,m,not.hisp.latino,white,64
2018HU0827627,5,1,59308,3,70_79,m,not.hisp.latino,white,202
2018HU0203759,5,2,59306,3,70_79,f,not.hisp.latino,white,140
2018HU0862032,5,2,59302,3,50_59,f,not.hisp.latino,white,60
2018HU0954990,5,3,59303,3,10_19,f,not.hisp.latino,white,18
2018HU1035440,5,1,59309,3,60_69,m,not.hisp.latino,white,116
2018HU0092556,5,2,59302,3,30_39,f,not.hisp.latino,white,141
2018HU0944209,5,1,59307,3,70_79,m,not.hisp.latino,white,16
2018HU1173098,5,1,59306,3,40_49,m,not.hisp.latino,white,69
2018HU1333608,5,4,59309,3,0_9,f,hisp.latino,white,111
2018HU0960698,5,1,59306,3,80_89,f,not.hisp.latino,white,99
2018HU0384766,5,1,59306,3,40_49,f,not.hisp.latino,white,143
2018HU0402700,5,5,59301,3,10_19,m,not.hisp.latino,white,118
2018HU0351993,5,1,59301,3,70_79,m,not.hisp.latino,white,49
2018HU0180794,5,2,59301,3,40_49,m,not.hisp.latino,white,65
2018HU0601837,5,1,59307,3,20_29,f,not.hisp.latino,two.,104
2018HU1013896,5,1,59305,3,50_59,m,hisp.latino,white,97
2018HU0288464,5,2,59307,3,70_79,f,not.hisp.latino,white,76
2018HU0972333,5,4,59301,3,10_19,m,not.hisp.latino,white,99
2018HU0714102,5,1,59303,3,50_59,m,hisp.latino,white,22
2018HU0830260,5,5,59306,3,0_9,f,not.hisp.latino,white,132
2018HU0902181,5,2,59305,3,40_49,m,not.hisp.latino,white,107
2018HU0253954,5,4,59301,3,0_9,m,not.hisp.latino,white,47
2018HU0911859,5,1,59303,3,50_59,f,not.hisp.latino,white,36
2018HU1209512,5,1,59302,3,50_59,m,not.hisp.latino,white,17
2018HU1166597,5,3,59309,3,0_9,m,not.hisp.latino,two.,16
2018HU0438166,5,3,59304,3,50_59,m,not.hisp.latino,white,24
2018HU0045597,5,1,59306,3,30_39,m,not.hisp.latino,two.,112
2018HU0195952,5,3,59303,3,20_29,f,not.hisp.latino,two.,109
2018HU1291361,5,4,59305,3,10_19,f,not.hisp.latino,white,184
2018HU0385886,5,2,59308,3,20_29,m,hisp.latino,white,212
2018HU0270326,5,4,59305,3,0_9,f,not.hisp.latino,white,236
2018HU1015441,5,3,59307,3,10_19,f,not.hisp.latino,asian,133
2018HU1087373,5,2,59309,3,50_59,f,not.hisp.latino,white,89
2018HU0740029,5,1,59307,3,50_59,m,not.hisp.latino,white,208
2018HU0357346,5,4,59306,3,20_29,m,not.hisp.latino,white,82
2018HU0562448,5,9,59307,3,10_19,m,hisp.latino,white,89
2018HU0347656,5,1,59301,3,40_49,f,not.hisp.latino,two.,111
2018HU1045731,5,2,59306,3,60_69,m,not.hisp.latino,white,59
2018HU0955690,5,4,59306,3,10_19,m,not.hisp.latino,asian,12
2018HU0407570,5,1,59302,3,70_79,m,not.hisp.latino,white,52
2018HU1360007,5,2,59303,3,60_69,m,not.hisp.latino,white,22
2018HU0833558,5,1,59303,3,40_49,m,not.hisp.latino,two.,222
2018HU0247375,5,2,59309,3,40_49,m,not.hisp.latino,white,110
2018HU0960198,5,1,59309,3,60_69,m,not.hisp.latino,white,175
2018HU0842447,5,3,59304,3,0_9,m,not.hisp.latino,white,16
2018HU0762802,5,2,59308,3,70_79,m,not.hisp.latino,white,124
2018HU1159006,5,2,59303,3,20_29,f,not.hisp.latino,two.,420
2018HU0204225,5,2,59306,3,50_59,f,hisp.latino,white,18
2018HU1144630,5,1,59306,3,60_69,f,not.hisp.latino,white,107
2018HU0997738,5,2,59303,3,50_59,f,not.hisp.latino,white,120
2018HU0014558,5,1,59307,3,60_69,f,not.hisp.latino,white,65
2018HU1142799,5,1,59302,3,60_69,m,not.hisp.latino,white,101
2018HU0435345,5,1,59301,3,20_29,m,not.hisp.latino,white,12
2018HU0131067,5,1,59303,3,60_69,m,not.hisp.latino,white,17
2018HU0441189,5,2,59302,3,60_69,f,not.hisp.latino,white,32
2018HU0495725,5,1,59307,3,30_39,m,not.hisp.latino,white,55
2018HU0121868,5,1,59301,3,60_69,f,not.hisp.latino,white,82
2018HU1173868,5,7,59307,3,10_19,f,not.hisp.latino,asian,51
2018HU0350924,5,3,59307,3,10_19,f,hisp.latino,white,119
2018HU0187154,5,6,59303,3,0_9,m,not.hisp.latino,white,21
2018HU0439968,5,1,59303,3,40_49,m,not.hisp.latino,white,98
2018HU0754097,5,2,59307,3,70_79,f,not.hisp.latino,white,102
2018HU0703412,5,3,59305,3,10_19,m,not.hisp.latino,white,65
2018HU0614516,5,1,59303,3,60_69,f,not.hisp.latino,white,112
2018HU0497600,5,3,59304,3,0_9,f,not.hisp.latino,white,50
2018HU0106254,5,2,59308,3,40_49,m,hisp.latino,white,167
2018HU0741551,5,1,59303,3,40_49,f,not.hisp.latino,white,60
2018HU0843679,5,3,59305,3,20_29,m,not.hisp.latino,black.aa,126
2018HU1012243,5,1,59309,3,60_69,m,not.hisp.latino,white,103
2018HU0332045,5,1,59301,3,20_29,m,not.hisp.latino,asian,69
2018HU1240814,5,5,59309,3,0_9,m,not.hisp.latino,two.,11
2018HU1233031,5,3,59304,3,20_29,m,not.hisp.latino,white,175
2018HU0156900,5,2,59301,3,20_29,m,not.hisp.latino,two.,100
2018HU0698069,5,1,59302,3,30_39,m,not.hisp.latino,black.aa,51
2018HU0660409,5,4,59307,3,0_9,m,hisp.latino,white,146
2018HU0583837,5,4,59303,3,10_19,m,not.hisp.latino,two.,80
2018HU0337275,5,5,59307,3,0_9,m,hisp.latino,two.,361
2018HU0515787,5,7,59304,3,0_9,m,not.hisp.latino,asian,269
2018HU1083704,5,4,59305,3,10_19,m,not.hisp.latino,white,106
2018HU1037728,5,2,59306,3,50_59,m,not.hisp.latino,asian,99
2018HU0698256,5,2,59304,3,40_49,m,not.hisp.latino,asian,107
2018HU0207057,5,1,59309,3,50_59,f,not.hisp.latino,white,120
2018HU1239420,5,1,59306,3,60_69,m,not.hisp.latino,white,56
2018HU0165479,5,1,59307,3,60_69,m,not.hisp.latino,white,98
2018HU0648932,5,2,59302,3,60_69,f,not.hisp.latino,white,64
2018HU0940170,5,3,59304,3,10_19,m,not.hisp.latino,asian,77
2018HU1296093,5,3,59301,3,10_19,m,not.hisp.latino,black.aa,41
2018HU0884564,5,1,59303,3,70_79,m,not.hisp.latino,white,112
2018HU1333361,5,3,59303,3,10_19,m,not.hisp.latino,black.aa,91
2018HU0932158,5,1,59307,3,30_39,m,not.hisp.latino,white,48
2018HU1208903,5,1,59302,3,60_69,m,not.hisp.latino,white,35
2018HU0259200,5,2,59304,3,40_49,m,not.hisp.latino,black.aa,24
2018HU0800203,5,3,59307,3,30_39,f,not.hisp.latino,asian,21
2018HU0332563,5,1,59309,3,40_49,m,not.hisp.latino,asian,127
2018HU1209935,5,1,59303,3,70_79,m,not.hisp.latino,white,40
2018HU0140982,5,1,59308,3,70_79,m,not.hisp.latino,two.,74
