PPSORT,CMA,AGE,SEX,RACE
407973,933,a20_24,f,ao_oesao
662246,933,a55_59,m,onao_Canadian
398778,933,a20_24,f,ao_esao_Chinese
741424,933,a5_9,f,onao_Canadian
424136,933,a40_44,f,ao_esao_Chinese
41447,933,a15_19,f,ao_wcameo
649126,933,a25_29,m,eo_bio_Irish
104139,933,a5_9,m,ao_esao_Chinese
446368,933,a20_24,m,ao_esao_Filipino
464297,933,a10_14,m,ao_esao_Chinese
768004,933,a50_54,f,ao_esao_Filipino
875343,933,a0_4,f,ao_sao_ei
911671,933,a20_24,f,ao_sao_ei
188305,933,a20_24,m,eo_oeeo
146863,933,a50_54,f,ao_oesao
837714,933,a0_4,m,eo_bio_Scottish
799998,933,a20_24,m,onao_Canadian
341997,933,a50_54,f,eo_weo_German
654637,933,a70_74,m,ao_sao_ei
184760,933,a85_,m,ao_esao_Filipino
346965,933,a55_59,f,ao_sao_ei
905917,933,a20_24,f,ao_esao_Chinese
712503,933,a0_4,m,ao_esao_Chinese
196815,933,a50_54,f,ao_oesao
739023,933,a20_24,m,ao_wcameo
568526,933,a40_44,m,ao_esao_Chinese
32197,933,a35_39,m,ao_esao_Chinese
216917,933,a10_14,f,ao_esao_Chinese
262371,933,a5_9,m,ao_sao_ei
41435,933,a60_64,m,eo_neo
712550,933,a20_24,f,eo_eeo_Polish
856252,933,a75_79,m,eo_bio_English
808297,933,a45_49,m,ao_oesao
416304,933,a15_19,f,ao_esao_Chinese
411199,933,a45_49,m,onao_Canadian
746514,933,a20_24,m,ao_esao_Filipino
59564,933,a80_84,f,eo_eeo_Hungarian
712230,933,a50_54,f,ao_oesao
654597,933,a25_29,m,ao_esao_Chinese
687198,933,a60_64,m,onao_Canadian
483399,933,a15_19,f,onao_Canadian
15675,933,a5_9,f,ao_sao_ei
617591,933,a35_39,m,eo_weo_German
913890,933,a70_74,f,eo_bio_English
399777,933,a25_29,m,ao_wcameo
84455,933,a35_39,f,eo_seo_Italian
532824,933,a25_29,f,ao_oesao
210694,933,a30_34,m,ao_sao_ei
454988,933,a10_14,m,ao_wcameo
278997,933,a55_59,f,eo_weo_German
295935,933,a10_14,f,ao_sao_ei
898319,933,a20_24,m,ao_oesao
707591,933,a25_29,m,ao_esao_Chinese
682138,933,a50_54,f,ao_esao_Chinese
304384,933,a65_69,f,ao_sao_ei
406874,933,a65_69,f,onao_Canadian
194308,933,a50_54,m,eo_bio_Scottish
902476,933,a55_59,m,ao_sao_ei
637925,933,a50_54,m,eo_seo_Italian
716037,933,a50_54,m,ao_esao_Filipino
95124,933,a30_34,f,onao_Canadian
184002,933,a15_19,f,onao_Canadian
585458,933,a50_54,m,eo_bio_Scottish
194920,933,a25_29,f,onao_Canadian
424226,933,a45_49,m,onao_Canadian
204112,933,a5_9,f,onao_Canadian
461363,933,a45_49,f,ao_esao_Chinese
8827,933,a55_59,m,eo_bio_English
313094,933,a60_64,f,lcsao
538721,933,a85_,f,eo_bio_English
733452,933,a5_9,m,ao_sao_ei
452920,933,a5_9,f,onao_Canadian
728289,933,a5_9,f,ao_esao_Filipino
1960,933,a15_19,m,ao
114843,933,a20_24,m,ao_esao_Filipino
715194,933,a45_49,f,ao_esao_Chinese
731215,933,a0_4,f,ao_oesao
821775,933,a65_69,f,eo_bio_Scottish
469543,933,a70_74,m,onao_Canadian
659450,933,a45_49,f,ao_esao_Chinese
335328,933,a55_59,m,ao_oesao
433479,933,a10_14,m,ao_esao_Chinese
106112,933,a30_34,m,ao_esao_Chinese
159502,933,a25_29,f,ao_esao_Chinese
297568,933,a55_59,m,ao_esao_Chinese
455667,933,a30_34,m,eo_bio_Irish
450952,933,a55_59,f,ao_wcameo
459731,933,a10_14,f,eo_eeo_Russian
737941,933,a25_29,m,eo_weo_Dutch
368241,933,a0_4,m,ao_sao_ei
905120,933,a5_9,m,ao_esao_Chinese
867944,933,a15_19,f,ao_esao_Filipino
713337,933,a20_24,f,ao_esao_Chinese
520069,933,a20_24,f,onao_Canadian
205443,933,a70_74,f,ao_oesao
278024,933,a0_4,f,ao_sao_ei
136155,933,a55_59,f,eo_fo
548983,933,a50_54,f,ao_esao_Chinese
803476,933,a5_9,m,ao_esao_Chinese
428993,933,a20_24,m,ao_sao_ei
754115,933,a75_79,f,ao_sao_ei
163641,933,a10_14,f,eo_oseo
278636,933,a0_4,m,onao_Canadian
877210,933,a85_,m,ao_esao_Chinese
219147,933,a65_69,m,ao_esao_Chinese
122620,933,a30_34,f,ao_esao_Chinese
638659,933,a50_54,f,ao_sao_ei
696869,933,a70_74,m,lcsao
361404,933,a35_39,m,ao_sao_ei
139110,933,a40_44,f,onao
56150,933,a60_64,m,ao_esao_Chinese
564750,933,a50_54,m,eo_seo_Italian
75540,933,a25_29,m,ao_esao_Filipino
360663,933,a45_49,m,eo_bio_English
449693,933,a30_34,m,ao_esao_Filipino
27153,933,a50_54,f,ao_esao_Chinese
801266,933,a60_64,m,ao_wcameo
25134,933,a5_9,m,ao_sao_ei
751004,933,a40_44,m,onao_Canadian
389232,933,a10_14,m,ao_esao_Chinese
180775,933,a10_14,m,ao_esao_Chinese
119454,933,a60_64,f,eo_bio_English
429774,933,a0_4,f,onao_Canadian
473577,933,a35_39,f,ao_osao
711094,933,a50_54,m,ao_esao_Chinese
93002,933,a55_59,m,ao_wcameo
556032,933,a20_24,m,ao_sao_ei
302641,933,a65_69,m,ao_sao_ei
497904,933,a60_64,m,eo_bio_English
778248,933,a5_9,f,ao_esao_Chinese
278708,933,a35_39,f,ao_esao_Filipino
696277,933,a40_44,m,ao_esao_Chinese
531912,933,a45_49,f,ao_esao_Chinese
432768,933,a30_34,m,ao_sao_ei
373915,933,a15_19,m,ao_esao_Filipino
20873,933,a40_44,m,ao_wcameo
858725,933,a45_49,f,ao_esao_Chinese
548031,933,a10_14,f,onao_Canadian
776723,933,a35_39,f,ao_esao_Filipino
189027,933,a30_34,f,ao_oesao
70045,933,a70_74,f,ao_sao_ei
70269,933,a45_49,f,ao_esao_Chinese
551975,933,a50_54,f,ao_esao_Chinese
407461,933,a5_9,m,onao_Canadian
304950,933,a25_29,f,ao_sao_ei
845125,933,a75_79,m,ao_oesao
882729,933,a20_24,m,ao_sao_ei
498087,933,a75_79,m,eo_bio_Scottish
332062,933,a30_34,m,naao
67496,933,a35_39,m,ao_sao_ei
400621,933,a30_34,m,lcsao
332319,933,a30_34,f,ao_esao_Filipino
618324,933,a30_34,m,ao_esao_Chinese
436950,933,a10_14,m,onao_Canadian
777480,933,a45_49,m,eo_fo
290742,933,a60_64,f,ao_esao_Chinese
467066,933,a30_34,f,eo_bio_Scottish
142245,933,a40_44,m,eo_oeeo
81333,933,a10_14,m,ao_esao_Filipino
399087,933,a65_69,m,eo_weo_Dutch
395938,933,a30_34,f,eo_seo_Portuguese
77421,933,a25_29,m,ao_esao_Chinese
674345,933,a65_69,f,onao_Canadian
564622,933,a0_4,f,ao_sao_ei
130316,933,a60_64,m,ao_oesao
891418,933,a50_54,m,ao_esao_Chinese
260402,933,a70_74,m,ao_esao_Chinese
865584,933,a65_69,f,ao_sao_ei
473523,933,a55_59,m,onao_Canadian
428137,933,a20_24,m,ao_oesao
415395,933,a30_34,f,eo_weo_Dutch
719453,933,a65_69,m,eo_obio
581054,933,a45_49,f,ao_esao_Chinese
8536,933,a50_54,f,onao_Canadian
122224,933,a45_49,m,ao_esao_Chinese
781608,933,a15_19,m,ao_esao_Chinese
803514,933,a0_4,f,ao_oesao
892472,933,a50_54,f,ao_esao_Chinese
705043,933,a55_59,f,ao_esao_Chinese
114934,933,a30_34,f,ao_esao_Chinese
58747,933,a20_24,f,ao_esao_Chinese
141615,933,a0_4,f,ao_sao_ei
211810,933,a50_54,f,ao_osao
418191,933,a15_19,f,ao_esao_Chinese
642101,933,a20_24,f,ao_esao_Chinese
560474,933,a15_19,m,ao_wcameo
