PPSORT,CMA,AGE,SEX,RACE
31065,933,a15_19,m,onao_Canadian
823474,933,a55_59,m,ao_esao_Chinese
457517,933,a15_19,f,ao_esao_Chinese
196024,933,a65_69,f,eo_neo
420708,933,a0_4,m,naao
698601,933,a20_24,m,ao_esao_Filipino
353691,933,a20_24,m,ao_oesao
578284,933,a60_64,f,ao_esao_Filipino
311993,933,a45_49,f,eo_bio_English
748739,933,a35_39,m,ao_osao
351569,933,a60_64,m,ao_osao
86593,933,a25_29,f,onao_Canadian
96918,933,a60_64,m,eo_fo
91930,933,a80_84,f,eo_fo
294011,933,a10_14,m,ao_esao_Filipino
891324,933,a25_29,m,ao_sao_ei
555398,933,a70_74,f,eo_neo
18480,933,a10_14,m,ao_esao_Chinese
138126,933,a5_9,f,ao_sao_ei
59470,933,a55_59,f,ao_osao
738273,933,a80_84,f,ao_esao_Chinese
428872,933,a45_49,m,ao_esao_Chinese
346625,933,a20_24,f,onao_Canadian
18362,933,a10_14,f,ao_esao_Chinese
204256,933,a45_49,m,eo_seo_Italian
531593,933,a25_29,m,ao_esao_Chinese
332137,933,a25_29,m,ao_sao_ei
347701,933,a20_24,m,ao_sao_ei
500736,933,a20_24,m,onao_Canadian
279391,933,a50_54,f,eo_bio_Irish
701094,933,a55_59,f,onao_Canadian
36681,933,a50_54,f,ao_esao_Chinese
659363,933,a20_24,f,ao_sao_ei
699386,933,a65_69,f,naao
617581,933,a55_59,m,onao_Canadian
762474,933,a15_19,f,ao_sao_ei
434864,933,a30_34,m,ao_esao_Chinese
526624,933,a45_49,f,naao
327172,933,a45_49,f,eo_eeo_Russian
762818,933,a0_4,m,onao_Canadian
699435,933,a30_34,f,onao_Canadian
32380,933,a30_34,f,lcsao
554714,933,a65_69,f,ao_esao_Chinese
674617,933,a50_54,f,ao_esao_Chinese
534023,933,a20_24,m,onao_Canadian
557428,933,a20_24,m,ao_esao_Chinese
766919,933,a20_24,m,ao_oesao
775555,933,a25_29,m,eo_oseo
641974,933,a35_39,f,onao
224574,933,a5_9,m,onao_Canadian
126958,933,a15_19,f,ao_sao_ei
694380,933,a85_,m,onao_Canadian
819688,933,a80_84,f,ao_sao_ei
376551,933,a25_29,m,eo_bio_English
918530,933,a60_64,m,eo_eeo_Ukrainian
444356,933,a20_24,m,ao_esao_Filipino
278700,933,a70_74,f,onao_Canadian
257121,933,a0_4,f,naao
467653,933,a75_79,m,onao_Canadian
123231,933,a25_29,m,eo_bio_English
370727,933,a35_39,f,ao_esao_Filipino
395817,933,a55_59,f,ao_esao_Chinese
618374,933,a35_39,m,onao_Canadian
486678,933,a70_74,m,eo_bio_English
442876,933,a0_4,f,onao_Canadian
214572,933,a30_34,f,ao_esao_Chinese
369739,933,a25_29,f,ao_esao_Chinese
863771,933,a80_84,m,ao_sao_ei
414559,933,a20_24,m,ao_oesao
135248,933,a50_54,m,ao_sao_ei
532824,933,a25_29,f,ao_oesao
243798,933,a20_24,m,ao_sao_ei
855396,933,a75_79,f,ao_osao
914963,933,a35_39,f,eo_bio_Scottish
766894,933,a55_59,m,eo_bio_English
632277,933,a25_29,m,ao_esao_Chinese
895136,933,a25_29,m,ao_sao_ei
890642,933,a0_4,f,onao_Canadian
906973,933,a20_24,m,onao_Canadian
514135,933,a45_49,m,ao_esao_Chinese
360657,933,a35_39,f,ao_esao_Filipino
790067,933,a70_74,m,eo_bio_Scottish
814236,933,a75_79,m,ao_esao_Chinese
107350,933,a50_54,f,ao_esao_Chinese
190229,933,a40_44,m,lcsao
243843,933,a40_44,f,ao_sao_ei
455488,933,a40_44,m,eo_bio_English
629293,933,a10_14,m,ao_esao_Chinese
538122,933,a35_39,f,onao_Canadian
907217,933,a65_69,m,ao_oesao
485008,933,a70_74,m,eo_bio_English
777325,933,a40_44,f,ao_sao_ei
166008,933,a75_79,m,eo_bio_Scottish
195832,933,a45_49,f,ao_esao_Chinese
14810,933,a40_44,m,ao_esao_Chinese
685644,933,a60_64,f,onao_Canadian
891431,933,a30_34,f,ao_sao_ei
631896,933,a40_44,f,ao_sao_ei
165268,933,a25_29,f,ao_sao_ei
343955,933,a10_14,f,ao_esao_Chinese
750709,933,a45_49,f,ao_sao_ei
623919,933,a35_39,f,onao_Canadian
502059,933,a20_24,m,eo_bio_Irish
613848,933,a5_9,m,ao_esao_Filipino
503104,933,a25_29,m,naao
643408,933,a55_59,m,eo_bio_Scottish
695344,933,a45_49,f,ao_esao_Chinese
774276,933,a10_14,m,ao_sao_ei
336502,933,a25_29,f,onao_Canadian
623122,933,a50_54,m,eo_oweo
240336,933,a40_44,m,ao_oesao
73388,933,a50_54,f,eo_bio_English
607546,933,a85_,f,ao_esao_Chinese
187575,933,a0_4,f,onao_Canadian
241207,933,a20_24,f,onao_Canadian
73489,933,a70_74,m,ao_sao_ei
183894,933,a10_14,m,eo_bio_English
785528,933,a25_29,m,ao_esao_Chinese
927909,933,a60_64,f,eo_eeo_Polish
509272,933,a25_29,m,eo_eeo_Polish
627424,933,a20_24,m,ao_oesao
578294,933,a5_9,m,onao_Canadian
524563,933,a25_29,m,eo_fo
311377,933,a50_54,f,ao_esao_Chinese
565378,933,a25_29,m,eo_bio_English
802913,933,a40_44,f,onao_Canadian
125149,933,a50_54,f,ao_esao_Chinese
741456,933,a15_19,f,onao_Canadian
447640,933,a55_59,m,ao_oesao
543335,933,a65_69,m,eo_bio_English
756613,933,a40_44,f,onao_Canadian
301870,933,a45_49,f,ao_osao
567512,933,a25_29,m,eo_obio
85155,933,a25_29,f,onao_Canadian
888804,933,a20_24,m,ao_esao_Filipino
36955,933,a65_69,f,eo_bio_English
501305,933,a0_4,m,naao
621737,933,a75_79,m,eo_bio_Scottish
885931,933,a15_19,m,eo_eeo_Russian
