PPSORT,CMA,AGE,SEX,RACE
419906,933,a15_19,f,ao_oesao
176010,933,a25_29,m,ao_esao_Chinese
852835,933,a60_64,m,ao_esao_Chinese
749126,933,a15_19,f,ao_oesao
608469,933,a55_59,m,ao_esao_Chinese
896011,933,a15_19,m,ao_esao_Chinese
358955,933,a25_29,f,naao
497904,933,a60_64,m,eo_bio_English
892368,933,a10_14,f,ao_esao_Chinese
248882,933,a70_74,m,eo_fo
471905,933,a45_49,f,ao_esao_Chinese
1712,933,a75_79,f,eo_bio_Scottish
804196,933,a25_29,f,ao_esao_Chinese
482482,933,a30_34,m,ao_sao_ei
747941,933,a80_84,m,ao_sao_ei
147694,933,a50_54,m,eo_seo_Italian
788095,933,a30_34,f,onao_Canadian
679088,933,a5_9,m,onao_Canadian
286622,933,a50_54,f,onao_Canadian
555014,933,a5_9,m,ao_esao_Chinese
665984,933,a50_54,m,onao_Canadian
319995,933,a65_69,f,eo_bio_Irish
55872,933,a25_29,m,eo_bio_Scottish
102929,933,a20_24,m,ao_esao_Chinese
604210,933,a50_54,m,ao_osao
911258,933,a15_19,f,ao_sao_ei
171616,933,a75_79,f,ao_esao_Chinese
893463,933,a45_49,m,ao_sao_ei
610421,933,a0_4,f,onao_Canadian
666590,933,a85_,f,onao_Canadian
48996,933,a70_74,f,ao_esao_Chinese
4242,933,a15_19,m,ao_sao_ei
162119,933,a5_9,m,onao_Canadian
238146,933,a25_29,m,ao_esao_Filipino
403070,933,a50_54,m,onao_Canadian
190054,933,a30_34,m,eo_neo
909430,933,a70_74,m,ao_esao_Filipino
223883,933,a0_4,f,ao_osao
861743,933,a55_59,m,ao_sao_ei
546807,933,a70_74,f,eo_bio_Scottish
813527,933,a45_49,m,ao_esao_Chinese
870659,933,a40_44,m,onao_Canadian
329781,933,a60_64,m,ao_esao_Chinese
221945,933,a50_54,m,ao_esao_Chinese
450356,933,a30_34,m,ao_esao_Filipino
412811,933,a30_34,m,ao_oesao
66621,933,a55_59,m,ao_oesao
613428,933,a5_9,m,eo_oseo
773102,933,a45_49,f,ao_esao_Chinese
131794,933,a30_34,m,eo_bio_English
1305,933,a25_29,m,ao_sao_ei
24127,933,a5_9,m,ao_osao
789653,933,a65_69,m,ao_sao_ei
732716,933,a15_19,f,ao_esao_Chinese
349561,933,a75_79,m,ao_osao
864319,933,a25_29,f,eo_bio_English
221780,933,a20_24,m,ao_osao
822208,933,a30_34,m,onao_Canadian
601977,933,a0_4,f,onao_Canadian
347290,933,a20_24,m,ao_esao_Chinese
