PPSORT,CMA,AGE,SEX,RACE
895422,933,a75_79,m,eo_bio_Scottish
347064,933,a15_19,f,eo_oeo
379506,933,a70_74,f,eo_bio_Irish
744656,933,a55_59,f,eo_bio_English
732131,933,a50_54,f,ao_esao_Chinese
416889,933,a30_34,f,eo_obio
715051,933,a60_64,m,ao_esao_Chinese
297772,933,a70_74,m,eo_seo_Italian
94833,933,a5_9,m,onao_Canadian
94314,933,a15_19,m,onao_Canadian
106412,933,a20_24,f,onao_Canadian
441004,933,a20_24,m,onao_Canadian
578013,933,a10_14,m,onao_Canadian
436028,933,a70_74,f,eo_obio
282995,933,a45_49,m,ao_sao_ei
233198,933,a15_19,m,ao_esao_Chinese
530352,933,a20_24,m,ao_esao_Chinese
227644,933,a45_49,f,eo_bio_English
809352,933,a25_29,m,ao_esao_Filipino
405216,933,a50_54,m,ao
819300,933,a55_59,m,eo_bio_English
511903,933,a65_69,f,ao_esao_Filipino
692705,933,a70_74,f,ao_esao_Chinese
783432,933,a70_74,m,onao_Canadian
141494,933,a75_79,f,eo_neo
237274,933,a20_24,f,eo_seo_Spanish
358176,933,a70_74,m,eo_seo_Spanish
44066,933,a25_29,m,onao_Canadian
219910,933,a20_24,m,ao_sao_ei
880826,933,a75_79,m,ao_oesao
617401,933,a55_59,m,ao_oesao
892650,933,a75_79,f,ao_sao_ei
870338,933,a10_14,f,onao_Canadian
336024,933,a60_64,m,ao_oesao
830775,933,a10_14,m,ao_esao_Chinese
47506,933,a20_24,f,ao_esao_Chinese
679096,933,a20_24,m,ao_esao_Chinese
796166,933,a60_64,f,eo_bio_English
906728,933,a25_29,f,eo_bio_Irish
193162,933,a5_9,f,ao_sao_ei
870683,933,a70_74,f,eo_bio_English
521030,933,a55_59,f,ao_oesao
76445,933,a70_74,f,eo_bio_Scottish
133873,933,a5_9,m,ao_esao_Chinese
165081,933,a15_19,m,ao_wcameo
803553,933,a45_49,f,ao_esao_Chinese
244348,933,a75_79,f,eo_weo_German
78397,933,a60_64,f,eo_bio_English
546288,933,a50_54,m,ao_oesao
384568,933,a65_69,m,ao_esao_Chinese
390131,933,a80_84,m,eo_bio_English
396860,933,a65_69,m,ao_esao_Chinese
787554,933,a60_64,m,ao_esao_Chinese
721967,933,a55_59,f,lcsao
320883,933,a20_24,f,ao_esao_Chinese
107966,933,a25_29,f,onao_Canadian
28612,933,a85_,f,onao_Canadian
219016,933,a45_49,m,eo_neo
210946,933,a20_24,f,ao_esao_Chinese
135557,933,a15_19,m,ao_esao_Chinese
546935,933,a30_34,f,ao_sao_ei
6080,933,a75_79,m,eo_weo_German
622382,933,a15_19,f,ao_esao_Chinese
600903,933,a50_54,f,ao_oesao
208554,933,a30_34,f,eo_bio_English
201711,933,a45_49,m,ao_sao_ei
667777,933,a25_29,m,eo_oeeo
363928,933,a50_54,m,onao_Canadian
281630,933,a55_59,m,eo_seo_Italian
212427,933,a65_69,f,eo_neo
290055,933,a85_,f,ao_esao_Filipino
167325,933,a55_59,m,ao_esao_Chinese
48808,933,a40_44,f,ao_esao_Chinese
130722,933,a25_29,f,ao_sao_ei
404728,933,a10_14,m,onao_Canadian
166786,933,a45_49,m,ao_sao_ei
790631,933,a15_19,f,ao_wcameo
68606,933,a50_54,f,eo_bio_English
50186,933,a60_64,m,ao_esao_Chinese
193057,933,a55_59,f,ao_esao_Chinese
600821,933,a25_29,m,ao_esao_Chinese
560281,933,a70_74,m,ao_osao
881001,933,a45_49,f,onao_Canadian
280813,933,a35_39,f,ao_sao_ei
797782,933,a55_59,f,ao_wcameo
90569,933,a55_59,f,ao_esao_Filipino
525326,933,a45_49,m,ao_oesao
210805,933,a10_14,m,lcsao
145425,933,a30_34,f,ao
843578,933,a65_69,m,ao_esao_Chinese
519391,933,a25_29,m,ao_esao_Chinese
165003,933,a25_29,f,ao_sao_ei
555769,933,a5_9,f,ao_oesao
579940,933,a0_4,m,ao_osao
68606,933,a50_54,f,eo_bio_English
161262,933,a25_29,m,ao_sao_ei
694928,933,a55_59,m,eo_bio_English
661330,933,a40_44,m,ao_oesao
835941,933,a20_24,f,eo_fo
231715,933,a10_14,m,ao_esao_Filipino
202650,933,a55_59,f,eo_bio_English
495100,933,a70_74,m,onao_Canadian
228496,933,a45_49,f,eo_bio_English
124550,933,a45_49,f,ao
237302,933,a10_14,m,eo_seo_Italian
352187,933,a35_39,f,eo_fo
5778,933,a30_34,f,ao_sao_ei
511903,933,a65_69,f,ao_esao_Filipino
477214,933,a60_64,f,ao_oesao
775131,933,a75_79,f,ao_esao_Chinese
468637,933,a10_14,f,onao_Canadian
67817,933,a65_69,f,eo_bio_Scottish
600895,933,a40_44,m,ao_esao_Filipino
102278,933,a15_19,m,ao_esao_Chinese
561648,933,a65_69,f,ao_esao_Filipino
582390,933,a25_29,f,eo_eeo_Ukrainian
454282,933,a50_54,m,eo_oweo
145491,933,a60_64,m,ao_sao_ei
558474,933,a5_9,m,eo_bio_English
451696,933,a45_49,f,eo_oseo
260691,933,a15_19,f,ao_esao_Filipino
325963,933,a45_49,f,onao_Canadian
854268,933,a50_54,f,ao_sao_ei
302087,933,a55_59,f,onao_Canadian
413819,933,a35_39,m,onao_Canadian
399625,933,a85_,f,eo_bio_English
478521,933,a70_74,m,ao_esao_Chinese
808646,933,a60_64,m,ao_esao_Chinese
327323,933,a60_64,m,eo_bio_Irish
176145,933,a5_9,m,ao_sao_ei
564513,933,a45_49,m,ao_esao_Chinese
820737,933,a50_54,f,eo_bio_English
784024,933,a60_64,f,onao_Canadian
468766,933,a25_29,m,ao_esao_Chinese
107754,933,a60_64,f,ao_esao_Filipino
101706,933,a10_14,f,onao_Canadian
197039,933,a65_69,m,eo_bio_English
553510,933,a55_59,m,eo_bio_Irish
125479,933,a0_4,f,onao_Canadian
272478,933,a65_69,m,ao_esao_Chinese
356168,933,a20_24,f,onao_Canadian
519498,933,a10_14,f,eo_bio_English
620540,933,a30_34,m,eo_oeo
566632,933,a15_19,m,ao_sao_ei
64160,933,a45_49,m,ao_sao_ei
818876,933,a65_69,m,onao_Canadian
300088,933,a10_14,f,ao_esao_Chinese
788728,933,a25_29,m,onao_Canadian
168618,933,a20_24,f,ao_esao_Filipino
678061,933,a55_59,f,ao_wcameo
184562,933,a55_59,m,ao_esao_Chinese
49817,933,a40_44,m,ao_sao_ei
85122,933,a60_64,m,eo_bio_English
182809,933,a55_59,m,ao_esao_Chinese
91411,933,a85_,m,eo_obio
229967,933,a20_24,f,ao_esao_Chinese
43816,933,a15_19,f,eo_bio_English
909594,933,a15_19,f,onao_Canadian
700472,933,a55_59,m,ao_oesao
509476,933,a20_24,m,onao_Canadian
