PPSORT,CMA,AGE,SEX,RACE
755469,933,a85_,m,eo_weo_Dutch
229702,933,a80_84,m,eo_weo_German
228312,933,a25_29,f,onao_Canadian
208789,933,a35_39,f,ao_esao_Chinese
362035,933,a5_9,f,eo_bio_English
22713,933,a45_49,m,eo_bio_Irish
661435,933,a65_69,f,eo_weo_German
407461,933,a5_9,m,onao_Canadian
528545,933,a30_34,f,ao_oesao
99938,933,a65_69,f,eo_fo
68644,933,a15_19,f,ao_esao_Chinese
744778,933,a65_69,f,ao_esao_Chinese
441256,933,a15_19,m,onao_Canadian
302044,933,a60_64,f,eo_bio_Scottish
859685,933,a65_69,f,eo_bio_Scottish
607758,933,a35_39,m,eo_weo_German
511335,933,a55_59,m,ao_sao_ei
260402,933,a70_74,m,ao_esao_Chinese
156365,933,a75_79,f,eo_eeo_Polish
454020,933,a40_44,m,eo_bio_Irish
646175,933,a5_9,m,ao_esao_Chinese
404166,933,a15_19,m,ao_oesao
715586,933,a10_14,m,ao_esao_Chinese
518520,933,a35_39,f,ao_esao_Filipino
778981,933,a45_49,m,ao_sao_ei
514194,933,a35_39,m,eo_bio_Irish
860852,933,a35_39,m,eo_bio_English
17659,933,a35_39,f,onao_Canadian
882959,933,a15_19,f,ao_esao_Chinese
613190,933,a10_14,f,eo_weo_German
843180,933,a15_19,m,onao_Canadian
494935,933,a60_64,m,ao_esao_Chinese
685409,933,a60_64,m,onao_Canadian
792257,933,a70_74,m,eo_bio_English
465973,933,a30_34,m,eo_weo_Dutch
230775,933,a60_64,m,eo_bio_Irish
564601,933,a30_34,m,ao_sao_ei
467864,933,a45_49,f,ao_sao_ei
23385,933,a35_39,f,eo_eeo_Polish
418539,933,a65_69,m,ao_esao_Chinese
603673,933,a10_14,m,onao_Canadian
76697,933,a30_34,f,ao_esao_Chinese
257375,933,a80_84,f,eo_bio_Irish
240167,933,a40_44,f,naao
170875,933,a75_79,f,eo_seo_Italian
794470,933,a5_9,m,eo_bio_English
214723,933,a80_84,m,eo_bio_Irish
10078,933,a55_59,f,ao_esao_Chinese
590172,933,a75_79,m,ao_esao_Chinese
65880,933,a55_59,f,eo_eeo_Polish
16722,933,a55_59,m,eo_bio_Irish
28211,933,a25_29,m,ao_esao_Filipino
706600,933,a0_4,m,onao_Canadian
926214,933,a45_49,f,ao_esao_Chinese
85488,933,a65_69,f,ao_esao_Filipino
147694,933,a50_54,m,eo_seo_Italian
624573,933,a50_54,m,ao_esao_Chinese
920676,933,a15_19,f,ao_esao_Chinese
267102,933,a65_69,f,ao_sao_ei
22418,933,a40_44,f,eo_weo_German
284624,933,a70_74,f,eo_weo_German
