PPSORT,CMA,AGE,SEX,RACE
648445,933,a35_39,f,eo_bio_Scottish
563743,933,a20_24,m,ao_esao_Chinese
873132,933,a80_84,m,eo_weo_German
311674,933,a60_64,f,ao_esao_Chinese
28096,933,a55_59,f,ao_esao_Filipino
521968,933,a50_54,m,eo_bio_Scottish
194963,933,a85_,f,ao_sao_ei
372967,933,a65_69,f,ao_sao_ei
11617,933,a70_74,m,ao_sao_ei
597052,933,a30_34,f,lcsao
197323,933,a60_64,m,ao_esao_Chinese
218156,933,a30_34,f,ao_esao_Filipino
155758,933,a20_24,m,ao_esao_Filipino
507978,933,a10_14,f,ao_esao_Filipino
536992,933,a50_54,m,ao_esao_Filipino
167111,933,a40_44,f,ao_sao_ei
815315,933,a35_39,m,ao_esao_Chinese
117059,933,a40_44,m,eo_fo
831808,933,a25_29,m,ao_wcameo
93224,933,a50_54,f,ao_esao_Chinese
146532,933,a30_34,m,ao_esao_Chinese
221769,933,a20_24,f,ao_esao_Filipino
783127,933,a75_79,m,ao_esao_Chinese
200191,933,a20_24,f,ao_sao_ei
264405,933,a30_34,m,ao_esao_Chinese
96052,933,a30_34,m,ao_sao_ei
346551,933,a45_49,m,ao_esao_Chinese
611693,933,a65_69,m,onao_Canadian
884790,933,a30_34,m,onao_Canadian
179258,933,a10_14,m,onao_Canadian
813201,933,a45_49,m,onao_Canadian
868569,933,a10_14,f,eo_fo
228264,933,a40_44,m,onao_Canadian
396907,933,a45_49,m,onao_Canadian
142834,933,a25_29,m,eo_weo_Dutch
568172,933,a25_29,m,ao_sao_ei
724233,933,a75_79,m,ao_esao_Chinese
382133,933,a65_69,f,eo_bio_Irish
584036,933,a10_14,f,ao_esao_Chinese
688611,933,a55_59,f,ao_esao_Chinese
796800,933,a25_29,f,ao_esao_Chinese
478978,933,a60_64,f,ao_esao_Chinese
456106,933,a60_64,f,eo_eeo_Polish
643215,933,a60_64,f,eo_eeo_Ukrainian
466768,933,a20_24,f,ao_sao_ei
326350,933,a10_14,m,ao_esao_Chinese
680897,933,a45_49,f,ao_osao
773879,933,a60_64,m,ao_sao_ei
799385,933,a50_54,m,eo_seo_Greek
461777,933,a55_59,f,onao_Canadian
545665,933,a40_44,m,ao_esao_Filipino
220277,933,a55_59,f,eo_bio_English
648240,933,a45_49,m,eo_bio_Irish
747941,933,a80_84,m,ao_sao_ei
91060,933,a5_9,f,co_Jamaican
202917,933,a65_69,m,ao_sao_ei
484327,933,a10_14,m,ao_esao_Chinese
720107,933,a65_69,m,ao_esao_Chinese
905870,933,a15_19,f,ao_esao_Chinese
299609,933,a10_14,m,ao_esao_Filipino
152359,933,a75_79,m,ao_esao_Chinese
898848,933,a65_69,f,eo_neo
804346,933,a40_44,f,eo_fo
115485,933,a10_14,f,onao_Canadian
708242,933,a45_49,f,ao_esao_Chinese
65854,933,a80_84,f,eo_bio_English
348313,933,a50_54,f,onao_Canadian
733239,933,a55_59,m,ao_wcameo
312579,933,a5_9,m,ao_esao_Chinese
677301,933,a0_4,m,onao_Canadian
164668,933,a55_59,m,ao_esao_Chinese
628071,933,a35_39,f,eo_bio_English
524656,933,a65_69,m,ao_osao
239687,933,a45_49,m,ao_sao_ei
464879,933,a65_69,m,ao_esao_Chinese
281992,933,a10_14,m,ao_oesao
206325,933,a55_59,f,ao_esao_Chinese
562407,933,a50_54,f,eo_bio_English
612430,933,a40_44,m,ao_esao_Chinese
466116,933,a10_14,m,ao_esao_Filipino
201497,933,a85_,f,ao_oesao
479744,933,a20_24,f,ao_esao_Chinese
715021,933,a45_49,f,ao_sao_ei
93905,933,a85_,f,eo_seo_Italian
316465,933,a35_39,m,ao_esao_Chinese
807831,933,a40_44,m,ao_esao_Chinese
363696,933,a20_24,f,ao_esao_Chinese
898694,933,a10_14,f,ao_sao_ei
323439,933,a45_49,f,ao_oesao
417561,933,a35_39,f,oo
213546,933,a15_19,f,ao_sao_ei
908946,933,a50_54,f,onao_Canadian
261825,933,a45_49,m,ao
214654,933,a70_74,f,ao_sao_ei
161737,933,a50_54,f,eo_obio
141072,933,a60_64,f,eo_bio_English
52033,933,a45_49,f,ao_oesao
871949,933,a0_4,m,onao_Canadian
389773,933,a25_29,m,onao_Canadian
60399,933,a65_69,m,ao_oesao
284070,933,a40_44,m,ao_esao_Chinese
531084,933,a55_59,f,ao_esao_Chinese
836806,933,a35_39,f,ao_esao_Filipino
261268,933,a80_84,m,ao_esao_Chinese
91599,933,a30_34,f,ao_esao_Filipino
23457,933,a15_19,m,onao_Canadian
237302,933,a10_14,m,eo_seo_Italian
52040,933,a15_19,f,ao_sao_ei
133143,933,a15_19,f,ao_wcameo
431959,933,a55_59,m,eo_bio_Scottish
674248,933,a60_64,m,ao_esao_Chinese
406746,933,a55_59,m,eo_bio_Scottish
103241,933,a80_84,m,ao_sao_ei
111094,933,a30_34,f,ao_sao_ei
378707,933,a20_24,f,ao_sao_ei
71224,933,a20_24,m,ao_esao_Filipino
278318,933,a30_34,f,onao_Canadian
741362,933,a35_39,m,ao_sao_ei
727360,933,a70_74,f,eo_fo
356073,933,a60_64,m,ao_esao_Chinese
323496,933,a35_39,m,lcsao
282243,933,a50_54,m,ao_osao
732156,933,a20_24,m,ao_oesao
731915,933,a65_69,f,eo_weo_Dutch
76697,933,a30_34,f,ao_esao_Chinese
33173,933,a45_49,f,eo_oeo
685214,933,a45_49,m,ao_wcameo
423854,933,a15_19,m,ao
640466,933,a65_69,m,ao_oesao
431883,933,a80_84,m,ao_esao_Chinese
323185,933,a50_54,m,ao_esao_Chinese
763672,933,a15_19,m,ao_sao_ei
878277,933,a40_44,f,eo_oeo
107346,933,a60_64,f,eo_eeo_Polish
740563,933,a60_64,f,eo_eeo_Polish
359792,933,a45_49,m,eo_neo
43370,933,a20_24,f,ao_esao_Chinese
67324,933,a35_39,f,ao_esao_Chinese
117730,933,a0_4,f,ao_esao_Chinese
267956,933,a25_29,f,ao_esao_Chinese
876233,933,a60_64,f,eo_bio_English
225382,933,a30_34,f,onao_Canadian
757632,933,a50_54,f,ao_esao_Chinese
105344,933,a20_24,m,ao_oesao
33316,933,a15_19,m,eo_seo_Portuguese
165849,933,a55_59,m,eo_bio_Scottish
202275,933,a70_74,m,ao_sao_ei
766658,933,a40_44,m,eo_bio_English
471371,933,a85_,m,eo_bio_English
597051,933,a35_39,f,ao_oesao
674265,933,a55_59,m,ao_sao_ei
540491,933,a45_49,m,ao_wcameo
154372,933,a0_4,m,ao_esao_Chinese
859611,933,a10_14,f,ao_sao_ei
644917,933,a60_64,f,ao_esao_Chinese
891423,933,a55_59,m,eo_weo_Dutch
929417,933,a50_54,f,eo_seo_Italian
517300,933,a50_54,f,ao_esao_Chinese
878333,933,a80_84,f,ao_esao_Chinese
369433,933,a60_64,m,ao_wcameo
836196,933,a50_54,f,ao_esao_Chinese
75746,933,a45_49,m,ao_esao_Chinese
714913,933,a85_,f,ao_esao_Chinese
307599,933,a65_69,f,ao_sao_ei
910632,933,a45_49,m,ao_sao_ei
755638,933,a25_29,m,ao_esao_Chinese
256403,933,a40_44,m,lcsao
687626,933,a60_64,m,eo_bio_Irish
921579,933,a70_74,f,ao_oesao
737896,933,a20_24,f,ao_esao_Chinese
101956,933,a70_74,f,eo_bio_English
720893,933,a75_79,m,ao_wcameo
651017,933,a40_44,m,ao_esao_Chinese
162141,933,a50_54,f,ao_sao_ei
221681,933,a85_,m,ao_esao_Chinese
85639,933,a55_59,m,ao_esao_Chinese
496983,933,a20_24,f,eo_bio_Scottish
414636,933,a65_69,m,eo_bio_Scottish
476055,933,a35_39,f,ao_sao_ei
9343,933,a55_59,f,ao_sao_ei
891696,933,a45_49,m,lcsao
344365,933,a50_54,f,ao_sao_ei
835178,933,a40_44,m,ao_sao_ei
754097,933,a75_79,m,onao_Canadian
372154,933,a50_54,m,onao_Canadian
890862,933,a35_39,m,ao_esao_Chinese
234389,933,a50_54,f,ao_sao_ei
437225,933,a80_84,f,ao_oesao
831404,933,a75_79,m,eo_seo_Portuguese
585448,933,a60_64,f,lcsao
513493,933,a30_34,f,onao_Canadian
335569,933,a10_14,f,ao_esao_Filipino
728240,933,a55_59,m,eo_seo_Italian
792947,933,a75_79,f,onao_Canadian
740807,933,a15_19,f,ao_esao_Filipino
834107,933,a70_74,f,ao_wcameo
688562,933,a25_29,f,ao_sao_ei
746664,933,a40_44,f,ao_esao_Filipino
676667,933,a60_64,f,onao_Canadian
165381,933,a45_49,m,eo_bio_English
271421,933,a5_9,f,onao_Canadian
209843,933,a20_24,f,ao_esao_Chinese
184004,933,a15_19,f,ao_esao_Chinese
851954,933,a40_44,f,ao_sao_ei
250025,933,a20_24,m,ao_esao_Chinese
504596,933,a30_34,f,ao_sao_ei
69454,933,a35_39,m,ao_osao
382689,933,a5_9,m,ao_esao_Chinese
