SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0524970,5,1,51245,3,60_69,m,not.hisp.latino,white,74
2018HU1385344,5,4,1302,3,0_9,m,not.hisp.latino,white,18
2018HU0784994,5,5,59303,3,60_69,f,not.hisp.latino,white,80
2018HU0870322,5,3,59307,3,40_49,f,hisp.latino,other,276
2018HU0475809,5,2,4101,3,90_99,m,not.hisp.latino,white,94
2018HU1173644,5,3,51206,3,10_19,m,not.hisp.latino,white,23
2018HU0912174,5,4,51040,3,10_19,f,not.hisp.latino,white,36
2018HU0431467,5,4,51045,3,0_9,m,not.hisp.latino,white,132
2018HU0087176,5,1,51040,3,30_39,m,not.hisp.latino,white,160
2018HU0800539,5,1,51154,3,60_69,f,not.hisp.latino,a.ind..nat.ak,12
2018HU1091280,5,4,4103,3,0_9,m,not.hisp.latino,white,70
2018HU0305019,5,2,10703,3,30_39,m,not.hisp.latino,white,255
2018HU0671557,5,1,4102,3,60_69,m,not.hisp.latino,white,69
2018HU0438907,5,3,51097,3,10_19,m,not.hisp.latino,black.aa,76
2018HU1313256,5,2,51020,3,50_59,f,hisp.latino,other,23
2018HU0306728,5,4,59301,3,10_19,f,not.hisp.latino,white,70
2018HU0932623,5,5,10703,3,10_19,f,not.hisp.latino,white,107
2018HU0670320,5,4,51246,3,0_9,f,hisp.latino,white,27
2018HU0083096,5,1,51085,3,70_79,m,not.hisp.latino,white,18
2018HU1009947,5,2,59304,3,60_69,f,not.hisp.latino,white,122
2018HU0927416,5,4,51120,3,0_9,m,not.hisp.latino,black.aa,105
2018HU0441054,5,2,51115,3,20_29,m,not.hisp.latino,white,86
2018HU0671204,5,3,51089,3,20_29,m,not.hisp.latino,black.aa,439
2018HU1163788,5,2,51145,3,70_79,m,not.hisp.latino,black.aa,14
2018HU1198555,5,2,51045,3,60_69,f,not.hisp.latino,white,20
2018HU0634577,5,1,51255,3,30_39,m,not.hisp.latino,white,21
2018HU1085325,5,1,59307,3,50_59,f,not.hisp.latino,white,54
2018HU0042227,5,1,51135,3,50_59,m,not.hisp.latino,black.aa,92
2018HU0215930,5,1,10703,3,50_59,f,not.hisp.latino,white,128
2018HU0795488,5,1,51115,3,40_49,f,not.hisp.latino,white,171
2018HU0808632,5,2,51245,3,60_69,f,not.hisp.latino,black.aa,27
2018HU0868440,5,4,51255,3,0_9,m,not.hisp.latino,white,80
2018HU0800501,5,3,10703,3,20_29,m,hisp.latino,two.,185
2018HU0354436,5,1,59301,3,50_59,f,not.hisp.latino,black.aa,113
2018HU1115810,5,1,51044,3,70_79,m,not.hisp.latino,white,372
2018HU0945760,5,2,59305,3,60_69,m,not.hisp.latino,white,54
2018HU0387382,5,2,51115,3,70_79,f,not.hisp.latino,white,83
2018HU0135952,5,2,59303,3,60_69,f,not.hisp.latino,white,66
2018HU0031306,5,2,51120,3,20_29,f,not.hisp.latino,black.aa,128
2018HU0443564,5,1,59301,3,40_49,f,not.hisp.latino,white,29
2018HU1315354,5,3,4102,3,0_9,f,hisp.latino,white,75
2018HU0907712,5,2,51105,3,60_69,m,not.hisp.latino,white,15
2018HU1352909,5,1,51125,3,60_69,m,not.hisp.latino,white,120
2018HU0974585,5,1,51154,3,60_69,m,not.hisp.latino,black.aa,122
2018HU0762445,5,3,51255,3,0_9,f,not.hisp.latino,white,13
2018HU0616643,5,1,51087,3,80_89,m,not.hisp.latino,white,113
2018HU1135199,5,2,51167,3,30_39,m,not.hisp.latino,black.aa,28
2018HU0476770,5,1,51135,3,40_49,m,not.hisp.latino,black.aa,28
2018HU0333349,5,3,51145,3,30_39,m,not.hisp.latino,white,40
2018HU0032279,5,2,51246,3,40_49,f,hisp.latino,other,32
2018HU1390567,5,1,51010,3,30_39,m,not.hisp.latino,white,35
2018HU0818573,5,2,51020,3,30_39,f,not.hisp.latino,white,101
2018HU0318935,5,2,51087,3,40_49,m,not.hisp.latino,white,310
2018HU1122439,5,2,59307,3,10_19,f,not.hisp.latino,two.,25
2018HU1102097,5,2,51145,3,50_59,f,not.hisp.latino,a.ind..nat.ak,48
2018HU0653205,5,3,51225,3,0_9,f,not.hisp.latino,white,23
2018HU0831813,5,1,4101,3,40_49,m,not.hisp.latino,asian,66
2018HU0939081,5,2,51040,3,50_59,f,not.hisp.latino,white,113
2018HU0013484,5,1,59303,3,70_79,f,hisp.latino,white,34
2018HU0411974,5,1,51010,3,20_29,f,not.hisp.latino,white,362
2018HU0652165,5,2,51095,3,40_49,m,not.hisp.latino,white,81
2018HU0688110,5,1,51155,3,20_29,f,not.hisp.latino,two.,81
2018HU1031260,5,1,51097,3,30_39,m,not.hisp.latino,white,131
2018HU0642366,5,2,51084,3,60_69,m,not.hisp.latino,black.aa,133
2018HU0208987,5,4,51020,3,0_9,m,not.hisp.latino,white,121
2018HU0988765,5,4,59304,3,0_9,m,not.hisp.latino,white,14
2018HU0972821,5,5,51255,3,0_9,f,not.hisp.latino,white,26
2018HU0517135,5,4,51245,3,10_19,f,hisp.latino,other,141
2018HU1088274,5,1,51225,3,30_39,f,not.hisp.latino,asian,253
2018HU1201326,5,2,51125,3,60_69,f,not.hisp.latino,black.aa,44
2018HU0541125,5,2,51090,3,50_59,f,not.hisp.latino,white,64
2018HU1142141,5,2,51125,3,70_79,f,not.hisp.latino,white,66
2018HU1205690,5,1,51155,3,20_29,f,not.hisp.latino,black.aa,80
2018HU1066704,5,4,59303,3,0_9,f,not.hisp.latino,white,100
2018HU1045893,5,3,4103,3,10_19,m,not.hisp.latino,black.aa,176
2018HU0816397,5,2,51045,3,40_49,f,not.hisp.latino,white,174
2018GQ0062901,5,1,51105,3,30_39,m,not.hisp.latino,black.aa,168
2018HU0045682,5,1,51215,3,50_59,f,not.hisp.latino,black.aa,112
2018HU0017781,5,2,51095,3,80_89,f,not.hisp.latino,white,59
2018HU1317460,5,2,51096,3,30_39,m,not.hisp.latino,black.aa,65
2018HU0509046,5,3,51224,3,10_19,m,not.hisp.latino,black.aa,153
2018HU0472671,5,1,51164,3,70_79,m,not.hisp.latino,white,100
2018HU1097542,5,2,59305,3,60_69,m,not.hisp.latino,white,102
2018HU0040715,5,3,51245,3,0_9,m,not.hisp.latino,white,180
2018HU0529667,5,1,51206,3,50_59,f,not.hisp.latino,white,67
2018HU1011994,5,2,51225,3,40_49,f,not.hisp.latino,white,478
2018HU0393913,5,2,51175,3,60_69,f,not.hisp.latino,white,32
2018HU0561380,5,6,10703,3,10_19,m,not.hisp.latino,white,14
2018HU0620967,5,1,51105,3,50_59,m,not.hisp.latino,black.aa,58
2018HU0652775,5,1,59301,3,40_49,f,not.hisp.latino,white,10
2018HU0241443,5,1,51087,3,60_69,f,not.hisp.latino,white,353
2018HU1343635,5,4,51080,3,10_19,m,not.hisp.latino,white,169
2018HU0646046,5,4,55001,3,10_19,f,not.hisp.latino,two.,80
2018HU0478037,5,1,59307,3,50_59,f,not.hisp.latino,white,79
2018HU0304934,5,2,51105,3,60_69,f,not.hisp.latino,white,50
2018HU0159940,5,6,51090,3,0_9,f,not.hisp.latino,white,81
2018HU0398872,5,1,51245,3,60_69,f,not.hisp.latino,white,137
2018HU1047852,5,1,51045,3,30_39,f,not.hisp.latino,white,349
2018HU0524330,5,2,59307,3,40_49,f,not.hisp.latino,white,55
2018HU0736638,5,2,51125,3,50_59,f,not.hisp.latino,white,10
2018HU1181185,5,4,59303,3,20_29,m,not.hisp.latino,asian,42
2018HU0822328,5,3,51235,3,0_9,f,not.hisp.latino,black.aa,204
2018HU0912363,5,2,51145,3,50_59,f,not.hisp.latino,white,61
2018HU0336512,5,3,51045,3,10_19,m,not.hisp.latino,white,91
2018HU1257583,5,1,59302,3,30_39,f,not.hisp.latino,two.,87
2018HU0342709,5,2,51125,3,50_59,f,not.hisp.latino,white,114
2018HU0944905,5,2,51040,3,50_59,m,not.hisp.latino,white,226
2018HU0887915,5,3,51020,3,10_19,m,not.hisp.latino,white,19
2018HU0393644,5,2,51020,3,20_29,f,not.hisp.latino,white,67
2018GQ0127781,5,1,10701,3,50_59,f,not.hisp.latino,black.aa,2
2018HU0436450,5,4,51175,3,20_29,f,hisp.latino,white,21
2018HU0984938,5,1,51165,3,60_69,f,not.hisp.latino,white,57
2018HU1241455,5,1,51097,3,60_69,m,not.hisp.latino,white,50
2018HU0652775,5,2,59301,3,40_49,m,not.hisp.latino,white,12
2018HU0506764,5,3,51154,3,0_9,f,not.hisp.latino,white,42
2018HU0286997,5,1,55002,3,50_59,f,not.hisp.latino,white,68
2018HU0716013,5,1,51164,3,30_39,f,not.hisp.latino,white,24
2018HU0585201,5,3,59307,3,10_19,f,not.hisp.latino,white,323
2018HU0927235,5,1,51206,3,70_79,f,not.hisp.latino,white,107
2018HU1072138,5,2,10701,3,40_49,m,not.hisp.latino,white,58
2018HU0929621,5,2,51040,3,0_9,f,not.hisp.latino,two.,47
2018HU0478672,5,2,4103,3,50_59,f,not.hisp.latino,white,106
2018HU0670984,5,3,51246,3,0_9,f,not.hisp.latino,white,62
2018HU1347337,5,1,51215,3,80_89,m,not.hisp.latino,white,143
