SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0845564,5,2,10701,3,20_29,m,not.hisp.latino,asian,84
2018HU1315836,5,3,51225,3,20_29,f,hisp.latino,a.ind..nat.ak,34
2018HU0166095,5,1,59307,3,50_59,m,not.hisp.latino,white,67
2018HU0907934,5,2,10703,3,40_49,f,not.hisp.latino,asian,216
2018HU1388260,5,2,51235,3,10_19,m,hisp.latino,two.,110
2018HU0457959,5,4,51165,3,20_29,m,not.hisp.latino,asian,227
2018HU1331059,5,1,51084,3,50_59,m,not.hisp.latino,white,110
2018HU0066782,5,2,51154,3,30_39,m,not.hisp.latino,white,143
2018HU0597045,5,2,51089,3,50_59,m,not.hisp.latino,white,27
2018HU0111119,5,3,59306,3,50_59,f,not.hisp.latino,white,15
2018HU1144496,5,1,59305,3,40_49,m,not.hisp.latino,white,112
2018HU0076065,5,2,51164,3,70_79,f,not.hisp.latino,white,99
2018HU1117900,5,2,51246,3,80_89,f,not.hisp.latino,white,114
2018HU0052325,5,1,51224,3,50_59,f,not.hisp.latino,black.aa,27
2018HU0655553,5,1,59303,3,50_59,f,not.hisp.latino,white,49
2018HU1151284,5,3,10703,3,0_9,f,not.hisp.latino,white,185
2018HU1293271,5,1,51110,3,20_29,f,not.hisp.latino,white,57
2018HU0692040,5,2,51255,3,60_69,f,not.hisp.latino,white,48
2018HU1248433,5,1,51167,3,80_89,m,not.hisp.latino,white,50
2018HU0506027,5,1,51246,3,70_79,f,not.hisp.latino,asian,42
2018HU1362045,5,1,51010,3,60_69,m,not.hisp.latino,white,19
2018HU0563822,5,1,51084,3,90_99,f,not.hisp.latino,white,103
2018HU0869337,5,2,10703,3,30_39,f,not.hisp.latino,white,107
2018HU0256073,5,1,51110,3,20_29,f,not.hisp.latino,white,76
2018HU1152394,5,1,51097,3,60_69,f,not.hisp.latino,two.,120
2018HU1111373,5,1,51245,3,10_19,m,hisp.latino,white,438
2018HU1128188,5,4,55001,3,10_19,m,not.hisp.latino,black.aa,54
2018GQ0100550,5,1,10701,3,10_19,m,not.hisp.latino,black.aa,173
2018GQ0139072,5,1,51105,3,10_19,f,not.hisp.latino,white,84
2018HU0110158,5,2,51175,3,60_69,m,not.hisp.latino,black.aa,415
2018HU0776674,5,1,51105,3,30_39,m,not.hisp.latino,white,69
2018HU0963044,5,1,59309,3,60_69,m,not.hisp.latino,asian,83
2018HU1226537,5,2,51244,3,0_9,m,not.hisp.latino,white,20
2018HU0790633,5,1,51010,3,70_79,f,not.hisp.latino,white,164
2018HU1286528,5,1,51125,3,50_59,f,not.hisp.latino,black.aa,44
2018HU1020211,5,1,51097,3,50_59,m,not.hisp.latino,white,24
2018HU0071490,5,3,10702,3,0_9,m,not.hisp.latino,white,99
2018HU0546750,5,2,51010,3,60_69,f,not.hisp.latino,white,16
