SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0812755,5,5,51040,3,0_9,m,not.hisp.latino,white,24
2018HU0127299,5,4,51096,3,10_19,f,not.hisp.latino,black.aa,34
2018HU0324619,5,4,51245,3,20_29,m,hisp.latino,two.,26
2018HU0363184,5,6,51255,3,0_9,f,not.hisp.latino,white,57
2018HU1325557,5,1,59304,3,60_69,f,not.hisp.latino,white,10
2018HU0937504,5,1,51090,3,60_69,m,not.hisp.latino,white,113
2018GQ0117545,5,1,51135,3,30_39,m,not.hisp.latino,black.aa,65
2018HU1292549,5,2,59307,3,50_59,f,not.hisp.latino,white,66
2018GQ0021424,5,1,51040,3,10_19,m,not.hisp.latino,white,41
2018HU0434292,5,2,51167,3,30_39,f,not.hisp.latino,white,255
2018HU1035078,5,2,51164,3,50_59,m,not.hisp.latino,white,118
2018HU0394686,5,1,51120,3,30_39,f,not.hisp.latino,white,77
2018HU0743740,5,2,51154,3,20_29,m,not.hisp.latino,white,132
2018HU0004508,5,1,51087,3,60_69,m,not.hisp.latino,white,152
2018HU0044658,5,3,51080,3,10_19,m,not.hisp.latino,white,178
2018HU0430336,5,4,51225,3,0_9,f,not.hisp.latino,white,145
2018HU0461303,5,5,59308,3,0_9,m,not.hisp.latino,white,61
2018HU1200016,5,1,51145,3,20_29,f,hisp.latino,white,130
2018HU0681640,5,1,51246,3,50_59,m,not.hisp.latino,white,18
2018HU0177259,5,6,51087,3,10_19,m,hisp.latino,other,263
2018HU0539718,5,4,51135,3,40_49,m,hisp.latino,white,60
2018HU1288791,5,3,10701,3,0_9,f,not.hisp.latino,white,67
2018HU1149858,5,1,51045,3,70_79,m,not.hisp.latino,white,39
2018HU1140152,5,1,51095,3,60_69,m,not.hisp.latino,black.aa,41
2018HU1331156,5,1,59307,3,60_69,f,not.hisp.latino,white,54
2018HU0161048,5,1,1301,3,40_49,f,not.hisp.latino,white,78
2018HU0367884,5,2,51175,3,30_39,f,not.hisp.latino,asian,42
2018HU0654070,5,3,51125,3,0_9,m,not.hisp.latino,white,63
2018HU0584081,5,1,51010,3,40_49,m,not.hisp.latino,white,341
2018HU0776972,5,3,51164,3,10_19,m,not.hisp.latino,white,338
2018HU1344517,5,6,51206,3,0_9,m,not.hisp.latino,white,115
2018HU1378514,5,3,51125,3,30_39,m,not.hisp.latino,black.aa,102
2018HU0640205,5,1,59302,3,70_79,f,not.hisp.latino,white,21
2018HU1173289,5,2,51167,3,60_69,m,not.hisp.latino,black.aa,19
2018HU0139166,5,3,4102,3,0_9,m,not.hisp.latino,white,173
2018HU0125170,5,1,51044,3,60_69,m,not.hisp.latino,white,36
2018HU1171747,5,2,10703,3,30_39,m,not.hisp.latino,white,108
2018HU1268104,5,4,51235,3,0_9,f,not.hisp.latino,black.aa,171
2018HU0584523,5,2,51120,3,70_79,f,not.hisp.latino,white,72
2018HU0896776,5,1,51255,3,20_29,f,not.hisp.latino,black.aa,203
2018HU1158566,5,3,59301,3,20_29,m,not.hisp.latino,asian,103
2018GQ0087022,5,1,51115,3,20_29,m,not.hisp.latino,black.aa,67
2018HU0763660,5,1,4102,3,30_39,f,not.hisp.latino,two.,86
2018HU0134738,5,3,51165,3,10_19,m,not.hisp.latino,black.aa,196
2018HU0853956,5,1,51145,3,40_49,m,not.hisp.latino,white,115
