SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU1042122,5,1,51087,3,50_59,m,not.hisp.latino,white,127
2018GQ0110063,5,1,51096,3,20_29,f,not.hisp.latino,white,19
2018HU0375428,5,5,10702,3,0_9,f,hisp.latino,other,158
2018HU1175390,5,1,51085,3,60_69,m,not.hisp.latino,white,115
2018HU0744177,5,3,51096,3,40_49,m,not.hisp.latino,white,76
2018GQ0024866,5,1,51090,3,10_19,f,hisp.latino,white,4
2018HU0043036,5,2,51154,3,20_29,m,not.hisp.latino,white,12
2018HU0183624,5,1,51040,3,70_79,f,not.hisp.latino,white,7
2018HU0224700,5,2,51215,3,50_59,f,hisp.latino,white,90
2018HU1261759,5,1,51096,3,70_79,f,not.hisp.latino,white,32
2018HU0994369,5,1,51225,3,30_39,m,not.hisp.latino,white,95
2018HU1033739,5,2,51044,3,40_49,f,not.hisp.latino,white,99
2018HU0286995,5,2,51095,3,40_49,f,not.hisp.latino,white,89
2018HU0934981,5,3,51096,3,20_29,f,not.hisp.latino,white,42
2018HU0494332,5,1,51080,3,80_89,m,not.hisp.latino,white,149
2018HU1068762,5,1,51255,3,40_49,m,not.hisp.latino,white,20
2018HU0571353,5,2,1302,3,20_29,f,not.hisp.latino,asian,115
2018HU0581763,5,1,51135,3,60_69,f,not.hisp.latino,black.aa,25
2018HU1146245,5,1,51089,3,70_79,m,not.hisp.latino,white,152
2018HU0242820,5,1,51095,3,70_79,f,not.hisp.latino,white,112
2018HU0696710,5,2,51120,3,10_19,f,hisp.latino,white,123
2018HU0811818,5,2,59307,3,30_39,m,not.hisp.latino,asian,114
2018HU0646247,5,7,51095,3,0_9,f,not.hisp.latino,white,144
2018HU0671204,5,2,51089,3,50_59,f,not.hisp.latino,black.aa,948
2018HU0862901,5,1,51245,3,40_49,f,not.hisp.latino,white,20
2018GQ0148263,5,1,51040,3,10_19,f,not.hisp.latino,black.aa,29
2018HU1398649,5,2,59307,3,10_19,m,not.hisp.latino,black.aa,468
2018HU0528546,5,1,51145,3,60_69,f,not.hisp.latino,black.aa,28
2018HU0222960,5,2,51097,3,50_59,f,not.hisp.latino,white,231
2018HU0755613,5,2,51085,3,50_59,m,not.hisp.latino,white,116
2018GQ0091197,5,1,51020,3,10_19,f,hisp.latino,other,33
2018HU0894040,5,3,51167,3,10_19,f,not.hisp.latino,asian,76
2018HU0518030,5,1,51044,3,60_69,f,not.hisp.latino,black.aa,63
2018HU0108400,5,2,51044,3,40_49,f,hisp.latino,black.aa,378
2018HU0972027,5,3,59305,3,20_29,f,not.hisp.latino,asian,757
2018HU0760200,5,2,51125,3,30_39,m,not.hisp.latino,white,3
2018HU0342515,5,1,51215,3,60_69,f,not.hisp.latino,white,73
2018HU0617850,5,2,51090,3,30_39,m,not.hisp.latino,white,104
2018HU0955311,5,1,51087,3,70_79,m,not.hisp.latino,white,182
2018HU1349942,5,2,59303,3,30_39,f,not.hisp.latino,white,174
2018HU0255517,5,2,51096,3,10_19,f,not.hisp.latino,black.aa,130
2018HU0261026,5,1,1301,3,30_39,f,not.hisp.latino,white,206
2018HU1003242,5,1,51154,3,60_69,f,not.hisp.latino,black.aa,11
2018HU1149270,5,2,51165,3,80_89,m,not.hisp.latino,white,282
2018HU0476496,5,4,51089,3,10_19,m,not.hisp.latino,black.aa,271
2018HU0228618,5,1,51090,3,70_79,f,not.hisp.latino,white,81
