SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0333255,5,1,10703,3,60_69,f,not.hisp.latino,black.aa,173
2018HU1105878,5,2,59308,3,70_79,f,not.hisp.latino,white,112
2018GQ0021932,5,1,51164,3,20_29,m,not.hisp.latino,white,0
2018HU0407286,5,4,51215,3,10_19,m,not.hisp.latino,white,150
2018HU1065975,5,1,51084,3,60_69,f,not.hisp.latino,white,22
2018HU1245871,5,1,51244,3,70_79,m,not.hisp.latino,white,14
2018HU0212490,5,2,59307,3,40_49,f,not.hisp.latino,white,39
2018HU0527314,5,2,51175,3,20_29,f,hisp.latino,white,72
2018HU0809551,5,2,51245,3,0_9,m,not.hisp.latino,two.,463
2018HU0731595,5,3,51164,3,10_19,f,not.hisp.latino,white,147
2018HU0526372,5,2,51089,3,50_59,f,not.hisp.latino,white,65
2018HU0292668,5,1,51044,3,50_59,f,not.hisp.latino,white,13
2018GQ0058494,5,1,51155,3,30_39,m,not.hisp.latino,black.aa,100
2018HU0506012,5,3,51246,3,0_9,f,not.hisp.latino,white,69
2018HU1108364,5,1,59301,3,80_89,f,not.hisp.latino,white,100
2018HU0335762,5,1,51010,3,80_89,f,not.hisp.latino,white,18
2018HU0485214,5,1,51097,3,70_79,f,not.hisp.latino,white,27
2018HU1320215,5,4,59301,3,40_49,f,not.hisp.latino,black.aa,231
2018HU0452588,5,5,51097,3,10_19,m,not.hisp.latino,white,180
2018HU0242199,5,2,4102,3,60_69,m,not.hisp.latino,black.aa,75
2018HU0548797,5,2,51045,3,0_9,f,not.hisp.latino,white,103
2018HU0858516,5,1,51105,3,50_59,m,not.hisp.latino,black.aa,24
2018HU0707060,5,1,51087,3,40_49,f,not.hisp.latino,white,44
2018HU0893964,5,4,55001,3,10_19,m,not.hisp.latino,black.aa,80
2018HU1001974,5,2,51115,3,10_19,f,not.hisp.latino,two.,106
2018GQ0020747,5,1,51097,3,80_89,f,hisp.latino,white,188
2018HU1367607,5,1,10702,3,60_69,m,not.hisp.latino,white,18
2018GQ0153937,5,1,51105,3,50_59,m,not.hisp.latino,white,6
2018HU0396385,5,2,1302,3,20_29,f,not.hisp.latino,white,25
2018HU0107533,5,2,51010,3,50_59,f,not.hisp.latino,white,18
2018HU0498437,5,2,51206,3,40_49,f,not.hisp.latino,black.aa,188
2018HU1273328,5,2,51110,3,70_79,m,not.hisp.latino,white,32
2018HU0252910,5,4,55001,3,0_9,m,not.hisp.latino,black.aa,107
2018HU1014561,5,5,51085,3,10_19,m,not.hisp.latino,white,81
2018HU0703969,5,1,51225,3,50_59,m,not.hisp.latino,white,20
2018HU1304903,5,2,51125,3,70_79,f,not.hisp.latino,white,15
2018HU0789188,5,1,51165,3,70_79,f,not.hisp.latino,black.aa,85
