SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0235648,5,1,51045,3,30_39,m,not.hisp.latino,white,165
2018HU0378980,5,2,51095,3,70_79,f,not.hisp.latino,white,100
2018HU0375561,5,7,55001,3,0_9,m,hisp.latino,other,134
2018HU0204123,5,1,51215,3,50_59,m,not.hisp.latino,white,27
2018HU0929902,5,2,51235,3,50_59,f,not.hisp.latino,white,44
2018HU1004340,5,1,51010,3,60_69,m,not.hisp.latino,white,15
2018HU0822328,5,1,51235,3,50_59,f,not.hisp.latino,black.aa,155
2018HU0175528,5,5,51115,3,0_9,m,not.hisp.latino,white,54
2018HU0939550,5,2,51235,3,20_29,m,not.hisp.latino,white,56
2018HU0421007,5,3,51010,3,10_19,m,not.hisp.latino,white,243
2018HU0815716,5,4,59309,3,0_9,m,not.hisp.latino,white,24
2018HU0616694,5,1,59308,3,40_49,f,not.hisp.latino,white,21
2018HU0914933,5,1,10701,3,50_59,f,not.hisp.latino,white,15
2018HU0236295,5,3,51095,3,10_19,m,not.hisp.latino,white,28
2018HU1219789,5,2,51225,3,70_79,f,not.hisp.latino,white,91
2018HU1078961,5,1,59308,3,70_79,m,not.hisp.latino,white,38
2018HU0943596,5,2,51084,3,60_69,m,not.hisp.latino,white,99
2018HU0219349,5,1,51090,3,50_59,m,not.hisp.latino,white,17
2018HU0340168,5,1,51245,3,50_59,m,not.hisp.latino,white,140
2018HU1316178,5,2,51040,3,60_69,f,not.hisp.latino,white,104
2018HU1195714,5,4,51246,3,10_19,m,not.hisp.latino,white,173
2018HU0434422,5,3,51164,3,0_9,f,not.hisp.latino,white,92
2018HU0479626,5,4,51167,3,10_19,m,not.hisp.latino,white,135
2018HU0533545,5,4,51175,3,0_9,m,not.hisp.latino,white,61
2018HU1161387,5,1,51135,3,70_79,m,not.hisp.latino,white,11
2018HU1371549,5,3,59307,3,20_29,m,not.hisp.latino,white,72
2018HU0506615,5,1,51164,3,30_39,m,not.hisp.latino,asian,206
2018HU0225687,5,1,59303,3,60_69,m,not.hisp.latino,white,81
2018HU0262754,5,2,51154,3,60_69,m,not.hisp.latino,white,57
2018HU1354718,5,2,51105,3,40_49,m,not.hisp.latino,black.aa,200
2018HU0659298,5,1,51125,3,80_89,m,not.hisp.latino,white,51
2018HU0758070,5,1,51096,3,30_39,m,hisp.latino,white,754
2018HU1017083,5,4,59305,3,0_9,m,not.hisp.latino,white,52
2018HU0035214,5,3,51175,3,0_9,m,hisp.latino,white,89
2018HU0646247,5,6,51095,3,0_9,f,not.hisp.latino,white,143
2018HU0600375,5,1,51010,3,40_49,f,not.hisp.latino,white,99
2018HU0308593,5,3,51246,3,10_19,m,not.hisp.latino,white,288
2018HU1241012,5,1,51125,3,70_79,m,not.hisp.latino,white,33
2018HU0297516,5,1,10702,3,40_49,m,not.hisp.latino,asian,97
2018HU1237116,5,4,10701,3,10_19,f,not.hisp.latino,white,271
2018HU0932973,5,2,51020,3,50_59,m,not.hisp.latino,white,16
2018HU0119508,5,2,51089,3,60_69,f,not.hisp.latino,white,112
2018HU0059138,5,1,51120,3,70_79,m,not.hisp.latino,white,68
2018HU0911084,5,1,55002,3,40_49,m,not.hisp.latino,white,48
2018HU0063669,5,4,51090,3,10_19,f,not.hisp.latino,white,111
2018HU0037147,5,3,10702,3,0_9,f,not.hisp.latino,white,58
2018HU1185719,5,3,51167,3,30_39,f,not.hisp.latino,white,115
2018HU0025737,5,2,51010,3,70_79,m,not.hisp.latino,white,116
2018HU1310459,5,2,51010,3,20_29,m,not.hisp.latino,white,71
2018HU0589394,5,2,59303,3,30_39,f,not.hisp.latino,white,91
2018HU0179946,5,4,51164,3,0_9,m,not.hisp.latino,white,59
2018HU1090731,5,1,51155,3,90_99,f,not.hisp.latino,white,204
2018HU0484186,5,2,51167,3,60_69,f,not.hisp.latino,black.aa,62
2018HU1184384,5,3,51224,3,0_9,f,not.hisp.latino,asian,125
2018HU1224240,5,2,51164,3,70_79,f,not.hisp.latino,black.aa,203
2018HU0369576,5,1,51235,3,70_79,f,not.hisp.latino,white,159
2018HU0430267,5,2,51145,3,40_49,f,not.hisp.latino,black.aa,97
2018HU0879532,5,5,1301,3,0_9,m,not.hisp.latino,white,19
2018HU1212574,5,1,10703,3,50_59,m,not.hisp.latino,white,118
2018HU0009139,5,1,51089,3,50_59,m,not.hisp.latino,white,142
2018HU0017048,5,3,51246,3,30_39,m,not.hisp.latino,white,166
2018HU1171365,5,4,59303,3,30_39,m,hisp.latino,other,571
2018HU0133447,5,2,51115,3,60_69,f,not.hisp.latino,asian,163
2018HU0136871,5,1,51087,3,40_49,f,not.hisp.latino,white,47
2018HU1297639,5,2,51040,3,20_29,m,not.hisp.latino,white,295
2018HU0402418,5,3,59302,3,0_9,f,hisp.latino,white,215
2018HU1064734,5,1,59302,3,20_29,f,not.hisp.latino,black.aa,45
2018HU0133843,5,1,10701,3,50_59,f,not.hisp.latino,asian,81
2018HU0197807,5,1,51040,3,20_29,f,not.hisp.latino,white,139
2018HU0582674,5,4,51215,3,60_69,m,not.hisp.latino,white,92
2018HU0709535,5,2,51120,3,70_79,f,not.hisp.latino,black.aa,289
2018HU0263305,5,5,10702,3,20_29,m,hisp.latino,white,203
2018HU0904263,5,2,51097,3,40_49,m,not.hisp.latino,white,86
2018HU0377255,5,1,59303,3,60_69,m,not.hisp.latino,white,63
2018HU0338900,5,1,51225,3,30_39,m,not.hisp.latino,white,40
2018HU0765302,5,1,51224,3,60_69,f,not.hisp.latino,white,482
2018HU0838375,5,1,51090,3,60_69,f,not.hisp.latino,white,25
2018HU1135064,5,4,51089,3,0_9,f,not.hisp.latino,white,10
2018HU0379528,5,1,51165,3,30_39,f,not.hisp.latino,white,128
2018HU0504751,5,1,51010,3,30_39,f,not.hisp.latino,white,177
2018GQ0023940,5,1,51084,3,20_29,m,hisp.latino,white,60
2018HU1110332,5,3,10701,3,20_29,f,not.hisp.latino,white,163
2018HU0053276,5,1,51125,3,70_79,m,not.hisp.latino,white,201
2018HU0838175,5,2,51115,3,50_59,f,not.hisp.latino,black.aa,109
2018HU0976723,5,2,51246,3,20_29,f,hisp.latino,white,152
2018HU0102726,5,3,59301,3,20_29,m,not.hisp.latino,white,140
2018HU1060505,5,1,51105,3,50_59,f,not.hisp.latino,white,79
2018HU0009857,5,1,51225,3,60_69,f,not.hisp.latino,black.aa,79
2018HU0343270,5,1,59304,3,30_39,m,not.hisp.latino,white,54
2018HU0266498,5,3,51155,3,0_9,m,not.hisp.latino,white,64
2018HU1341014,5,2,51095,3,70_79,m,not.hisp.latino,white,51
2018HU0274293,5,1,59307,3,50_59,f,not.hisp.latino,white,45
2018HU0491839,5,1,51045,3,50_59,f,not.hisp.latino,white,29
2018HU0538422,5,1,51206,3,50_59,f,not.hisp.latino,black.aa,27
2018GQ0035081,5,1,51154,3,20_29,m,not.hisp.latino,white,9
2018HU1051068,5,2,51246,3,40_49,f,not.hisp.latino,white,71
2018HU0023352,5,1,51164,3,80_89,f,not.hisp.latino,white,181
2018HU0535715,5,3,51135,3,0_9,f,not.hisp.latino,white,43
2018HU0959381,5,2,51089,3,60_69,f,not.hisp.latino,white,16
2018HU1066458,5,2,51040,3,20_29,m,not.hisp.latino,white,71
2018HU0183015,5,1,51255,3,70_79,m,not.hisp.latino,white,20
2018HU0754944,5,1,59301,3,30_39,f,hisp.latino,other,47
2018HU1030182,5,4,51235,3,20_29,f,not.hisp.latino,white,33
2018HU0715078,5,2,51110,3,20_29,m,not.hisp.latino,asian,19
2018HU0484729,5,1,59303,3,50_59,f,not.hisp.latino,white,64
2018HU0976471,5,2,51096,3,20_29,f,not.hisp.latino,white,69
2018HU1297857,5,3,51080,3,10_19,m,not.hisp.latino,white,45
2018HU0025548,5,3,59309,3,20_29,f,not.hisp.latino,asian,61
2018HU0494332,5,1,51080,3,80_89,m,not.hisp.latino,white,149
2018HU0502088,5,4,51167,3,0_9,f,not.hisp.latino,white,34
2018HU0895159,5,1,51085,3,60_69,f,not.hisp.latino,white,128
2018HU0002761,5,1,51010,3,80_89,f,not.hisp.latino,white,130
2018HU1250160,5,2,51010,3,30_39,m,not.hisp.latino,white,7
2018HU1365592,5,8,4102,3,0_9,m,not.hisp.latino,white,62
2018HU1270155,5,2,10701,3,50_59,f,not.hisp.latino,white,83
2018HU0693368,5,5,59303,3,10_19,m,not.hisp.latino,white,57
2018HU0879274,5,2,51095,3,40_49,f,not.hisp.latino,white,184
2018HU1271102,5,1,51090,3,20_29,f,not.hisp.latino,white,160
2018HU1320021,5,4,59305,3,0_9,m,not.hisp.latino,two.,57
2018HU1114277,5,3,10701,3,10_19,m,not.hisp.latino,white,27
2018HU1386945,5,2,51225,3,20_29,f,not.hisp.latino,white,25
2018HU0102972,5,2,59301,3,20_29,m,not.hisp.latino,white,93
2018HU0425774,5,5,51215,3,0_9,f,not.hisp.latino,two.,60
2018HU1117196,5,3,51020,3,30_39,m,not.hisp.latino,white,168
2018HU0380222,5,1,51165,3,70_79,m,not.hisp.latino,white,34
2018HU1263477,5,3,51164,3,80_89,f,not.hisp.latino,white,25
2018HU1125090,5,4,51087,3,0_9,f,not.hisp.latino,white,169
2018HU1014292,5,3,55001,3,0_9,f,not.hisp.latino,black.aa,80
2018HU0146966,5,1,55001,3,30_39,f,not.hisp.latino,white,111
2018HU0504585,5,1,51255,3,30_39,m,not.hisp.latino,white,40
2018HU0483386,5,5,59304,3,60_69,f,not.hisp.latino,black.aa,127
2018HU1227875,5,1,59303,3,60_69,m,not.hisp.latino,white,70
2018HU0887172,5,1,51154,3,90_99,f,not.hisp.latino,white,33
2018HU0250160,5,3,51040,3,20_29,m,not.hisp.latino,asian,234
2018HU1294198,5,3,1301,3,0_9,m,not.hisp.latino,white,80
2018HU0146145,5,5,51135,3,10_19,f,not.hisp.latino,white,149
2018HU1200423,5,2,51224,3,20_29,f,not.hisp.latino,white,113
2018HU0652835,5,3,10701,3,0_9,f,not.hisp.latino,white,16
2018HU1011639,5,1,59301,3,60_69,f,not.hisp.latino,white,43
2018HU0108103,5,4,55002,3,0_9,f,not.hisp.latino,white,130
2018HU0287190,5,2,51089,3,60_69,f,not.hisp.latino,white,123
2018HU0876329,5,3,51084,3,20_29,f,not.hisp.latino,white,48
2018HU0415556,5,2,51087,3,30_39,m,not.hisp.latino,white,42
2018HU0739667,5,1,1302,3,90_99,m,not.hisp.latino,asian,63
2018HU0439161,5,1,59302,3,60_69,m,not.hisp.latino,white,20
2018HU0476889,5,5,51097,3,0_9,m,not.hisp.latino,black.aa,30
2018HU1133159,5,1,59304,3,80_89,f,not.hisp.latino,white,106
2018HU0683328,5,3,51120,3,30_39,m,not.hisp.latino,two.,67
2018HU0123971,5,1,51235,3,60_69,m,not.hisp.latino,black.aa,33
2018HU1379460,5,2,59303,3,60_69,m,not.hisp.latino,white,67
2018GQ0031645,5,1,55002,3,50_59,m,not.hisp.latino,black.aa,86
2018GQ0113080,5,1,51105,3,20_29,m,not.hisp.latino,white,15
2018HU0543621,5,4,51155,3,10_19,m,not.hisp.latino,black.aa,112
2018HU1086112,5,2,51097,3,50_59,f,not.hisp.latino,white,66
2018HU0261123,5,3,51097,3,20_29,f,not.hisp.latino,white,143
2018HU0030733,5,1,51245,3,40_49,f,not.hisp.latino,white,56
2018HU0371665,5,2,51245,3,50_59,f,not.hisp.latino,white,71
2018HU0500468,5,1,51206,3,80_89,m,not.hisp.latino,white,219
2018HU0174512,5,1,51115,3,60_69,f,not.hisp.latino,white,94
2018HU0396096,5,3,51175,3,0_9,f,not.hisp.latino,black.aa,176
2018GQ0065498,5,1,51090,3,30_39,m,not.hisp.latino,asian,165
2018HU1057655,5,2,51087,3,50_59,m,not.hisp.latino,white,156
2018HU0870964,5,2,59305,3,60_69,f,not.hisp.latino,white,18
2018HU0132065,5,4,51115,3,0_9,f,not.hisp.latino,white,545
2018HU0524606,5,1,55002,3,40_49,f,not.hisp.latino,white,42
2018HU1393595,5,1,10703,3,40_49,f,not.hisp.latino,white,46
2018HU0803143,5,1,51154,3,30_39,f,not.hisp.latino,black.aa,83
2018HU0153291,5,2,59303,3,30_39,f,not.hisp.latino,white,58
2018HU1290979,5,1,51105,3,50_59,f,not.hisp.latino,white,32
2018HU0853843,5,5,51244,3,10_19,m,not.hisp.latino,white,108
2018HU0001881,5,3,51110,3,10_19,f,hisp.latino,white,42
2018HU0172363,5,1,4102,3,60_69,f,not.hisp.latino,white,165
2018GQ0034208,5,1,51115,3,20_29,m,not.hisp.latino,white,144
2018HU0986447,5,1,51167,3,30_39,f,not.hisp.latino,white,34
2018HU1119195,5,2,51244,3,0_9,m,not.hisp.latino,white,166
2018HU1347915,5,2,59307,3,80_89,f,not.hisp.latino,white,46
2018HU1243393,5,3,59304,3,10_19,f,not.hisp.latino,asian,48
2018HU0039738,5,1,51175,3,30_39,f,not.hisp.latino,black.aa,82
2018HU1140131,5,4,59303,3,70_79,f,not.hisp.latino,two.,80
2018HU0892219,5,1,51045,3,70_79,m,not.hisp.latino,white,49
2018HU0277872,5,1,51164,3,70_79,m,not.hisp.latino,white,56
2018HU1400215,5,1,51087,3,80_89,m,not.hisp.latino,white,22
2018HU1305502,5,2,51255,3,30_39,m,not.hisp.latino,white,27
2018HU0016579,5,2,51045,3,50_59,f,not.hisp.latino,white,29
2018HU0964934,5,1,51215,3,70_79,f,not.hisp.latino,white,22
2018HU1287265,5,2,51235,3,20_29,m,not.hisp.latino,white,29
2018HU0843560,5,2,51085,3,60_69,f,not.hisp.latino,white,67
2018HU0039327,5,2,51167,3,50_59,f,not.hisp.latino,white,53
2018HU0649829,5,1,59302,3,50_59,m,not.hisp.latino,asian,221
