SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU1372382,5,2,59308,3,50_59,f,not.hisp.latino,white,28
2018HU0905479,5,2,51115,3,60_69,f,not.hisp.latino,black.aa,43
2018HU0435412,5,1,51110,3,40_49,f,not.hisp.latino,white,38
2018HU1208846,5,1,51206,3,60_69,f,not.hisp.latino,white,38
2018HU1224666,5,1,51215,3,70_79,m,not.hisp.latino,white,26
2018HU0246972,5,1,51085,3,20_29,m,not.hisp.latino,white,64
2018HU0003051,5,4,10701,3,30_39,m,hisp.latino,other,22
2018HU1145882,5,2,51089,3,50_59,m,not.hisp.latino,white,159
2018HU0989324,5,2,51125,3,50_59,m,not.hisp.latino,white,13
2018HU0730032,5,2,51125,3,30_39,f,not.hisp.latino,white,24
2018GQ0082468,5,1,51010,3,20_29,m,not.hisp.latino,white,71
2018HU0793663,5,1,59302,3,20_29,f,not.hisp.latino,white,167
2018HU0388555,5,4,10702,3,10_19,m,not.hisp.latino,white,61
2018HU1085856,5,2,1302,3,60_69,f,not.hisp.latino,white,54
2018HU1298624,5,3,51246,3,30_39,f,not.hisp.latino,white,205
2018HU0603494,5,3,51244,3,0_9,m,not.hisp.latino,white,33
2018HU0959655,5,3,51010,3,30_39,m,not.hisp.latino,white,61
2018HU0741162,5,1,51154,3,30_39,f,not.hisp.latino,black.aa,87
2018HU1335726,5,1,51224,3,40_49,m,not.hisp.latino,black.aa,99
2018HU0169230,5,2,59305,3,50_59,f,not.hisp.latino,white,31
2018HU0793120,5,3,59307,3,0_9,f,not.hisp.latino,white,78
2018HU1333608,5,1,59309,3,30_39,m,not.hisp.latino,white,103
2018HU0371600,5,4,10703,3,10_19,f,not.hisp.latino,white,25
2018HU0367200,5,1,4103,3,60_69,m,not.hisp.latino,white,23
2018HU1246897,5,1,51225,3,40_49,m,not.hisp.latino,asian,135
2018GQ0027097,5,1,51087,3,30_39,m,not.hisp.latino,white,7
2018HU1142266,5,2,51215,3,20_29,f,not.hisp.latino,white,95
2018HU1386976,5,2,59301,3,0_9,m,hisp.latino,other,343
2018HU1254895,5,3,51235,3,0_9,f,not.hisp.latino,white,32
2018HU0441189,5,2,59302,3,60_69,f,not.hisp.latino,white,32
