SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU0791217,5,3,51164,3,40_49,m,not.hisp.latino,white,133
2018HU0172686,5,5,51080,3,0_9,m,not.hisp.latino,white,101
2018HU1008667,5,2,51010,3,20_29,f,not.hisp.latino,white,85
2018HU0458723,5,1,51090,3,40_49,f,not.hisp.latino,white,32
2018HU1363985,5,1,59308,3,70_79,f,not.hisp.latino,white,125
2018HU0671489,5,1,51154,3,20_29,f,not.hisp.latino,white,76
2018HU0050017,5,1,59303,3,60_69,m,not.hisp.latino,white,135
2018HU1037660,5,4,51175,3,10_19,m,hisp.latino,other,36
2018HU1335511,5,2,51010,3,60_69,f,not.hisp.latino,white,73
2018HU0934926,5,1,51020,3,80_89,f,not.hisp.latino,white,89
2018GQ0152691,5,1,51010,3,20_29,m,not.hisp.latino,black.aa,34
2018HU0366721,5,3,10703,3,20_29,m,not.hisp.latino,two.,185
2018HU0143169,5,1,51120,3,70_79,f,not.hisp.latino,white,57
2018HU1152306,5,2,55001,3,60_69,m,not.hisp.latino,white,147
2018HU0339005,5,1,59305,3,80_89,f,not.hisp.latino,white,105
2018HU0412164,5,1,4103,3,50_59,m,not.hisp.latino,white,166
2018HU1260502,5,1,51110,3,60_69,m,not.hisp.latino,white,17
2018HU1355636,5,1,51154,3,20_29,m,not.hisp.latino,asian,32
2018HU0899182,5,1,51097,3,50_59,f,not.hisp.latino,white,17
2018HU0232253,5,4,10701,3,0_9,f,not.hisp.latino,asian,52
2018HU0728830,5,4,55002,3,20_29,f,not.hisp.latino,white,122
2018HU0518179,5,6,59307,3,50_59,f,hisp.latino,white,222
2018HU0121779,5,2,59302,3,20_29,f,not.hisp.latino,asian,90
2018HU0668832,5,3,51120,3,20_29,m,not.hisp.latino,white,88
2018HU0246599,5,2,51010,3,50_59,m,not.hisp.latino,white,39
2018HU0017379,5,1,51087,3,60_69,m,not.hisp.latino,white,36
2018HU0706036,5,1,51206,3,60_69,m,not.hisp.latino,black.aa,14
2018HU1355230,5,3,10702,3,20_29,m,not.hisp.latino,asian,69
2018HU0946761,5,1,59307,3,70_79,m,not.hisp.latino,black.aa,213
2018HU1346146,5,3,51040,3,20_29,f,not.hisp.latino,white,377
2018GQ0104799,5,1,51135,3,80_89,f,not.hisp.latino,black.aa,34
2018HU0730089,5,3,51105,3,10_19,m,not.hisp.latino,white,10
2018HU0716962,5,1,59302,3,40_49,m,not.hisp.latino,white,60
2018HU0066195,5,2,51246,3,30_39,f,not.hisp.latino,white,138
2018GQ0057042,5,1,51105,3,50_59,m,hisp.latino,other,34
2018HU1160446,5,2,59301,3,70_79,f,not.hisp.latino,asian,74
2018GQ0037686,5,1,51095,3,80_89,f,not.hisp.latino,white,42
2018HU1199060,5,1,55002,3,40_49,m,hisp.latino,black.aa,78
2018HU0208185,5,7,51010,3,10_19,m,not.hisp.latino,white,92
2018HU0216937,5,2,51045,3,60_69,f,not.hisp.latino,white,129
2018HU0864184,5,1,51164,3,60_69,m,not.hisp.latino,white,36
2018HU0407516,5,1,59304,3,60_69,f,not.hisp.latino,white,42
2018HU0025156,5,3,59302,3,10_19,m,not.hisp.latino,other,20
2018HU1268620,5,1,51040,3,20_29,m,not.hisp.latino,white,57
2018HU0251830,5,3,51110,3,20_29,m,hisp.latino,white,41
2018HU0736808,5,1,51164,3,60_69,m,not.hisp.latino,two.,92
2018HU0793995,5,1,51135,3,50_59,f,not.hisp.latino,white,213
2018HU1115318,5,4,51215,3,10_19,m,not.hisp.latino,white,14
2018HU0568712,5,1,51085,3,90_99,f,not.hisp.latino,white,38
2018HU1129072,5,1,51175,3,20_29,m,not.hisp.latino,white,206
2018HU0686308,5,1,51010,3,50_59,f,not.hisp.latino,white,100
2018HU0417425,5,4,51175,3,60_69,f,not.hisp.latino,white,28
2018HU0701482,5,1,51255,3,30_39,m,not.hisp.latino,asian,32
2018HU0433817,5,2,51145,3,50_59,m,not.hisp.latino,white,38
2018HU0694466,5,2,51096,3,30_39,f,not.hisp.latino,white,327
2018HU0141154,5,1,51246,3,70_79,f,not.hisp.latino,white,132
2018HU1365675,5,1,59307,3,50_59,f,not.hisp.latino,white,217
