PPSORT,CMA,AGE,SEX,RACE
196004,933,a20_24,m,ao_esao_Chinese
44167,933,a10_14,m,onao_Canadian
330291,933,a45_49,m,eo_obio
560632,933,a50_54,m,eo_weo_Dutch
687652,933,a0_4,m,onao_Canadian
782712,933,a45_49,f,ao
172597,933,a40_44,f,eo_oeeo
687628,933,a30_34,m,eo_eeo_Ukrainian
126450,933,a40_44,f,ao_sao_ei
546909,933,a75_79,f,eo_eeo_Polish
693880,933,a60_64,f,ao_esao_Chinese
407616,933,a15_19,m,ao_esao_Chinese
854433,933,a30_34,f,ao_sao_ei
225791,933,a35_39,m,eo_bio_English
795625,933,a60_64,f,ao_sao_ei
871947,933,a60_64,m,onao_Canadian
632452,933,a20_24,m,ao_esao_Chinese
334560,933,a75_79,f,eo_eeo_Ukrainian
647027,933,a20_24,f,onao_Canadian
545586,933,a20_24,m,onao_Canadian
136467,933,a50_54,f,ao_esao_Filipino
347073,933,a50_54,f,ao_esao_Chinese
124457,933,a30_34,f,ao_esao_Chinese
798616,933,a55_59,f,lcsao
361638,933,a65_69,f,ao_esao_Chinese
828240,933,a45_49,f,ao_sao_ei
861244,933,a10_14,f,ao_esao_Filipino
472539,933,a15_19,f,ao_oesao
170605,933,a85_,m,eo_bio_Scottish
423549,933,a60_64,m,ao_esao_Filipino
815365,933,a20_24,f,ao_esao_Chinese
788893,933,a70_74,m,eo_bio_English
26975,933,a30_34,f,eo_weo_German
170576,933,a30_34,f,eo_oeo
337303,933,a65_69,m,eo_weo_German
851887,933,a5_9,f,ao_esao_Filipino
866726,933,a35_39,m,ao
619600,933,a20_24,f,eo_weo_Dutch
192465,933,a20_24,m,ao_oesao
525998,933,a50_54,f,ao_wcameo
587198,933,a50_54,f,ao_esao_Chinese
599557,933,a60_64,m,eo_neo
673458,933,a65_69,f,eo_bio_English
734916,933,a35_39,m,ao_sao_ei
22559,933,a30_34,f,onao_Canadian
617819,933,a5_9,f,onao_Canadian
538780,933,a35_39,f,ao_esao_Chinese
748138,933,a45_49,f,eo_eeo_Ukrainian
812939,933,a25_29,m,eo_eeo_Ukrainian
53787,933,a20_24,f,ao_esao_Chinese
402781,933,a25_29,f,eo_obio
477289,933,a10_14,m,onao_Canadian
757698,933,a45_49,m,ao_esao_Filipino
249700,933,a60_64,f,ao_esao_Chinese
7322,933,a40_44,f,eo_obio
159466,933,a60_64,m,ao_wcameo
194920,933,a25_29,f,onao_Canadian
926828,933,a55_59,m,lcsao
655740,933,a45_49,f,ao_oesao
478922,933,a60_64,m,eo_bio_English
930268,933,a80_84,m,eo_weo_German
291524,933,a75_79,f,ao_esao_Chinese
639989,933,a25_29,m,ao_esao_Chinese
851998,933,a20_24,m,ao_esao_Chinese
348117,933,a25_29,m,ao_esao_Chinese
266128,933,a15_19,m,ao_sao_ei
604210,933,a50_54,m,ao_osao
862032,933,a25_29,m,ao_sao_ei
395294,933,a0_4,f,onao_Canadian
285374,933,a80_84,m,ao_esao_Chinese
576186,933,a0_4,f,onao_Canadian
312559,933,a60_64,f,ao_esao_Filipino
133189,933,a15_19,f,onao_Canadian
292191,933,a0_4,m,ao_esao_Filipino
640466,933,a65_69,m,ao_oesao
656685,933,a65_69,m,eo_bio_Scottish
170954,933,a35_39,f,ao_sao_ei
705131,933,a30_34,m,ao_oesao
881001,933,a45_49,f,onao_Canadian
1951,933,a10_14,m,ao_sao_ei
566406,933,a60_64,f,ao_esao_Filipino
638402,933,a45_49,f,onao_Canadian
692330,933,a45_49,m,ao_esao_Chinese
604047,933,a25_29,f,ao_sao_ei
116451,933,a60_64,m,ao_esao_Filipino
882408,933,a35_39,m,ao_esao_Chinese
112959,933,a70_74,m,ao_sao_ei
158595,933,a30_34,f,ao_sao_ei
413250,933,a35_39,m,eo_bio_Scottish
752255,933,a40_44,m,onao_Canadian
675735,933,a45_49,f,ao_esao_Chinese
755800,933,a45_49,f,eo_bio_English
692064,933,a65_69,f,eo_bio_Scottish
404551,933,a70_74,m,onao_Canadian
482896,933,a80_84,f,eo_neo
481884,933,a30_34,m,eo_bio_English
294464,933,a45_49,m,eo_bio_English
156628,933,a40_44,m,ao_esao_Chinese
815373,933,a80_84,f,ao_sao_ei
492673,933,a50_54,m,ao_esao_Chinese
261642,933,a10_14,m,ao_esao_Chinese
658177,933,a5_9,m,ao_esao_Chinese
202446,933,a30_34,m,ao_esao_Chinese
604372,933,a70_74,f,ao_oesao
86712,933,a45_49,f,eo_bio_English
59534,933,a25_29,f,ao_sao_ei
251415,933,a20_24,m,ao_esao_Chinese
510276,933,a0_4,f,ao_esao_Chinese
696393,933,a60_64,f,eo_bio_English
108914,933,a65_69,f,eo_oseo
389469,933,a40_44,f,ao_sao_ei
450952,933,a55_59,f,ao_wcameo
624120,933,a50_54,f,ao_esao_Chinese
538436,933,a40_44,m,ao_esao_Filipino
128318,933,a20_24,f,ao_esao_Chinese
270645,933,a70_74,m,onao_Canadian
549262,933,a25_29,m,ao_wcameo
710083,933,a25_29,m,eo_neo
685227,933,a50_54,f,eo_weo_Dutch
513260,933,a0_4,m,ao_esao_Filipino
534112,933,a85_,f,ao_esao_Chinese
793900,933,a25_29,m,eo_obio
91829,933,a70_74,m,onao_Canadian
596777,933,a10_14,m,ao_oesao
797355,933,a50_54,f,ao_esao_Chinese
556052,933,a55_59,f,ao_esao_Chinese
578252,933,a20_24,f,ao_esao_Chinese
838308,933,a0_4,m,ao_osao
234969,933,a55_59,f,eo_weo_German
90611,933,a30_34,f,ao_oesao
378267,933,a80_84,f,eo_bio_English
682677,933,a15_19,m,ao_sao_ei
360595,933,a40_44,m,ao_esao_Chinese
56301,933,a35_39,m,onao_Canadian
402234,933,a15_19,f,ao_esao_Chinese
817965,933,a5_9,m,ao_esao_Chinese
180254,933,a50_54,m,eo_seo_Italian
171290,933,a20_24,f,onao_Canadian
650039,933,a45_49,m,eo_weo_German
818793,933,a35_39,m,ao
591247,933,a20_24,f,ao_sao_ei
344939,933,a20_24,m,ao_esao_Chinese
867573,933,a15_19,f,ao_osao
80014,933,a70_74,f,eo_weo_Dutch
650207,933,a10_14,m,onao_Canadian
406496,933,a30_34,f,onao_Canadian
677640,933,a45_49,m,ao_osao
63624,933,a55_59,m,ao_sao_ei
55259,933,a55_59,m,eo_fo
374347,933,a5_9,f,ao_esao_Chinese
334530,933,a25_29,f,ao_esao_Chinese
625894,933,a70_74,m,eo_bio_English
779958,933,a45_49,m,ao_esao_Chinese
245558,933,a40_44,f,ao_sao_ei
738877,933,a25_29,f,ao_esao_Chinese
149016,933,a70_74,f,eo_bio_English
