PPSORT,CMA,AGE,SEX,RACE
52123,933,a35_39,f,ao_oesao
388628,933,a50_54,f,eo_weo_Dutch
521984,933,a40_44,m,ao_sao_ei
351180,933,a80_84,f,onao_Canadian
135095,933,a30_34,m,onao_Canadian
511023,933,a45_49,m,ao_esao_Chinese
186710,933,a20_24,f,ao_esao_Chinese
785367,933,a50_54,m,ao_esao_Chinese
123171,933,a45_49,f,eo_bio_English
289315,933,a15_19,f,ao_esao_Chinese
239242,933,a40_44,f,ao_wcameo
434329,933,a60_64,m,eo_bio_Scottish
376451,933,a40_44,f,ao_oesao
685616,933,a65_69,f,ao_esao_Filipino
272156,933,a10_14,m,onao_Canadian
786601,933,a30_34,m,ao_sao_ei
645095,933,a10_14,m,ao_sao_ei
33501,933,a30_34,m,ao_oesao
19926,933,a50_54,m,eo_bio_English
639133,933,a85_,f,ao_esao_Chinese
723073,933,a60_64,m,eo_eeo_Ukrainian
791858,933,a35_39,f,eo_oseo
446306,933,a25_29,m,ao_sao_ei
615699,933,a55_59,f,ao_sao_ei
247405,933,a35_39,f,eo_neo
114085,933,a25_29,f,ao_sao_ei
17659,933,a35_39,f,onao_Canadian
898368,933,a65_69,m,ao_esao_Chinese
701723,933,a0_4,f,ao_esao_Chinese
31319,933,a35_39,f,ao_esao_Chinese
203811,933,a10_14,m,naao
128532,933,a45_49,f,ao_esao_Filipino
146977,933,a25_29,m,ao_oesao
543945,933,a35_39,m,eo_bio_Irish
419801,933,a45_49,m,ao
189586,933,a40_44,m,ao_esao_Chinese
575379,933,a50_54,f,ao_esao_Chinese
759574,933,a60_64,f,ao_esao_Chinese
439666,933,a10_14,m,ao_sao_ei
866103,933,a40_44,f,ao_esao_Chinese
51223,933,a35_39,f,ao_oesao
481897,933,a85_,f,ao_oesao
644048,933,a30_34,m,ao_esao_Filipino
501146,933,a25_29,f,ao_esao_Chinese
288884,933,a35_39,f,ao_oesao
238340,933,a35_39,m,ao_sao_ei
795178,933,a30_34,m,ao_osao
107783,933,a10_14,f,ao_esao_Filipino
302784,933,a10_14,f,ao_esao_Chinese
850031,933,a0_4,f,ao_sao_ei
149826,933,a70_74,f,ao_sao_ei
506704,933,a40_44,f,ao_esao_Chinese
714063,933,a25_29,m,ao_esao_Chinese
560962,933,a80_84,f,eo_weo_German
263875,933,a45_49,m,ao_esao_Chinese
527298,933,a20_24,f,ao_esao_Chinese
203133,933,a0_4,f,ao_sao_ei
895600,933,a65_69,f,eo_bio_English
841488,933,a15_19,m,ao_oesao
267215,933,a15_19,f,ao_sao_ei
340876,933,a70_74,m,ao_oesao
836894,933,a45_49,f,eo_eeo_Polish
580204,933,a60_64,f,ao_esao_Filipino
516246,933,a20_24,m,ao_sao_ei
20719,933,a50_54,m,eo_weo_German
564691,933,a0_4,m,ao_oesao
363722,933,a65_69,m,ao_sao_ei
375667,933,a55_59,f,ao_wcameo
890854,933,a60_64,m,eo_bio_Scottish
429766,933,a25_29,m,ao_esao_Chinese
257172,933,a30_34,m,ao_osao
642149,933,a5_9,f,onao_Canadian
857830,933,a30_34,m,ao_esao_Chinese
471597,933,a45_49,f,ao_sao_ei
173196,933,a35_39,f,ao_sao_ei
309861,933,a25_29,m,ao_oesao
547648,933,a0_4,m,ao_osao
643462,933,a35_39,f,eo_oeo
154204,933,a15_19,m,ao_sao_ei
199031,933,a50_54,f,ao_sao_ei
620147,933,a0_4,f,onao_Canadian
693760,933,a35_39,m,ao_sao_ei
907070,933,a60_64,m,eo_bio_Scottish
479213,933,a45_49,f,ao_esao_Chinese
279537,933,a25_29,m,ao_oesao
95030,933,a0_4,m,onao_Canadian
518141,933,a50_54,f,ao_esao_Chinese
105349,933,a50_54,f,ao_sao_ei
468978,933,a40_44,f,ao_esao_Chinese
441004,933,a20_24,m,onao_Canadian
122735,933,a40_44,m,ao_sao_ei
414356,933,a0_4,f,onao_Canadian
569573,933,a40_44,m,ao_esao_Filipino
251030,933,a50_54,f,eo_eeo_Polish
212837,933,a55_59,m,ao_esao_Chinese
767545,933,a60_64,m,ao_esao_Chinese
224720,933,a50_54,f,ao_wcameo
561425,933,a30_34,m,eo_fo
439596,933,a25_29,f,ao_wcameo
655897,933,a40_44,f,ao_oesao
211815,933,a50_54,m,ao_esao_Chinese
241567,933,a25_29,m,onao_Canadian
181189,933,a15_19,m,ao
105092,933,a20_24,m,ao_esao_Chinese
315991,933,a45_49,m,ao_sao_ei
402270,933,a65_69,f,eo_bio_Scottish
200389,933,a45_49,m,ao_esao_Chinese
729404,933,a55_59,f,eo_bio_English
33394,933,a50_54,m,ao_esao_Chinese
697991,933,a80_84,f,ao_esao_Filipino
4301,933,a10_14,m,ao_esao_Chinese
164172,933,a60_64,f,ao_esao_Chinese
322884,933,a30_34,f,ao_oesao
765061,933,a30_34,f,ao_wcameo
564909,933,a55_59,f,eo_seo_Italian
369263,933,a40_44,f,ao_osao
141570,933,a45_49,f,ao_sao_ei
820965,933,a60_64,m,eo_bio_Scottish
262465,933,a45_49,f,eo_seo_Greek
626983,933,a35_39,f,ao_wcameo
827182,933,a30_34,m,ao_esao_Chinese
793254,933,a15_19,f,ao_esao_Chinese
212604,933,a5_9,f,onao_Canadian
619587,933,a10_14,f,ao_sao_ei
263196,933,a75_79,f,ao_esao_Chinese
208745,933,a55_59,m,ao_esao_Chinese
187575,933,a0_4,f,onao_Canadian
511448,933,a20_24,f,onao_Canadian
39020,933,a55_59,m,eo_seo_Italian
722775,933,a5_9,f,ao_esao_Chinese
625341,933,a50_54,f,ao_esao_Filipino
558769,933,a60_64,m,ao_esao_Chinese
544341,933,a15_19,m,onao_Canadian
891048,933,a0_4,f,ao_esao_Chinese
763502,933,a15_19,f,ao_sao_ei
243053,933,a65_69,m,eo_bio_Scottish
564977,933,a15_19,m,onao_Canadian
425797,933,a65_69,f,eo_weo_Dutch
548206,933,a35_39,f,ao_oesao
521948,933,a35_39,m,ao_sao_ei
160505,933,a35_39,f,ao_sao_ei
410835,933,a5_9,f,onao_Canadian
319442,933,a20_24,m,eo_bio_English
108417,933,a30_34,f,eo_weo_German
626357,933,a5_9,m,ao_esao_Chinese
257029,933,a40_44,m,eo_bio_Scottish
721839,933,a55_59,f,eo_neo
562429,933,a40_44,f,ao_esao_Filipino
150368,933,a20_24,m,ao_oesao
241263,933,a75_79,f,eo_seo_Italian
347965,933,a50_54,f,ao_esao_Chinese
655090,933,a25_29,f,eo_oseo
356945,933,a60_64,m,eo_neo
565937,933,a25_29,f,lcsao
218790,933,a30_34,f,ao_wcameo
450643,933,a70_74,m,ao_sao_ei
701691,933,a65_69,f,eo_oeeo
314992,933,a15_19,m,eo_oseo
546299,933,a35_39,f,ao_esao_Filipino
13366,933,a70_74,f,eo_bio_Irish
10813,933,a60_64,f,eo_weo_German
683729,933,a30_34,m,ao_sao_ei
191041,933,a65_69,m,eo_bio_Scottish
428277,933,a55_59,m,ao_esao_Chinese
768799,933,a25_29,m,ao
874997,933,a50_54,m,ao_esao_Chinese
731638,933,a15_19,m,ao_esao_Chinese
238493,933,a35_39,m,ao_esao_Filipino
510568,933,a55_59,f,eo_weo_German
145831,933,a55_59,f,ao_esao_Chinese
157848,933,a10_14,m,ao_sao_ei
526917,933,a15_19,f,ao_esao_Chinese
414611,933,a20_24,m,eo_weo_Dutch
875927,933,a5_9,m,naao
371661,933,a65_69,f,ao_sao_ei
47485,933,a85_,f,ao_sao_ei
227701,933,a65_69,m,eo_bio_Scottish
277371,933,a45_49,m,ao_esao_Chinese
517885,933,a45_49,f,ao_oesao
669217,933,a70_74,f,ao_osao
82758,933,a75_79,f,ao_sao_ei
855940,933,a0_4,f,ao_esao_Chinese
775938,933,a25_29,m,eo_obio
146763,933,a30_34,f,ao_sao_ei
497573,933,a15_19,m,ao_esao_Chinese
706418,933,a20_24,m,ao_esao_Chinese
914296,933,a45_49,m,onao_Canadian
226765,933,a65_69,f,eo_bio_Irish
531827,933,a0_4,f,eo_eeo_Ukrainian
214056,933,a40_44,m,ao_sao_ei
900385,933,a15_19,f,ao_esao_Chinese
607074,933,a35_39,f,eo_seo_Italian
204700,933,a25_29,f,ao_sao_ei
283407,933,a20_24,f,ao_esao_Chinese
672294,933,a80_84,f,ao_sao_ei
406388,933,a60_64,f,ao_esao_Chinese
172224,933,a40_44,m,naao
696031,933,a65_69,m,eo_bio_English
556500,933,a45_49,m,ao_oesao
261096,933,a30_34,m,eo_weo_German
354907,933,a45_49,m,eo_oeeo
521827,933,a70_74,f,ao_sao_ei
638026,933,a10_14,f,eo_seo_Greek
881376,933,a35_39,f,ao_esao_Chinese
66648,933,a15_19,f,ao
322362,933,a55_59,m,ao_wcameo
736830,933,a25_29,f,ao_wcameo
906897,933,a30_34,f,ao_esao_Chinese
420351,933,a55_59,m,ao_esao_Chinese
789591,933,a10_14,f,ao_esao_Chinese
290451,933,a0_4,f,ao_sao_ei
764602,933,a30_34,f,ao_esao_Chinese
234750,933,a55_59,f,eo_seo_Italian
656652,933,a60_64,f,ao_esao_Chinese
269643,933,a10_14,f,ao_sao_ei
327172,933,a45_49,f,eo_eeo_Russian
641890,933,a50_54,m,eo_seo_Greek
217638,933,a25_29,m,ao_esao_Chinese
733449,933,a85_,m,ao_esao_Chinese
905075,933,a35_39,m,ao_sao_ei
33111,933,a80_84,f,ao_sao_ei
676987,933,a30_34,m,onao_Canadian
495286,933,a25_29,m,ao_sao_ei
596922,933,a70_74,m,eo_bio_Irish
723987,933,a50_54,m,eo_seo_Italian
781884,933,a50_54,f,ao_esao_Filipino
95179,933,a0_4,f,ao_esao_Chinese
57168,933,a35_39,f,naao
104724,933,a10_14,f,ao_sao_ei
480220,933,a60_64,m,ao_esao_Chinese
174490,933,a10_14,m,onao_Canadian
808416,933,a45_49,m,ao_oesao
135967,933,a30_34,f,eo_eeo_Polish
197323,933,a60_64,m,ao_esao_Chinese
622912,933,a65_69,f,eo_weo_German
