PPSORT,CMA,AGE,SEX,RACE
445709,933,a45_49,f,ao_esao_Filipino
430579,933,a45_49,m,ao_wcameo
614812,933,a40_44,f,eo_seo_Italian
719786,933,a15_19,f,eo_eeo_Ukrainian
607038,933,a20_24,f,onao_Canadian
37180,933,a55_59,f,ao_esao_Chinese
671283,933,a25_29,m,ao_esao_Chinese
525433,933,a40_44,f,ao_esao_Chinese
597051,933,a35_39,f,ao_oesao
807189,933,a10_14,m,ao_osao
455784,933,a30_34,m,eo_eeo_Hungarian
199424,933,a10_14,m,ao_osao
154718,933,a65_69,m,onao_Canadian
772323,933,a35_39,m,naao
812204,933,a20_24,m,ao_esao_Chinese
783234,933,a65_69,f,ao_oesao
716163,933,a0_4,m,ao_sao_ei
186065,933,a25_29,m,ao_esao_Chinese
245465,933,a25_29,m,ao_esao_Chinese
525433,933,a40_44,f,ao_esao_Chinese
845506,933,a45_49,f,ao_osao
661039,933,a50_54,m,eo_seo_Italian
13317,933,a30_34,f,ao_oesao
816147,933,a30_34,f,ao_sao_ei
213546,933,a15_19,f,ao_sao_ei
782712,933,a45_49,f,ao
695323,933,a25_29,m,ao_esao_Filipino
451485,933,a10_14,m,onao_Canadian
153921,933,a60_64,f,eo_bio_Scottish
377117,933,a85_,f,eo_bio_English
189448,933,a60_64,m,ao_esao_Chinese
895757,933,a20_24,f,ao_esao_Chinese
167573,933,a20_24,f,ao_sao_ei
901968,933,a55_59,f,ao_esao_Chinese
458575,933,a75_79,m,eo_oweo
144868,933,a85_,f,ao_esao_Chinese
152500,933,a35_39,m,ao_sao_ei
540403,933,a65_69,m,eo_neo
735953,933,a30_34,m,eo_fo
775992,933,a65_69,f,ao_esao_Chinese
21661,933,a60_64,m,eo_eeo_Hungarian
900027,933,a45_49,f,ao_sao_ei
761485,933,a50_54,f,ao_esao_Filipino
1701,933,a45_49,m,ao_esao_Chinese
481181,933,a40_44,m,ao_esao_Filipino
740577,933,a30_34,m,eo_oeo
706570,933,a5_9,f,ao_sao_ei
861582,933,a35_39,f,lcsao
419355,933,a10_14,m,ao_oesao
8913,933,a25_29,f,ao_wcameo
629402,933,a45_49,m,ao_oesao
447969,933,a30_34,m,onao_Canadian
251476,933,a50_54,f,eo_seo_Italian
529158,933,a65_69,m,ao_esao_Chinese
699803,933,a70_74,m,ao_esao_Chinese
111643,933,a30_34,f,ao_oesao
122354,933,a35_39,f,ao_esao_Chinese
35464,933,a30_34,m,ao_oesao
452469,933,a65_69,m,ao_esao_Chinese
60203,933,a5_9,m,ao_sao_ei
396012,933,a50_54,m,ao_esao_Chinese
336642,933,a35_39,f,ao_wcameo
398511,933,a25_29,f,ao_oesao
334403,933,a55_59,f,ao_sao_ei
550335,933,a55_59,f,ao_esao_Chinese
467740,933,a50_54,f,eo_weo_German
734812,933,a45_49,m,ao_esao_Chinese
559513,933,a65_69,m,eo_weo_German
902827,933,a20_24,f,ao_sao_ei
495078,933,a35_39,f,ao_esao_Chinese
460033,933,a30_34,f,eo_weo_Dutch
313625,933,a15_19,m,onao_Canadian
670846,933,a55_59,f,ao_esao_Chinese
426195,933,a10_14,f,ao_sao_ei
871455,933,a35_39,f,ao_wcameo
428688,933,a60_64,m,ao_esao_Chinese
857393,933,a30_34,f,ao_esao_Chinese
316995,933,a55_59,m,ao_esao_Chinese
114843,933,a20_24,m,ao_esao_Filipino
309865,933,a35_39,f,ao_esao_Chinese
380118,933,a55_59,f,ao_esao_Chinese
533154,933,a45_49,m,ao_wcameo
2538,933,a0_4,f,ao
350048,933,a25_29,f,ao_esao_Chinese
895647,933,a0_4,m,ao_osao
152500,933,a35_39,m,ao_sao_ei
861312,933,a40_44,f,ao_oesao
562639,933,a70_74,m,eo_bio_Scottish
171725,933,a50_54,m,ao_esao_Chinese
790715,933,a25_29,f,eo_seo_Spanish
526323,933,a15_19,f,ao_esao_Chinese
751517,933,a40_44,f,eo_eeo_Ukrainian
928532,933,a30_34,f,ao_osao
