PPSORT,CMA,AGE,SEX,RACE
750611,933,a50_54,f,ao_esao_Filipino
902196,933,a0_4,f,ao_esao_Filipino
905394,933,a80_84,f,eo_weo_German
719786,933,a15_19,f,eo_eeo_Ukrainian
398815,933,a55_59,f,eo_eeo_Russian
704016,933,a65_69,f,ao_sao_ei
107429,933,a5_9,f,onao_Canadian
68438,933,a40_44,f,ao_esao_Chinese
315330,933,a10_14,m,ao_esao_Chinese
466,933,a30_34,m,eo_bio_English
169862,933,a20_24,f,ao_sao_ei
175332,933,a45_49,m,ao_esao_Chinese
127445,933,a25_29,f,ao_esao_Chinese
459630,933,a0_4,m,eo_oseo
86389,933,a5_9,f,ao_sao_ei
851020,933,a40_44,m,ao_osao
862905,933,a10_14,f,ao_osao
736830,933,a25_29,f,ao_wcameo
513984,933,a50_54,m,ao_esao_Chinese
773039,933,a50_54,f,ao_oesao
63492,933,a30_34,m,ao_esao_Chinese
9674,933,a45_49,f,ao_esao_Chinese
761935,933,a35_39,m,ao_oesao
228531,933,a15_19,m,eo_bio_English
303853,933,a20_24,f,ao_oesao
243554,933,a55_59,m,ao_esao_Chinese
560962,933,a80_84,f,eo_weo_German
715051,933,a60_64,m,ao_esao_Chinese
772739,933,a10_14,f,ao_sao_ei
445092,933,a65_69,m,eo_fo
870381,933,a0_4,m,ao_oesao
30236,933,a40_44,f,eo_eeo_Ukrainian
860552,933,a60_64,f,eo_weo_German
698544,933,a65_69,f,ao_esao_Filipino
744362,933,a45_49,m,ao_wcameo
66915,933,a55_59,m,ao_wcameo
134315,933,a70_74,m,ao_esao_Chinese
902960,933,a40_44,m,eo_bio_English
856579,933,a25_29,f,ao_esao_Chinese
439255,933,a45_49,m,oco
107526,933,a65_69,f,ao_esao_Chinese
149466,933,a15_19,f,ao_esao_Chinese
294247,933,a30_34,f,ao_esao_Chinese
48658,933,a65_69,f,ao_esao_Chinese
780795,933,a15_19,m,ao_esao_Chinese
338598,933,a25_29,f,ao_sao_ei
764696,933,a40_44,m,eo_bio_Scottish
657606,933,a25_29,m,eo_seo_Spanish
425660,933,a50_54,f,eo_bio_English
303811,933,a55_59,m,ao_oesao
176145,933,a5_9,m,ao_sao_ei
428337,933,a55_59,m,eo_bio_English
500152,933,a55_59,f,eo_weo_German
577801,933,a50_54,m,onao_Canadian
376034,933,a45_49,m,ao_sao_ei
917682,933,a40_44,f,ao_esao_Filipino
720200,933,a35_39,f,ao_esao_Filipino
486961,933,a45_49,f,ao_esao_Chinese
390147,933,a10_14,m,ao
373972,933,a15_19,m,ao_sao_ei
43695,933,a60_64,f,eo_seo_Italian
93887,933,a40_44,m,ao_wcameo
544582,933,a35_39,m,eo_seo_Italian
541685,933,a15_19,m,ao_esao_Chinese
213886,933,a35_39,m,lcsao
94329,933,a55_59,m,eo_eeo_Russian
463323,933,a50_54,m,ao_esao_Chinese
578829,933,a70_74,f,eo_weo_German
548388,933,a45_49,f,ao_esao_Chinese
399343,933,a35_39,f,ao_osao
854586,933,a0_4,m,ao_esao_Chinese
894683,933,a40_44,m,ao_esao_Filipino
37182,933,a20_24,m,ao_sao_ei
351899,933,a10_14,f,ao_wcameo
206242,933,a85_,m,onao_Canadian
162319,933,a50_54,m,onao_Canadian
492250,933,a40_44,f,eo_seo_Italian
818041,933,a45_49,f,ao_esao_Chinese
52040,933,a15_19,f,ao_sao_ei
550814,933,a80_84,f,eo_weo_German
554615,933,a30_34,f,onao_Canadian
841195,933,a60_64,f,ao_oesao
641487,933,a45_49,m,ao_esao_Chinese
859365,933,a35_39,m,eo_bio_Irish
34889,933,a0_4,f,eo_eeo_Hungarian
899098,933,a75_79,m,ao_sao_ei
566406,933,a60_64,f,ao_esao_Filipino
914472,933,a65_69,f,ao_oesao
815365,933,a20_24,f,ao_esao_Chinese
661025,933,a65_69,m,eo_fo
20619,933,a15_19,m,ao_esao_Filipino
76573,933,a55_59,m,ao_sao_ei
356425,933,a80_84,m,eo_seo_Italian
709126,933,a80_84,f,ao_esao_Chinese
205211,933,a25_29,m,ao_oesao
628973,933,a50_54,f,ao_esao_Chinese
741956,933,a45_49,m,eo_bio_English
194920,933,a25_29,f,onao_Canadian
90938,933,a5_9,m,ao_esao_Chinese
842817,933,a70_74,m,eo_bio_English
250579,933,a20_24,f,ao_esao_Chinese
542905,933,a60_64,m,ao_esao_Chinese
615252,933,a0_4,m,onao_Canadian
46727,933,a55_59,m,onao_Canadian
899229,933,a45_49,f,eo_oeeo
444356,933,a20_24,m,ao_esao_Filipino
778568,933,a20_24,f,ao_sao_ei
344557,933,a25_29,m,ao_sao_ei
460451,933,a15_19,m,ao_sao_ei
573503,933,a40_44,f,eo_bio_English
278300,933,a0_4,f,ao_oesao
620746,933,a55_59,f,ao_esao_Chinese
690643,933,a40_44,f,ao_wcameo
185375,933,a20_24,m,ao_esao_Chinese
453771,933,a20_24,f,ao_esao_Chinese
220586,933,a25_29,m,onao_Canadian
588864,933,a30_34,m,onao_Canadian
696080,933,a25_29,m,ao_esao_Chinese
174182,933,a80_84,m,ao_wcameo
64479,933,a35_39,m,ao_esao_Chinese
59106,933,a85_,f,eo_bio_English
441367,933,a30_34,m,eo_bio_English
543,933,a55_59,f,eo_oeo
878259,933,a50_54,f,ao_sao_ei
28222,933,a40_44,f,ao_sao_ei
503132,933,a25_29,m,ao_sao_ei
329551,933,a50_54,m,ao_osao
87662,933,a20_24,f,onao_Canadian
246713,933,a70_74,m,onao_Canadian
130115,933,a35_39,m,ao_esao_Chinese
129574,933,a15_19,m,ao_esao_Chinese
53796,933,a20_24,f,ao_osao
193462,933,a35_39,f,ao_esao_Chinese
184257,933,a25_29,m,eo_bio_English
639221,933,a65_69,m,ao_oesao
500738,933,a0_4,f,onao_Canadian
131891,933,a40_44,f,ao_esao_Filipino
317580,933,a65_69,f,naao
457136,933,a20_24,f,ao_esao_Filipino
175921,933,a30_34,f,ao_sao_ei
367441,933,a55_59,m,ao
684052,933,a70_74,m,eo_bio_English
425449,933,a50_54,m,eo_bio_Irish
599881,933,a25_29,f,ao_esao_Chinese
753777,933,a50_54,f,ao_esao_Chinese
473964,933,a60_64,m,ao_sao_ei
396675,933,a45_49,f,ao_wcameo
272764,933,a40_44,m,ao_esao_Chinese
824483,933,a40_44,m,ao_sao_ei
179293,933,a25_29,m,onao_Canadian
882740,933,a20_24,m,ao_oesao
276887,933,a35_39,f,ao_sao_ei
173335,933,a60_64,m,ao_esao_Filipino
644725,933,a5_9,f,onao_Canadian
444844,933,a5_9,m,ao_sao_ei
852077,933,a70_74,m,ao_sao_ei
873666,933,a30_34,m,ao_oesao
693254,933,a25_29,f,ao_esao_Chinese
202098,933,a25_29,f,eo_weo_Dutch
682046,933,a50_54,f,ao_esao_Chinese
201910,933,a55_59,m,eo_seo_Italian
514525,933,a20_24,f,ao_oesao
836081,933,a85_,f,ao_esao_Chinese
755484,933,a65_69,m,ao_sao_ei
474726,933,a50_54,m,eo_bio_Irish
1779,933,a75_79,m,eo_bio_English
612890,933,a35_39,m,ao_esao_Filipino
294011,933,a10_14,m,ao_esao_Filipino
660419,933,a65_69,m,eo_bio_Scottish
686458,933,a35_39,f,ao_esao_Chinese
449752,933,a65_69,m,ao_sao_ei
488083,933,a30_34,f,ao_esao_Chinese
929473,933,a10_14,f,eo_bio_English
892422,933,a20_24,f,ao_esao_Chinese
431932,933,a45_49,f,ao_esao_Chinese
835648,933,a65_69,m,eo_bio_Scottish
145913,933,a40_44,f,eo_oeeo
271137,933,a60_64,m,ao_esao_Filipino
179593,933,a5_9,m,ao_osao
486120,933,a50_54,f,ao_wcameo
250659,933,a0_4,f,ao_sao_ei
782775,933,a50_54,f,eo_seo_Italian
736360,933,a70_74,m,eo_weo_German
823457,933,a25_29,f,ao_sao_ei
108447,933,a35_39,f,ao_sao_ei
268022,933,a65_69,f,eo_seo_Italian
756200,933,a30_34,f,ao_esao_Chinese
27178,933,a70_74,f,ao_esao_Chinese
664028,933,a55_59,f,eo_weo_German
185512,933,a20_24,f,ao_sao_ei
593927,933,a80_84,f,eo_weo_German
118842,933,a25_29,f,ao_esao_Chinese
597156,933,a55_59,m,eo_oeo
