PPSORT,CMA,AGE,SEX,RACE
94641,933,a60_64,m,eo_fo
795874,933,a35_39,f,ao_sao_ei
284473,933,a80_84,f,ao_esao_Chinese
810456,933,a10_14,f,ao_esao_Chinese
915969,933,a50_54,m,ao_wcameo
763711,933,a0_4,f,ao_esao_Filipino
6740,933,a55_59,f,ao_esao_Chinese
591348,933,a20_24,m,ao_esao_Chinese
696450,933,a45_49,f,ao_sao_ei
382609,933,a40_44,f,ao_esao_Chinese
375372,933,a60_64,m,ao_esao_Chinese
229394,933,a45_49,m,ao_esao_Chinese
214484,933,a5_9,f,ao_esao_Chinese
503938,933,a25_29,m,ao_oesao
660249,933,a45_49,m,eo_bio_Irish
525576,933,a15_19,m,eo_eeo_Russian
556136,933,a35_39,m,eo_bio_English
782099,933,a60_64,m,eo_bio_English
658781,933,a35_39,f,ao_oesao
479970,933,a15_19,f,ao_esao_Chinese
13918,933,a40_44,f,ao_esao_Chinese
684335,933,a0_4,f,ao_esao_Chinese
895834,933,a5_9,f,ao_esao_Chinese
312327,933,a40_44,f,onao_Canadian
460413,933,a40_44,m,ao_esao_Chinese
104783,933,a25_29,f,ao_sao_ei
924648,933,a65_69,m,eo_bio_English
202887,933,a40_44,f,ao_wcameo
455173,933,a0_4,m,ao_esao_Chinese
396488,933,a70_74,m,ao_sao_ei
541793,933,a75_79,m,ao_sao_ei
518258,933,a55_59,f,ao_esao_Chinese
879988,933,a25_29,f,ao_sao_ei
410435,933,a45_49,f,ao_wcameo
266433,933,a15_19,m,ao_osao
1065,933,a55_59,m,ao_esao_Chinese
813093,933,a25_29,m,eo_obio
184601,933,a70_74,m,ao_esao_Chinese
356274,933,a50_54,f,ao_esao_Chinese
437674,933,a30_34,m,ao_esao_Chinese
516533,933,a65_69,m,eo_seo_Portuguese
397930,933,a65_69,m,ao_esao_Chinese
595480,933,a60_64,m,ao_esao_Chinese
397702,933,a80_84,m,eo_fo
52019,933,a55_59,m,ao_esao_Filipino
619019,933,a40_44,f,ao_osao
301118,933,a5_9,m,ao_sao_ei
214129,933,a0_4,m,ao_esao_Chinese
322084,933,a35_39,f,eo_oseo
517835,933,a35_39,m,ao_sao_ei
112135,933,a45_49,m,ao_oesao
924454,933,a0_4,m,ao_esao_Chinese
916225,933,a10_14,f,ao_esao_Chinese
699224,933,a50_54,m,ao_oesao
74836,933,a60_64,m,ao_esao_Chinese
404076,933,a20_24,m,onao_Canadian
60215,933,a65_69,m,ao_esao_Chinese
846117,933,a55_59,f,ao_sao_ei
758618,933,a35_39,f,ao_wcameo
831201,933,a60_64,f,ao_esao_Chinese
298364,933,a5_9,f,ao_esao_Chinese
450594,933,a10_14,f,ao_esao_Chinese
826199,933,a0_4,f,ao_esao_Chinese
568384,933,a85_,f,ao_esao_Chinese
224677,933,a30_34,m,ao_oesao
735662,933,a35_39,m,ao_oesao
517799,933,a0_4,f,ao_oesao
188815,933,a35_39,f,ao_wcameo
470659,933,a45_49,f,ao_osao
37516,933,a55_59,m,ao_sao_ei
337952,933,a5_9,f,ao_esao_Filipino
110988,933,a70_74,m,eo_bio_English
531169,933,a45_49,f,ao_esao_Chinese
62308,933,a5_9,f,ao_sao_ei
781915,933,a45_49,m,ao_esao_Filipino
466834,933,a60_64,m,ao_sao_ei
227310,933,a30_34,f,eo_eeo_Polish
415034,933,a30_34,f,eo_bio_Irish
605498,933,a55_59,f,ao_esao_Chinese
182114,933,a15_19,m,ao_sao_ei
626357,933,a5_9,m,ao_esao_Chinese
819132,933,a55_59,f,eo_bio_Scottish
54371,933,a25_29,f,eo_eeo_Russian
834268,933,a30_34,f,ao_esao_Filipino
505902,933,a65_69,m,onao_Canadian
740271,933,a45_49,f,ao_esao_Filipino
512547,933,a15_19,f,ao_esao_Chinese
233122,933,a30_34,m,ao_esao_Chinese
113384,933,a40_44,m,onao_Canadian
500622,933,a20_24,f,eo_weo_German
611973,933,a70_74,f,eo_obio
280789,933,a65_69,m,eo_obio
901785,933,a20_24,m,ao_osao
652855,933,a35_39,m,eo_eeo_Hungarian
317654,933,a50_54,f,ao_esao_Chinese
145701,933,a65_69,m,ao_sao_ei
413805,933,a25_29,m,lcsao
727094,933,a35_39,f,ao_wcameo
94523,933,a30_34,f,ao_sao_ei
385713,933,a30_34,m,ao_oesao
414076,933,a20_24,f,ao_wcameo
546980,933,a15_19,m,ao_oesao
135980,933,a15_19,f,ao_esao_Filipino
419886,933,a20_24,m,ao_esao_Chinese
538942,933,a35_39,f,ao_oesao
873022,933,a10_14,f,onao_Canadian
124116,933,a50_54,f,ao_esao_Chinese
454282,933,a50_54,m,eo_oweo
591038,933,a55_59,m,ao_esao_Filipino
830121,933,a65_69,f,eo_eeo_Hungarian
509021,933,a15_19,f,ao_sao_ei
173013,933,a40_44,f,ao_osao
208109,933,a15_19,m,ao_wcameo
832795,933,a30_34,f,ao_esao_Chinese
637105,933,a0_4,m,ao_esao_Chinese
730454,933,a15_19,m,ao_esao_Chinese
184002,933,a15_19,f,onao_Canadian
866869,933,a20_24,f,lcsao
166164,933,a65_69,m,ao_esao_Chinese
