PPSORT,CMA,AGE,SEX,RACE
558235,933,a0_4,m,ao_esao_Filipino
714713,933,a65_69,f,eo_seo_Portuguese
485971,933,a35_39,m,ao_osao
473536,933,a55_59,m,ao_oesao
786148,933,a0_4,f,ao_osao
466353,933,a20_24,f,ao_sao_ei
174283,933,a40_44,f,eo_eeo_Hungarian
228603,933,a30_34,f,ao_esao_Chinese
186134,933,a45_49,m,onao_Canadian
163977,933,a65_69,m,onao_Canadian
456187,933,a70_74,f,ao_esao_Filipino
797741,933,a65_69,f,ao_esao_Chinese
325743,933,a15_19,f,ao_oesao
523392,933,a40_44,m,ao_oesao
600921,933,a50_54,f,ao_oesao
52806,933,a75_79,m,eo_bio_Scottish
21591,933,a55_59,m,ao_oesao
66617,933,a70_74,f,ao_esao_Chinese
454862,933,a45_49,m,ao_esao_Chinese
475438,933,a50_54,f,ao_esao_Chinese
68495,933,a65_69,m,eo_bio_English
293609,933,a20_24,f,ao_oesao
66837,933,a70_74,f,eo_oeo
686147,933,a20_24,f,onao_Canadian
616087,933,a45_49,f,ao_wcameo
164155,933,a35_39,m,ao_esao_Filipino
929326,933,a50_54,m,eo_bio_English
357226,933,a20_24,f,lcsao
582884,933,a85_,m,ao_esao_Chinese
488013,933,a60_64,m,eo_seo_Italian
264594,933,a80_84,f,eo_weo_German
126833,933,a65_69,m,eo_weo_German
271279,933,a10_14,f,onao_Canadian
374878,933,a25_29,m,ao_oesao
557426,933,a45_49,f,eo_neo
645062,933,a70_74,f,onao_Canadian
57059,933,a40_44,f,ao_esao_Chinese
916216,933,a45_49,f,ao_esao_Chinese
818546,933,a70_74,m,eo_obio
411309,933,a10_14,f,onao_Canadian
829323,933,a45_49,f,ao_esao_Chinese
690569,933,a45_49,m,eo_weo_German
212098,933,a40_44,m,naao
859075,933,a70_74,m,co_Jamaican
862928,933,a85_,f,eo_weo_German
218901,933,a15_19,m,eo_eeo_Polish
853684,933,a55_59,m,eo_eeo_Polish
665680,933,a45_49,m,ao_esao_Chinese
668949,933,a10_14,f,ao_wcameo
784326,933,a60_64,m,ao_esao_Chinese
141580,933,a75_79,f,eo_bio_English
535919,933,a70_74,m,ao_esao_Chinese
656684,933,a25_29,f,ao_esao_Chinese
363065,933,a20_24,f,ao_esao_Chinese
813201,933,a45_49,m,onao_Canadian
406204,933,a40_44,f,lcsao
866682,933,a20_24,f,ao_esao_Chinese
226334,933,a55_59,m,ao_wcameo
152380,933,a80_84,m,eo_bio_Irish
91210,933,a45_49,m,onao_Canadian
664394,933,a5_9,m,ao_sao_ei
168731,933,a10_14,m,ao_esao_Chinese
486058,933,a40_44,f,ao_esao_Chinese
