"SERIALNO","DVISION","SPORDER","PUMA","REGION","AGE","SEX","EMP","MOB","INC","CIT","MAR","SCH","DIS","WRK","INS","RACE"
"2018GQ0010588",5,1,51044,3,"50_59","m","not.in.labor.force","same.house","i.0.9999","us.born","never","no.schooling","with.disability","not.working","with.insurance","black"
"2018GQ0040678",5,1,51125,3,"60_69","m","not.in.labor.force","same.house","i.0.9999","us.born","never","no.schooling","without.disability","not.working","with.insurance","black"
"2018GQ0059632",5,1,55002,3,"80_89","f","not.in.labor.force","same.house","i.0.9999","us.born","widowed","no.schooling","with.disability","not.working","with.insurance","white"
"2018GQ0072982",5,1,51215,3,"60_69","f","civilian.employed","same.house","i.0.9999","us.born","never","no.schooling","with.disability","private.profit","with.insurance","black"
"2018GQ0075016",5,1,51125,3,"20_29","m","civilian.employed","diff.us.house","i.0.9999","us.born","never","no.schooling","without.disability","private.profit","without.insurance","black"
"2018GQ0075016",5,1,51125,3,"20_29","m","civilian.employed","diff.us.house","i.0.9999","us.born","never","no.schooling","without.disability","private.profit","without.insurance","black"
"2018GQ0075016",5,1,51125,3,"20_29","m","civilian.employed","diff.us.house","i.0.9999","us.born","never","no.schooling","without.disability","private.profit","without.insurance","black"
"2018GQ0075016",5,1,51125,3,"20_29","m","civilian.employed","diff.us.house","i.0.9999","us.born","never","no.schooling","without.disability","private.profit","without.insurance","black"
"2018GQ0075016",5,1,51125,3,"20_29","m","civilian.employed","diff.us.house","i.0.9999","us.born","never","no.schooling","without.disability","private.profit","without.insurance","black"
"2018GQ0075016",5,1,51125,3,"20_29","m","civilian.employed","diff.us.house","i.0.9999","us.born","never","no.schooling","without.disability","private.profit","without.insurance","black"
"2018GQ0075016",5,1,51125,3,"20_29","m","civilian.employed","diff.us.house","i.0.9999","us.born","never","no.schooling","without.disability","private.profit","without.insurance","black"
"2018GQ0081037",5,1,51045,3,"60_69","f","not.in.labor.force","same.house","i.0.9999","us.born","widowed","no.schooling","with.disability","not.working","with.insurance","white"
"2018GQ0081408",5,1,51020,3,"60_69","f","not.in.labor.force","same.house","i.0.9999","us.born","widowed","no.schooling","with.disability","not.working","with.insurance","white"
"2018GQ0105375",5,1,51045,3,"70_79","f","not.in.labor.force","diff.us.house","i.0.9999","us.born","married","no.schooling","with.disability","not.working","with.insurance","white"
"2018GQ0110853",5,1,51110,3,"80_89","f","not.in.labor.force","diff.us.house","i.0.9999","us.born","divorced","no.schooling","with.disability","not.working","with.insurance","white"
"2018GQ0128726",5,1,51154,3,"50_59","f","not.in.labor.force","diff.us.house","i.0.9999","us.born","never","no.schooling","with.disability","not.working","with.insurance","white"
"2018GQ0141450",5,1,51080,3,"50_59","f","not.in.labor.force","diff.us.house","i.0.9999","us.born","never","no.schooling","with.disability","not.working","with.insurance","white"
"2018GQ0145281",5,1,51080,3,"30_39","f","not.in.labor.force","same.house","i.0.9999","us.born","never","no.schooling","with.disability","not.working","with.insurance","black"
"2018HU0001975",5,1,51215,3,"60_69","m","not.in.labor.force","same.house","i.0.9999","us.born","never","no.schooling","with.disability","not.working","with.insurance","black"
"2018HU0010602",5,1,51096,3,"0_9","m","not.in.labor.force","same.house","i.75000.99999","us.born","never","public","without.disability","not.working","with.insurance","asian"
"2018HU0015168",5,1,51090,3,"0_9","m","not.in.labor.force","same.house","i.75000.99999","us.born","never","public","without.disability","not.working","with.insurance","white"
"2018HU0015168",5,1,51110,3,"0_9","m","not.in.labor.force","same.house","i.75000.99999","us.born","never","no.schooling","without.disability","not.working","with.insurance","white"
"2018HU0016682",5,1,51010,3,"0_9","f","not.in.labor.force","same.house","i.75000.99999","us.born","never","private","without.disability","not.working","with.insurance","white"
"2018HU0017189",5,1,51105,3,"0_9","m","not.in.labor.force","same.house","i.75000.99999","us.born","never","public","without.disability","not.working","with.insurance","white"
"2018HU0029891",5,1,51040,3,"0_9","m","not.in.labor.force","same.house","i.75000.99999","us.born","never","no.schooling","without.disability","not.working","with.insurance","two."
"2018HU0034931",5,1,51206,3,"80_89","m","not.in.labor.force","same.house","i.0.9999","us.born","married","no.schooling","without.disability","not.working","with.insurance","white"
"2018HU0034931",5,1,51045,3,"80_89","f","not.in.labor.force","same.house","i.0.9999","naturalization","married","no.schooling","without.disability","not.working","with.insurance","white"
"2018HU0037491",5,1,51090,3,"70_79","f","not.in.labor.force","same.house","i.0.9999","us.born","married","no.schooling","without.disability","not.working","with.insurance","white"
"2018HU0038078",5,1,51080,3,"40_49","m","civilian.employed","same.house","i.15000.24999","not.citizen","never","no.schooling","without.disability","private.profit","without.insurance","other"
"2018HU0043903",5,1,51105,3,"50_59","m","not.in.labor.force","same.house","i.0.9999","us.born","widowed","no.schooling","with.disability","not.working","with.insurance","white"
"2018HU0049199",5,1,51010,3,"60_69","f","civilian.employed","diff.us.house","i.15000.24999","not.citizen","married","no.schooling","without.disability","private.profit","with.insurance","asian"
"2018HU0049199",5,1,51105,3,"20_29","f","civilian.employed","same.house","i.0.9999","not.citizen","never","public","without.disability","private.profit","with.insurance","asian"
"2018HU0052617",5,1,51090,3,"40_49","f","civilian.employed","diff.us.house","i.35000.49999","us.born","married","no.schooling","without.disability","private.profit","with.insurance","black"
"2018HU0055277",5,1,51135,3,"20_29","m","civilian.employed","same.house","i.50000.64999","us.born","never","no.schooling","without.disability","private.profit","with.insurance","white"
"2018HU0066454",5,1,51105,3,"30_39","m","civilian.employed","diff.us.house","i.0.9999","not.citizen","married","no.schooling","without.disability","self.employed.no.corp","without.insurance","white"
"2018HU0066454",5,1,51105,3,"30_39","m","civilian.employed","diff.us.house","i.0.9999","not.citizen","married","no.schooling","without.disability","self.employed.no.corp","without.insurance","white"
"2018HU0066454",5,1,51040,3,"30_39","f","not.in.labor.force","same.house","i.0.9999","not.citizen","married","no.schooling","without.disability","not.working","without.insurance","white"
"2018HU0066454",5,1,51040,3,"30_39","f","not.in.labor.force","same.house","i.0.9999","not.citizen","married","no.schooling","without.disability","not.working","without.insurance","white"
"2018HU0071808",5,1,51087,3,"30_39","m","civilian.employed","same.house","i.35000.49999","us.born","never","no.schooling","without.disability","private.profit","with.insurance","black"
"2018HU0075329",5,1,51215,3,"30_39","f","not.in.labor.force","same.house","i.0.9999","us.born","married","no.schooling","without.disability","not.working","with.insurance","white"
"2018HU0075447",5,1,51145,3,"50_59","f","civilian.employed","same.house","i.25000.34999","naturalization","married","no.schooling","without.disability","private.no.profit","without.insurance","black"
"2018HU0084665",5,1,51105,3,"80_89","m","not.in.labor.force","same.house","i.0.9999","us.born","widowed","no.schooling","with.disability","not.working","with.insurance","white"
"2018HU0091289",5,1,51154,3,"0_9","m","not.in.labor.force","same.house","i.75000.99999","us.born","never","public","without.disability","not.working","with.insurance","white"
"2018HU0093690",5,1,59303,3,"60_69","m","civilian.employed","same.house","i.0.9999","us.born","married","no.schooling","without.disability","self.employed.no.corp","with.insurance","white"
"2018HU0102726",5,1,51105,3,"60_69","f","not.in.labor.force","same.house","i.0.9999","us.born","married","no.schooling","without.disability","not.working","with.insurance","white"
"2018HU0102726",5,1,51020,3,"20_29","m","civilian.employed","same.house","i.0.9999","us.born","never","public","without.disability","state","with.insurance","white"
"2018HU0102726",5,1,51020,3,"20_29","m","civilian.employed","same.house","i.0.9999","us.born","never","public","without.disability","state","with.insurance","white"
"2018HU0110734",5,1,51154,3,"40_49","m","civilian.employed","same.house","i.25000.34999","not.citizen","married","public","without.disability","private.profit","with.insurance","white"
"2018HU0110734",5,1,4103,3,"20_29","m","civilian.employed","same.house","i.0.9999","not.citizen","never","public","without.disability","private.profit","with.insurance","white"
"2018HU0110734",5,1,4103,3,"20_29","m","civilian.employed","same.house","i.0.9999","not.citizen","never","public","without.disability","private.profit","with.insurance","white"
"2018HU0118417",5,1,51105,3,"40_49","m","civilian.employed","same.house","i.50000.64999","us.born","divorced","no.schooling","without.disability","state","with.insurance","asian"
"2018HU0120839",5,1,51115,3,"0_9","m","not.in.labor.force","same.house","i.75000.99999","us.born","never","public","without.disability","not.working","with.insurance","two."
"2018HU0120839",5,1,51135,3,"0_9","f","not.in.labor.force","same.house","i.75000.99999","us.born","never","public","without.disability","not.working","with.insurance","two."
"2018HU0132829",5,1,51115,3,"0_9","m","not.in.labor.force","same.house","i.75000.99999","us.born","never","private","without.disability","not.working","with.insurance","white"
"2018HU0144293",5,1,1302,3,"30_39","m","civilian.employed","same.house","i.35000.49999","not.citizen","never","no.schooling","without.disability","private.profit","without.insurance","other"
"2018HU0145487",5,1,51085,3,"0_9","m","not.in.labor.force","same.house","i.75000.99999","us.born","never","public","without.disability","not.working","with.insurance","two."
