PPSORT,CMA,AGE,SEX,RACE,KOL,WORKLANG,MARST,DWEL,MOBL
47048,933,a25_29,m,eo_oeo,official_lang,work.official_lang,no.married,apartment,non.movers
46039,933,a55_59,m,onao_Canadian,official_lang,work.official_lang,married,apartment,non.movers
38678,933,a10_14,f,lcsao,official_lang,work.no.official_lang,no.married,apartment,non.movers
705127,933,a5_9,f,ao_oesao,official_lang,work.no.official_lang,no.married,other.attached,non.movers
233840,933,a45_49,f,eo_bio_Scottish,official_lang,work.official_lang,divorced,apartment,non.movers
220990,933,a40_44,m,eo_obio,official_lang,work.official_lang,no.married,apartment,non.movers
430123,933,a0_4,f,ao_osao,official_lang,work.no.official_lang,no.married,other.attached,non.movers
132083,933,a15_19,m,onao_Canadian,official_lang,work.official_lang,no.married,other.attached,non.movers
872752,933,a5_9,m,ao_esao_Filipino,official_lang,work.no.official_lang,no.married,apartment,external.movers
202826,933,a30_34,f,ao_sao_ei,official_lang,work.no.official_lang,married,other.attached,nonmigrants.movers
292111,933,a60_64,m,eo_fo,official_lang,work.official_lang,divorced,apartment,non.movers
557426,933,a45_49,f,eo_neo,official_lang,work.official_lang,married,apartment,non.movers
692736,933,a5_9,f,eo_bio_English,official_lang,work.no.official_lang,no.married,single.detached.house,non.movers
694411,933,a5_9,m,ao_wcameo,official_lang,work.no.official_lang,no.married,other.attached,non.movers
396102,933,a40_44,f,onao_Canadian,official_lang,work.no.official_lang,separated,single.detached.house,nonmigrants.movers
514519,933,a15_19,f,ao_esao_Chinese,official_lang,work.no.official_lang,no.married,other.attached,non.movers
316227,933,a70_74,m,eo_oeeo,official_lang,work.official_lang,married,other.attached,non.movers
688202,933,a65_69,f,eo_bio_English,official_lang,work.official_lang,divorced,other.attached,non.movers
837842,933,a45_49,m,eo_eeo_Ukrainian,official_lang,work.official_lang,married,other.attached,non.movers
509870,933,a35_39,m,lcsao,official_lang,work.official_lang,living.common.law,other.attached,non.movers
336051,933,a30_34,f,ao_wcameo,official_lang,work.official_lang,married,apartment,non.movers
512383,933,a55_59,f,eo_weo_German,official_lang,work.official_lang,no.married,apartment,non.movers
824067,933,a55_59,m,eo_bio_Scottish,official_lang,work.official_lang,married,single.detached.house,nonmigrants.movers
812939,933,a25_29,m,eo_eeo_Ukrainian,official_lang,work.official_lang,no.married,apartment,non.movers
187193,933,a35_39,m,ao_esao_Chinese,official_lang,work.no.official_lang,no.married,other.attached,non.movers
830151,933,a35_39,f,eo_weo_German,official_lang,work.official_lang,no.married,apartment,nonmigrants.movers
183274,933,a50_54,f,eo_bio_Scottish,official_lang,work.official_lang,divorced,other.attached,non.movers
873269,933,a55_59,f,eo_weo_German,official_lang,work.official_lang,no.married,other.attached,non.movers
439584,933,a70_74,m,eo_weo_German,official_lang,work.no.official_lang,divorced,apartment,non.movers
821784,933,a40_44,m,eo_bio_English,official_lang,work.official_lang,no.married,apartment,non.movers
548900,933,a40_44,f,eo_bio_Irish,official_lang,work.official_lang,married,other.attached,non.movers
691129,933,a5_9,f,ao_wcameo,official_lang,work.no.official_lang,no.married,apartment,non.movers
444078,933,a35_39,m,eo_eeo_Russian,official_lang,work.official_lang,married,single.detached.house,nonmigrants.movers
121787,933,a50_54,m,eo_bio_Scottish,official_lang,work.official_lang,no.married,other.attached,non.movers
859049,933,a15_19,f,eo_weo_German,official_lang,work.no.official_lang,no.married,other.attached,non.movers
52440,933,a50_54,f,eo_bio_Scottish,official_lang,work.official_lang,married,single.detached.house,non.movers
576113,933,a45_49,m,ao_wcameo,official_lang,work.official_lang,married,apartment,non.movers
761720,933,a20_24,f,eo_bio_Irish,official_lang,work.official_lang,living.common.law,apartment,external.movers
244199,933,a30_34,m,ao_wcameo,official_lang,work.official_lang,no.married,other.attached,non.movers
179519,933,a40_44,m,ao_esao_Filipino,official_lang,work.official_lang,married,other.attached,non.movers
191676,933,a50_54,m,eo_eeo_Ukrainian,official_lang,work.official_lang,married,apartment,non.movers
856970,933,a10_14,f,ao_wcameo,official_lang,work.no.official_lang,no.married,apartment,nonmigrants.movers
884165,933,a50_54,f,eo_bio_English,official_lang,work.official_lang,divorced,apartment,nonmigrants.movers
562430,933,a30_34,f,ao_oesao,official_lang,work.no.official_lang,divorced,apartment,nonmigrants.movers
94900,933,a45_49,f,eo_oeeo,official_lang,work.official_lang,married,other.attached,non.movers
806351,933,a5_9,f,ao_sao_ei,official_lang,work.no.official_lang,no.married,apartment,nonmigrants.movers
374989,933,a40_44,f,eo_seo_Italian,official_lang,work.official_lang,no.married,apartment,non.movers
742173,933,a50_54,m,eo_weo_German,official_lang,work.official_lang,married,other.attached,non.movers
533054,933,a45_49,f,eo_bio_Scottish,official_lang,work.official_lang,married,single.detached.house,non.movers
205740,933,a35_39,m,ao_wcameo,official_lang,work.official_lang,married,other.attached,non.movers
256789,933,a30_34,m,ao_esao_Filipino,official_lang,work.official_lang,married,other.attached,non.movers
451569,933,a40_44,m,eo_oseo,official_lang,work.official_lang,married,single.detached.house,non.movers
668293,933,a45_49,m,ao_wcameo,official_lang,work.official_lang,married,apartment,non.movers
287922,933,a30_34,m,onao_Canadian,official_lang,work.official_lang,living.common.law,other.attached,non.movers
698773,933,a10_14,f,ao_esao_Chinese,official_lang,work.no.official_lang,no.married,other.attached,nonmigrants.movers
612903,933,a65_69,m,eo_bio_English,official_lang,work.official_lang,divorced,apartment,non.movers
126958,933,a15_19,f,ao_sao_ei,official_lang,work.official_lang,no.married,apartment,non.movers
922417,933,a30_34,m,ao_esao_Chinese,official_lang,work.official_lang,married,single.detached.house,nonmigrants.movers
34884,933,a10_14,f,ao_esao_Chinese,official_lang,work.no.official_lang,no.married,other.attached,non.movers
631579,933,a5_9,m,ao_oesao,official_lang,work.no.official_lang,no.married,apartment,non.movers
